return_period_yr,lat,lon,prec_idf_hist,prec_idf_future,prec_idf_diff,ng_idf_hist,ng_idf_future,ng_idf_diff
2,62.71404,-144.91656,33.96687988818059,40.48035693939546,6.5134770512148705,48.20081722544968,47.19007254097025,-1.0107446844794339
2,62.71412,-146.89314,32.59063996009017,33.89543332257324,1.3047933624830677,50.230452709836435,44.789440707499985,-5.44101200233645
2,62.7147,-148.78142,34.13745045940154,33.07877837249112,-1.0586720869104198,38.381774432185296,39.55872394166547,1.176949509480174
2,62.71516,-145.86632,38.614642581517984,43.32964423026942,4.715001648751439,54.42326634582859,47.541373608051885,-6.8818927377767025
2,62.7155,-145.39145,36.581415834220515,39.686831885879016,3.1054160516585014,56.97549410494193,48.692038176618695,-8.283455928323235
2,62.71731,-144.51855,37.88304127281332,43.44666873233896,5.563627459525641,41.077864205852656,45.279525946865895,4.20166174101324
2,62.71748,-147.52254,26.177925885180983,32.56466236805118,6.386736482870198,48.14747348509501,45.701172252876034,-2.4463012322189783
2,62.71767,-148.15201,29.236421525809437,36.45923466866751,7.222813142858076,61.34071807508833,52.70644454346669,-8.634273531621645
2,62.71838,-146.41833,31.30755595562175,35.25034573889433,3.9427897832725805,46.560550883260326,39.584529821739295,-6.976021061521031
2,62.71914,-146.97046,31.414627586658064,35.261593005133506,3.846965418475442,47.58650013250856,45.6816631003862,-1.9048370321223587
2,62.72028,-144.99345,34.93606119723588,41.069672218683365,6.133611021447486,50.85301200119119,47.35251969476329,-3.500492306427901
2,62.72082,-145.94342,39.12423408079397,44.003873020701775,4.879638939907807,52.80424286320575,48.3544434606206,-4.44979940258515
2,62.72145,-145.46843,38.08770527684685,41.12721223617179,3.039506959324946,57.621473690354634,53.90445568963504,-3.717018000719591
2,62.72192,-148.22954,28.371523314442182,35.65061722287595,7.279093908433769,60.441372381056176,52.78407345208666,-7.657298928969517
2,62.72211,-147.59996,25.09919564998813,32.09420122862878,6.995005578640654,52.298354555100694,46.12794789133154,-6.170406663769157
2,62.7237,-146.49557,31.382637155549038,34.39215263793407,3.00951548238503,52.2039804731819,45.88718591719499,-6.31679455598691
2,62.7238,-144.59535,35.88347100519385,42.45889443317451,6.57542342798066,42.057275989293586,45.253139655029834,3.1958636657362476
2,62.72411,-147.04779,30.58283704474631,34.981649546019284,4.398812501272975,48.51125705285879,48.82205408367345,0.3107970308146619
2,62.72611,-148.3071,28.403891276477506,34.73548105036498,6.331589773887476,46.96750473737301,44.4198793721404,-2.547625365232612
2,62.72643,-146.02054,39.34167442780902,42.29439024059778,2.9527158127887603,52.906200505845106,48.66024065010759,-4.245959855737517
2,62.72648,-145.07037,35.26676399818795,40.52050329822102,5.253739300033075,51.08760456395088,47.3358107035298,-3.751793860421081
2,62.72669,-147.67741,25.108677299518906,30.806407523597024,5.697730224078118,48.32074715479829,42.40032816263588,-5.920418992162411
2,62.72736,-145.54546,39.93752005426599,43.8550968262726,3.917576772006612,59.38465677243413,59.47269628337051,0.08803951093638318
2,62.72897,-146.57281,32.328719527344,34.16901869068742,1.840299163343424,50.247342144653196,47.92695233704654,-2.3203898076066594
2,62.72904,-147.12514,29.455309654145417,33.01113618564114,3.5558265314957254,43.66857348862622,43.21071830355963,-0.45785518506659173
2,62.73024,-144.67218,33.830507519282875,40.65632763003385,6.825820110750975,41.19413172822507,43.99725651606162,2.803124787836552
2,62.73026,-148.38467,30.876642182985524,35.87478068925567,4.998138506270148,41.31216428787815,44.499364524309634,3.1872002364314866
2,62.73124,-147.7549,26.708791546653345,30.89437642445831,4.185584877804967,55.98246804190449,43.79504095604483,-12.18742708585966
2,62.73199,-146.09772,38.30271674637954,41.40458110398033,3.101864357600789,52.39207702595283,51.682456639241614,-0.7096203867112152
2,62.73263,-145.14732,34.74204062387928,39.05498607490438,4.312945451025101,50.16408667382906,46.614051223902806,-3.5500354499262556
2,62.73321,-145.62253,43.256847682633655,46.46344068751103,3.2065930048773765,60.458420014456,63.17255680258023,2.714136788124229
2,62.73392,-147.20251,29.397199689022543,34.26145075165298,4.864251062630437,46.14886918162208,43.09946564840729,-3.049403533214793
2,62.73418,-146.65009,34.21267821729508,35.260780610588526,1.0481023932934477,53.282848865580995,52.66860737128617,-0.6142414942948236
2,62.73436,-148.46228,32.18417928310488,36.50213741282901,4.317958129724126,41.139928781696206,44.11592173323608,2.9759929515398724
2,62.73572,-147.8324,27.329736574241984,30.579793562033167,3.250056987791183,54.13905476484999,44.23234566108749,-9.906709103762495
2,62.73663,-144.74905,33.787574987666964,39.7958824315451,6.008307443878138,44.30816109527575,44.22579293874477,-0.08236815653098262
2,62.7375,-146.1749,38.434321901035524,40.59483253003729,2.160510629001763,55.55781116908109,53.873929451551916,-1.6838817175291751
2,62.73841,-148.53992,31.658568788535064,34.78485694395156,3.1262881554164963,39.972478792603354,40.11507784405783,0.14259905145447505
2,62.73873,-145.2243,34.72419981189766,39.51135625630306,4.787156444405397,52.82743795200246,47.100305672634725,-5.727132279367737
2,62.73875,-147.27994,34.16355556048317,39.01425518730558,4.850699626822411,58.62488170010817,52.933646527046555,-5.691235173061614
2,62.73901,-145.69962,45.984207933010225,50.37159146108493,4.387383528074707,63.48328036368103,63.959750174359975,0.47646981067894245
2,62.73935,-146.72742,34.331018388344766,36.11475234681082,1.7837339584660512,53.68845641539702,52.43342213493643,-1.2550342804605918
2,62.74016,-147.90994,25.74457980617374,28.75256075725399,3.007980951080249,38.139909906563126,38.65699307618685,0.5170831696237244
2,62.74241,-148.61757,32.76224475481409,34.39657326546596,1.6343285106518692,40.178518897359154,40.291241962667286,0.11272306530813125
2,62.74297,-144.82596,33.88849857895982,39.20254638104616,5.314047802086343,47.31305091848058,43.63597355667268,-3.6770773618078962
2,62.74297,-146.25212,39.23741317187681,40.78958439285082,1.5521712209740102,57.87236678793981,52.47150246736338,-5.4008643205764315
2,62.74353,-147.35739,35.13027181210224,40.33785228920305,5.207580477100812,60.51111753887948,54.32471057886599,-6.1864069600134926
2,62.74449,-146.80475,34.55431836566597,36.95243534409457,2.3981169784285967,55.57913879654836,52.48468941235468,-3.0944493841936733
2,62.74455,-147.98749,23.731985705216665,27.63159991333651,3.8996142081198464,35.07730185360885,32.893063237239616,-2.1842386163692353
2,62.74478,-145.30133,35.88630912897027,39.168264810605365,3.2819556816350968,54.39353380122883,46.582315989074026,-7.811217812154801
2,62.74478,-145.77673,46.36004680150663,51.742856236995095,5.382809435488468,62.99697390096719,62.97484703560595,-0.022126865361244086
2,62.74637,-148.69525,33.90992979261906,34.47851633727934,0.5685865446602776,38.784431332830216,40.69329425977004,1.9088629269398254
2,62.74827,-147.43486,30.85951906312287,36.165353400540475,5.305834337417604,55.13026984544093,50.83493386971687,-4.295335975724058
2,62.74839,-146.32938,38.58735082231715,41.317286093926555,2.7299352716094063,57.26995817862404,53.17951696738548,-4.090441211238556
2,62.74891,-148.06506,27.65231521237636,31.05673210665342,3.404416894277059,52.414668255220136,42.3602216783915,-10.054446576828639
2,62.74926,-144.90289,35.1370492009675,40.98982725335436,5.85277805238686,50.0282872283215,45.73091606192235,-4.297371166399152
2,62.74957,-146.88213,36.310393044107165,38.45813170755486,2.147738663447697,59.07166636619967,53.43784443052573,-5.633821935673943
2,62.75027,-148.77295,35.2660082800914,34.74966803411302,-0.5163402459783768,36.947299009086066,36.92106557480597,-0.02623343428009406
2,62.7505,-145.85391,46.21783166762319,50.35642685341963,4.13859518579644,61.65119479861168,59.42445943630833,-2.2267353623033443
2,62.75078,-145.37839,36.59485813978027,39.483202820407115,2.888344680626844,56.499480724995564,46.97641327350766,-9.523067451487904
2,62.75296,-147.51236,28.522836761986927,35.26141130323817,6.738574541251243,54.60645913164191,48.82345489265071,-5.783004238991204
2,62.7532,-148.14268,30.01233911993113,36.22397943349407,6.211640313562942,63.6116940544217,54.60911007829364,-9.002583976128058
2,62.75377,-146.40668,36.214514203985395,39.32873839474534,3.1142241907599484,52.93976617930578,48.93379000235003,-4.005976176955748
2,62.75459,-146.95953,36.3531531825853,40.16757537833548,3.8144221957501756,61.12349734633556,56.4454446301359,-4.678052716199659
2,62.75552,-144.97987,35.89884352454478,41.687362268267066,5.788518743722285,53.243418394721616,48.68120131584682,-4.562217078874795
2,62.75616,-145.93111,47.612827325142696,50.80810499929716,3.195277674154461,65.21309475841551,62.69464292886542,-2.518451829550088
2,62.75674,-145.45547,38.23889402107747,41.35931611934439,3.1204220982669213,58.453573355982165,54.1143784432919,-4.339194912690267
2,62.75745,-148.22032,29.249691273897575,37.653096332740304,8.40340505884273,57.533688395411055,50.18673012159373,-7.346958273817322
2,62.7576,-147.58989,28.591188982519974,34.91654241633988,6.325353433819906,58.27998837865882,48.471583740047286,-9.808404638611535
2,62.75902,-144.58124,37.06288951459359,42.18902829252605,5.126138777932454,48.14910390815804,45.72022559216424,-2.428878315993799
2,62.75909,-146.48399,34.208425410241716,36.61195874535913,2.403533335117416,49.851286959367776,47.062527216671555,-2.7887597426962216
2,62.75958,-147.03696,34.25498136293727,38.56209699911964,4.307115636182367,55.8839475677128,57.69620337960378,1.812255811890978
2,62.76165,-148.29797,27.85976235868984,33.394683886045414,5.534921527355575,34.55087530309025,37.85708225980957,3.306206956719322
2,62.76172,-145.05688,36.05160251799205,41.20383395567974,5.152231437687689,53.962847472401805,48.36492137350555,-5.597926098896252
2,62.76178,-146.00833,46.966361257684646,48.79781743675983,1.8314561790751824,65.99732572236783,62.43547894170517,-3.5618467806626626
2,62.76219,-147.66745,27.32519647200569,33.18078004742525,5.855583575419562,56.75670360326153,48.41738699814746,-8.339316605114071
2,62.76265,-145.53261,39.86904104190888,43.71129739828587,3.8422563563769927,59.08024276606174,58.79999884517939,-0.2802439208823486
2,62.76437,-146.56134,34.566135260063405,36.8419234033418,2.2757881432783975,51.472749991963404,49.09980310767003,-2.372946884293377
2,62.76451,-147.11441,31.65054550937716,34.66704193430537,3.0164964249282065,48.47864117102254,48.69952071343043,0.22087954240789287
2,62.76546,-144.65816,35.10193301884891,40.63805437939217,5.536121360543262,49.828372364846665,45.336990807863565,-4.4913815569831
2,62.76581,-148.37567,28.91867577197148,33.23644931312778,4.317773541156299,34.66140253814027,37.487567560884365,2.8261650227440924
2,62.76674,-147.74503,25.983607252486227,30.957438738134382,4.973831485648155,47.903806375545805,45.67021122638842,-2.233595149157388
2,62.76735,-146.0856,44.14027396672457,45.92729797865838,1.7870240119338092,63.38990662684678,59.93947234920286,-3.4504342776439216
2,62.76788,-145.13394,36.206046962522734,41.02364928232889,4.817602319806156,54.53293925125762,49.087619329971844,-5.44531992128578
2,62.76852,-145.60977,43.78140592147197,46.10923833797062,2.3278324164986515,61.11189254887475,63.216461993513036,2.1045694446382868
2,62.7694,-147.19191,29.90258875481995,34.489715368834204,4.587126614014256,45.78002274911087,43.09221873142753,-2.687804017683341
2,62.76959,-146.63873,36.312705789869206,37.06039871574567,0.7476929258764642,54.84564592025133,51.5533704759976,-3.2922754442537254
2,62.76991,-148.45337,30.18343882250213,33.34637126902678,3.1629324465246533,38.6814969829932,38.55882603828635,-0.12267094470685436
2,62.77123,-147.82263,25.759261489906837,29.72195419242011,3.962692702513273,38.49121846084207,38.833824204092394,0.3426057432503242
2,62.77187,-144.73512,35.753606751081506,40.75054221506794,4.996935463986432,49.987699145841304,46.34212026606211,-3.645578879779194
2,62.77287,-146.1629,45.12346379938051,45.8357593606504,0.7122955612698902,63.99423974479001,63.47031669617238,-0.5239230486176254
2,62.77396,-148.53111,29.378309910057705,33.703783196660645,4.325473286602939,38.220236247535574,39.395042056975846,1.1748058094402722
2,62.774,-145.21103,36.69253815051665,41.516587502788006,4.824049352271359,55.39272415464174,53.93601574949583,-1.4567084051459105
2,62.77423,-147.26944,34.226680319257326,38.64704394568832,4.420363626430991,58.56082428064091,52.45348905540491,-6.107335225236
2,62.77434,-145.68697,48.330015163815865,50.62992331455652,2.299908150740656,66.08165290033591,63.737578547544885,-2.3440743527910257
2,62.77477,-146.71616,37.29033902148239,38.92065424921026,1.6303152277278699,58.31608204601905,56.26493812674538,-2.0511439192736702
2,62.77568,-147.90027,23.898897067601272,27.655894332745376,3.756997265144104,27.970712618754852,31.966499019459974,3.9957864007051214
2,62.77797,-148.60887,31.336982287614443,34.035410630116054,2.698428342501611,35.3787047627838,38.667367818766415,3.2886630559826173
2,62.77822,-144.81213,35.344321347350366,42.07143397557927,6.727112628228902,50.70322799564906,49.24717208466279,-1.4560559109862652
2,62.77835,-146.24023,49.44177624651291,49.03021855395083,-0.4115576925620772,79.00562728332577,74.24676396719263,-4.75886331613313
2,62.77903,-147.34698,35.931436892763344,40.12270520112523,4.1912683083618845,63.10580983960076,59.435855276924755,-3.669954562676004
2,62.77991,-146.79359,39.977809865265364,44.01334736868594,4.035537503420578,71.66527819123104,63.70562494858954,-7.959653242641501
2,62.78006,-145.28815,37.212556176432216,41.8761068876235,4.663550711191284,55.929650000788904,54.78035853641354,-1.1492914643753664
2,62.78008,-147.97794,22.70791842405564,27.235608460885334,4.527690036829693,26.98860871308801,30.86174492042389,3.8731362073358824
2,62.78011,-145.76421,49.40200234570434,53.759037562727265,4.357035217022926,69.86632816035599,68.45131215750455,-1.415016002851445
2,62.78194,-148.68665,33.469349077123084,35.16179018690701,1.6924411097839283,35.03832998058915,38.03522104300534,2.9968910624161964
2,62.78378,-146.31758,47.937838461510694,49.64555196057941,1.707713499068717,80.5117614723612,75.37085947636326,-5.140901995997936
2,62.78378,-147.42456,32.43761387882495,37.191522230789644,4.7539083519646965,58.77017851354507,52.020225699357475,-6.749952814187594
2,62.78444,-148.05563,25.90669985742567,29.87147183570659,3.9647719782809183,32.47433950026558,34.35357625468191,1.8792367544163326
2,62.78453,-144.88918,35.572298605343754,40.99817827952559,5.425879674181836,51.279285582390195,47.43802796235769,-3.8412576200325077
2,62.785,-146.87106,40.9759358599357,46.95683363203412,5.980897772098416,77.4625208910633,77.0274274280561,-0.4350934630072061
2,62.78583,-145.84146,49.70880117687472,55.12532306058346,5.416521883708739,67.87714429152031,68.7592103753697,0.882066083849395
2,62.78585,-148.76447,36.18644373996168,37.02837548360097,0.8419317436392859,38.2531249067812,40.50212596067602,2.2490010538948155
2,62.78607,-145.3653,37.42048770235602,41.958593634651294,4.538105932295274,54.177662027571174,52.05423747778919,-2.123424549781987
2,62.78846,-147.50217,28.971122848142368,35.91767511337029,6.946552265227918,56.77122842086916,48.60262555764287,-8.16860286322629
2,62.78874,-148.13333,29.333788972168044,33.22697835137889,3.8931893792108454,39.92520243942299,38.35414450298362,-1.5710579364393666
2,62.78915,-146.39497,41.85613626875608,44.24982616333331,2.3936898945772285,65.63571411487142,65.60969675826712,-0.02601735660429938
2,62.79004,-146.94858,39.273642405794874,45.31710035849519,6.043457952700315,73.41583640359474,69.23007495396544,-4.185761449629297
2,62.79079,-144.96625,35.774479780027114,40.57237651402939,4.797896734002279,54.535805669193024,48.984092509664386,-5.551713159528639
2,62.7915,-145.91876,50.306107870834644,54.92388988759825,4.617782016763606,74.11013887211789,71.72034607249333,-2.3897927996245585
2,62.79204,-145.4425,37.97336125988443,42.02015777411289,4.046796514228461,56.26796421798848,54.75319957979006,-1.5147646381984146
2,62.79299,-148.21107,28.56982448235261,32.8629606535022,4.2931361711495875,36.856905159041006,35.60321913468308,-1.2536860243579255
2,62.79311,-147.57979,28.68725283495299,34.83703773750036,6.1497849025473705,56.83535193690125,50.04522123757307,-6.790130699328181
2,62.79422,-144.56708,37.935729993477025,41.95118673372334,4.015456740246314,50.868732655291794,46.24192307376875,-4.626809581523041
2,62.79449,-146.4724,37.75883516032748,39.78918527429158,2.0303501139641043,57.191340585161676,54.66508335638792,-2.5262572287737584
2,62.79502,-147.02612,37.602958353277536,41.35217501836741,3.7492166650898753,57.83625125748189,64.04270431893008,6.206453061448187
2,62.797,-145.04337,35.82701402036014,40.656835948723895,4.8298219283637565,54.738423514333505,48.97740554274853,-5.761017971584977
2,62.79713,-145.99609,48.63883892547527,53.02879278854752,4.38995386307225,78.24748951124046,74.95119400225103,-3.296295508989431
2,62.7972,-148.28885,26.072365483444155,30.79021769701751,4.717852213573355,31.504560156425548,33.624889538961924,2.120329382536376
2,62.79771,-147.65744,29.15002363660529,35.082065761750954,5.932042125145664,57.888418961909814,49.924212571215925,-7.964206390693889
2,62.79796,-145.51973,39.77128599646691,43.586367567982734,3.815081571515826,59.4689011627173,57.225168889891485,-2.2437322728258167
2,62.79977,-146.54987,38.85457282961974,40.93456002640376,2.0799871967840176,58.842604312402216,59.97929858041789,1.136694268015674
2,62.79997,-147.10367,31.720260744870853,35.37013486093016,3.649874116059305,48.01479371320076,50.30538882419236,2.290595110991603
2,62.80067,-144.6441,36.483013495175896,41.21337257739014,4.7303590822142425,51.16707769699674,46.8346740698358,-4.332403627160943
2,62.80136,-148.36664,26.481102178565674,31.2033232641213,4.722221085555624,33.74794282738614,35.76579328433138,2.01785045694524
2,62.80226,-147.73514,27.296267544445595,33.53702243627934,6.240754891833742,52.61909204299123,46.01254687931029,-6.606545163680934
2,62.8027,-146.07346,46.451921570281385,50.377703141709226,3.925781571427841,74.06008117168633,71.51716606565911,-2.5429151060272233
2,62.80318,-145.12051,37.03168589003277,42.16975830364435,5.138072413611582,56.36601665601683,53.79066299068592,-2.5753536653309155
2,62.80383,-145.59698,41.82570680607733,45.60765840811273,3.7819516020353987,60.080589952820205,59.7134140364716,-0.36717591634860725
2,62.80486,-147.18127,28.05821145724055,33.21558312452356,5.157371667283012,43.24331193386319,43.650920611161524,0.4076086772983345
2,62.80501,-146.62735,39.95980806650457,41.83051817034555,1.8707101038409775,62.16218865936501,62.698494959521746,0.5363063001567383
2,62.80547,-148.44446,28.653898479932106,32.969154845095474,4.315256365163368,35.54566279013802,38.23275915960473,2.6870963694667154
2,62.80677,-147.81285,26.54311741464453,31.268693609807897,4.725576195163367,38.63423384975991,39.28858642991515,0.6543525801552406
2,62.80709,-144.72116,36.857226375415955,41.69897934326013,4.841752967844172,50.959155503320446,47.553681350382384,-3.405474152938062
2,62.80824,-146.15085,48.90275733647413,49.74617668811882,0.8434193516446911,76.34090727499508,72.72939263017209,-3.6115146448229893
2,62.80929,-145.19771,38.08001105795262,44.64430608639119,6.564295028438572,58.221740167630315,61.10086172863188,2.8791215610015612
2,62.80954,-148.52228,30.57524627990595,33.98377115974332,3.408524879837369,35.70045622906929,38.58622621180716,2.8857699827378696
2,62.80966,-145.67429,44.6442245343275,47.31504390022841,2.670819365900911,60.66511444050691,62.00927468577068,1.3441602452637653
2,62.80971,-147.2589,31.745618058183315,35.98095481767289,4.235336759489574,54.43794670918744,49.089794096879615,-5.348152612307828
2,62.8102,-146.70486,38.71176967721382,41.12609309796982,2.4143234207559985,65.17926177518137,63.50404343879766,-1.6752183363837148
2,62.81122,-147.89059,24.97240264105007,29.355708212965638,4.383305571915567,30.82010447367835,33.64674738607845,2.8266429124001036
2,62.81345,-144.79828,36.79638185992547,41.05366169760469,4.257279837679221,51.35487996833972,48.94876233916984,-2.4061176291698843
2,62.81355,-148.60016,31.71023170727782,34.536489754724336,2.8262580474465153,33.71675396995844,38.071830270014225,4.355076300055785
2,62.81372,-146.22829,51.110766241145605,51.992750168568776,0.8819839274231711,78.93659063235904,79.34318748968724,0.4065968573281964
2,62.81451,-147.33655,34.366480904953285,37.790736178605094,3.4242552736518093,63.69265820962423,57.68737588000836,-6.005282329615866
2,62.81533,-146.78241,39.971427234869104,42.9800694964811,3.008642261611996,70.64704505840282,68.09772253393504,-2.549322524467783
2,62.81536,-145.27493,39.868333841994044,46.219234701028576,6.350900859034532,58.944007828627676,60.368538206467875,1.424530377840199
2,62.81544,-145.75162,47.32668146077608,50.024669577053025,2.697988116276946,67.39356359834959,63.0609002367519,-4.332663361597689
2,62.81564,-147.96835,24.954840111998728,30.035005448600188,5.0801653366014605,29.842877725526392,33.13119883498153,3.28832110945514
2,62.81752,-148.67804,35.960452496487925,36.03435555776601,0.07390306127808799,37.11745354119045,38.733814838802964,1.6163612976125137
2,62.81915,-146.30576,47.95258313998024,49.787077074347984,1.8344939343677424,78.8705684761296,78.47960259796403,-0.3909658781655736
2,62.81926,-147.41422,32.60105452723165,35.67385000270028,3.0727954754686237,59.95344484708165,58.98527944229892,-0.9681654047827308
2,62.81977,-144.87541,35.79876401426044,40.927998391622694,5.129234377362252,54.43437956346969,49.03466283786041,-5.399716725609281
2,62.81999,-148.04614,25.375179599429938,30.398969706908968,5.02379010747903,27.662760344947742,32.42262176636035,4.759861421412609
2,62.82043,-146.85999,40.3920855554705,46.04282178887379,5.650736233403286,71.80563103659472,71.50348740705924,-0.3021436295354789
2,62.82117,-145.82898,48.1681937638864,52.63554381814505,4.467350054258652,72.88374017218912,69.14765128981409,-3.7360888823750287
2,62.82139,-145.35219,40.73493820222104,46.29911267827578,5.564174476054745,61.01103788376434,59.46746481820521,-1.54357306555913
2,62.82143,-148.75595,40.37897016959043,38.82656835983065,-1.552401809759779,46.36026421591533,46.363148521988556,0.002884306073227094
2,62.82395,-147.49194,29.72802034165997,32.808685310807164,3.0806649691471932,55.30679022547882,49.30536080158037,-6.0014294238984505
2,62.8243,-148.12396,25.645936707402647,29.36606668528356,3.7201299778809123,25.85338058411201,29.907868408987127,4.0544878248751175
