lat,lon,prec_idf_hist,ng_idf_hist
64.22838,-144.88283,71.03,95.76
65.38499,-147.1732,117.73,121.06
64.03572,-147.23177,81.61,84.94
63.0264,-145.18753,89.35,101.55
63.36603,-147.69194,82.38,93.97
64.86224,-146.10659,102.8,126.7
62.77942,-147.73412,96.38,119.32
64.43882,-147.89695,112.91,126.05
65.22958,-145.70516,81.71,91.43
62.96174,-148.63803,71.41,92.96
62.81455,-146.82605,93.85,104.42
63.09599,-148.78702,112.66,118.6
63.85189,-144.81025,84.06,96.07
64.51035,-147.78857,89.76,104.81
64.1257,-146.1165,95.96,124.08
64.12763,-147.86259,75.45,88.25
62.82426,-145.3255,103.36,121.09
64.65373,-148.05261,116.47,129.49
64.39338,-145.95556,100.66,102.58
65.03083,-144.94144,80.44,96.6
63.10026,-147.95944,97.43,109.15
64.36772,-146.69777,106.86,122.24
63.63464,-147.58945,76.38,88.87
65.41934,-148.52916,91.31,118.59
63.27725,-146.43685,103.05,115.92
63.32261,-144.8107,120.17,143.45
63.84605,-145.21706,83.68,105.08
65.26479,-146.11841,98.98,102.24
65.5222,-147.999,94.57,108.51
65.49771,-145.08161,83.38,86.43
63.571,-147.84773,104.08,118.57
62.92935,-147.90014,90.43,118.53
65.33979,-145.86618,97.35,104.45
63.21905,-144.9681,88.18,115.24
64.09531,-147.72012,104.04,117.04
63.15439,-145.0182,124.56,148.83
63.15123,-147.06461,94.9,112.5
63.16763,-144.7419,78.56,79.3
64.85641,-147.20119,105.15,98.01
65.11176,-145.96641,93.03,113.25
64.54725,-148.46915,103.02,115.22
64.05384,-144.96899,94.72,111.42
64.8469,-146.97055,94.29,108.57
64.88207,-146.68632,69.77,75.27
65.03259,-147.07863,126.24,139.64
65.19642,-145.32092,108.15,116.51
63.94181,-145.04749,102.84,96.43
64.14253,-145.6727,82.65,101.37
62.87603,-146.86522,94.35,107.46
64.26459,-146.54912,75.26,88.43
65.02275,-147.30579,106.18,123.7
63.35886,-145.01787,94.52,96.08
63.69116,-147.39067,97.98,87.29
63.18881,-144.81498,123.29,137.02
64.79977,-147.5982,117.03,119.39
63.81736,-146.19588,118.65,130.55
65.22892,-148.05909,75.29,99.43
63.4951,-144.69865,86.77,106.51
65.13546,-146.84551,95.79,110.74
63.43506,-146.79465,91.7,100.78
62.85083,-148.27087,108.53,124.21
65.54438,-146.68147,126.02,140.26
64.7121,-145.08501,126.24,127.84
65.39842,-145.51703,80.38,109.4
64.66659,-147.78307,68.27,97.98
63.36144,-146.20902,99.87,109.69
62.90129,-144.93266,110.95,128.56
63.09261,-145.84217,89.79,103.93
64.83039,-147.52371,85.47,98.52
65.42653,-148.54051,121.71,133.06
63.09402,-148.15842,110.01,116.98
63.71568,-146.93605,70.34,91.85
63.43349,-144.6624,132.88,133.82
63.15005,-147.75352,103.04,112.09
63.40411,-147.30587,87.12,96.91
65.54904,-145.39805,103.81,125.65
64.62543,-144.63476,94.57,104.81
64.07175,-146.39126,72.22,86.34
63.29124,-147.77026,115.16,131.17
63.58393,-146.14846,109.31,118.24
63.5742,-148.55511,142.05,145.33
63.93519,-145.5708,92.28,108.86
64.77946,-147.78469,104.01,112.95
64.99489,-147.143,97.14,106.83
64.14543,-148.67452,81.17,83.67
63.76363,-146.16719,105.24,114.91
65.48577,-145.88724,113.94,134.07
63.4918,-145.58508,94.7,105.39
64.267,-144.77289,109.28,120.09
63.44693,-145.52411,101.28,125.33
62.96356,-145.71376,151.21,158.04
65.03814,-145.30932,101.1,115.06
64.43875,-145.78439,70.98,77.13
64.46335,-148.58202,97.08,102.51
63.69502,-146.1179,102.69,113.86
64.78172,-146.1808,119.73,141.69
62.92032,-144.59859,101.86,122.23
62.81965,-148.41019,100.63,111.66
64.61687,-146.41813,69.92,75.68
64.50374,-148.40287,114.41,117.01
63.22467,-144.68138,154.66,168.35
62.85312,-145.81426,98.19,92.41
65.13705,-146.9932,86.02,101.58
62.81892,-145.67837,120.77,141.17
63.90706,-146.2054,79.12,89.67
64.82636,-145.03279,106.37,121.14
64.05614,-146.48617,104.18,111.03
65.17523,-148.3678,102.93,92.85
64.72219,-148.32591,152.0,166.4
64.45605,-144.70579,124.0,124.32
65.36378,-147.48325,81.0,109.77
63.49631,-145.98139,83.58,110.28
63.60255,-145.66741,110.19,132.72
63.20672,-145.42796,106.68,116.27
62.76462,-147.71332,110.47,123.35
64.97459,-145.00462,157.18,161.89
63.20675,-144.74822,130.35,127.26
64.39806,-146.43409,79.86,112.8
65.03432,-147.90589,86.91,111.69
65.58441,-146.44838,114.27,128.21
