lat,lon,prec_idf_hist,ng_idf_hist
64.22838,-144.88283,46.86,63.18
65.38499,-147.1732,77.67,79.87
64.03572,-147.23177,53.84,56.04
63.0264,-145.18753,58.95,67
63.36603,-147.69194,54.35,62
64.86224,-146.10659,67.82,83.59
62.77942,-147.73412,63.59,78.72
64.43882,-147.89695,74.49,83.16
65.22958,-145.70516,53.91,60.32
62.96174,-148.63803,47.11,61.33
62.81455,-146.82605,61.92,68.89
63.09599,-148.78702,74.33,78.25
63.85189,-144.81025,55.46,63.38
64.51035,-147.78857,59.22,69.15
64.1257,-146.1165,63.31,81.86
64.12763,-147.86259,49.78,58.22
62.82426,-145.3255,68.19,79.89
64.65373,-148.05261,76.84,85.43
64.39338,-145.95556,66.41,67.68
65.03083,-144.94144,53.07,63.73
63.10026,-147.95944,64.28,72.01
64.36772,-146.69777,70.5,80.65
63.63464,-147.58945,50.39,58.63
65.41934,-148.52916,60.24,78.24
63.27725,-146.43685,67.99,76.48
63.32261,-144.8107,79.28,94.64
63.84605,-145.21706,55.21,69.33
65.26479,-146.11841,65.3,67.45
65.5222,-147.999,62.39,71.59
65.49771,-145.08161,55.01,57.02
63.571,-147.84773,68.67,78.23
62.92935,-147.90014,59.66,78.2
65.33979,-145.86618,64.23,68.91
63.21905,-144.9681,58.18,76.03
64.09531,-147.72012,68.64,77.22
63.15439,-145.0182,82.18,98.19
63.15123,-147.06461,62.61,74.22
63.16763,-144.7419,51.83,52.32
64.85641,-147.20119,69.37,64.66
65.11176,-145.96641,61.38,74.72
64.54725,-148.46915,67.97,76.02
64.05384,-144.96899,62.49,73.51
64.8469,-146.97055,62.21,71.63
64.88207,-146.68632,46.03,49.66
65.03259,-147.07863,83.29,92.13
65.19642,-145.32092,71.35,76.87
63.94181,-145.04749,67.85,63.62
64.14253,-145.6727,54.53,66.88
62.87603,-146.86522,62.25,70.9
64.26459,-146.54912,49.65,58.34
65.02275,-147.30579,70.05,81.61
63.35886,-145.01787,62.36,63.39
63.69116,-147.39067,64.64,57.59
63.18881,-144.81498,81.34,90.4
64.79977,-147.5982,77.21,78.77
63.81736,-146.19588,78.28,86.13
65.22892,-148.05909,49.67,65.6
63.4951,-144.69865,57.25,70.27
65.13546,-146.84551,63.2,73.06
63.43506,-146.79465,60.5,66.49
62.85083,-148.27087,71.6,81.95
65.54438,-146.68147,83.14,92.54
64.7121,-145.08501,83.29,84.34
65.39842,-145.51703,53.03,72.18
64.66659,-147.78307,45.04,64.64
63.36144,-146.20902,65.89,72.37
62.90129,-144.93266,73.2,84.82
63.09261,-145.84217,59.24,68.57
64.83039,-147.52371,56.39,65
65.42653,-148.54051,80.3,87.79
63.09402,-148.15842,72.58,77.18
63.71568,-146.93605,46.41,60.6
63.43349,-144.6624,87.67,88.29
63.15005,-147.75352,67.98,73.95
63.40411,-147.30587,57.48,63.94
65.54904,-145.39805,68.49,82.9
64.62543,-144.63476,62.39,69.15
64.07175,-146.39126,47.65,56.96
63.29124,-147.77026,75.98,86.54
63.58393,-146.14846,72.12,78.01
63.5742,-148.55511,93.72,95.88
63.93519,-145.5708,60.88,71.82
64.77946,-147.78469,68.62,74.52
64.99489,-147.143,64.09,70.48
64.14543,-148.67452,53.55,55.2
63.76363,-146.16719,69.43,75.81
65.48577,-145.88724,75.17,88.45
63.4918,-145.58508,62.48,69.53
64.267,-144.77289,72.1,79.23
63.44693,-145.52411,66.82,82.69
62.96356,-145.71376,99.76,104.27
65.03814,-145.30932,66.7,75.91
64.43875,-145.78439,46.83,50.89
64.46335,-148.58202,64.05,67.63
63.69502,-146.1179,67.75,75.12
64.78172,-146.1808,78.99,93.48
62.92032,-144.59859,67.2,80.64
62.81965,-148.41019,66.39,73.67
64.61687,-146.41813,46.13,49.93
64.50374,-148.40287,75.48,77.2
63.22467,-144.68138,102.04,111.07
62.85312,-145.81426,64.78,60.97
65.13705,-146.9932,56.75,67.02
62.81892,-145.67837,79.68,93.14
63.90706,-146.2054,52.2,59.16
64.82636,-145.03279,70.18,79.92
64.05614,-146.48617,68.73,73.25
65.17523,-148.3678,67.91,61.26
64.72219,-148.32591,100.28,109.78
64.45605,-144.70579,81.81,82.02
65.36378,-147.48325,53.44,72.42
63.49631,-145.98139,55.14,72.76
63.60255,-145.66741,72.7,87.56
63.20672,-145.42796,70.38,76.71
62.76462,-147.71332,72.88,81.38
64.97459,-145.00462,103.7,106.81
63.20675,-144.74822,86,83.96
64.39806,-146.43409,52.69,74.42
65.03432,-147.90589,57.34,73.69
65.58441,-146.44838,75.39,84.59
62.79417,-146.57128,69.83,81.07
64.36398,-146.40874,66.12,72.58
62.90565,-145.36569,53.15,63.06
64.95915,-145.578,74.36,83.12
65.27157,-145.93519,98.74,102.17
63.92199,-147.49014,54.13,69.41
65.33277,-148.31901,90.28,87.18
63.97699,-144.56439,68.82,75.93
63.41735,-145.25568,63.03,66.5
64.48036,-148.0072,70.77,79.06
63.57528,-147.76051,58.47,64.62
65.03034,-145.53697,49.55,63.13
63.04893,-146.14658,92.4,99.78
64.86733,-147.65184,76.87,82.31
63.15255,-144.72207,99.17,92.34
65.37189,-145.50255,62.53,65.24
65.08598,-146.91672,71.74,73.98
64.88755,-145.73748,61.19,68.51
63.60574,-146.47917,49.22,59.99
63.96554,-148.28586,69.87,74.94
65.19934,-148.42995,95.89,107.46
62.7166,-145.96953,58.06,69.68
64.99452,-146.29943,77.61,86.35
65.05674,-146.29458,70.1,79.2
63.68064,-148.47729,107.65,105.25
65.08628,-147.18346,74.48,77.76
63.39047,-146.36394,47.61,54.5
64.982,-145.0151,60.97,68.04
63.24552,-147.24309,67.89,79.18
63.04081,-147.4836,101.79,106.6
64.36496,-148.74455,64.05,76.94
62.69634,-148.11981,78.05,92.21
63.43177,-148.11244,76.95,84.33
63.23189,-145.59825,41.52,53.04
63.87162,-147.88731,108.53,112.62
63.49226,-144.78598,66.54,65.5
64.91,-148.54228,96.04,100.25
63.81665,-146.86999,58.02,66.35
63.72201,-147.31824,48.48,58.73
64.20047,-147.04636,69.95,77.92
63.77403,-145.37242,74.47,96.17
64.15639,-146.2302,107.34,116.97
63.59441,-145.24306,75.9,68.91
65.23972,-147.22089,80.18,86.24
63.91094,-146.304,49.61,73.6
65.11881,-145.66455,56.84,61.21
63.63243,-148.57069,86.37,94.55
63.22936,-144.77802,73.63,81.24
65.3545,-147.51798,71.32,78.47
63.25689,-145.76876,104.99,109.33
63.46552,-146.9068,83.84,84.56
64.38889,-147.63143,54.7,62.43
65.06573,-144.56259,51.48,72.99
65.5031,-147.99384,79.07,81.3
63.38303,-146.35364,73.81,83.47
64.85075,-148.08655,73.47,81.53
64.4345,-147.31759,73.21,81.61
64.02029,-144.55356,98.6,111.08
64.78262,-147.01933,48.63,58.36
63.62831,-148.11839,53.64,73.34
64.45769,-148.30892,87.45,86.21
63.74207,-147.39385,73.1,83.97
64.72055,-146.83185,60.11,69.72
64.01168,-144.70352,74.7,75.55
64.88791,-145.61886,51.14,59.41
64.66791,-147.32873,49.36,71.47
63.64222,-148.60873,94.96,106.12
64.75344,-147.50451,77.72,84.36
62.74557,-147.20815,95.58,93.62
64.69822,-148.33762,57.93,63.74
62.82724,-146.16346,76.86,83.04
64.09013,-146.32366,56.74,68.49
64.7317,-146.56141,49.7,63.72
63.14881,-146.30579,71.89,75.33
64.55161,-146.39495,98.35,108.63
63.39798,-146.74271,79.95,93.95
65.32247,-147.71364,59.26,73.01
63.16177,-146.91869,102.64,96.08
63.30122,-147.80774,63.52,70.73
64.43848,-145.24345,72.11,82.3
63.34974,-145.27878,48.01,57.73
65.29243,-145.89335,69.85,74.27
65.08403,-144.85002,62.01,71.34
63.22773,-145.91159,95.75,106.64
63.97065,-147.86767,64.15,70.35
63.81825,-147.5274,74.13,87.47
63.58282,-146.07774,83.86,95.75
64.53318,-144.60135,103.62,102.68
64.43999,-148.11424,45.01,59.37
63.283,-148.61833,70.92,66.77
64.1508,-144.86957,90.82,95.98
63.05162,-145.46967,56.53,66.07
63.92544,-147.33064,71.8,76.9
62.7213,-146.78889,43.6,53.65
65.49795,-146.58699,75.03,89.54
64.42883,-145.62919,102.84,107.12
62.93901,-146.13356,83.14,94.77
65.14075,-147.70351,84.36,71.7
64.89554,-147.28383,51.26,64.73
65.26568,-148.26338,48.44,54.12
64.56768,-144.74267,82.46,89.46
63.74928,-146.7044,79.25,94.01
63.26236,-146.41629,74.16,80.24
64.56813,-147.46775,100.66,102.44
63.58052,-145.93632,83.46,90.22
64.13503,-147.54183,47.67,52.71
64.7218,-145.59551,46.92,64.81
64.16128,-144.90712,75.88,79.43
63.831,-144.85106,81.01,88.93
65.09462,-147.60877,64.45,82.86
65.3863,-145.64428,75.71,79.56
63.37943,-148.36278,94.64,107.29
63.74056,-146.99477,47.82,49.41
65.26034,-148.13233,48.46,64.61
63.93682,-147.25316,85.7,91.08
63.62708,-146.6249,82.4,88.2
65.08441,-146.57625,49.69,68.43
63.86049,-148.79259,72.69,75.64
64.93927,-147.34947,53.21,53.02
63.62446,-148.34737,50.72,62.75
63.73935,-147.10966,91.74,105.8
65.45483,-144.85112,78.62,79.44
65.59045,-148.35388,87.19,91.15
63.92805,-147.09971,52.34,64.28
