lat,lon,prec_idf_hist,ng_idf_hist
64.22838,-144.88283,60.61,79.95
65.38499,-147.1732,96.79,101.63
64.03572,-147.23177,67.31,72.22
63.0264,-145.18753,74.79,85.3
63.36603,-147.69194,69.68,79.61
64.86224,-146.10659,85.46,104.77
62.77942,-147.73412,81.23,100.54
64.43882,-147.89695,93.76,104.42
65.22958,-145.70516,68.28,77.13
62.96174,-148.63803,60.96,78.39
62.81455,-146.82605,78.01,86.65
63.09599,-148.78702,92.93,99.32
63.85189,-144.81025,70.3,81.06
64.51035,-147.78857,75.24,88.4
64.1257,-146.1165,80.77,103.16
64.12763,-147.86259,63.99,74.72
62.82426,-145.3255,85.96,100.9
64.65373,-148.05261,96.64,107.19
64.39338,-145.95556,83.21,85.23
65.03083,-144.94144,67.48,80.82
63.10026,-147.95944,81.21,92.22
64.36772,-146.69777,88.29,101.42
63.63464,-147.58945,64.87,75.27
65.41934,-148.52916,77.41,98.72
63.27725,-146.43685,85.67,96.93
63.32261,-144.8107,99.93,118.3
63.84605,-145.21706,69.54,86.74
65.26479,-146.11841,82.71,85.5
65.5222,-147.999,79.5,91.66
65.49771,-145.08161,69.68,73.63
63.571,-147.84773,86.18,98.72
62.92935,-147.90014,76.77,97.73
65.33979,-145.86618,81.55,88.44
63.21905,-144.9681,73.86,94.75
64.09531,-147.72012,86.26,97.45
63.15439,-145.0182,103.3,123.08
63.15123,-147.06461,80.01,93.03
63.16763,-144.7419,65.39,67.19
64.85641,-147.20119,87.79,84.02
65.11176,-145.96641,78.38,93.61
64.54725,-148.46915,85.55,96.58
64.05384,-144.96899,79.26,93.41
64.8469,-146.97055,79.68,90.09
64.88207,-146.68632,58.39,63.8
65.03259,-147.07863,104.25,116.26
65.19642,-145.32092,89.61,97.17
63.94181,-145.04749,86.32,81.85
64.14253,-145.6727,69.63,84.85
62.87603,-146.86522,79.04,89.84
64.26459,-146.54912,63.37,74.63
65.02275,-147.30579,88.06,103.05
63.35886,-145.01787,79.58,81.27
63.69116,-147.39067,82.67,75.0
63.18881,-144.81498,101.86,113.39
64.79977,-147.5982,96.64,99.78
63.81736,-146.19588,98.37,109.13
65.22892,-148.05909,63.49,82.85
63.4951,-144.69865,72.71,89.55
65.13546,-146.84551,79.79,91.76
63.43506,-146.79465,77.1,85.11
62.85083,-148.27087,90.12,103.69
65.54438,-146.68147,103.92,115.91
64.7121,-145.08501,103.57,106.15
65.39842,-145.51703,68.0,91.08
64.66659,-147.78307,58.26,81.65
63.36144,-146.20902,82.56,90.64
62.90129,-144.93266,92.22,107.3
63.09261,-145.84217,75.41,87.08
64.83039,-147.52371,71.42,83.33
65.42653,-148.54051,101.16,110.24
63.09402,-148.15842,91.29,98.58
63.71568,-146.93605,59.66,76.91
63.43349,-144.6624,108.93,111.53
63.15005,-147.75352,85.15,92.13
63.40411,-147.30587,73.06,81.39
65.54904,-145.39805,86.43,104.45
64.62543,-144.63476,78.74,88.11
64.07175,-146.39126,61.72,73.25
63.29124,-147.77026,96.26,108.53
63.58393,-146.14846,90.56,98.69
63.5742,-148.55511,116.73,120.53
63.93519,-145.5708,76.47,90.0
64.77946,-147.78469,86.74,93.26
64.99489,-147.143,81.14,89.78
64.14543,-148.67452,68.01,71.31
63.76363,-146.16719,87.35,96.84
65.48577,-145.88724,95.51,110.06
63.4918,-145.58508,79.24,87.96
64.267,-144.77289,90.52,100.16
63.44693,-145.52411,84.9,103.42
62.96356,-145.71376,124.23,131.0
65.03814,-145.30932,84.85,95.08
64.43875,-145.78439,60.4,66.02
64.46335,-148.58202,81.38,85.84
63.69502,-146.1179,85.7,95.84
64.78172,-146.1808,99.78,115.26
62.92032,-144.59859,85.76,102.01
62.81965,-148.41019,84.65,93.23
64.61687,-146.41813,58.67,64.49
64.50374,-148.40287,94.54,97.93
63.22467,-144.68138,126.73,138.58
62.85312,-145.81426,82.7,79.12
65.13705,-146.9932,73.03,86.11
62.81892,-145.67837,100.14,115.16
63.90706,-146.2054,66.8,75.56
64.82636,-145.03279,88.79,101.6
64.05614,-146.48617,87.91,93.57
65.17523,-148.3678,86.55,79.54
64.72219,-148.32591,124.86,136.58
64.45605,-144.70579,101.31,102.98
65.36378,-147.48325,68.5,91.12
63.49631,-145.98139,70.97,91.94
63.60255,-145.66741,91.88,108.51
63.20672,-145.42796,89.59,97.93
62.76462,-147.71332,91.91,103.43
