return_period_yr,lat,lon,prec_idf_hist,prec_idf_future,ng_idf_hist,ng_idf_future
2,62.71748,-147.52254,12.5361,15.5946,23.0569,21.8854
2,62.71767,-148.15201,13.7482,17.1446,28.8449,24.7847
2,62.71838,-146.41833,16.2421,18.2875,24.1552,20.5361
2,62.71914,-146.97046,14.9448,16.775,22.6383,21.7321
2,62.72028,-144.99345,16.1658,19.004,23.531,21.9113
2,62.72082,-145.94342,19.1673,21.5579,25.8693,23.6893
2,62.72145,-145.46843,16.4563,17.7696,24.8961,23.2902
2,62.72192,-148.22954,13.0616,16.4127,27.8258,24.3006
2,62.72211,-147.59996,11.8931,15.2076,24.7812,21.8574
2,62.7237,-146.49557,15.2724,16.737,25.4052,22.3311
2,62.7238,-144.59535,16.9824,20.0943,19.9042,21.4167
2,62.72411,-147.04779,13.1639,15.0573,20.8809,21.0147
2,62.72611,-148.3071,12.5473,15.3443,20.7477,19.6223
2,62.72643,-146.02054,17.8789,19.2208,24.0433,22.1138
2,62.72648,-145.07037,16.691,19.1775,24.1787,22.403
2,62.72669,-147.67741,10.8021,13.2534,20.7883,18.2412
2,62.72736,-145.54546,20.2067,22.1889,30.0462,30.0907
2,62.72897,-146.57281,15.365,16.2397,23.8813,22.7785
2,62.72904,-147.12514,13.977,15.6643,20.7214,20.5041
2,62.73024,-144.67218,15.6185,18.7698,19.0181,20.3122
2,62.73026,-148.38467,13.157,15.2868,17.6038,18.9619
2,62.73124,-147.7549,12.528,14.4913,26.259,20.5424
2,62.73199,-146.09772,18.6711,20.1831,25.5391,25.1931
2,62.73263,-145.14732,16.0587,18.0522,23.1872,21.5462
2,62.73321,-145.62253,21.4746,23.0665,30.0142,31.3616
2,62.73392,-147.20251,13.663,15.9238,21.4487,20.0314
2,62.73418,-146.65009,16.6273,17.1367,25.8954,25.5969
2,62.73436,-148.46228,14.9147,16.9157,19.0649,20.4441
2,62.73572,-147.8324,13.04,14.5907,25.8316,21.1048
2,62.73663,-144.74905,16.5835,19.5325,21.7472,21.7067
2,62.7375,-146.1749,16.7679,17.7105,24.2385,23.5038
2,62.73841,-148.53992,15.3429,16.858,19.3721,19.4412
2,62.73873,-145.2243,17.2242,19.5987,26.2039,23.3631
2,62.73875,-147.27994,18.0325,20.5928,30.9438,27.9398
2,62.73901,-145.69962,21.544,23.5995,29.7424,29.9657
2,62.73935,-146.72742,13.9987,14.7261,21.8919,21.3801
2,62.74016,-147.90994,10.727,11.9803,15.8917,16.1072
2,62.74241,-148.61757,14.4706,15.1924,17.7462,17.796
2,62.74297,-144.82596,17.026,19.6959,23.7707,21.9233
2,62.74297,-146.25212,20.7176,21.5371,30.5569,27.7053
2,62.74353,-147.35739,15.9892,18.3593,27.541,24.7253
2,62.74449,-146.80475,16.1717,17.294,26.0114,24.5632
2,62.74455,-147.98749,9.4107,10.957,13.9095,13.0434
2,62.74478,-145.30133,17.3958,18.9868,26.3672,22.5807
2,62.74478,-145.77673,21.8022,24.3336,29.6261,29.6157
2,62.74637,-148.69525,15.5822,15.8435,17.8221,18.6993
2,62.74827,-147.43486,13.5642,15.8963,24.2322,22.3443
2,62.74839,-146.32938,17.621,18.8676,26.1525,24.2846
2,62.74891,-148.06506,11.859,13.3191,22.4787,18.1667
2,62.74926,-144.90289,15.5454,18.1348,22.1337,20.2324
2,62.74957,-146.88213,15.648,16.5735,25.457,23.0291
2,62.75027,-148.77295,15.4483,15.2221,16.1848,16.1733
2,62.7505,-145.85391,20.067,21.8639,26.7679,25.8011
2,62.75078,-145.37839,17.6632,19.0573,27.2706,22.6741
2,62.75296,-147.51236,12.3884,15.3151,23.7173,21.2056
2,62.7532,-148.14268,13.9573,16.8461,29.5828,25.3961
2,62.75377,-146.40668,15.7878,17.1454,23.0792,21.3328
2,62.75459,-146.95953,15.8881,17.5552,26.714,24.6694
2,62.75552,-144.97987,15.65,18.1735,23.2113,21.2224
2,62.75616,-145.93111,23.5151,25.0932,32.2075,30.9637
2,62.75674,-145.45547,17.6437,19.0835,26.9709,24.9687
2,62.75745,-148.22032,13.0337,16.7783,25.6372,22.3633
2,62.7576,-147.58989,12.5347,15.3078,25.5505,21.2504
2,62.75902,-144.58124,15.8958,18.0943,20.6505,19.6088
2,62.75909,-146.48399,15.2709,16.3439,22.2541,21.0091
2,62.75958,-147.03696,14.6031,16.4392,23.8236,24.5962
2,62.76165,-148.29797,12.6581,15.1729,15.6982,17.2004
2,62.76172,-145.05688,16.1044,18.4059,24.1054,21.6048
2,62.76178,-146.00833,20.8862,21.7006,29.3494,27.7654
2,62.76219,-147.66745,13.6947,16.6294,28.4451,24.2656
2,62.76265,-145.53261,18.3272,20.0935,27.1584,27.0295
2,62.76437,-146.56134,15.9495,16.9996,23.7505,22.6556
2,62.76451,-147.11441,15.9012,17.4167,24.3557,24.4667
2,62.76546,-144.65816,15.0406,17.4128,21.3507,19.4262
2,62.76581,-148.37567,13.0968,15.0523,15.6976,16.9775
2,62.76674,-147.74503,10.995,13.0997,20.2706,19.3254
2,62.76735,-146.0856,20.679,21.5162,29.6971,28.0807
2,62.76788,-145.13394,17.506,19.8354,26.3673,23.7344
2,62.76852,-145.60977,17.4531,18.381,24.3617,25.2007
2,62.7694,-147.19191,14.6699,16.9203,22.4592,21.1405
2,62.76959,-146.63873,17.2566,17.6119,26.0639,24.4993
2,62.76991,-148.45337,14.1119,15.5907,18.0851,18.0277
2,62.77123,-147.82263,11.1217,12.8326,16.6188,16.7667
2,62.77187,-144.73512,17.4522,19.8913,24.4002,22.6207
2,62.77287,-146.1629,23.1764,23.5423,32.8689,32.5998
2,62.77396,-148.53111,13.3704,15.3389,17.3944,17.9291
2,62.774,-145.21103,16.7916,18.9993,25.3494,24.6828
2,62.77423,-147.26944,15.9891,18.0541,27.3569,24.5038
2,62.77434,-145.68697,22.0064,23.0536,30.0893,29.022
2,62.77477,-146.71616,17.2106,17.963,26.9146,25.9679
2,62.77568,-147.90027,11.8372,13.6981,13.854,15.8332
2,62.77797,-148.60887,14.5611,15.8149,16.4391,17.9672
2,62.77822,-144.81213,16.7757,19.9686,24.0655,23.3744
2,62.77835,-146.24023,25.8792,25.6638,41.3537,38.8628
2,62.77903,-147.34698,18.2353,20.3624,32.0264,30.1639
2,62.77991,-146.79359,17.4791,19.2435,31.3334,27.8533
2,62.78006,-145.28815,19.1772,21.5805,28.8229,28.2306
2,62.78008,-147.97794,11.4688,13.7555,13.6308,15.5869
2,62.78011,-145.76421,25.1133,27.3282,35.5163,34.7969
2,62.78194,-148.68665,15.028,15.7879,15.7325,17.0781
2,62.78378,-146.31758,22.6477,23.4545,38.0368,35.6081
2,62.78378,-147.42456,14.7771,16.9428,26.773,23.6981
2,62.78444,-148.05563,12.1737,14.0367,15.2598,16.1429
2,62.78453,-144.88918,18.3393,21.1366,26.4371,24.4567
2,62.785,-146.87106,19.2766,22.0902,36.4412,36.2365
2,62.78583,-145.84146,20.7969,23.063,28.398,28.7671
2,62.78585,-148.76447,16.5037,16.8876,17.4462,18.4719
2,62.78607,-145.3653,16.7717,18.8057,24.2822,23.3305
2,62.78846,-147.50217,14.9669,18.5556,29.3289,25.1089
2,62.78874,-148.13333,13.0171,14.7447,17.7171,17.0199
2,62.78915,-146.39497,19.0495,20.1389,29.8721,29.8602
2,62.79004,-146.94858,17.9122,20.6686,33.484,31.575
2,62.79079,-144.96625,18.2912,20.7443,27.8837,25.0451
2,62.7915,-145.91876,24.821,27.0994,36.5658,35.3867
2,62.79204,-145.4425,18.3189,20.2711,27.1445,26.4138
2,62.79299,-148.21107,13.5145,15.5453,17.4346,16.8416
2,62.79311,-147.57979,13.5558,16.4618,26.8568,23.6482
2,62.79422,-144.56708,17.7785,19.6603,23.8395,21.6712
2,62.79449,-146.4724,19.7874,20.8514,29.9709,28.647
2,62.79502,-147.02612,16.2088,17.8249,24.9303,27.6056
2,62.797,-145.04337,14.2068,16.122,21.7059,19.4215
2,62.79713,-145.99609,23.294,25.3964,37.4741,35.8954
2,62.7972,-148.28885,13.1869,15.5731,15.9344,17.0068
2,62.79771,-147.65744,13.7504,16.5486,27.3066,23.5498
2,62.79796,-145.51973,16.3497,17.918,24.4472,23.5248
2,62.79977,-146.54987,18.9374,19.9512,28.6795,29.2335
2,62.79997,-147.10367,13.8525,15.4465,20.9685,21.9688
2,62.80067,-144.6441,15.7091,17.7459,22.0319,20.1664
2,62.80136,-148.36664,11.6291,13.7029,14.8203,15.7065
2,62.80226,-147.73514,11.5051,14.1355,22.1784,19.3938
2,62.8027,-146.07346,21.935,23.7888,34.9718,33.771
2,62.80318,-145.12051,16.6044,18.9082,25.2736,24.1188
2,62.80383,-145.59698,17.9547,19.5782,25.7911,25.6335
2,62.80486,-147.18127,14.9587,17.7083,23.0544,23.2717
2,62.80501,-146.62735,18.0475,18.8924,28.0751,28.3173
2,62.80547,-148.44446,13.409,15.4284,16.6341,17.8916
2,62.80677,-147.81285,13.5374,15.9475,19.7041,20.0378
2,62.80709,-144.72116,17.8935,20.244,24.7397,23.0864
2,62.80824,-146.15085,25.4263,25.8648,39.6924,37.8146
2,62.80929,-145.19771,17.023,19.9574,26.027,27.314
2,62.80954,-148.52228,15.1603,16.8503,17.7015,19.1324
2,62.80966,-145.67429,21.4403,22.7229,29.1342,29.7798
2,62.80971,-147.2589,15.694,17.7879,26.9124,24.2685
2,62.8102,-146.70486,18.9746,20.158,31.9477,31.1266
2,62.81122,-147.89059,11.1104,13.0606,13.7121,14.9697
2,62.81345,-144.79828,19.741,22.025,27.5516,26.2607
2,62.81355,-148.60016,12.7868,13.9264,13.5959,15.352
2,62.81372,-146.22829,22.6076,22.9977,34.9157,35.0955
2,62.81451,-147.33655,16.6877,18.3505,30.928,28.012
2,62.81533,-146.78241,18.9725,20.4006,33.5328,32.3227
2,62.81536,-145.27493,18.7487,21.7353,27.7193,28.3892
2,62.81544,-145.75162,23.0266,24.3393,32.7901,30.682
2,62.81564,-147.96835,11.0532,13.3033,13.2182,14.6747
2,62.81752,-148.67804,17.6216,17.6578,18.1885,18.9806
2,62.81915,-146.30576,22.1973,23.0465,36.5092,36.3282
2,62.81926,-147.41422,16.4874,18.0414,30.3203,29.8307
2,62.81977,-144.87541,16.3955,18.7446,24.9304,22.4574
2,62.81999,-148.04614,12.1702,14.5797,13.2674,15.5502
2,62.82043,-146.85999,19.5643,22.3013,34.7798,34.6334
2,62.82117,-145.82898,23.6917,25.889,35.8481,34.0105
2,62.82139,-145.35219,19.0461,21.6477,28.5265,27.8048
2,62.82143,-148.75595,18.5136,17.8018,21.256,21.2573
2,62.82395,-147.49194,13.2237,14.5941,24.6017,21.9322
2,62.8243,-148.12396,12.3132,14.0994,12.4128,14.3595
2,62.82455,-146.38324,17.3835,18.5948,28.4189,27.5621
2,62.82548,-146.93759,19.0954,22.7287,31.5595,33.1095
2,62.82604,-144.95259,17.117,19.6309,25.481,23.832
2,62.82685,-145.90639,25.7506,27.6527,40.8652,39.2831
2,62.82736,-145.42947,17.8583,20.3552,26.1175,25.9513
2,62.82856,-148.20181,12.1819,13.352,12.1291,13.5512
2,62.82861,-147.56967,13.2123,14.9402,25.0378,22.153
2,62.82942,-144.55287,16.7697,18.9487,23.8741,21.4306
2,62.82988,-146.46077,17.999,19.3419,27.761,28.6958
2,62.83047,-147.01523,14.9419,17.3758,23.3041,25.3214
2,62.83227,-145.02982,17.9905,20.4581,27.658,25.6784
2,62.83249,-145.98383,23.95,26.0781,36.5637,36.9295
2,62.83278,-148.27968,12.3169,14.184,12.7434,14.9219
2,62.83322,-147.64743,12.4839,14.1174,23.1052,19.9855
2,62.8333,-145.50681,19.7176,22.9599,30.9584,29.2438
2,62.83518,-146.53833,17.6431,18.6911,30.1752,28.2794
2,62.83543,-147.0929,12.7166,15.6557,19.9662,21.9772
2,62.83589,-144.63,15.8519,18.3585,22.0438,20.6747
2,62.83694,-148.35757,12.7414,14.3537,13.4787,15.3557
2,62.83778,-147.72522,13.9709,16.1251,26.36,22.726
2,62.83807,-146.06128,23.6453,25.8555,39.1075,37.9123
2,62.83844,-145.10706,16.438,18.4499,24.8129,23.4092
2,62.83918,-145.58418,17.766,20.6771,26.6672,27.3663
2,62.84032,-147.17059,12.093,14.539,18.5722,19.7922
2,62.84042,-146.61592,17.7451,19.1221,32.036,29.7536
2,62.84106,-148.43549,14.5097,15.777,15.4791,16.9436
2,62.84229,-147.80304,14.7391,17.674,29.1032,24.3351
2,62.84231,-144.70715,16.299,18.8827,21.8032,20.5892
2,62.84361,-146.13879,25.6646,27.0505,41.6586,40.9281
2,62.84457,-145.18436,18.0885,20.8939,28.1823,28.2217
2,62.84501,-145.66158,18.5685,21.4111,26.8214,28.0141
2,62.84513,-148.51343,15.6789,16.1897,18.2144,18.6115
2,62.84518,-147.24832,12.2891,13.6955,21.498,19.543
2,62.84563,-146.69354,18.8436,20.0605,31.882,32.9916
2,62.84674,-147.88087,11.7985,14.3316,24.1683,19.6642
2,62.84869,-144.78436,17.3211,19.3015,23.4446,21.4989
2,62.8491,-146.21632,22.7353,23.7608,35.7538,36.8757
2,62.84915,-148.5914,14.7175,14.8537,17.6172,17.8971
2,62.84999,-147.32608,14.8165,16.8144,27.4884,24.2866
2,62.85065,-145.26167,19.3334,21.6916,29.6588,28.7039
2,62.85078,-146.77119,18.1955,20.4843,28.4517,31.6257
2,62.8508,-145.73901,19.002,21.405,28.5136,27.399
2,62.85117,-147.95874,13.7528,16.9394,25.6949,21.8461
2,62.85313,-148.6694,17.8994,17.2763,21.6299,20.7921
2,62.85455,-146.29388,22.0492,23.6576,35.52,36.9197
2,62.85474,-147.40387,14.2716,15.8649,26.6927,23.9411
2,62.85501,-144.8616,17.3579,19.3439,25.6706,23.3345
2,62.85552,-148.03665,14.0315,17.0217,18.7166,19.5927
2,62.85587,-146.84888,21.4626,25.4632,30.1551,35.1517
2,62.85653,-145.81648,20.7976,22.2701,33.1674,30.5804
2,62.85668,-145.33902,18.1546,20.1788,29.5782,26.9018
2,62.85704,-148.74741,18.6756,17.3363,28.5092,22.0039
2,62.85946,-147.48167,13.731,15.763,24.2351,22.0697
2,62.85985,-148.11456,13.4913,15.4545,14.2276,15.9137
2,62.85994,-146.37149,17.1183,19.4164,30.9024,30.7664
2,62.86092,-146.92657,16.3006,20.5117,24.1114,27.94
2,62.86129,-144.93889,17.7735,19.9123,25.916,24.8668
2,62.86222,-145.89398,21.2339,21.9103,33.2644,33.2589
2,62.86267,-145.41643,20.8996,23.6711,33.1238,31.7194
2,62.86412,-147.55951,13.7625,15.3434,24.3152,21.9076
2,62.86412,-148.19252,12.3314,14.0413,13.4675,15.1181
2,62.86463,-144.53864,18.0678,20.6136,25.1747,23.1731
2,62.86529,-146.44911,18.7336,21.1131,33.949,32.8163
2,62.86593,-147.00433,13.4996,17.9186,21.7128,23.7775
2,62.86753,-145.0162,17.1981,19.4774,25.6345,24.0676
2,62.86787,-145.97153,23.9943,24.7964,36.686,37.6063
2,62.86834,-148.27049,13.5945,14.6084,15.5768,16.6182
2,62.8686,-145.49387,16.8598,18.5333,25.591,24.2369
2,62.86872,-147.63739,12.4928,13.5613,22.5108,20.6151
2,62.87059,-146.52676,16.946,18.3013,30.7427,29.2045
2,62.87089,-147.08209,12.2291,15.7527,20.026,21.727
2,62.87111,-144.61586,17.3749,19.7372,23.4253,22.0577
2,62.87251,-148.34848,15.0293,16.0404,17.7722,18.4292
2,62.87329,-147.71527,15.194,17.0967,29.0303,26.0759
2,62.87347,-146.04909,23.5233,24.8721,39.162,39.3413
2,62.8737,-145.09357,17.3483,20.1134,25.7787,24.4312
2,62.87449,-145.57132,17.2809,19.2984,25.961,26.0063
2,62.87579,-147.1599,11.5586,14.1215,19.116,19.5851
2,62.87585,-146.60446,16.9333,19.0646,30.6931,30.0626
2,62.87663,-148.42651,14.5232,15.2255,16.6624,17.4349
2,62.87754,-144.69313,16.8832,19.053,22.981,22.144
2,62.87781,-147.79318,14.5448,16.3951,31.1275,26.5736
2,62.87901,-146.12668,21.383,23.0051,33.9661,36.1936
2,62.87985,-145.17096,18.1726,20.2642,26.6697,25.7959
2,62.88034,-145.64883,18.143,21.3618,28.1177,27.6806
2,62.88066,-147.23773,13.2135,15.878,23.4145,22.2731
2,62.88071,-148.50455,15.0101,14.7666,17.15,17.8667
2,62.88228,-147.87115,13.319,15.9333,28.7158,24.53
2,62.88392,-144.77045,16.9068,19.3324,23.2434,22.3034
2,62.88452,-146.20432,18.5167,20.7777,30.3722,31.147
2,62.88474,-148.58264,19.4727,18.6609,24.4839,23.7925
2,62.88547,-147.31558,13.4657,15.8744,24.3538,22.1423
2,62.88594,-145.24838,21.3261,23.1574,32.2134,32.248
2,62.88614,-145.72636,17.729,19.8663,28.8252,26.593
2,62.8867,-147.94913,15.5197,18.794,29.5053,25.9874
2,62.88871,-148.66074,19.4715,18.3939,30.6733,24.7355
2,62.88996,-146.28198,18.7929,21.2046,30.7447,31.3568
2,62.89023,-147.39348,14.1786,16.0698,25.8399,23.94
2,62.89025,-144.84778,18.7267,21.2797,26.7898,26.8297
2,62.89108,-148.02713,14.4294,16.3699,19.0216,19.9485
2,62.89131,-146.83774,14.935,18.6466,22.3871,25.1696
2,62.89188,-145.80392,19.8275,20.7413,30.2011,28.6789
2,62.89198,-145.32584,19.8692,20.7323,29.2803,27.4356
2,62.89264,-148.73885,22.334,20.6049,33.5341,30.6147
2,62.89495,-147.47139,13.6115,15.3105,25.2595,23.6023
2,62.89537,-146.3597,18.7207,21.0291,32.1521,31.7712
2,62.8954,-148.10515,12.3802,13.4477,14.4573,14.4754
2,62.89638,-146.91556,13.4749,17.1942,20.6244,22.7893
2,62.89652,-148.81699,23.0168,20.926,33.9321,29.7084
2,62.89655,-144.92517,17.8351,20.2464,27.2297,25.6916
2,62.89758,-145.88153,21.8674,22.2698,30.9544,30.034
2,62.89798,-145.40334,18.9839,19.9949,30.9136,27.6203
2,62.89962,-147.54933,14.7747,16.3353,28.729,26.4941
2,62.89967,-148.1832,13.9378,15.0304,17.7262,17.5014
2,62.89985,-144.52435,17.6528,19.609,23.5529,21.789
2,62.90073,-146.43742,18.3571,20.696,31.1706,30.3518
2,62.90139,-146.99339,11.416,14.3246,18.0402,19.1486
2,62.90279,-145.00258,18.7102,21.2489,30.2313,26.3065
2,62.90323,-145.95917,23.2415,23.8602,33.6969,34.6627
2,62.9039,-148.26128,15.9553,16.8469,20.9681,19.1241
2,62.90392,-145.48087,19.1302,19.9473,27.9078,26.6261
2,62.90424,-147.6273,14.2005,16.4426,31.8367,27.5946
2,62.90604,-146.5152,16.7449,19.1037,28.7536,28.5953
2,62.90633,-144.60168,19.2061,21.2588,25.6099,24.4406
2,62.90635,-147.07126,12.8412,15.6242,21.0643,20.9939
2,62.90807,-148.33939,18.8252,19.2763,26.5222,23.292
2,62.90881,-147.70529,14.238,16.6193,31.6107,28.4371
2,62.90884,-146.03685,23.2564,25.1114,34.9691,34.8521
2,62.90898,-145.08005,19.99,22.6331,31.6177,27.9819
2,62.90982,-145.55844,17.9002,19.0003,25.5379,24.3054
2,62.91127,-147.14917,12.7746,15.264,21.1147,21.8885
2,62.91129,-146.59299,16.4603,20.047,25.9444,28.6201
2,62.9122,-148.41751,17.637,17.5726,23.456,21.257
2,62.91277,-144.67905,18.658,20.6906,25.789,24.8848
2,62.91333,-147.78333,15.0405,17.134,32.8438,28.4039
2,62.91439,-146.11456,20.9065,23.8148,32.8922,33.3608
2,62.91513,-145.15753,18.4002,20.7431,29.0485,26.158
2,62.91567,-145.63605,19.3372,20.9085,32.5474,28.2578
2,62.91614,-147.2271,12.332,15.1768,22.0191,20.9566
2,62.91629,-148.49567,16.7001,16.352,21.0654,19.3521
2,62.9165,-146.67081,15.5285,18.9179,23.5648,25.4943
2,62.91781,-147.86139,14.609,16.5975,29.6634,24.6335
2,62.91916,-144.75647,16.6415,18.7956,22.6862,22.7512
2,62.9199,-146.19229,16.996,19.8025,28.7869,28.0968
2,62.92032,-148.57384,19.7435,19.153,28.8841,24.5084
2,62.92096,-147.30507,13.2032,15.923,23.2788,22.1425
2,62.92123,-145.23505,17.0413,18.5436,26.3478,23.9817
2,62.92148,-145.71368,21.5297,22.921,37.9947,34.5971
2,62.92167,-146.74866,15.0738,17.455,21.4349,24.2555
2,62.92223,-147.93945,15.2618,17.6886,27.3657,23.9231
2,62.92431,-148.65204,21.7669,20.4466,34.0647,30.7583
2,62.92537,-146.27007,16.5509,19.0983,29.425,27.1523
2,62.92551,-144.83391,17.8726,20.0859,25.5519,24.2498
2,62.92573,-147.38306,12.4917,14.2347,23.4032,20.8507
2,62.92662,-148.01756,13.2596,15.3163,16.3798,18.0191
2,62.92679,-146.82655,15.2881,17.1613,23.1509,24.9181
2,62.92723,-145.79135,18.7109,19.2944,29.9697,27.2842
2,62.92728,-145.31262,20.196,20.8979,29.878,27.9174
2,62.92824,-148.73027,26.7199,25.1627,42.7662,36.4232
2,62.93045,-147.46107,14.2655,15.4783,28.322,25.4134
2,62.93078,-146.34787,17.0133,19.8895,28.047,27.6047
2,62.93095,-148.0957,13.9113,14.9466,15.9749,16.1142
2,62.93181,-144.91139,20.5715,22.881,32.994,29.0643
2,62.93186,-146.90448,14.6743,16.4009,21.2612,23.3828
2,62.93213,-148.8085,25.7216,23.8707,39.6917,33.821
2,62.93294,-145.86906,15.856,17.4331,23.1438,23.5127
2,62.93328,-145.39021,19.6013,19.7772,31.0595,27.6814
2,62.93513,-147.53912,15.3794,17.143,35.1641,31.9236
2,62.93522,-148.17386,14.5778,14.7773,18.6644,16.7281
2,62.93614,-146.42569,16.3088,19.1781,24.8799,26.1735
2,62.93688,-146.98242,14.074,16.1937,21.0497,21.6761
2,62.93806,-144.98891,20.4421,22.7072,33.9749,29.6286
2,62.93861,-145.94681,13.9799,16.9525,22.2007,22.2573
2,62.93924,-145.46786,18.204,18.938,28.6193,26.0068
2,62.93946,-148.25204,18.8051,17.9921,27.1764,24.3204
2,62.93976,-147.61719,15.7253,18.4173,34.3574,31.6677
2,62.94145,-146.50357,13.7537,16.5746,20.1288,22.7644
2,62.94158,-144.58748,20.2221,22.378,28.1463,26.6083
2,62.94185,-147.06039,14.4644,17.3054,23.7381,25.1364
2,62.94365,-148.33025,19.3806,18.0982,27.6365,23.5835
2,62.94421,-146.02458,16.439,20.5448,28.606,28.0387
2,62.94427,-145.06647,18.4605,20.3476,31.404,27.9537
2,62.94434,-147.69531,14.8263,17.0742,31.8767,30.0325
2,62.94515,-145.54553,17.1726,17.7147,26.2543,23.405
2,62.94673,-146.58147,14.8004,17.4004,21.543,24.1864
2,62.94677,-147.13841,11.7296,13.8718,19.3964,19.5218
2,62.94778,-148.40848,21.5156,20.3739,31.2987,26.4873
2,62.94803,-144.66495,20.2689,22.8042,28.7404,27.0276
2,62.94886,-147.77344,16.4399,19.264,34.8167,31.5644
2,62.94977,-146.10239,15.2093,18.7008,25.8433,25.6905
2,62.95042,-145.14406,20.7506,22.9864,37.0042,32.1077
2,62.95101,-145.62323,19.4997,19.511,32.9401,28.6072
2,62.95165,-147.21645,11.9596,14.7846,20.7909,20.7599
2,62.95187,-148.48674,19.9727,18.5782,30.6167,24.6958
2,62.95195,-146.65939,15.8798,17.5931,24.1674,25.565
2,62.95335,-147.85159,16.6215,19.4481,32.8228,28.5606
2,62.95443,-144.74246,16.7797,19.1194,24.2323,22.2031
2,62.9553,-146.18024,16.1404,19.1783,29.8615,27.0946
2,62.95591,-148.56502,21.2798,19.6757,34.3597,26.3833
2,62.95647,-147.29451,12.3176,15.0152,22.4519,21.0675
2,62.95653,-145.22168,19.156,20.7741,33.5799,28.6393
2,62.95682,-145.70096,19.6456,19.9009,32.8962,29.5667
2,62.95712,-146.73737,14.235,16.082,24.5025,22.2283
2,62.95778,-147.92978,17.917,21.1668,31.2677,27.7567
2,62.9599,-148.64333,24.7339,23.2658,37.8312,34.6658
2,62.96076,-146.2581,14.981,17.7955,28.5983,25.2582
2,62.96079,-144.82001,19.4666,21.2787,28.0241,26.6425
