return_period_yr,lat,lon,prec_idf_hist,prec_idf_future,ng_idf_hist,ng_idf_future
2,62.74353,-147.35739,78.4837,90.1179,135.1865,121.3656
2,62.74449,-146.80475,69.5788,74.4076,111.9145,105.6835
2,62.74455,-147.98749,54.2803,63.1996,80.2295,75.2337
2,62.74478,-145.30133,77.3559,84.4304,117.2497,100.412
2,62.74478,-145.77673,109.1981,121.877,148.3854,148.3333
2,62.74637,-148.69525,72.123,73.3323,82.4906,86.5506
2,62.74827,-147.43486,70.563,82.6953,126.0603,116.2386
2,62.74839,-146.32938,84.9057,90.9125,126.014,117.0136
2,62.74891,-148.06506,62.2949,69.9643,118.0792,95.4287
2,62.74926,-144.90289,80.7151,94.1598,114.9225,105.0508
2,62.74957,-146.88213,79.7894,84.5089,129.8057,117.4258
2,62.75027,-148.77295,78.3989,77.251,82.1365,82.0782
2,62.7505,-145.85391,103.8357,113.1337,138.5092,133.5064
2,62.75078,-145.37839,71.8437,77.5141,110.9208,92.225
2,62.75296,-147.51236,63.3681,78.3389,121.3171,108.4692
2,62.7532,-148.14268,68.5076,82.6866,145.203,124.6533
2,62.75377,-146.40668,78.3251,85.0605,114.4986,105.8344
2,62.75459,-146.95953,72.5965,80.2138,122.0624,112.7204
2,62.75552,-144.97987,80.3646,93.323,119.1928,108.9797
2,62.75616,-145.93111,94.7738,101.134,129.8073,124.7943
2,62.75674,-145.45547,74.7235,80.8212,114.2254,105.7461
2,62.75745,-148.22032,68.0098,87.5489,133.7741,116.6914
2,62.7576,-147.58989,64.0891,78.2678,130.6386,108.6524
2,62.75902,-144.58124,76.6875,87.2941,99.6262,94.6006
2,62.75909,-146.48399,76.2401,81.5969,111.1033,104.888
2,62.75958,-147.03696,73.5667,82.8167,120.0174,123.9095
2,62.76165,-148.29797,63.4795,76.091,78.7255,86.2588
2,62.76172,-145.05688,90.1106,102.9886,134.8796,120.8876
2,62.76178,-146.00833,96.6531,100.4221,135.8173,128.4873
2,62.76219,-147.66745,58.139,70.5978,120.7596,103.0163
2,62.76265,-145.53261,80.5213,88.2813,119.3211,118.7551
