return_period_yr,lat,lon,prec_idf_hist,prec_idf_future,ng_idf_hist,ng_idf_future
2,62.74353,-147.35739,11.7559,13.4986,20.2493,18.1791
2,62.74449,-146.80475,11.5393,12.3401,18.5604,17.527
2,62.74455,-147.98749,7.8054,9.0879,11.5368,10.8184
2,62.74478,-145.30133,11.6332,12.6971,17.6326,15.1005
2,62.74478,-145.77673,13.9485,15.5681,18.9541,18.9475
2,62.74637,-148.69525,10.868,11.0503,12.4303,13.0421
2,62.74827,-147.43486,9.9378,11.6465,17.7539,16.3706
2,62.74839,-146.32938,12.0766,12.931,17.9237,16.6435
2,62.74891,-148.06506,9.004,10.1125,17.0669,13.7931
2,62.74926,-144.90289,11.833,13.804,16.8479,15.4006
2,62.74957,-146.88213,13.2898,14.0759,21.6206,19.5586
2,62.75027,-148.77295,11.7168,11.5452,12.2754,12.2666
2,62.7505,-145.85391,15.431,16.8128,20.5839,19.8404
2,62.75078,-145.37839,11.9785,12.9239,18.4938,15.3766
2,62.75296,-147.51236,8.2985,10.259,15.8873,14.2048
2,62.7532,-148.14268,9.8522,11.8913,20.882,17.9267
2,62.75377,-146.40668,11.9502,12.9778,17.4693,16.1474
2,62.75459,-146.95953,13.7193,15.1588,23.0674,21.3019
2,62.75552,-144.97987,11.6672,13.5484,17.3042,15.8214
2,62.75616,-145.93111,15.9381,17.0077,21.8297,20.9867
2,62.75674,-145.45547,12.5466,13.5704,19.1793,17.7555
2,62.75745,-148.22032,8.9428,11.5121,17.5904,15.3441
2,62.7576,-147.58989,10.0453,12.2676,20.4761,17.0301
2,62.75902,-144.58124,12.7359,14.4974,16.5455,15.7108
2,62.75909,-146.48399,11.7814,12.6092,17.1688,16.2084
2,62.75958,-147.03696,10.6483,11.9872,17.3718,17.9352
2,62.76165,-148.29797,9.9312,11.9042,12.3163,13.4949
2,62.76172,-145.05688,10.8566,12.4081,16.2504,14.5646
2,62.76178,-146.00833,15.9861,16.6095,22.4637,21.2514
2,62.76219,-147.66745,10.1652,12.3435,21.114,18.0117
2,62.76265,-145.53261,12.3297,13.5179,18.2708,18.1842
2,62.76437,-146.56134,10.979,11.7019,16.349,15.5953
2,62.76451,-147.11441,10.4688,11.4665,16.0349,16.1079
2,62.76546,-144.65816,11.1927,12.958,15.8884,14.4563
2,62.76581,-148.37567,8.6237,9.9113,10.3362,11.179
2,62.76674,-147.74503,8.5784,10.2205,15.8154,15.0779
2,62.76735,-146.0856,13.5881,14.1382,19.5139,18.4517
2,62.76788,-145.13394,12.2427,13.8717,18.4397,16.5984
2,62.76852,-145.60977,13.601,14.3242,18.9849,19.6387
2,62.7694,-147.19191,10.7462,12.3947,16.4521,15.4862
2,62.76959,-146.63873,11.3784,11.6126,17.1855,16.1539
2,62.76991,-148.45337,9.7324,10.7523,12.4725,12.433
2,62.77123,-147.82263,8.8829,10.2495,13.2735,13.3916
2,62.77187,-144.73512,10.8875,12.4091,15.2219,14.1118
2,62.77287,-146.1629,15.0389,15.2763,21.3282,21.1536
2,62.77396,-148.53111,10.417,11.9508,13.5522,13.9688
2,62.774,-145.21103,10.9008,12.3339,16.4563,16.0235
2,62.77423,-147.26944,11.3783,12.8477,19.4678,17.4375
2,62.77434,-145.68697,16.1385,16.9065,22.0662,21.2834
2,62.77477,-146.71616,12.8361,13.3972,20.0735,19.3675
2,62.77568,-147.90027,7.2747,8.4183,8.5141,9.7304
2,62.77797,-148.60887,9.4871,10.3041,10.7108,11.7064
2,62.77822,-144.81213,11.985,14.2661,17.1931,16.6993
2,62.77835,-146.24023,16.5459,16.4082,26.4396,24.847
2,62.77903,-147.34698,11.9917,13.3904,21.0608,19.836
2,62.77991,-146.79359,13.4178,14.7722,24.053,21.3815
2,62.78006,-145.28815,11.7361,13.2069,17.6391,17.2766
2,62.78008,-147.97794,7.5703,9.0797,8.9974,10.2886
2,62.78011,-145.76421,16.5288,17.9866,23.3757,22.9023
2,62.78194,-148.68665,10.5329,11.0655,11.0267,11.9698
2,62.78378,-146.31758,17.5262,18.1506,29.4354,27.5558
2,62.78378,-147.42456,10.9686,12.5761,19.8727,17.5903
