lat,lon,prec_idf_hist,ng_idf_hist
63.16898,-145.49086,118.89,110.68
64.92481,-145.67181,114.59,111.77
64.85547,-148.06951,69.94,81.79
63.66075,-148.33031,87.15,92.09
64.77952,-146.03463,120.18,123.86
64.87947,-145.41642,120.03,114.86
63.98252,-146.07841,94.88,117.2
64.71584,-146.27599,73.88,80.11
64.90774,-146.62813,105.71,100.67
63.276,-144.79434,64.9,74.71
63.44962,-148.30183,130.85,116.39
63.12202,-145.9957,92.58,98.92
64.24003,-145.45842,111.8,112.44
65.39731,-148.34629,96.05,94.11
63.21717,-145.46472,118.45,112.31
64.66076,-148.69158,83.14,104.54
64.01653,-145.03381,72.51,80.21
65.54518,-146.36505,73.53,81.05
65.22098,-144.54269,117.89,106.25
65.54531,-146.56062,111.31,102.61
64.25386,-147.07669,96.93,105.25
64.27194,-147.19776,68.15,97.2
63.42946,-146.37199,101.17,98.69
63.27412,-144.61076,72.57,82.32
63.61532,-145.31726,111.78,109.27
65.56754,-147.05971,86.23,96.25
65.52781,-146.31465,137.6,130.61
62.79257,-145.32859,98.48,108.9
64.22256,-148.00352,60.83,88.06
64.49706,-147.31458,103.96,94.43
63.96672,-144.64276,87.41,94.29
63.65621,-147.03764,72.68,84.41
65.43816,-147.89263,106.45,113.88
62.88134,-148.66027,98.86,91.2
64.41001,-146.42765,158.15,149.24
64.87646,-146.82212,60.96,78.48
63.79927,-146.6355,85.21,91.31
63.45191,-144.93722,93.79,99.83
64.80701,-144.91098,77.76,88.97
63.47947,-146.30323,105.99,101.1
63.38318,-146.5378,97.7,103.34
65.48992,-147.77609,97.14,94.7
64.79254,-146.1011,90.2,94.9
65.39038,-146.57171,58.81,76.7
63.46436,-147.53099,149.84,130.81
64.75366,-148.39835,87.41,88.81
63.67454,-147.74069,92.44,106.4
63.1089,-147.78718,115.21,116.51
65.02029,-144.78389,88.94,97.16
64.24899,-147.61472,96.49,93.47
64.47811,-145.98177,63.46,81.86
64.36402,-145.25686,101.49,99.6
62.71755,-145.74586,79.76,82.23
62.96104,-147.89918,106.63,130.26
65.06769,-145.35159,138.84,126.96
63.77056,-146.47865,100.61,97.6
63.65293,-145.02413,65.99,81.29
63.18303,-147.96243,97.95,107.19
63.46118,-145.77254,118.24,116.03
64.36754,-145.70735,117.15,108.49
65.41528,-145.80768,103.54,131.4
63.30211,-147.94819,81.14,81.74
64.15611,-145.62164,102.08,97.75
64.48571,-147.39325,147.49,134.0
63.61117,-146.34799,64.95,78.36
63.86505,-144.64396,108.12,117.26
64.00477,-147.56372,112.13,114.44
62.97023,-146.79016,121.01,112.09
63.42634,-144.88034,97.84,97.75
63.42608,-145.45012,93.53,117.38
64.65548,-148.48983,80.17,86.7
64.01644,-145.26539,72.3,80.38
64.94001,-147.762,142.67,129.18
64.85998,-145.9601,104.61,93.91
64.83093,-148.56594,109.81,122.97
63.31044,-146.94269,82.0,106.33
62.99063,-145.72747,102.66,104.24
65.23621,-145.40224,121.85,118.85
65.01488,-146.56979,82.71,91.63
64.67388,-146.5486,78.94,90.31
63.03436,-147.93451,128.99,113.66
63.1981,-148.72705,105.96,116.91
63.34409,-148.80152,73.74,93.34
63.82653,-144.86803,127.85,115.01
63.55377,-147.21727,76.42,84.46
64.28362,-144.98202,80.8,95.46
64.74568,-147.75778,126.09,130.37
64.97732,-145.38937,99.54,96.14
63.81382,-146.28384,148.84,139.54
62.9425,-146.04762,68.9,79.56
65.42362,-148.36294,77.23,81.86
65.29334,-148.7993,99.1,105.18
62.88395,-148.75641,80.2,96.55
65.14005,-146.82816,113.24,105.16
65.09428,-144.76923,111.88,121.08
64.9818,-148.50731,101.4,98.76
64.52739,-145.48563,88.11,94.04
65.5139,-146.17207,59.98,82.86
62.96223,-148.10797,163.08,146.18
62.78185,-144.73213,89.08,90.44
64.19162,-145.71799,90.91,109.16
65.00866,-145.02905,107.69,104.18
64.13577,-148.01706,108.43,117.27
63.94939,-146.1251,90.73,96.85
63.90892,-145.09506,101.37,100.22
63.54396,-148.22925,72.78,94.14
63.83218,-148.20641,82.85,84.8
64.98282,-146.49846,102.87,126.33
62.8953,-144.99217,147.21,131.7
64.44507,-148.16985,92.03,87.11
62.91941,-144.97889,75.88,101.83
64.04666,-147.67227,126.58,136.79
64.63884,-145.95118,113.01,109.72
64.84652,-147.76539,96.57,98.32
63.79511,-144.87159,104.89,128.41
63.11256,-148.55577,87.26,91.32
64.03442,-146.15139,97.45,91.99
64.43604,-146.06341,151.6,141.93
62.84883,-147.28326,72.63,91.19
62.9371,-145.47511,130.97,145.16
65.04489,-148.09259,110.45,112.95
63.52238,-145.28307,104.07,107.28
64.89109,-146.84378,101.69,105.84
65.33468,-148.19896,98.14,123.99
63.39471,-148.59539,92.14,94.23
63.04606,-147.85904,73.01,81.99
63.30875,-144.63372,157.91,152.36
64.34102,-146.49381,124.32,135.31
64.4694,-145.47463,104.43,109.45
62.68195,-145.54148,90.96,114.19
63.18861,-144.70175,105.9,109.16
63.83396,-145.87105,131.14,123.52
63.30981,-146.50487,97.16,102.07
64.90653,-146.93882,72.83,82.59
64.26781,-148.42925,115.09,115.53
64.63042,-146.93831,111.13,123.67
65.13089,-144.58271,148.16,138.66
63.41545,-145.93923,79.33,103.93
65.5006,-145.23073,77.41,85.77
65.47009,-147.35222,94.93,106.34
64.97031,-148.02674,134.73,132.08
63.85052,-145.84767,106.57,106.4
63.86673,-148.37567,122.61,123.88
65.32468,-146.66782,73.74,83.61
63.31425,-146.30451,79.53,83.14
64.6113,-146.36252,100.05,111.21
64.81435,-148.66189,91.11,103.6
64.43714,-148.71051,125.74,117.33
65.43126,-148.52325,125.11,125.94
64.77828,-144.58764,106.66,102.89
64.20596,-145.31771,87.23,97.46
65.07993,-147.92711,62.66,83.56
63.62955,-147.27894,90.06,96.69
65.10777,-148.23851,88.47,108.34
64.42797,-145.32262,112.28,103.69
63.07456,-144.93532,119.67,124.02
64.18074,-145.14308,89.05,102.24
63.53988,-145.55884,103.57,96.54
64.57133,-147.56829,74.53,99.86
65.31766,-144.91912,82.52,91.11
65.43751,-146.9353,153.27,136.01
64.14603,-147.7238,94.82,116.73
64.33905,-146.34941,93.63,94.57
65.09007,-145.02543,132.94,134.11
63.24763,-145.16482,80.11,99.72
63.32274,-144.92434,111.12,107.54
65.12674,-144.71977,87.15,91.94
