lat,lon,prec_idf_hist,ng_idf_hist
64.22838,-144.88283,83.98,112.09
65.38499,-147.1732,136.85,142.05
64.03572,-147.23177,95.0,100.25
63.0264,-145.18753,104.72,119.2
63.36603,-147.69194,96.99,110.73
64.86224,-146.10659,120.09,147.68
62.77942,-147.73412,113.3,140.25
64.43882,-147.89695,131.82,147.04
65.22958,-145.70516,95.69,107.54
62.96174,-148.63803,84.42,109.3
62.81455,-146.82605,109.63,121.89
63.09599,-148.78702,131.15,139.02
63.85189,-144.81025,98.48,112.99
64.51035,-147.78857,105.26,123.26
64.1257,-146.1165,112.74,144.97
64.12763,-147.86259,88.95,103.95
62.82426,-145.3255,120.77,141.62
64.65373,-148.05261,135.94,151.0
64.39338,-145.95556,117.29,119.8
65.03083,-144.94144,94.36,113.17
63.10026,-147.95944,113.96,128.44
64.36772,-146.69777,124.5,142.67
63.63464,-147.58945,90.11,104.7
65.41934,-148.52916,107.64,138.63
63.27725,-146.43685,120.38,135.79
63.32261,-144.8107,140.41,166.97
63.84605,-145.21706,97.74,122.37
65.26479,-146.11841,115.89,119.76
65.5222,-147.999,111.04,127.69
65.49771,-145.08161,97.65,102.11
63.571,-147.84773,121.38,138.63
62.92935,-147.90014,106.65,137.95
65.33979,-145.86618,114.12,123.05
63.21905,-144.9681,103.37,133.97
64.09531,-147.72012,121.4,136.83
63.15439,-145.0182,145.36,173.46
63.15123,-147.06461,111.58,131.11
63.16763,-144.7419,91.83,93.45
64.85641,-147.20119,123.07,116.11
65.11176,-145.96641,109.36,131.96
64.54725,-148.46915,120.3,135.11
64.05384,-144.96899,110.98,130.66
64.8469,-146.97055,110.98,126.74
64.88207,-146.68632,81.75,88.71
65.03259,-147.07863,147.04,163.24
65.19642,-145.32092,126.16,136.33
63.94181,-145.04749,120.67,113.73
64.14253,-145.6727,97.14,118.79
62.87603,-146.86522,110.62,125.87
64.26459,-146.54912,88.44,104.02
65.02275,-147.30579,123.92,144.66
63.35886,-145.01787,111.06,113.13
63.69116,-147.39067,115.24,103.52
63.18881,-144.81498,143.64,159.74
64.79977,-147.5982,136.31,139.81
63.81736,-146.19588,138.45,152.9
65.22892,-148.05909,88.52,116.28
63.4951,-144.69865,101.74,125.08
65.13546,-146.84551,112.01,129.18
63.43506,-146.79465,107.7,118.58
62.85083,-148.27087,126.72,145.38
65.54438,-146.68147,146.69,163.43
64.7121,-145.08501,146.61,149.26
65.39842,-145.51703,94.65,127.9
64.66659,-147.78307,80.73,114.6
63.36144,-146.20902,116.38,127.8
62.90129,-144.93266,129.6,150.46
63.09261,-145.84217,105.38,121.85
64.83039,-147.52371,100.08,116.01
65.42653,-148.54051,142.17,155.2
63.09402,-148.15842,128.42,137.51
63.71568,-146.93605,82.93,107.66
63.43349,-144.6624,154.27,156.51
63.15005,-147.75352,120.05,130.28
63.40411,-147.30587,102.19,113.75
65.54904,-145.39805,121.37,146.79
64.62543,-144.63476,110.56,123.07
64.07175,-146.39126,85.45,101.82
63.29124,-147.77026,134.88,152.91
63.58393,-146.14846,127.51,138.38
63.5742,-148.55511,165.09,169.6
63.93519,-145.5708,107.64,126.86
64.77946,-147.78469,121.69,131.55
64.99489,-147.143,113.73,125.42
64.14543,-148.67452,95.17,98.86
63.76363,-146.16719,122.85,135.07
65.48577,-145.88724,133.6,155.74
63.4918,-145.58508,110.96,123.34
64.267,-144.77289,127.45,140.5
63.44693,-145.52411,118.77,145.94
62.96356,-145.71376,175.71,184.39
65.03814,-145.30932,118.62,134.07
64.43875,-145.78439,83.8,91.32
64.46335,-148.58202,113.85,120.15
63.69502,-146.1179,120.19,133.78
64.78172,-146.1808,140.04,163.91
62.92032,-144.59859,119.68,143.04
62.81965,-148.41019,118.19,130.7
64.61687,-146.41813,82.02,89.43
64.50374,-148.40287,133.29,137.12
63.22467,-144.68138,179.52,195.81
62.85312,-145.81426,115.39,109.42
65.13705,-146.9932,101.45,119.72
62.81892,-145.67837,140.93,163.53
63.90706,-146.2054,93.08,105.4
64.82636,-145.03279,124.5,142.09
64.05614,-146.48617,122.53,130.51
65.17523,-148.3678,120.88,109.96
64.72219,-148.32591,176.63,193.28
64.45605,-144.70579,143.75,145.01
65.36378,-147.48325,95.36,128.15
63.49631,-145.98139,98.57,129.0
63.60255,-145.66741,128.9,153.88
63.20672,-145.42796,125.19,136.64
62.76462,-147.71332,129.1,144.66
64.97459,-145.00462,182.59,188.64
63.20675,-144.74822,151.02,148.72
64.39806,-146.43409,94.38,132.15
65.03432,-147.90589,101.69,130.1
65.58441,-146.44838,133.52,150.01
62.79417,-146.57128,123.65,142.55
64.36398,-146.40874,117.67,129.47
62.90565,-145.36569,94.69,112.45
64.95915,-145.578,131.55,147.33
65.27157,-145.93519,174.37,180.5
63.92199,-147.49014,96.1,122.64
65.33277,-148.31901,158.46,154.67
63.97699,-144.56439,122.12,134.32
63.41735,-145.25568,111.83,118.41
64.48036,-148.0072,125.44,140.58
63.57528,-147.76051,103.6,114.91
65.03034,-145.53697,88.29,111.8
63.04893,-146.14658,163.24,175.73
64.86733,-147.65184,135.65,145.96
63.15255,-144.72207,174.06,163.76
65.37189,-145.50255,110.48,116.32
65.08598,-146.91672,127.38,131.24
64.88755,-145.73748,108.41,121.23
63.60574,-146.47917,87.67,106.33
63.96554,-148.28586,124.19,133.97
65.19934,-148.42995,169.19,188.1
62.7166,-145.96953,103.1,123.24
64.99452,-146.29943,136.99,152.64
65.05674,-146.29458,124.09,140.18
63.68064,-148.47729,189.2,186.05
65.08628,-147.18346,132.13,137.93
63.39047,-146.36394,84.48,96.79
64.982,-145.0151,108.41,120.69
63.24552,-147.24309,120.86,141.24
63.04081,-147.4836,180.1,187.71
64.36496,-148.74455,114.87,137.0
62.69634,-148.11981,138.74,162.89
63.43177,-148.11244,136.1,149.49
63.23189,-145.59825,74.27,94.3
63.87162,-147.88731,190.96,198.94
63.49226,-144.78598,118.08,116.96
64.91,-148.54228,170.33,177.66
63.81665,-146.86999,104.01,118.97
63.72201,-147.31824,86.53,104.33
64.20047,-147.04636,124.26,138.86
63.77403,-145.37242,133.29,170.22
64.15639,-146.2302,189.14,206.41
63.59441,-145.24306,134.07,123.05
65.23972,-147.22089,141.37,152.61
63.91094,-146.304,89.33,130.28
65.11881,-145.66455,101.11,109.42
63.63243,-148.57069,152.78,166.74
63.22936,-144.77802,131.38,145.61
65.3545,-147.51798,126.55,139.61
63.25689,-145.76876,185.53,194.01
63.46552,-146.9068,147.46,149.9
64.38889,-147.63143,97.41,111.25
65.06573,-144.56259,92.25,128.94
65.5031,-147.99384,139.73,144.62
63.38303,-146.35364,131.19,147.42
64.85075,-148.08655,130.61,144.8
64.4345,-147.31759,129.62,144.72
64.02029,-144.55356,174.68,196.24
64.78262,-147.01933,86.82,104.02
63.62831,-148.11839,95.89,129.58
64.45769,-148.30892,153.84,153.07
63.74207,-147.39385,130.39,148.62
64.72055,-146.83185,107.16,123.82
64.01168,-144.70352,132.23,135.11
64.88791,-145.61886,91.01,105.86
64.66791,-147.32873,88.39,126.08
63.64222,-148.60873,168.11,187.38
64.75344,-147.50451,137.28,149.63
62.74557,-147.20815,167.63,165.67
64.69822,-148.33762,102.46,113.48
62.82724,-146.16346,136.81,147.39
64.09013,-146.32366,100.74,121.08
64.7317,-146.56141,88.69,112.84
63.14881,-146.30579,127.8,134.9
64.55161,-146.39495,174.35,191.23
63.39798,-146.74271,141.2,165.89
65.32247,-147.71364,105.42,128.69
63.16177,-146.91869,179.94,170.2
63.30122,-147.80774,112.67,125.66
64.43848,-145.24345,128.77,145.97
63.34974,-145.27878,85.47,102.56
65.29243,-145.89335,124.5,132.98
65.08403,-144.85002,110.21,126.18
63.22773,-145.91159,170.87,188.74
