lat,lon,prec_idf_hist,ng_idf_hist
64.91541,-147.36191,86.82,107.31
65.17746,-147.83296,95.05,104.99
64.57229,-144.84291,93.3,119.16
63.75803,-147.04304,130.45,127.84
63.3094,-148.49375,137.28,129.02
63.33748,-144.71697,186.49,169.58
65.41494,-146.43816,81.87,98.77
65.31853,-145.59373,112.7,139.96
64.91192,-146.99498,88.46,92.25
63.7032,-147.12795,135.32,139.36
65.49448,-145.4153,96.43,120.26
63.75479,-145.02398,193.49,173.29
64.31794,-147.21763,116.84,127.8
63.38705,-145.44304,148.04,127.45
63.33887,-147.09796,87.63,109.69
63.87045,-146.71315,98.28,104.68
62.69476,-147.02446,112.55,139.48
65.14829,-148.20347,88.17,113.11
63.78413,-147.82986,138.44,144.74
63.43945,-145.51396,116.86,137.64
63.61586,-148.05332,144.74,126.89
63.68965,-146.99214,118.72,116.74
62.7354,-146.55911,93.53,120.77
64.33115,-148.02261,113.46,145.61
63.9052,-148.31456,136.81,149.47
65.25885,-146.37566,84.27,112.67
64.41714,-146.24885,136.0,125.5
64.3851,-146.36823,117.56,147.71
64.95222,-145.32973,140.33,143.75
64.43828,-145.90153,87.38,118.85
63.03726,-148.63185,138.51,131.9
63.62396,-145.51275,109.26,140.85
64.11748,-148.22745,81.12,114.33
64.67626,-145.88619,138.53,122.39
64.97856,-148.25845,129.85,143.27
63.19448,-146.80367,90.32,119.86
62.96673,-148.69152,118.25,148.7
64.09769,-146.52191,139.98,141.57
64.51505,-147.77165,145.32,143.35
63.23178,-146.00838,80.27,119.34
63.20843,-146.38771,136.91,121.13
63.27738,-145.43196,104.45,127.16
63.03868,-148.30994,102.67,126.87
64.30749,-145.08494,126.12,132.35
65.11967,-145.06753,112.45,138.24
65.2113,-145.22243,151.56,132.09
63.7541,-147.13077,81.66,114.14
62.94131,-144.55861,136.17,129.06
64.58818,-146.25789,144.62,145.96
63.01306,-148.71253,111.39,135.15
63.41434,-144.88711,104.86,126.84
65.15654,-148.51031,180.44,155.43
63.30383,-147.83467,103.14,127.44
63.66315,-145.40527,130.84,129.45
64.77736,-148.31354,84.83,107.33
64.98687,-147.05854,95.29,107.74
65.54081,-145.74989,117.11,140.77
64.76582,-147.90889,131.53,121.33
63.8193,-148.75453,137.22,130.95
64.12853,-147.34319,204.14,178.51
63.79461,-146.46602,85.47,103.02
63.98855,-146.8818,97.1,120.55
64.6292,-148.54625,98.67,104.28
64.20926,-147.20095,140.18,136.64
63.07288,-148.33612,108.82,129.48
64.22496,-147.62675,213.56,188.29
63.11197,-147.88384,115.62,123.32
62.91705,-148.36578,138.71,125.25
64.79216,-144.89017,90.82,106.94
63.26108,-144.88789,110.77,109.42
63.19776,-147.33698,95.4,120.46
62.86206,-148.79396,98.01,113.38
63.66768,-147.80095,148.49,145.09
62.85807,-146.99977,114.08,130.88
64.11602,-144.61366,144.04,127.63
65.09567,-145.43955,129.08,120.71
63.54375,-147.7616,99.58,117.54
63.14214,-144.79868,143.29,148.64
64.66447,-144.87698,96.43,124.32
64.92788,-146.51372,88.83,121.81
62.99255,-144.55791,152.01,138.34
64.07072,-148.75251,161.56,154.11
64.49343,-145.34377,111.74,126.6
63.85402,-146.06136,96.1,121.42
65.27212,-146.12922,147.04,145.07
63.41085,-145.54378,97.72,119.78
64.89012,-147.49292,84.21,121.71
65.36999,-145.66877,133.27,139.79
65.16935,-144.5892,155.45,141.1
64.40254,-147.24674,101.3,129.91
62.77134,-145.88516,111.45,121.96
64.27577,-148.72865,158.73,155.85
63.2082,-145.90783,151.19,154.23
63.24097,-145.97526,85.02,121.71
63.54713,-146.28191,109.28,123.7
62.74829,-148.26231,149.18,135.13
64.345,-148.45016,113.98,129.16
64.57904,-148.6868,128.75,130.84
63.55929,-146.83066,106.34,121.79
64.984,-147.90186,153.92,133.27
65.04602,-145.75096,145.8,133.74
63.30991,-148.70448,83.92,124.03
64.75138,-145.63764,149.18,147.08
63.13476,-145.24105,118.58,129.08
62.95747,-146.06787,120.07,122.0
64.90903,-148.24871,176.96,159.76
64.0477,-144.79858,136.77,132.93
63.04063,-148.19723,106.83,122.25
64.82888,-147.64209,79.86,113.13
64.04415,-144.53959,118.37,128.17
65.45486,-148.43688,112.16,115.43
63.1941,-145.66102,130.82,119.14
63.47053,-147.40048,147.95,140.48
63.06252,-144.942,199.25,177.39
63.73318,-146.98425,80.34,102.96
63.41743,-145.14176,105.3,123.99
63.321,-144.74052,119.93,124.28
63.90968,-148.22661,147.37,139.56
64.86893,-145.49652,114.58,127.28
63.2984,-144.71067,209.25,188.99
62.96389,-148.52557,139.69,139.79
62.82128,-145.29909,129.41,120.77
65.42915,-148.64362,82.3,106.92
64.74899,-145.37347,120.03,120.05
65.22122,-146.24745,100.24,119.08
65.22922,-146.1385,102.81,122.49
64.27043,-146.11035,159.43,152.33
64.10741,-146.18426,139.94,144.06
64.62207,-147.30853,139.73,131.24
64.11328,-146.80258,130.63,124.13
63.38211,-146.83575,94.53,117.38
64.97013,-147.61384,141.66,146.03
63.51462,-145.91464,95.05,116.88
65.31777,-145.83389,99.91,131.55
63.03546,-146.74334,155.78,154.04
63.87151,-145.15949,176.29,163.82
62.84987,-148.79938,132.21,135.21
62.79122,-145.14731,101.34,124.36
64.356,-147.74948,155.66,149.86
64.81063,-147.18105,103.43,116.32
65.43581,-147.25071,100.62,132.91
62.98726,-145.06816,148.16,144.12
65.2166,-148.62899,165.77,157.44
63.7173,-147.9905,110.08,135.94
64.51929,-148.08985,121.58,126.89
64.95844,-148.81297,174.14,174.03
62.85625,-147.29359,170.7,170.49
65.58326,-148.34251,98.17,129.95
62.783,-144.57725,108.55,125.39
64.31751,-145.47297,156.43,146.81
62.72055,-147.40092,122.56,137.14
63.05949,-144.91546,151.83,144.12
63.44987,-145.9635,124.65,134.34
63.33629,-147.97422,147.13,132.17
64.47193,-148.25843,153.75,147.39
65.04778,-146.71491,91.5,121.87
63.31223,-145.22846,164.78,157.81
64.69569,-147.82694,110.73,121.15
65.2536,-145.57162,113.63,118.58
63.6744,-147.41325,172.9,167.03
64.22251,-145.06095,147.31,143.96
65.48672,-144.55988,129.85,143.85
64.64309,-147.86797,79.4,117.15
63.31675,-145.21177,112.26,122.25
65.33095,-145.22645,135.65,129.19
64.38247,-148.17137,127.13,127.57
63.1164,-148.26004,152.41,149.78
65.07519,-146.41799,195.41,196.37
64.53127,-146.88825,126.35,147.35
63.2909,-145.90631,78.62,110.06
65.5884,-147.90488,152.3,141.22
63.81604,-147.90002,133.62,128.54
65.34277,-147.25551,109.34,122.74
65.13973,-147.02146,216.32,211.18
64.30887,-147.91774,145.24,154.87
64.96304,-147.07119,134.78,126.7
65.17687,-148.17434,78.47,106.36
63.47289,-144.89687,126.49,132.29
64.06494,-145.6578,119.3,145.84
63.15664,-145.61052,111.14,128.17
62.95528,-147.455,161.44,157.48
64.9094,-145.1025,149.28,149.53
63.13844,-148.29185,139.07,127.13
63.31239,-148.73148,136.5,135.94
65.53753,-145.84224,86.05,119.9
64.49658,-145.01941,162.33,152.53
63.71391,-145.93603,111.68,121.44
64.70672,-146.3104,122.1,146.28
64.00251,-145.54787,174.91,176.46
62.76567,-147.03136,142.86,140.1
64.56272,-146.50601,151.14,148.06
65.33774,-148.37606,103.41,132.58
63.42258,-144.51171,155.23,147.42
64.28061,-147.35268,109.94,114.72
64.76947,-147.14383,132.73,177.21
63.16898,-145.49086,177.25,160.74
64.92481,-145.67181,170.1,165.17
64.85547,-148.06951,101.76,119.59
63.66075,-148.33031,129.31,137.2
64.77952,-146.03463,175.11,182.59
64.87947,-145.41642,175.78,168.69
63.98252,-146.07841,139.03,176.65
64.71584,-146.27599,107.77,118.33
64.90774,-146.62813,155.41,146.63
63.276,-144.79434,95.04,109.73
63.44962,-148.30183,194.67,167.63
63.12202,-145.9957,137.72,147.5
64.24003,-145.45842,161.9,163.68
65.39731,-148.34629,141.57,137.1
63.21717,-145.46472,176.38,166.21
64.66076,-148.69158,121.83,155.99
64.01653,-145.03381,104.8,118.1
65.54518,-146.36505,108.35,120.3
65.22098,-144.54269,174.68,152.7
65.54531,-146.56062,167.47,152.28
64.25386,-147.07669,142.8,157.17
64.27194,-147.19776,97.65,144.37
63.42946,-146.37199,147.04,143.11
63.27412,-144.61076,104.8,121.21
63.61532,-145.31726,166.79,162.99
65.56754,-147.05971,127.05,143.93
65.52781,-146.31465,206.46,195.19
62.79257,-145.32859,144.37,162.46
64.22256,-148.00352,86.24,130.16
64.49706,-147.31458,155.1,135.09
63.96672,-144.64276,128.11,140.14
63.65621,-147.03764,105.32,125.15
65.43816,-147.89263,158.87,170.89
62.88134,-148.66027,144.22,131.84
64.41001,-146.42765,237.45,221.52
64.87646,-146.82212,87.92,116.51
63.79927,-146.6355,125.27,136.42
63.45191,-144.93722,137.49,146.54
64.80701,-144.91098,114.06,133.62
63.47947,-146.30323,158.6,147.37
63.38318,-146.5378,145.26,154.17
65.48992,-147.77609,140.7,137.26
64.79254,-146.1011,133.12,141.26
65.39038,-146.57171,84.4,113.17
63.46436,-147.53099,221.1,185.62
64.75366,-148.39835,129.06,130.84
63.67454,-147.74069,135.84,159.74
63.1089,-147.78718,170.74,172.34
65.02029,-144.78389,130.99,145.12
64.24899,-147.61472,143.85,137.43
64.47811,-145.98177,91.85,120.55
64.36402,-145.25686,149.43,146.25
62.71755,-145.74586,117.09,122.33
62.96104,-147.89918,154.58,195.08
65.06769,-145.35159,206.89,184.56
63.77056,-146.47865,150.34,144.04
63.65293,-145.02413,95.75,119.26
63.18303,-147.96243,144.35,161.07
63.46118,-145.77254,173.02,170.14
64.36754,-145.70735,175.49,159.87
65.41528,-145.80768,148.68,196.26
63.30211,-147.94819,118.74,120.5
64.15611,-145.62164,151.31,142.84
64.48571,-147.39325,218.29,194.75
63.61117,-146.34799,94.01,114.62
63.86505,-144.64396,160.13,176.19
64.00477,-147.56372,162.62,167.86
62.97023,-146.79016,180.75,166.64
63.42634,-144.88034,144.56,142.09
63.42608,-145.45012,135.52,174.37
64.65548,-148.48983,116.63,128.6
64.01644,-145.26539,106.0,118.77
64.94001,-147.762,210.04,186.38
64.85998,-145.9601,156.76,137.6
64.83093,-148.56594,161.17,185.24
63.31044,-146.94269,118.74,158.17
62.99063,-145.72747,148.93,152.91
65.23621,-145.40224,182.38,177.33
65.01488,-146.56979,120.5,135.57
64.67388,-146.5486,115.95,135.01
63.03436,-147.93451,194.98,169.71
63.1981,-148.72705,154.36,173.89
63.34409,-148.80152,107.41,137.86
63.82653,-144.86803,187.33,165.21
63.55377,-147.21727,111.97,124.38
64.28362,-144.98202,116.16,142.19
64.74568,-147.75778,187.94,194.63
64.97732,-145.38937,143.5,138.61
63.81382,-146.28384,224.02,205.88
62.9425,-146.04762,101.07,117.03
65.42362,-148.36294,112.86,120.15
65.29334,-148.7993,144.83,155.12
62.88395,-148.75641,115.68,144.39
65.14005,-146.82816,168.11,153.22
65.09428,-144.76923,164.44,180.98
64.9818,-148.50731,145.53,142.88
64.52739,-145.48563,131.19,140.33
65.5139,-146.17207,86.47,123.24
62.96223,-148.10797,240.99,210.87
62.78185,-144.73213,130.1,132.89
64.19162,-145.71799,132.5,163.84
65.00866,-145.02905,159.6,153.46
64.13577,-148.01706,159.29,176.38
63.94939,-146.1251,135.5,144.39
63.90892,-145.09506,148.76,146.9
63.54396,-148.22925,105.15,140.12
63.83218,-148.20641,120.86,125.97
64.98282,-146.49846,148.68,189.49
62.8953,-144.99217,221.58,193.16
64.44507,-148.16985,137.26,127.32
62.91941,-144.97889,108.8,150.54
64.04666,-147.67227,185.28,205.25
64.63884,-145.95118,165.94,160.65
64.84652,-147.76539,143.38,146.09
63.79511,-144.87159,152.01,192.7
63.11256,-148.55577,127.78,137.1
64.03442,-146.15139,144.97,134.22
64.43604,-146.06341,225.97,209.38
62.84883,-147.28326,104.6,133.02
62.9371,-145.47511,189.74,217.42
65.04489,-148.09259,160.28,165.25
63.52238,-145.28307,155.83,160.8
64.89109,-146.84378,150.36,155.31
65.33468,-148.19896,142.67,186.34
63.39471,-148.59539,135.44,140.58
63.04606,-147.85904,106.46,120.22
63.30875,-144.63372,232.85,223.38
64.34102,-146.49381,179.57,201.88
64.4694,-145.47463,154.13,161.48
62.68195,-145.54148,132.93,171.16
63.18861,-144.70175,152.84,158.81
63.83396,-145.87105,197.73,185.12
63.30981,-146.50487,141.93,150.98
64.90653,-146.93882,106.69,122.72
64.26781,-148.42925,171.55,170.1
64.63042,-146.93831,159.41,183.34
65.13089,-144.58271,216.94,201.61
63.41545,-145.93923,115.22,154.94
65.5006,-145.23073,112.61,125.7
65.47009,-147.35222,136.44,157.17
64.97031,-148.02674,201.84,197.94
63.85052,-145.84767,153.59,153.71
63.86673,-148.37567,182.34,180.04
65.32468,-146.66782,108.9,123.43
63.31425,-146.30451,116.76,120.75
64.6113,-146.36252,144.47,164.77
64.81435,-148.66189,131.84,153.78
64.43714,-148.71051,184.17,170.66
65.43126,-148.52325,185.66,188.1
64.77828,-144.58764,154.19,149.11
64.20596,-145.31771,130.99,147.37
65.07993,-147.92711,90.76,123.9
63.62955,-147.27894,130.93,143.21
65.10777,-148.23851,128.58,162.23
64.42797,-145.32262,165.54,150.48
63.07456,-144.93532,175.18,185.31
64.18074,-145.14308,134.18,155.27
63.53988,-145.55884,151.93,140.81
64.57133,-147.56829,106.5,149.49
65.31766,-144.91912,119.78,136.54
65.43751,-146.9353,224.4,193.55
64.14603,-147.7238,138.49,176.09
64.33905,-146.34941,140.41,141.45
65.09007,-145.02543,194.25,199.72
63.24763,-145.16482,115.53,146.77
63.32274,-144.92434,163.43,156.47
65.12674,-144.71977,126.6,135.77
