lat,lon,prec_idf_hist,ng_idf_hist
63.74056,-146.99477,25.74,26.63
65.26034,-148.13233,27.82,51.5
63.93682,-147.25316,38.95,61.15
63.62708,-146.6249,40.45,69.19
65.08441,-146.57625,27.18,42.67
63.86049,-148.79259,36.54,50.82
64.93927,-147.34947,27.62,29.21
63.62446,-148.34737,27.83,52.5
63.73935,-147.10966,49.29,81.52
65.45483,-144.85112,37.3,56.3
65.59045,-148.35388,39.31,59.01
63.92805,-147.09971,26.53,40.74
64.49997,-147.67729,40.04,72.29
63.36383,-146.05181,30.6,32.65
64.93662,-147.99946,27.93,55.16
64.04968,-147.4406,36.15,48.36
62.78854,-148.61857,49.3,80.03
65.18189,-148.23111,38.78,60.42
63.03753,-147.38715,39.05,56.4
63.23546,-144.83133,33.09,38.44
62.70143,-146.9656,29.33,51.3
63.02176,-145.31683,39.32,66.53
62.75509,-147.74561,29.61,60.66
64.98787,-146.16974,36.67,49.63
64.09209,-148.57021,48.26,75.9
62.74429,-147.95893,34.75,41.59
63.22384,-147.02842,31.64,58.69
65.58518,-145.6938,42.18,64.71
64.01999,-148.74741,39.37,61.56
64.69679,-146.46277,41.09,61.65
64.17661,-147.98271,30.56,57.1
63.89952,-147.71622,38.19,46.16
63.39891,-146.44462,44.93,72.38
63.67647,-148.77748,31.04,58.05
63.58907,-146.68729,37.32,55.19
65.08794,-148.08575,28.95,38.62
64.62424,-148.49031,40.49,56.89
64.16938,-148.59132,45.1,71.93
65.23264,-146.04699,43.34,70.61
65.26096,-145.5823,42.31,64.59
65.16251,-144.93741,28.41,50.14
64.99731,-145.70453,26.51,27.96
65.4744,-145.77344,38.9,70.23
63.35038,-148.39036,35.03,51.82
63.8187,-146.63971,38.05,55.49
65.18042,-148.49856,47.72,74.75
62.96446,-146.91905,41.02,65.01
65.59137,-147.31747,27.57,48.72
65.48593,-147.25385,25.9,28.28
64.16676,-144.61301,39.73,55.36
64.07602,-144.76767,37.98,68.82
63.13984,-146.04271,28.07,45.15
63.34643,-144.68344,37.86,56.43
63.84503,-147.02734,48.6,74.31
64.44655,-145.67771,28.51,32.67
65.33388,-145.25473,40.14,60.93
64.31573,-147.85644,28.47,51.31
63.08365,-145.12791,39.47,71.61
63.98687,-146.73876,24.69,40.43
64.90743,-146.24406,38.88,52.42
63.2169,-146.65135,31.05,36.71
64.99524,-148.23543,28.81,55.05
64.60807,-148.80407,48.13,80.13
64.80334,-144.52812,38.15,56.68
64.70489,-148.20276,38.77,58.25
65.40205,-147.49298,25.24,41.74
62.9974,-148.3429,38.68,70.12
65.56029,-148.65359,33.43,38.35
63.07305,-147.55208,38.03,51.76
63.06407,-145.0117,30.21,64.66
65.20377,-146.19758,47.31,75.16
65.49428,-146.67915,39.49,57.95
63.93664,-147.84129,37.83,58.62
63.28039,-147.08479,27.14,48.09
65.20323,-146.51091,36.39,41.57
65.01079,-145.65225,31.84,68.65
64.08109,-146.54514,37.1,51
65.18791,-145.78887,42.54,69.77
65.1031,-144.73405,39.7,49.92
63.6416,-148.39611,29.69,53.7
62.92931,-145.57757,41.26,62.33
63.91156,-148.11123,39.15,63.65
64.37803,-146.0515,32.66,62.1
65.14626,-146.95854,43.48,68.49
63.65695,-147.10852,39.14,64.03
65.11671,-145.03943,29.49,53.75
65.24534,-145.1274,38.11,54.52
64.98596,-144.64073,31.18,41.1
64.61846,-148.216,29.75,44.59
65.47242,-145.38315,41.75,63.59
65.05951,-145.69862,44.3,65.28
63.7066,-147.2261,49.77,74.73
63.2241,-146.29491,27.95,51.88
65.53229,-147.69406,37.3,64.06
63.92363,-147.70436,28.45,33.23
65.39447,-145.05328,27.64,42.3
64.04316,-145.39503,54.17,79.86
62.74092,-148.25181,39.7,60.61
65.24891,-146.53041,45.54,64.46
63.24158,-145.22484,42.87,69.81
62.84546,-146.57329,29.11,56.6
64.35028,-147.62182,28.82,36.66
65.14517,-147.3452,40.73,54.34
64.94363,-148.57006,37.86,64.29
63.13696,-146.01602,26.58,42
63.42774,-146.59988,40.1,64.79
63.23453,-148.03645,47.33,68.62
65.37707,-147.35676,32.8,43.11
62.68362,-148.65164,41.22,60.13
64.44436,-148.02496,31.08,69.68
63.28518,-147.3222,38.57,66.24
62.78285,-148.35752,40.72,54.3
63.9372,-145.29557,26.26,43.07
62.86128,-146.48144,35.9,50.58
65.39711,-144.72052,31.38,69.67
64.65317,-147.0435,47.44,71.33
63.69132,-148.11681,40.97,64.8
63.03874,-147.52661,39.5,56.35
62.76524,-145.42721,26.25,43.38
65.29423,-148.23419,37.1,58.48
64.59582,-147.62885,37.23,49.52
64.7234,-145.55038,40.51,55.99
64.4161,-144.86115,31.4,68.58
63.36484,-145.18517,43.45,68.36
65.02583,-145.98526,40.73,64.31
62.96156,-144.89933,41.47,69.81
64.1429,-147.62442,26.64,47.57
62.8802,-145.19702,38.3,48.31
65.29323,-147.32657,34.04,51.66
63.99215,-147.82845,32.44,65.87
63.30477,-145.10482,38.26,52.16
64.56727,-148.0662,38.28,64.83
64.01316,-147.7176,42.99,62.89
63.96061,-144.58842,28.21,49.73
65.52228,-148.71722,39.47,61.03
65.04406,-148.50635,43.05,75.97
65.29587,-147.35498,31.16,44.32
62.78606,-147.35545,32.88,58.96
63.95972,-144.97947,50.34,78.78
64.98129,-145.60979,35.94,63.89
65.42396,-144.97532,38.95,55.68
64.91541,-147.36191,28.63,53.64
65.17746,-147.83296,30.55,37.74
64.57229,-144.84291,31.33,47.44
63.75803,-147.04304,40.9,65.52
63.3094,-148.49375,41.11,60.81
63.33748,-144.71697,57.32,91.74
65.41494,-146.43816,29.26,58.09
65.31853,-145.59373,34.96,57.64
64.91192,-146.99498,29.01,33.31
63.7032,-147.12795,41.17,66.04
65.49448,-145.4153,31.27,45.3
63.75479,-145.02398,60.57,93.46
64.31794,-147.21763,36.95,53.93
63.38705,-145.44304,43.73,69.29
63.33887,-147.09796,31.56,72.16
63.87045,-146.71315,32.02,40.99
62.69476,-147.02446,34.53,52.68
65.14829,-148.20347,29.23,43.72
63.78413,-147.82986,43.39,72.12
63.43945,-145.51396,34.74,55.17
63.61586,-148.05332,42.01,66.05
63.68965,-146.99214,36.45,52.67
62.7354,-146.55911,33.06,72.23
64.33115,-148.02261,34.68,50.76
63.9052,-148.31456,43.17,60.08
65.25885,-146.37566,27.98,45.92
64.41714,-146.24885,40.87,58.28
64.3851,-146.36823,35.14,61.16
64.95222,-145.32973,44.45,75.61
64.43828,-145.90153,32.31,69.46
63.03726,-148.63185,40.84,62.43
63.62396,-145.51275,34.24,49.83
64.11748,-148.22745,27.54,45.54
64.67626,-145.88619,41.76,60.75
64.97856,-148.25845,41.63,59.03
63.19448,-146.80367,32.51,68.84
62.96673,-148.69152,35.41,60.17
64.09769,-146.52191,43.98,78.42
64.51505,-147.77165,44.49,75.15
