lat,lon,mean_ALD_hist,mean_ALD_future_medium,mean_ALD_future_high
62.89264,-148.73885,0.43385349,0.631890327,0.831890327
62.89495,-147.47139,0.522725337,0.694580558,0.894580558
62.89537,-146.3597,0.553567176,0.758281894,0.958281894
62.8954,-148.10515,0.643708057,0.902926803,1.102926803
62.89638,-146.91556,0.672190279,0.924674773,1.124674773
62.98216,-146.56992,0.537504529,0.71110738,0.91110738
62.98226,-147.12762,0.650269541,0.901163186,1.101163186
62.98328,-144.65079,0.630913188,0.868827939,1.068827939
62.98337,-148.39943,0.417358135,0.59749409,0.79749409
62.98443,-147.76352,0.385398713,0.568059618,0.768059618
62.98516,-146.09018,0.611595635,0.831894372,1.031894372
62.98574,-145.13055,0.466253135,0.642639961,0.842639961
62.98635,-145.61038,0.524082619,0.709262062,0.909262062
62.98715,-147.20576,0.681861411,0.972958216,1.172958216
62.98738,-146.64795,0.521122505,0.693301982,0.893301982
62.75296,-147.51236,0.577802239,0.767549323,0.967549323
62.7532,-148.14268,0.401895812,0.569563377,0.769563377
62.75377,-146.40668,0.74639298,1.093118545,1.293118545
62.75459,-146.95953,0.602619407,0.832612955,1.032612955
62.75552,-144.97987,0.768081925,1.066147065,1.266147065
62.75616,-145.93111,0.66203729,0.913566704,1.113566704
62.75674,-145.45547,0.715828678,1.002225457,1.202225457
62.75745,-148.22032,0.407239368,0.584551562,0.784551562
62.7576,-147.58989,0.531240629,0.713043483,0.913043483
62.75902,-144.58124,0.755981168,1.040200294,1.240200294
63.01486,-145.03922,0.446643135,0.63654562,0.83654562
63.01498,-145.99994,0.54581756,0.773178301,0.973178301
63.01542,-147.67523,0.392630319,0.575480002,0.775480002
63.01584,-145.51958,0.567436766,0.764775775,0.964775775
63.0176,-146.55835,0.53874732,0.71400024,0.91400024
63.01775,-147.11681,0.639990052,0.874420258,1.074420258
63.01851,-144.6366,0.645809275,0.886800835,1.086800835
63.01898,-148.39035,0.361033657,0.530082094,0.730082094
63.01997,-147.75356,0.447087186,0.641712172,0.841712172
63.02056,-146.07796,0.592863657,0.817035133,1.017035133
63.98138,-147.47424,0.432175259,0.593575723,0.793575723
63.98158,-146.31439,0.864408326,1.109840142,1.309840142
63.98171,-148.13547,0.698691645,1.000083706,1.200083706
63.98192,-144.81775,1.38303953,2.086599219,2.286599219
63.98277,-146.89432,0.815737715,1.073511691,1.273511691
63.98359,-145.81552,1.241816736,1.84765008,2.04765008
63.98369,-145.31662,1.225510394,1.798856535,1.998856535
63.98599,-148.2169,0.803829769,1.223246326,1.423246326
63.98606,-147.55557,0.52705884,0.721012394,0.921012394
63.98699,-146.39548,0.842535347,1.075025065,1.275025065
63.34511,-145.07227,0,0.326340451,0.526340451
63.34597,-145.55881,0.301286465,0.544932483,0.744932483
63.34724,-147.17654,0.59541381,0.808041815,1.008041815
63.34734,-146.6109,0.116215339,0.406338588,0.606338588
63.34779,-148.4664,0.394347756,0.559126272,0.759126272
63.34887,-144.66447,0.756404391,1.103879766,1.303879766
63.34915,-147.82147,0.553747156,0.743428569,0.943428569
63.3505,-146.12436,0.238047496,0.470915831,0.670915831
63.35128,-145.15106,0,0.306338449,0.506338449
63.35183,-145.63771,0.584355171,0.82595147,1.02595147
62.79204,-145.4425,0.706577219,1.003562557,1.203562557
62.79299,-148.21107,0.628061242,0.90304558,1.10304558
62.79311,-147.57979,0.484679176,0.656091254,0.856091254
62.79422,-144.56708,0.72899016,1.001862962,1.201862962
62.79449,-146.4724,0.696953415,1.019688615,1.219688615
62.79502,-147.02612,0.599208507,0.82397487,1.02397487
62.797,-145.04337,0.749939627,1.058683238,1.258683238
62.79713,-145.99609,0.624061088,0.868067205,1.068067205
62.7972,-148.28885,0.654841906,0.936884054,1.136884054
62.79771,-147.65744,0.47427728,0.643173428,0.843173428
63.08014,-145.89697,0.595932284,0.828625084,1.028625084
63.08059,-145.41541,0.473530228,0.65610132,0.85610132
63.0818,-148.21483,0.383688371,0.549587593,0.749587593
63.08189,-147.57651,0.633648079,0.853269385,1.053269385
63.08255,-144.53024,0.399054902,0.585510028,0.785510028
63.08321,-146.45679,0.575973732,0.805411654,1.005411654
63.08378,-147.01666,0.469031613,0.641269391,0.841269391
63.08544,-145.01183,0.443016178,0.629652402,0.829652402
63.08579,-145.97516,0.601497746,0.834064017,1.034064017
63.08601,-148.29346,0.369059743,0.548850107,0.748850107
63.51959,-146.4725,0,0.003395609,0.203395609
63.52009,-147.04193,0.326812159,0.525094458,0.725094458
63.52189,-145.00284,0.526583329,0.689451889,0.889451889
63.52197,-148.34056,0.311000848,0.49778843,0.69778843
63.52222,-145.98264,0.746862075,1.067866149,1.267866149
63.52267,-147.69122,0.109587614,0.381577011,0.581577011
63.52299,-145.49274,0,0.235472298,0.435472298
63.52489,-146.55215,0,0,0.2
63.52504,-147.12172,0.190428579,0.413657092,0.613657092
63.52542,-144.59221,0.391805991,0.546446308,0.746446308
63.96022,-145.49196,1.295244099,1.976100948,2.176100948
63.96207,-146.56979,0.831465692,1.094005488,1.294005488
63.96212,-147.14926,0.613624841,0.800908088,1.000908088
63.96262,-144.57576,1.013465882,1.405957728,1.605957728
63.96277,-148.4707,0.711908814,1.041849462,1.241849462
63.96411,-147.81,0.918557208,1.391618842,1.591618842
63.96505,-146.07133,1.03229606,1.448902168,1.648902168
63.96531,-145.07425,1.291791771,1.889787629,2.089787629
63.96614,-145.57278,1.314319178,2.014634524,2.214634524
63.96683,-148.55215,0.789858196,1.196017169,1.396017169
62.72648,-145.07037,0.787709071,1.116724956,1.316724956
62.72669,-147.67741,0.626948266,0.852854236,1.052854236
62.72736,-145.54546,0.721369595,0.988602295,1.188602295
62.72897,-146.57281,0.682329479,0.911243022,1.111243022
62.72904,-147.12514,0.694830042,0.961279606,1.161279606
62.73024,-144.67218,0.818665996,1.137590346,1.337590346
62.73026,-148.38467,0.512854467,0.708051546,0.908051546
62.73124,-147.7549,0.586560655,0.797004317,0.997004317
62.73199,-146.09772,0.708310396,1.000727676,1.200727676
62.73263,-145.14732,0.788531382,1.114272203,1.314272203
63.5739,-148.65184,0.518182553,0.691790775,0.891790775
63.57439,-146.20912,0.284876338,0.482204181,0.682204181
63.57517,-147.35049,0,0.010933475,0.210933475
63.57575,-145.22726,0.281493785,0.443481036,0.643481036
63.576,-145.7182,0.439494836,0.612181611,0.812181611
63.57603,-146.7798,0,0,0.2
63.57618,-148.00117,0.613992615,0.857846245,1.057846245
63.57786,-148.73206,0.641055475,0.879960047,1.079960047
63.57985,-146.28889,0,0.228825594,0.428825594
63.57993,-147.43048,0,0.000966236,0.200966236
62.97503,-148.24277,0.503747908,0.692175785,0.892175785
62.9753,-147.60706,0.419780035,0.592084967,0.792084967
62.97681,-144.57321,0.630720823,0.873264305,1.073264305
62.97688,-146.49191,0.569805432,0.749454224,0.949454224
62.97733,-147.0495,0.624897715,0.854298704,1.054298704
62.97923,-148.32108,0.513462362,0.700073179,0.900073179
62.97956,-145.05286,0.4991003,0.681858838,0.881858838
62.97959,-146.01227,0.597068758,0.825043135,1.025043135
62.97989,-147.68527,0.40286411,0.583152204,0.783152204
62.98048,-145.53256,0.609423988,0.824441644,1.024441644
63.85146,-148.41748,0.483506007,0.671465007,0.871465007
63.85257,-147.75967,0.520699534,0.701954633,0.901954633
63.85284,-145.03607,1.372106772,2.055602867,2.255602867
63.85287,-146.02872,1.058759409,1.484464858,1.684464858
63.85382,-145.53239,1.199292634,1.731710665,1.931710665
63.85523,-147.18271,0.764083669,0.990095929,1.190095929
63.85533,-146.60568,0.599704902,0.79301155,0.99301155
63.85556,-148.49855,0.546700603,0.752368393,0.952368393
63.85648,-144.62006,1.15872664,1.756753392,1.956753392
63.85707,-147.84064,0.818560264,1.179550256,1.379550256
63.33142,-146.37366,0.176715284,0.422822697,0.622822697
63.33237,-146.93893,0.367781853,0.550461768,0.750461768
63.33265,-144.91476,0,0.295424776,0.495424776
63.33368,-145.88737,0.294843584,0.510285704,0.710285704
63.3341,-145.40106,0,0.088649047,0.288649047
63.33532,-148.22809,0.582094621,0.759833583,0.959833583
63.33548,-147.58348,0.552068841,0.744314604,0.944314604
63.33678,-146.4527,0.089955959,0.368966742,0.568966742
63.33738,-147.0181,0.466175544,0.64898462,0.84898462
63.3389,-144.9935,0,0.271340881,0.471340881
63.37225,-146.4408,0,0.006787567,0.206787567
63.3729,-147.00699,0.498700597,0.684394991,0.884394991
63.37423,-144.97958,0.256149571,0.488603695,0.688603695
63.37479,-145.95377,0.074708664,0.364160652,0.564160652
63.37517,-148.29817,0.596165209,0.789247208,0.989247208
63.37544,-145.46667,0,0.207326098,0.407326098
63.37566,-147.65256,0.553821756,0.748518461,0.948518461
63.37757,-146.51999,0,0.078411631,0.278411631
63.3777,-144.57132,0.773304484,1.076551666,1.276551666
63.37788,-147.08629,0.540800024,0.729835315,0.929835315
63.66055,-147.5697,0,0.253239015,0.453239015
63.66167,-146.42445,0.605762619,0.797627037,0.997627037
63.66238,-146.9971,0,0.278827673,0.478827673
63.66338,-144.94659,0.922944221,1.270177345,1.470177345
63.66411,-145.93187,1.540496108,2.260810342,2.460810342
63.66464,-148.30299,0.678796952,0.928426472,1.128426472
63.66467,-145.43924,0.552362334,0.728987674,0.928987674
63.66517,-147.65001,0.014029163,0.286277179,0.486277179
63.66673,-144.53369,1.323018544,1.947571708,2.147571708
63.667,-146.50455,0.38886065,0.523844773,0.723844773
63.6469,-145.69211,0.786504331,1.104220338,1.304220338
63.64715,-146.75665,0,0.097611167,0.297611167
63.64748,-147.98145,0.40865898,0.580006479,0.780006479
63.64926,-148.71439,0.825338208,1.158996649,1.358996649
63.65073,-144.78719,0.77850523,1.098413942,1.298413942
63.65085,-146.26437,0.464376646,0.621351031,0.821351031
63.65116,-147.40916,0,0.082175499,0.282175499
63.65185,-148.0618,0.457064707,0.620788217,0.820788217
63.65228,-146.83676,0,0.006617113,0.206617113
63.65263,-145.27957,0.980741966,1.424604216,1.624604216
63.13922,-145.2325,0.460375926,0.650258486,0.850258486
63.13945,-145.71518,0.504523964,0.714277791,0.914277791
63.13959,-146.75888,0.396580387,0.575553397,0.775553397
63.14001,-147.95969,0.460754022,0.65461563,0.85461563
63.14195,-148.67825,0.307201714,0.489232275,0.689232275
63.14332,-146.27625,0.364401966,0.544595531,0.744595531
63.14349,-144.82797,0.295124886,0.479941814,0.679941814
63.14361,-147.39859,0.455399183,0.661325481,0.861325481
63.14439,-148.03845,0.34482919,0.515630647,0.715630647
63.14471,-146.83742,0.36115679,0.535224492,0.735224492
63.81736,-146.04143,1.072589332,1.490363837,1.690363837
63.81743,-145.05017,1.322732377,1.964363222,2.164363222
63.81833,-145.54579,1.051844279,1.530277564,1.730277564
63.81961,-147.19379,0.546469463,0.718719942,0.918719942
63.81976,-146.61758,0.404035701,0.55919514,0.75919514
63.81984,-148.50778,0.462322714,0.64404876,0.84404876
63.82112,-144.63474,1.224500468,1.847727479,2.047727479
63.82137,-147.85078,0.470238796,0.648063308,0.848063308
63.82294,-146.12193,0.857259055,1.135302381,1.335302381
63.82363,-145.13043,1.379549799,1.997439985,2.197439985
63.65268,-145.77199,0.808939719,1.13401786,1.33401786
63.65317,-148.79486,0.818189016,1.098533122,1.298533122
63.65588,-147.48941,0,0.189026427,0.389026427
63.65617,-148.14218,0.535885337,0.725030838,0.925030838
63.65629,-146.34439,0.597076804,0.776079153,0.976079153
63.65708,-144.86688,0.953394523,1.382674488,1.582674488
63.65735,-146.91692,0,0.040709671,0.240709671
63.65842,-145.8519,1.149771495,1.771409302,1.971409302
63.65867,-145.35938,0.640527671,0.829482303,1.029482303
63.66043,-148.22256,0.625509816,0.841856965,1.041856965
62.70142,-144.76294,0.862626655,1.19234985,1.39234985
62.70214,-146.18686,0.724182431,1.01606907,1.21606907
62.70285,-148.54871,0.4815389,0.665261528,0.865261528
62.70329,-147.29042,0.590741549,0.778675279,0.978675279
62.70346,-145.23756,0.804993743,1.160580257,1.360580257
62.7037,-145.71223,0.735793172,1.051086337,1.251086337
62.70393,-146.73865,0.611261816,0.823469598,1.023469598
62.70466,-147.91956,0.512478281,0.68820992,0.88820992
62.70684,-148.62625,0.534554761,0.736441502,0.936441502
62.70761,-146.26399,0.750035036,1.079066827,1.279066827
63.75449,-147.95166,0.632837753,0.865744593,1.065744593
63.75642,-148.68768,0.599968338,0.827344823,1.027344823
63.7568,-144.74396,1.503335374,2.21248033,2.41248033
63.75742,-146.22734,0.749028828,0.970833289,1.170833289
63.758,-147.37695,0.324278443,0.491428698,0.691428698
63.75887,-148.03235,0.54495023,0.742215664,0.942215664
63.7589,-145.2384,0.809119707,1.108787487,1.308787487
63.75897,-146.80214,0.887211053,1.229066437,1.429066437
63.75909,-145.73288,0.927904357,1.278999461,1.478999461
63.76035,-148.76849,0.643105811,0.895395267,1.095395267
63.4259,-144.71461,0.246788537,0.437523971,0.637523971
63.42696,-146.17886,0.152384845,0.429266389,0.629266389
63.42719,-148.60757,0.616708483,0.849931418,1.049931418
63.42804,-147.31369,0.378111865,0.542676629,0.742676629
63.42812,-145.20267,0,0.222944815,0.422944815
63.42847,-145.6908,0.526542101,0.710348348,0.910348348
63.42877,-146.74628,0,0.26178778,0.46178778
63.42924,-147.96063,0.399967156,0.581735013,0.781735013
63.43116,-148.68733,0.577922305,0.782270789,0.982270789
63.43229,-144.79358,0.380333089,0.55883344,0.75883344
63.8649,-147.34445,0.652030087,0.832260611,1.032260611
63.86519,-145.19687,1.401615387,2.060898351,2.260898351
63.86554,-145.69345,1.085410155,1.540307221,1.740307221
63.86573,-146.76721,0.681580831,0.885488962,1.085488962
63.86593,-148.00262,0.421588889,0.580076563,0.780076563
63.86755,-148.74191,0.875747688,1.342331988,1.542331988
63.86934,-144.78069,1.28100219,1.921017454,2.121017454
63.86947,-146.27066,0.84950045,1.127862947,1.327862947
63.86967,-147.42538,0.473889101,0.611992077,0.811992077
63.87029,-148.08368,0.252960713,0.404775148,0.604775148
63.67427,-147.81073,0.182076491,0.406141571,0.606141571
63.67533,-146.09189,0.743613906,0.97933031,1.17933031
63.67582,-145.10617,0.851819714,1.139538224,1.339538224
63.67651,-145.59903,0.829873318,1.180992912,1.380992912
63.67699,-148.54443,0.713076635,0.934826138,1.134826138
63.67717,-147.23782,0.012561571,0.324250836,0.524250836
63.67752,-146.66484,0.366535073,0.522581111,0.722581111
63.67874,-147.89111,0.34734785,0.525915132,0.725915132
63.67968,-144.69305,1.489095217,2.13878162,2.33878162
63.68088,-146.17197,0.597660595,0.777035039,0.977035039
62.89652,-148.81699,0.423925101,0.617296004,0.817296004
62.89655,-144.92517,0.636589403,0.855318099,1.055318099
62.89758,-145.88153,0.620476142,0.839230086,1.039230086
62.89798,-145.40334,0.598180626,0.812342366,1.012342366
62.89962,-147.54933,0.523007728,0.693110164,0.893110164
62.89967,-148.1832,0.642596328,0.841266376,1.041266376
62.89985,-144.52435,0.686237555,0.936988637,1.136988637
62.90073,-146.43742,0.562744469,0.777130841,0.977130841
62.90139,-146.99339,0.653537404,0.882951918,1.082951918
62.90279,-145.00258,0.633243984,0.853838377,1.053838377
63.21965,-146.33076,0.31641393,0.49684325,0.69684325
63.21992,-148.09818,0.515567379,0.699245943,0.899245943
63.22039,-144.8782,0.118904722,0.381673427,0.581673427
63.22078,-146.8936,0.25722539,0.443711412,0.643711412
63.22174,-145.8466,0.506880702,0.691257343,0.891257343
63.22199,-145.3624,0.182892297,0.394531042,0.594531042
63.22411,-147.53537,0.660265349,0.917849153,1.117849153
63.22421,-148.1772,0.521406553,0.692726869,0.892726869
63.22503,-146.40947,0.414374803,0.602673368,0.802673368
63.2258,-146.97241,0.275624608,0.455223822,0.655223822
63.27962,-146.14897,0.45975955,0.649128288,0.849128288
63.28053,-148.56381,0.388650048,0.55133528,0.75133528
63.28057,-145.17836,0,0.073819857,0.273819857
63.28101,-145.66367,0.578915526,0.818812634,1.018812634
63.28101,-147.2773,0.422010095,0.60577506,0.80577506
63.28156,-146.71312,0.306092045,0.53210229,0.73210229
63.28238,-147.92056,0.581433149,0.772288494,0.972288494
63.28453,-148.64313,0.431921493,0.607075096,0.807075096
63.28468,-144.77161,0.218353683,0.478019898,0.678019898
63.28511,-146.22781,0.446999498,0.633711072,0.833711072
63.26583,-146.47641,0.488084196,0.673853195,0.873853195
63.26633,-147.04025,0.401929242,0.582525597,0.782525597
63.26822,-145.02121,0,0.164158568,0.364158568
63.26825,-148.32608,0.478787321,0.635015768,0.835015768
63.26847,-145.99138,0.464864234,0.635751431,0.835751431
63.2689,-147.68314,0.598061876,0.808829866,1.008829866
63.26927,-145.50629,0.158468215,0.411157349,0.611157349
63.27113,-146.55527,0.420279824,0.619020722,0.819020722
63.27127,-147.11923,0.403828493,0.594330579,0.794330579
63.27184,-144.61462,0.048881078,0.348999969,0.548999969
63.64106,-145.61224,0.757116168,1.076088094,1.276088094
63.64129,-148.55353,0.678449152,0.921232516,1.121232516
63.64157,-147.24875,0,0,0.2
63.64197,-146.67657,0,0.136404057,0.336404057
63.64306,-147.90114,0.330190856,0.508024236,0.708024236
63.64433,-144.70755,0.808612404,1.156147934,1.356147934
63.6453,-148.63394,0.784557228,1.086817382,1.286817382
63.64537,-146.18439,0.518002049,0.671947338,0.871947338
63.64639,-147.32893,0,0,0.2
63.64654,-145.1998,0.845079963,1.170452941,1.370452941
62.70774,-144.83974,0.847783123,1.169472269,1.369472269
62.70807,-147.36777,0.576656761,0.769118434,0.969118434
62.70904,-146.81587,0.654299839,0.899090307,1.099090307
62.70904,-147.99701,0.528468991,0.696976508,0.896976508
62.70945,-145.78925,0.763845401,1.120878762,1.320878762
62.70951,-145.31448,0.779802631,1.11212009,1.31212009
62.71079,-148.70383,0.562162108,0.758964641,0.958964641
62.7128,-147.44513,0.630918754,0.840856197,1.040856197
62.71301,-146.34116,0.753105252,1.097165967,1.297165967
62.71338,-148.07449,0.445677561,0.584441374,0.784441374
63.32601,-146.29462,0.272459906,0.483347616,0.683347616
63.32611,-147.42496,0.559269218,0.755317409,0.955317409
63.32634,-144.83606,0.251112499,0.497851614,0.697851614
63.32676,-148.06935,0.598955014,0.797969091,0.997969091
63.32731,-146.8598,0.27512182,0.484697764,0.684697764
63.32797,-145.80846,0.53982832,0.751828297,0.951828297
63.32804,-148.79315,0.503128033,0.678950992,0.878950992
63.32809,-145.32225,0,0.033839059,0.233839059
63.33082,-147.50421,0.540994864,0.727248007,0.927248007
63.33107,-148.14871,0.613937073,0.805715337,1.005715337
62.72028,-144.99345,0.794642265,1.104817251,1.304817251
62.72082,-145.94342,0.74390027,1.066503364,1.266503364
62.72145,-145.46843,0.72106344,1.00636188,1.20636188
62.72192,-148.22954,0.398055456,0.558366391,0.758366391
62.72211,-147.59996,0.597455882,0.805638848,1.005638848
62.7237,-146.49557,0.697342742,0.954552464,1.154552464
62.7238,-144.59535,0.802691236,1.138622369,1.338622369
62.72411,-147.04779,0.682555959,0.949870666,1.149870666
62.72611,-148.3071,0.47503512,0.664810815,0.864810815
62.72643,-146.02054,0.725159722,1.039884131,1.239884131
63.06018,-144.7002,0.466794227,0.646079089,0.846079089
63.06153,-146.14383,0.553488853,0.743746961,0.943746961
63.06247,-145.18138,0.430487601,0.625216961,0.825216961
63.06274,-148.53842,0.345425469,0.533738271,0.733738271
63.06291,-145.66263,0.452264179,0.645014004,0.845014004
63.06298,-147.2627,0.484258023,0.68769454,0.88769454
63.06348,-146.70325,0.487210501,0.67072199,0.87072199
63.06446,-147.90056,0.502291262,0.684949347,0.884949347
63.06657,-144.77805,0.462697123,0.640575055,0.840575055
63.06675,-148.61703,0.426017248,0.624774446,0.824774446
63.19283,-148.26559,0.493592025,0.669354743,0.869354743
63.19318,-147.62454,0.58522956,0.801331782,1.001331782
63.1948,-144.56508,0,0.246477785,0.446477785
63.19487,-146.49997,0.529334843,0.719662276,0.919662276
63.19527,-147.06227,0.344279887,0.528230217,0.728230217
63.19701,-148.34457,0.438727656,0.611376144,0.811376144
63.19759,-145.04877,0.288389054,0.491772118,0.691772118
63.19763,-146.01628,0.43410855,0.616678761,0.816678761
63.19776,-147.7034,0.518860971,0.721674217,0.921674217
63.19854,-145.53253,0.53444946,0.727611355,0.927611355
62.87754,-144.69313,0.702737971,0.979649858,1.179649858
62.87781,-147.79318,0.490072163,0.672902628,0.872902628
62.87901,-146.12668,0.567848572,0.81659602,1.01659602
62.87985,-145.17096,0.655085882,0.8783797,1.0783797
62.88034,-145.64883,0.638015532,0.868069437,1.068069437
62.88066,-147.23773,0.598853336,0.797734982,0.997734982
62.88071,-148.50455,0.691974913,0.955251226,1.155251226
62.88105,-146.68219,0.603012433,0.950231339,1.150231339
62.88228,-147.87115,0.425549401,0.608261084,0.808261084
62.88392,-144.77045,0.703403891,1.001113657,1.201113657
62.80501,-146.62735,0.589651346,0.818007378,1.018007378
62.80547,-148.44446,0.707277243,0.985498883,1.185498883
62.80677,-147.81285,0.639030343,0.891394188,1.091394188
62.80709,-144.72116,0.719378789,0.980741438,1.180741438
62.80824,-146.15085,0.590372872,0.814017276,1.014017276
62.80929,-145.19771,0.705126802,0.969730782,1.169730782
62.80954,-148.52228,0.75206742,1.093340731,1.293340731
62.80966,-145.67429,0.645211097,0.872741554,1.072741554
62.80971,-147.2589,0.578592396,0.767536324,0.967536324
62.8102,-146.70486,0.580637035,0.82003481,1.02003481
62.74478,-145.77673,0.690032206,0.963048193,1.163048193
62.74637,-148.69525,0.699643328,0.99187994,1.19187994
62.74827,-147.43486,0.579296073,0.784285719,0.984285719
62.74839,-146.32938,0.700504556,0.997058301,1.197058301
62.74891,-148.06506,0.503369875,0.678550173,0.878550173
62.74926,-144.90289,0.795975001,1.112727594,1.312727594
62.74957,-146.88213,0.62024636,0.849143144,1.049143144
62.75027,-148.77295,0.842176115,1.269702113,1.469702113
62.7505,-145.85391,0.702033675,0.983792267,1.183792267
62.75078,-145.37839,0.736331301,1.054254459,1.254254459
63.681,-148.62497,0.718745471,0.934659309,1.134659309
63.68196,-145.186,0.960303174,1.350626073,1.550626073
63.682,-147.31812,0,0.159481199,0.359481199
63.68234,-145.67899,0.864066,1.20536427,1.40536427
63.6827,-146.74503,0.307374012,0.47699664,0.67699664
63.68316,-147.97156,0.395113457,0.569992154,0.769992154
63.68497,-148.70551,0.757424189,1.015326683,1.215326683
63.68608,-144.77281,1.20197065,1.806993087,2.006993087
63.68636,-146.25206,0.570093081,0.744619792,0.944619792
63.68677,-147.39845,0,0.11577858,0.31577858
63.61355,-148.72324,0.778585597,1.127166897,1.327166897
63.61535,-144.80151,0.744282443,1.00275183,1.20275183
63.61535,-146.27664,0.321554345,0.465435764,0.665435764
63.61552,-147.41983,0,0.06848751,0.26848751
63.61619,-148.07156,0.602163511,0.802446185,1.002446185
63.61672,-146.84824,0,0,0.2
63.61723,-145.29321,0.875614803,1.272944366,1.472944366
63.61723,-145.78494,0.727397902,1.044549607,1.244549607
63.61746,-148.80359,0.872473718,1.25289776,1.45289776
63.62024,-147.49998,0,0.277922451,0.477922451
62.85668,-145.33902,0.60830243,0.821030842,1.021030842
62.85704,-148.74741,0.61541838,0.862907443,1.062907443
62.85946,-147.48167,0.517726202,0.695002072,0.895002072
62.85985,-148.11456,0.752071551,1.097635149,1.297635149
62.85994,-146.37149,0.570368242,0.80220827,1.00220827
62.86092,-146.92657,0.648716663,0.881651559,1.081651559
62.86129,-144.93889,0.693292168,0.937578468,1.137578468
62.86222,-145.89398,0.575040408,0.793290321,0.993290321
62.86267,-145.41643,0.631380027,0.865816096,1.065816096
62.86412,-147.55951,0.528770926,0.696260737,0.896260737
64.0075,-147.30072,0.73128253,0.973516093,1.173516093
64.00812,-146.72018,0.629718544,0.841168385,1.041168385
64.00873,-147.96262,0.594201435,0.795933625,0.995933625
64.01056,-148.7061,0.847972844,1.24516013,1.44516013
64.01093,-144.72241,1.413407574,2.14060427,2.34060427
64.01167,-146.22083,0.872328377,1.160135365,1.360135365
64.01229,-147.38208,0.638783772,0.867701775,1.067701775
64.01309,-145.22186,1.224627962,1.824533025,2.024533025
64.01311,-148.04413,0.675015237,0.948389292,1.148389292
64.01328,-146.80145,0.7405012,0.995862307,1.195862307
63.49273,-145.09602,0.411287968,0.592207764,0.792207764
63.49346,-145.58536,0,0.155962235,0.355962235
63.49437,-147.21243,0.186556891,0.39835496,0.59835496
63.4945,-148.5097,0.313269303,0.495989517,0.695989517
63.49462,-146.64355,0,0.179939902,0.379939902
63.49608,-147.86107,0.320560444,0.517528972,0.717528972
63.49656,-144.68588,0.409525409,0.567815164,0.767815164
63.4979,-146.15419,0.186317925,0.403993689,0.603993689
63.49852,-148.58966,0.323689285,0.502228706,0.702228706
63.49888,-145.17529,0.100985696,0.32619566,0.52619566
63.95379,-145.90948,1.148077375,1.662178674,1.862178674
63.95425,-145.41116,1.276754669,1.923017137,2.123017137
63.95449,-148.30792,0.606525014,0.849921846,1.049921846
63.955,-147.64743,0.65128483,0.904022467,1.104022467
63.95677,-146.48875,0.824424806,1.061676242,1.261676242
63.95718,-147.06812,0.708750643,0.89892783,1.09892783
63.95865,-148.38931,0.660531584,0.950617258,1.150617258
63.95909,-144.99353,1.188927913,1.731308817,1.931308817
63.95945,-145.99039,1.079210563,1.551338789,1.751338789
63.95958,-147.7287,0.897221147,1.393132756,1.593132756
62.86412,-148.19252,0.741761629,1.014466282,1.214466282
62.86463,-144.53864,0.687110483,0.931970974,1.131970974
62.86529,-146.44911,0.562898479,0.789469141,0.989469141
62.86593,-147.00433,0.641837193,0.864143769,1.064143769
62.86753,-145.0162,0.69059672,0.941116126,1.141116126
62.86787,-145.97153,0.53158348,0.74584911,0.94584911
62.86834,-148.27049,0.738312696,1.024892776,1.224892776
62.8686,-145.49387,0.656441548,0.919818163,1.119818163
62.86872,-147.63739,0.525122112,0.697378703,0.897378703
62.87059,-146.52676,0.524361759,0.735243947,0.935243947
63.74152,-145.49234,0.593250016,0.801993405,1.001993405
63.74337,-146.5609,0.731991051,0.959683959,1.159683959
63.74347,-147.13538,0.427044955,0.5852777,0.7852777
63.7439,-144.58406,1.70503558,2.536895754,2.736895754
63.74434,-148.44543,0.572594235,0.762646875,0.962646875
63.74556,-147.79039,0.589817932,0.80236591,1.00236591
63.74636,-146.06674,1.033003802,1.432319079,1.632319079
63.74661,-145.07825,1.075902595,1.473913272,1.673913272
63.74742,-145.57248,0.758827526,1.045000493,1.245000493
63.74836,-147.21588,0.210223369,0.369818442,0.569818442
63.33932,-145.96634,0.203637954,0.423899168,0.623899168
63.33953,-148.3075,0.530342293,0.700771324,0.900771324
63.34006,-145.47992,0,0.300739183,0.500739183
63.34008,-147.66278,0.563574586,0.753458992,0.953458992
63.34209,-146.53178,0.103643241,0.393556987,0.593556987
63.34234,-147.09731,0.533397618,0.726508797,0.926508797
63.34241,-144.58578,0.693735498,0.936217209,1.136217209
63.34369,-148.38693,0.436029708,0.60516586,0.80516586
63.34464,-147.7421,0.557721914,0.744932964,0.944932964
63.34494,-146.04532,0.214970551,0.442723195,0.642723195
63.36373,-148.78448,0.611005509,0.815947041,1.015947041
63.36639,-147.49377,0.567932952,0.768777759,0.968777759
63.36669,-148.13916,0.610039229,0.820034847,1.020034847
63.36689,-146.36163,0,0.114627444,0.314627444
63.36789,-146.9277,0.438482001,0.625563062,0.825563062
63.36797,-144.90074,0.046776443,0.329963887,0.529963887
63.36912,-145.87469,0.262630565,0.514225022,0.714225022
63.36947,-145.38771,0,0.008874079,0.208874079
63.37096,-148.21866,0.630443547,0.853849742,1.053849742
63.37105,-147.57314,0.56682205,0.76743476,0.96743476
63.35771,-146.76924,0.221667793,0.452512288,0.652512288
63.35802,-147.98026,0.564109067,0.769348846,0.969348846
63.35982,-148.70493,0.637237154,0.854920666,1.054920666
