lat,lon,prec_idf_hist,ng_idf_hist
64.22838,-144.88283,83.0,113.95
65.38499,-147.1732,141.83,143.45
64.03572,-147.23177,98.07,99.58
63.0264,-145.18753,106.13,120.26
63.36603,-147.69194,97.01,110.51
64.86224,-146.10659,122.77,151.95
62.77942,-147.73412,113.82,140.95
64.43882,-147.89695,134.94,150.95
65.22958,-145.70516,97.19,107.89
62.96174,-148.63803,83.43,109.72
62.81455,-146.82605,112.09,124.88
63.09599,-148.78702,135.37,140.78
63.85189,-144.81025,99.9,113.33
64.51035,-147.78857,106.46,123.71
64.1257,-146.1165,113.44,148.18
64.12763,-147.86259,88.65,103.81
62.82426,-145.3255,123.38,144.33
64.65373,-148.05261,139.31,155.16
64.39338,-145.95556,120.73,122.55
65.03083,-144.94144,95.35,114.74
63.10026,-147.95944,116.09,128.62
64.36772,-146.69777,128.23,146.22
63.63464,-147.58945,89.61,104.52
65.41934,-148.52916,107.31,141.46
63.27725,-146.43685,123.05,137.79
63.32261,-144.8107,143.46,172.38
63.84605,-145.21706,99.95,126.2
65.26479,-146.11841,117.7,121.48
65.5222,-147.999,111.91,127.9
65.49771,-145.08161,99.16,101.16
63.571,-147.84773,124.7,141.45
62.92935,-147.90014,106.16,142.48
65.33979,-145.86618,115.53,122.86
63.21905,-144.9681,104.66,138.84
64.09531,-147.72012,124.5,139.61
63.15439,-145.0182,149.04,178.46
63.15123,-147.06461,112.04,134.9
63.16763,-144.7419,93.72,93.25
64.85641,-147.20119,125.11,114.12
65.11176,-145.96641,109.92,135.88
64.54725,-148.46915,123.15,136.67
64.05384,-144.96899,112.51,132.16
64.8469,-146.97055,111.12,129.84
64.88207,-146.68632,82.89,88.49
65.03259,-147.07863,151.54,166.55
65.19642,-145.32092,129.49,138.78
63.94181,-145.04749,121.86,113.22
64.14253,-145.6727,97.64,120.38
62.87603,-146.86522,111.98,127.76
64.26459,-146.54912,88.94,104.3
65.02275,-147.30579,127.02,147.46
63.35886,-145.01787,111.71,113.12
63.69116,-147.39067,115.6,101.46
63.18881,-144.81498,147.98,164.2
64.79977,-147.5982,140.49,141.98
63.81736,-146.19588,141.98,155.21
65.22892,-148.05909,88.85,118.51
63.4951,-144.69865,102.95,126.05
65.13546,-146.84551,114.22,132.58
63.43506,-146.79465,108.51,118.82
62.85083,-148.27087,129.7,147.81
65.54438,-146.68147,151.44,168.31
64.7121,-145.08501,152.36,152.8
65.39842,-145.51703,94.61,130.5
64.66659,-147.78307,79.8,116.79
63.36144,-146.20902,119.8,131.64
62.90129,-144.93266,132.5,153.03
63.09261,-145.84217,106.34,123.33
64.83039,-147.52371,101.63,116.0
65.42653,-148.54051,145.36,159.33
63.09402,-148.15842,131.56,138.16
63.71568,-146.93605,82.65,109.06
63.43349,-144.6624,160.47,159.48
63.15005,-147.75352,123.64,135.07
63.40411,-147.30587,103.31,114.79
65.54904,-145.39805,123.83,150.06
64.62543,-144.63476,112.77,124.03
64.07175,-146.39126,84.32,101.4
63.29124,-147.77026,136.93,157.24
63.58393,-146.14846,130.91,140.73
63.5742,-148.55511,171.2,173.87
63.93519,-145.5708,110.45,130.55
64.77946,-147.78469,123.89,135.64
64.99489,-147.143,115.59,126.47
64.14543,-148.67452,96.32,97.9
63.76363,-146.16719,125.83,135.72
65.48577,-145.88724,135.14,161.71
63.4918,-145.58508,112.51,125.46
64.267,-144.77289,130.87,143.02
63.44693,-145.52411,120.15,150.57
62.96356,-145.71376,182.28,189.19
65.03814,-145.30932,119.79,138.04
64.43875,-145.78439,83.15,89.93
64.46335,-148.58202,115.16,121.7
63.69502,-146.1179,122.24,134.61
64.78172,-146.1808,142.69,172.12
62.92032,-144.59859,120.38,145.51
62.81965,-148.41019,119.03,132.87
64.61687,-146.41813,82.85,88.56
64.50374,-148.40287,137.28,138.99
63.22467,-144.68138,186.83,202.62
62.85312,-145.81426,116.01,107.71
65.13705,-146.9932,100.96,119.41
62.81892,-145.67837,144.49,171.11
63.90706,-146.2054,93.29,105.9
64.82636,-145.03279,126.61,143.63
64.05614,-146.48617,122.89,131.12
65.17523,-148.3678,121.79,108.16
64.72219,-148.32591,183.23,200.71
64.45605,-144.70579,150.13,148.89
65.36378,-147.48325,95.38,131.23
63.49631,-145.98139,98.08,131.38
63.60255,-145.66741,131.26,160.58
63.20672,-145.42796,126.32,137.37
62.76462,-147.71332,131.84,146.28
64.97459,-145.00462,189.57,194.25
63.20675,-144.74822,157.94,151.87
64.39806,-146.43409,93.4,134.05
65.03432,-147.90589,103.52,134.1
65.58441,-146.44838,136.41,152.71
62.79417,-146.57128,126.43,148.57
64.36398,-146.40874,118.64,129.67
62.90565,-145.36569,95.17,112.72
64.95915,-145.578,134.84,150.21
65.27157,-145.93519,179.57,185.69
63.92199,-147.49014,97.54,126.14
65.33277,-148.31901,165.97,157.24
63.97699,-144.56439,124.11,137.66
63.41735,-145.25568,113.65,119.2
64.48036,-148.0072,127.87,142.02
63.57528,-147.76051,105.69,116.07
65.03034,-145.53697,88.71,114.29
63.04893,-146.14658,167.93,182.34
64.86733,-147.65184,140.01,148.6
63.15255,-144.72207,182.31,166.65
65.37189,-145.50255,113.62,116.65
65.08598,-146.91672,129.2,133.44
64.88755,-145.73748,110.66,124.15
63.60574,-146.47917,88.15,108.42
63.96554,-148.28586,125.61,133.34
65.19934,-148.42995,174.67,198.47
62.7166,-145.96953,104.57,126.4
64.99452,-146.29943,141.26,156.79
65.05674,-146.29458,126.99,143.46
63.68064,-148.47729,197.44,191.07
65.08628,-147.18346,134.37,140.29
63.39047,-146.36394,85.87,98.11
64.982,-145.0151,109.53,122.77
63.24552,-147.24309,121.7,141.46
63.04081,-147.4836,184.52,194.83
64.36496,-148.74455,113.33,137.9
62.69634,-148.11981,140.29,167.61
63.43177,-148.11244,139.6,152.34
63.23189,-145.59825,73.8,95.29
63.87162,-147.88731,198.66,204.7
63.49226,-144.78598,119.95,116.8
64.91,-148.54228,173.35,181.17
63.81665,-146.86999,102.72,117.41
63.72201,-147.31824,86.52,105.68
64.20047,-147.04636,125.88,139.43
63.77403,-145.37242,132.23,174.2
64.15639,-146.2302,196.0,213.02
63.59441,-145.24306,137.99,122.86
65.23972,-147.22089,146.22,156.3
63.91094,-146.304,87.12,133.34
65.11881,-145.66455,102.04,108.95
63.63243,-148.57069,156.63,172.37
63.22936,-144.77802,131.44,143.89
65.3545,-147.51798,128.64,140.83
63.25689,-145.76876,190.72,197.13
63.46552,-146.9068,153.57,152.74
64.38889,-147.63143,98.01,111.71
65.06573,-144.56259,91.19,132.67
65.5031,-147.99384,143.6,145.96
63.38303,-146.35364,132.7,151.74
64.85075,-148.08655,132.09,146.78
64.4345,-147.31759,132.56,147.36
64.02029,-144.55356,178.31,201.91
64.78262,-147.01933,86.73,104.37
63.62831,-148.11839,95.44,133.26
64.45769,-148.30892,160.09,155.29
63.74207,-147.39385,130.58,152.15
64.72055,-146.83185,107.51,125.52
64.01168,-144.70352,135.29,134.34
64.88791,-145.61886,91.76,106.34
64.66791,-147.32873,87.56,130.25
63.64222,-148.60873,171.96,193.04
64.75344,-147.50451,141.3,152.24
62.74557,-147.20815,175.91,169.62
64.69822,-148.33762,105.05,114.24
62.82724,-146.16346,137.81,149.66
64.09013,-146.32366,102.22,124.33
64.7317,-146.56141,88.7,115.33
63.14881,-146.30579,129.2,133.6
64.55161,-146.39495,177.63,198.66
63.39798,-146.74271,145.36,170.87
65.32247,-147.71364,106.39,133.2
63.16177,-146.91869,189.09,173.81
63.30122,-147.80774,114.62,127.27
64.43848,-145.24345,128.59,148.53
63.34974,-145.27878,86.08,103.89
65.29243,-145.89335,124.97,131.76
65.08403,-144.85002,111.48,129.4
63.22773,-145.91159,170.91,193.21
63.97065,-147.86767,114.44,125.44
63.81825,-147.5274,132.08,158.29
63.58282,-146.07774,152.53,173.73
64.53318,-144.60135,189.59,186.05
64.43999,-148.11424,79.8,106.92
63.283,-148.61833,127.7,118.97
64.1508,-144.86957,162.42,172.17
63.05162,-145.46967,99.51,117.71
63.92544,-147.33064,129.62,137.34
62.7213,-146.78889,76.6,94.75
65.49795,-146.58699,133.73,160.83
64.42883,-145.62919,187.46,193.84
62.93901,-146.13356,150.51,171.65
65.14075,-147.70351,153.28,127.67
64.89554,-147.28383,90.12,116.56
65.26568,-148.26338,86.59,96.34
64.56768,-144.74267,148.34,161.29
63.74928,-146.7044,142.69,169.17
63.26236,-146.41629,134.54,144.21
64.56813,-147.46775,182.05,183.66
63.58052,-145.93632,151.69,162.62
64.13503,-147.54183,84.88,93.99
64.7218,-145.59551,82.02,117.35
64.16128,-144.90712,136.6,141.14
63.831,-144.85106,147.3,162.2
65.09462,-147.60877,114.79,150.07
65.3863,-145.64428,137.43,142.61
63.37943,-148.36278,169.47,193.42
63.74056,-146.99477,85.24,86.3
65.26034,-148.13233,85.38,117.07
63.93682,-147.25316,156.89,164.46
63.62708,-146.6249,149.13,159.88
65.08441,-146.57625,88.31,123.92
63.86049,-148.79259,131.05,133.9
64.93927,-147.34947,95.43,93.02
63.62446,-148.34737,90.11,112.81
63.73935,-147.10966,163.56,190.36
65.45483,-144.85112,143.04,142.11
65.59045,-148.35388,159.82,164.38
63.92805,-147.09971,94.23,116.13
64.49997,-147.67729,142.58,161.71
63.36383,-146.05181,111.75,117.53
64.93662,-147.99946,92.34,121.92
64.04968,-147.4406,130.06,133.03
62.78854,-148.61857,164.47,188.31
65.18189,-148.23111,152.44,160.51
63.03753,-147.38715,162.82,158.7
63.23546,-144.83133,117.83,125.67
62.70143,-146.9656,99.72,115.71
63.02176,-145.31683,135.38,152.98
62.75509,-147.74561,95.55,122.41
64.98787,-146.16974,131.41,134.44
64.09209,-148.57021,169.5,176.81
62.74429,-147.95893,122.11,123.96
63.22384,-147.02842,105.58,117.77
65.58518,-145.6938,164.41,175.73
64.01999,-148.74741,134.69,172.2
64.69679,-146.46277,167.09,161.27
64.17661,-147.98271,93.84,117.53
63.89952,-147.71622,132.9,127.14
63.39891,-146.44462,157.57,177.82
63.67647,-148.77748,91.64,114.04
63.58907,-146.68729,136.19,142.99
65.08794,-148.08575,94.37,109.34
64.62424,-148.49031,137.38,192.12
64.16938,-148.59132,167.96,168.21
65.23264,-146.04699,172.29,177.05
65.26096,-145.5823,145.45,127.65
65.16251,-144.93741,85.99,115.66
64.99731,-145.70453,91.03,93.99
65.4744,-145.77344,140.58,168.12
63.35038,-148.39036,115.09,179.2
63.8187,-146.63971,138.99,145.72
65.18042,-148.49856,171.06,170.14
62.96446,-146.91905,166.3,164.79
65.59137,-147.31747,79.01,111.5
65.48593,-147.25385,86.53,94.13
64.16676,-144.61301,136.05,141.89
64.07602,-144.76767,142.99,170.44
63.13984,-146.04271,84.65,149.63
63.34643,-144.68344,143.2,140.04
63.84503,-147.02734,165.65,172.47
64.44655,-145.67771,100.49,89.52
65.33388,-145.25473,160.61,154.12
