lat,lon,prec_idf_hist,ng_idf_hist
64.22838,-144.88283,68.34,88.33
65.38499,-147.1732,105.4,112.84
64.03572,-147.23177,73.5,81.14
63.0264,-145.18753,82.82,94.76
63.36603,-147.69194,77.89,89.14
64.86224,-146.10659,94.03,114.72
62.77942,-147.73412,90.53,112.03
64.43882,-147.89695,103.06,114.52
65.22958,-145.70516,75.49,86.07
62.96174,-148.63803,68.74,87.4
62.81455,-146.82605,85.83,95.19
63.09599,-148.78702,101.51,110.06
63.85189,-144.81025,77.79,90.43
64.51035,-147.78857,83.44,98.57
64.1257,-146.1165,89.91,113.5
64.12763,-147.86259,71.72,83.63
62.82426,-145.3255,94.61,111.29
64.65373,-148.05261,106.15,117.48
64.39338,-145.95556,91.07,93.74
65.03083,-144.94144,74.89,89.47
63.10026,-147.95944,89.58,103.02
64.36772,-146.69777,96.6,111.37
63.63464,-147.58945,72.82,84.25
65.41934,-148.52916,86.74,108.76
63.27725,-146.43685,94.28,107.25
63.32261,-144.8107,110.0,129.19
63.84605,-145.21706,76.52,94.82
65.26479,-146.11841,91.46,94.61
65.5222,-147.999,88.4,102.36
65.49771,-145.08161,77.04,82.88
63.571,-147.84773,94.49,108.76
62.92935,-147.90014,86.12,106.71
65.33979,-145.86618,90.38,99.0
63.21905,-144.9681,81.85,103.15
64.09531,-147.72012,94.69,107.37
63.15439,-145.0182,113.4,134.76
63.15123,-147.06461,89.22,101.86
63.16763,-144.7419,72.03,75.24
64.85641,-147.20119,96.99,95.07
65.11176,-145.96641,87.32,102.42
64.54725,-148.46915,94.03,107.1
64.05384,-144.96899,87.75,103.6
64.8469,-146.97055,89.02,98.96
64.88207,-146.68632,64.63,71.47
65.03259,-147.07863,114.0,128.11
65.19642,-145.32092,98.28,107.25
63.94181,-145.04749,95.85,91.81
64.14253,-145.6727,77.56,93.97
62.87603,-146.86522,87.61,99.37
64.26459,-146.54912,70.56,83.3
65.02275,-147.30579,96.7,113.63
63.35886,-145.01787,88.62,90.9
63.69116,-147.39067,92.23,85.04
63.18881,-144.81498,111.41,124.25
64.79977,-147.5982,105.67,110.35
63.81736,-146.19588,107.99,120.71
65.22892,-148.05909,70.81,91.38
63.4951,-144.69865,80.61,99.58
65.13546,-146.84551,87.96,100.66
63.43506,-146.79465,85.76,95.04
62.85083,-148.27087,99.08,114.56
65.54438,-146.68147,113.5,126.82
64.7121,-145.08501,112.51,116.69
65.39842,-145.51703,76.05,100.35
64.66659,-147.78307,65.67,90.05
63.36144,-146.20902,90.36,99.15
62.90129,-144.93266,101.47,118.52
63.09261,-145.84217,83.76,96.52
64.83039,-147.52371,78.99,93.18
65.42653,-148.54051,111.29,120.9
63.09402,-148.15842,100.27,109.86
63.71568,-146.93605,66.87,85.18
63.43349,-144.6624,118.27,123.01
63.15005,-147.75352,93.16,100.27
63.40411,-147.30587,81.06,90.43
65.54904,-145.39805,95.21,114.93
64.62543,-144.63476,86.8,97.97
64.07175,-146.39126,69.65,82.16
63.29124,-147.77026,106.46,118.87
63.58393,-146.14846,99.33,109.01
63.5742,-148.55511,127.03,132.33
63.93519,-145.5708,83.9,98.53
64.77946,-147.78469,95.73,101.94
64.99489,-147.143,89.66,99.79
64.14543,-148.67452,75.39,80.3
63.76363,-146.16719,95.98,107.91
65.48577,-145.88724,105.9,119.64
63.4918,-145.58508,87.71,97.12
64.267,-144.77289,99.27,110.54
63.44693,-145.52411,94.15,112.99
62.96356,-145.71376,135.15,143.75
65.03814,-145.30932,94.2,104.04
64.43875,-145.78439,67.91,74.62
64.46335,-148.58202,90.26,95.07
63.69502,-146.1179,94.65,106.69
64.78172,-146.1808,110.06,124.19
62.92032,-144.59859,95.5,112.65
62.81965,-148.41019,94.18,103.02
64.61687,-146.41813,65.15,72.61
64.50374,-148.40287,103.43,108.43
63.22467,-144.68138,137.53,151.06
62.85312,-145.81426,92.1,89.45
65.13705,-146.9932,81.93,96.47
62.81892,-145.67837,109.94,124.46
63.90706,-146.2054,74.56,84.21
64.82636,-145.03279,98.07,112.72
64.05614,-146.48617,98.09,104.28
65.17523,-148.3678,96.25,89.97
64.72219,-148.32591,135.84,148.47
64.45605,-144.70579,109.65,112.92
65.36378,-147.48325,76.57,100.14
63.49631,-145.98139,79.63,101.45
63.60255,-145.66741,101.4,117.52
63.20672,-145.42796,99.54,109.09
62.76462,-147.71332,101.22,114.73
64.97459,-145.00462,140.29,146.4
63.20675,-144.74822,115.0,116.61
64.39806,-146.43409,76.71,104.41
65.03432,-147.90589,80.0,100.85
65.58441,-146.44838,104.62,118.04
62.79417,-146.57128,96.78,109.03
64.36398,-146.40874,93.64,103.81
62.90565,-145.36569,75.61,90.09
64.95915,-145.578,102.65,115.72
65.27157,-145.93519,135.32,140.25
63.92199,-147.49014,75.88,95.31
65.33277,-148.31901,120.44,121.89
63.97699,-144.56439,96.29,104.84
63.41735,-145.25568,88.17,94.4
64.48036,-148.0072,98.53,111.6
63.57528,-147.76051,81.33,91.25
65.03034,-145.53697,70.5,87.52
63.04893,-146.14658,126.84,135.11
64.86733,-147.65184,104.97,114.81
63.15255,-144.72207,132.29,128.9
65.37189,-145.50255,85.87,93.12
65.08598,-146.91672,100.68,103.41
64.88755,-145.73748,85.02,94.71
63.60574,-146.47917,69.98,83.49
63.96554,-148.28586,98.46,108.18
65.19934,-148.42995,130.92,141.62
62.7166,-145.96953,81.46,96.1
64.99452,-146.29943,106.13,118.83
65.05674,-146.29458,97.03,109.59
63.68064,-148.47729,144.47,144.85
65.08628,-147.18346,104.08,108.64
63.39047,-146.36394,66.6,76.55
64.982,-145.0151,86.07,95.05
63.24552,-147.24309,96.31,113.27
63.04081,-147.4836,140.6,144.31
64.36496,-148.74455,93.64,109.24
62.69634,-148.11981,110.04,126.55
63.43177,-148.11244,106.13,117.48
63.23189,-145.59825,60.08,74.85
63.87162,-147.88731,146.36,154.56
63.49226,-144.78598,93.14,94.07
64.91,-148.54228,134.05,139.5
63.81665,-146.86999,84.71,96.99
63.72201,-147.31824,69.5,82.57
64.20047,-147.04636,98.34,111.02
63.77403,-145.37242,108.03,133.12
64.15639,-146.2302,145.67,159.76
63.59441,-145.24306,104.12,99.0
65.23972,-147.22089,109.13,119.2
63.91094,-146.304,73.77,101.86
65.11881,-145.66455,80.36,88.31
63.63243,-148.57069,119.22,128.81
63.22936,-144.77802,105.47,118.5
65.3545,-147.51798,99.73,111.02
63.25689,-145.76876,144.29,152.97
63.46552,-146.9068,112.86,117.83
64.38889,-147.63143,77.71,88.97
65.06573,-144.56259,75.07,100.16
65.5031,-147.99384,108.72,114.95
63.38303,-146.35364,104.01,114.48
64.85075,-148.08655,103.54,114.5
64.4345,-147.31759,101.41,113.83
64.02029,-144.55356,137.0,152.45
64.78262,-147.01933,69.81,83.24
63.62831,-148.11839,77.42,100.72
64.45769,-148.30892,117.9,120.92
63.74207,-147.39385,104.57,116.16
64.72055,-146.83185,85.74,97.92
64.01168,-144.70352,103.41,109.21
64.88791,-145.61886,72.4,84.6
64.66791,-147.32873,71.74,97.47
63.64222,-148.60873,131.53,145.34
64.75344,-147.50451,106.58,117.81
62.74557,-147.20815,127.09,129.47
64.69822,-148.33762,79.94,90.47
62.82724,-146.16346,108.99,116.32
64.09013,-146.32366,79.55,94.3
64.7317,-146.56141,71.24,88.37
63.14881,-146.30579,101.4,109.53
64.55161,-146.39495,137.08,146.83
63.39798,-146.74271,109.63,128.71
65.32247,-147.71364,83.78,99.27
63.16177,-146.91869,136.19,133.43
63.30122,-147.80774,88.69,99.44
64.43848,-145.24345,103.56,114.93
63.34974,-145.27878,68.09,81.15
65.29243,-145.89335,99.58,107.93
65.08403,-144.85002,87.36,98.42
63.22773,-145.91159,137.2,147.52
63.97065,-147.86767,92.06,101.07
63.81825,-147.5274,106.65,121.37
63.58282,-146.07774,114.91,131.96
64.53318,-144.60135,139.92,142.01
64.43999,-148.11424,65.5,83.3
63.283,-148.61833,99.6,96.1
64.1508,-144.86957,129.58,135.98
63.05162,-145.46967,83.61,95.11
63.92544,-147.33064,100.18,110.08
62.7213,-146.78889,64.72,78.76
65.49795,-146.58699,107.87,126.43
64.42883,-145.62919,140.16,148.62
62.93901,-146.13356,115.22,131.21
65.14075,-147.70351,115.89,103.33
64.89554,-147.28383,75.99,90.88
65.26568,-148.26338,69.19,78.06
64.56768,-144.74267,116.05,125.21
63.74928,-146.7044,111.29,132.19
63.26236,-146.41629,102.28,113.15
64.56813,-147.46775,139.83,145.3
63.58052,-145.93632,114.56,126.35
64.13503,-147.54183,68.71,75.7
64.7218,-145.59551,70.46,89.8
64.16128,-144.90712,106.58,115.0
63.831,-144.85106,111.1,121.0
65.09462,-147.60877,92.81,114.73
