return_period_yr,lat,lon,prec_idf_hist,prec_idf_future,ng_idf_hist,ng_idf_future
2,62.81533,-146.78241,23.7071,25.4915,41.9008,40.3888
2,62.81536,-145.27493,23.1955,26.8905,34.2938,35.1226
2,62.81544,-145.75162,30.7373,32.4896,43.7702,40.9562
2,62.81564,-147.96835,14.7425,17.7436,17.6301,19.5728
2,62.81752,-148.67804,21.9907,22.0359,22.6982,23.6866
2,62.81915,-146.30576,27.1368,28.175,44.6336,44.4124
2,62.81926,-147.41422,20.8894,22.8583,38.4157,37.7953
2,62.81977,-144.87541,20.6824,23.6458,31.4489,28.3293
2,62.81999,-148.04614,14.6112,17.5039,15.9284,18.6691
2,62.82043,-146.85999,23.7149,27.0326,42.1584,41.981
2,62.82117,-145.82898,30.8388,33.699,46.6625,44.2706
2,62.82139,-145.35219,25.0956,28.5235,37.5871,36.6361
2,62.82143,-148.75595,24.2448,23.3127,27.8362,27.8379
2,62.82395,-147.49194,20.3951,22.5086,37.9436,33.8263
2,62.8243,-148.12396,16.5088,18.9036,16.6424,19.2523
2,62.82455,-146.38324,23.1094,24.7197,37.7798,36.6407
2,62.82548,-146.93759,23.769,28.2915,39.2836,41.213
2,62.82604,-144.95259,19.7297,22.6273,29.3703,27.4696
2,62.82685,-145.90639,30.0818,32.3039,47.7387,45.8906
2,62.82736,-145.42947,26.4263,30.1212,38.6481,38.4022
2,62.82856,-148.20181,16.3576,17.9288,16.2867,18.1963
2,62.82861,-147.56967,17.2646,19.5223,32.7169,28.9474
2,62.82942,-144.55287,23.3511,26.3853,33.2436,29.8412
2,62.82988,-146.46077,24.5519,26.3836,37.8678,39.143
2,62.83047,-147.01523,19.5312,22.7126,30.4618,33.0987
2,62.83227,-145.02982,22.5909,25.6894,34.7304,32.2446
2,62.83249,-145.98383,31.2596,34.0371,47.723,48.2004
2,62.83278,-148.27968,14.8354,17.0842,15.3491,17.973
2,62.83322,-147.64743,16.4412,18.5926,30.4296,26.3208
2,62.8333,-145.50681,27.1809,31.6505,42.6764,40.3128
2,62.83518,-146.53833,26.048,27.5952,44.5502,41.7512
2,62.83543,-147.0929,15.2279,18.7475,23.9093,26.3174
2,62.83589,-144.63,21.782,25.2262,30.2903,28.4089
2,62.83694,-148.35757,17.2065,19.3838,18.2022,20.737
2,62.83778,-147.72522,19.7729,22.8218,37.3072,32.1639
2,62.83807,-146.06128,32.4065,35.4357,53.5979,51.9598
2,62.83844,-145.10706,24.8017,27.8373,37.4378,35.3199
2,62.83918,-145.58418,25.1241,29.2408,37.7118,38.7005
2,62.84032,-147.17059,15.5785,18.7296,23.9252,25.4969
2,62.84042,-146.61592,27.3846,29.5095,49.4386,45.9162
2,62.84106,-148.43549,20.0797,21.8335,21.4213,23.448
2,62.84229,-147.80304,18.7696,22.5069,37.0615,30.9895
2,62.84231,-144.70715,24.8672,28.8091,33.2648,31.4125
2,62.84361,-146.13879,33.6465,35.4635,54.6149,53.6572
2,62.84457,-145.18436,24.1828,27.9334,37.6774,37.7301
2,62.84501,-145.66158,24.7717,28.564,35.7816,37.3728
2,62.84513,-148.51343,20.8929,21.5736,24.2717,24.8008
2,62.84518,-147.24832,19.3249,21.5364,33.806,30.7317
2,62.84563,-146.69354,25.0307,26.6471,42.3501,43.8241
2,62.84674,-147.88087,18.6434,22.6461,38.1897,31.0725
2,62.84869,-144.78436,22.7421,25.3423,30.782,28.2273
2,62.8491,-146.21632,29.8554,31.202,46.9509,48.4242
2,62.84915,-148.5914,22.08,22.2844,26.4303,26.8502
2,62.84999,-147.32608,21.2851,24.1552,39.4893,34.8897
2,62.85065,-145.26167,24.8254,27.8535,38.084,36.8578
2,62.85078,-146.77119,24.6781,27.7824,38.5883,42.8931
2,62.8508,-145.73901,26.1755,29.4856,39.2778,37.7424
2,62.85117,-147.95874,20.9698,25.8287,39.1788,33.3103
2,62.85313,-148.6694,23.2216,22.4132,28.0613,26.9744
2,62.85455,-146.29388,26.7316,28.6816,43.0631,44.76
2,62.85474,-147.40387,21.1269,23.4855,39.5145,35.4411
2,62.85501,-144.8616,24.0062,26.7528,35.5027,32.2718
2,62.85552,-148.03665,17.6111,21.3642,23.4915,24.591
2,62.85587,-146.84888,26.8744,31.8838,37.7588,44.0153
2,62.85653,-145.81648,24.9816,26.7504,39.84,36.7325
2,62.85668,-145.33902,26.9658,29.9724,43.9336,39.9583
2,62.85704,-148.74741,26.8734,24.9463,41.0235,31.6627
2,62.85946,-147.48167,18.3575,21.0742,32.4009,29.5059
2,62.85985,-148.11456,15.7283,18.017,16.5866,18.5524
2,62.85994,-146.37149,23.0528,26.1476,41.6155,41.4323
2,62.86092,-146.92657,23.8869,30.0579,35.3328,40.9432
2,62.86129,-144.93889,23.7752,26.6362,34.6672,33.2637
2,62.86222,-145.89398,30.0681,31.026,47.1038,47.096
2,62.86267,-145.41643,24.4846,27.7315,38.8056,37.1603
2,62.86412,-147.55951,16.2638,18.1321,28.7346,25.8894
2,62.86412,-148.19252,15.6143,17.7795,17.0528,19.1429
2,62.86463,-144.53864,26.577,30.3218,37.031,34.0867
2,62.86529,-146.44911,22.8194,25.7178,41.3532,39.9735
2,62.86593,-147.00433,17.2725,22.9266,27.7812,30.423
2,62.86753,-145.0162,25.9157,29.3504,38.6284,36.2673
2,62.86787,-145.97153,34.2232,35.3672,52.3255,53.6381
2,62.86834,-148.27049,16.2284,17.4387,18.5947,19.8379
2,62.8686,-145.49387,21.8584,24.028,33.1781,31.4226
2,62.86872,-147.63739,17.0126,18.4678,30.6551,28.0737
2,62.87059,-146.52676,23.192,25.0468,42.0738,39.9687
2,62.87089,-147.08209,15.8494,20.4161,25.9545,28.159
2,62.87111,-144.61586,24.249,27.546,32.6931,30.7844
2,62.87251,-148.34848,19.2285,20.5222,22.7379,23.5785
2,62.87329,-147.71527,18.9315,21.3023,36.1714,32.4902
2,62.87347,-146.04909,26.2056,27.7083,43.6276,43.8274
2,62.8737,-145.09357,22.9263,26.5805,34.0673,32.2866
2,62.87449,-145.57132,24.0313,26.8368,36.102,36.1651
2,62.87579,-147.1599,16.7298,20.4393,27.6681,28.3471
2,62.87585,-146.60446,24.0595,27.0877,43.6099,42.7141
2,62.87663,-148.42651,21.3784,22.4123,24.5274,25.6646
2,62.87754,-144.69313,23.2712,26.262,31.6763,30.5225
2,62.87781,-147.79318,18.8089,21.2017,40.2532,34.3643
2,62.87901,-146.12668,29.0126,31.2135,46.0854,49.1077
2,62.87985,-145.17096,24.3066,27.1042,35.6718,34.5031
2,62.88034,-145.64883,23.7163,27.9239,36.7553,36.1839
2,62.88066,-147.23773,18.4096,22.1219,32.6219,31.0318
2,62.88071,-148.50455,23.2759,22.8984,26.5942,27.7056
2,62.88228,-147.87115,19.6298,23.4829,42.322,36.1529
2,62.88392,-144.77045,23.9129,27.3436,32.8753,31.5457
2,62.88452,-146.20432,26.8401,30.1175,44.0248,45.1479
2,62.88474,-148.58264,25.6557,24.5861,32.258,31.3471
2,62.88547,-147.31558,18.094,21.3306,32.7244,29.7528
2,62.88594,-145.24838,26.5151,28.792,40.0514,40.0944
2,62.88614,-145.72636,25.1833,28.2191,40.9449,37.7742
2,62.8867,-147.94913,18.6505,22.5853,35.4574,31.2299
2,62.88871,-148.66074,26.5105,25.0433,41.7618,33.6774
2,62.88996,-146.28198,24.1781,27.2808,39.5547,40.3421
2,62.89023,-147.39348,18.0475,20.4548,32.8908,30.4725
2,62.89025,-144.84778,22.3197,25.3625,31.9298,31.9774
2,62.89108,-148.02713,16.576,18.8053,21.8514,22.9162
2,62.89131,-146.83774,19.7122,24.6109,29.5479,33.2204
2,62.89188,-145.80392,22.6722,23.717,34.5341,32.7935
2,62.89198,-145.32584,30.933,32.2768,45.5846,42.7127
2,62.89264,-148.73885,30.6261,28.2551,45.9846,41.9813
2,62.89495,-147.47139,16.7496,18.8402,31.0829,29.0437
2,62.89537,-146.3597,21.1156,23.7194,36.2653,35.8357
2,62.8954,-148.10515,15.9908,17.3696,18.6736,18.697
2,62.89638,-146.91556,16.3281,20.835,24.9916,27.6148
2,62.89652,-148.81699,34.1969,31.0906,50.4141,44.1388
2,62.89655,-144.92517,26.8799,30.514,41.0389,38.7207
2,62.89758,-145.88153,25.7801,26.2545,36.4929,35.4078
2,62.89798,-145.40334,27.3364,28.7921,44.5148,39.7726
2,62.89962,-147.54933,16.1518,17.8579,31.4067,28.9636
2,62.89967,-148.1832,17.013,18.3466,21.6373,21.3628
2,62.89985,-144.52435,26.1865,29.0885,34.9389,32.3223
2,62.90073,-146.43742,22.1891,25.0162,37.6774,36.6877
2,62.90139,-146.99339,18.1243,22.7419,28.6409,30.4005
2,62.90279,-145.00258,26.1607,29.7104,42.2697,36.782
2,62.90323,-145.95917,30.4189,31.2287,44.1031,45.3671
2,62.9039,-148.26128,19.7901,20.896,26.0078,23.7206
2,62.90392,-145.48087,24.3905,25.4323,35.5817,33.9476
2,62.90424,-147.6273,18.8682,21.8474,42.3016,36.6651
2,62.90604,-146.5152,24.437,27.8794,41.9621,41.731
2,62.90633,-144.60168,25.7982,28.5555,34.4,32.8293
2,62.90635,-147.07126,15.5842,18.9617,25.5638,25.4784
2,62.90807,-148.33939,21.4339,21.9475,30.1975,26.5198
2,62.90881,-147.70529,17.7668,20.7382,39.4452,35.485
2,62.90884,-146.03685,33.661,36.346,50.6139,50.4446
2,62.90898,-145.08005,24.195,27.3941,38.2686,33.868
2,62.90982,-145.55844,22.1622,23.5243,31.6185,30.0925
2,62.91127,-147.14917,13.9375,16.6535,23.0368,23.881
2,62.91129,-146.59299,22.2239,27.0664,35.0288,38.6414
2,62.9122,-148.41751,23.8048,23.7179,31.6587,28.6907
2,62.91277,-144.67905,25.1246,27.8616,34.727,33.5095
2,62.91333,-147.78333,19.3791,22.0766,42.318,36.5974
2,62.91439,-146.11456,28.3073,32.2451,44.536,45.1703
2,62.91513,-145.15753,26.3148,29.6656,41.5435,37.4097
2,62.91567,-145.63605,24.4913,26.4815,41.2227,35.7896
2,62.91614,-147.2271,16.8877,20.7834,30.1534,28.6984
2,62.91629,-148.49567,24.0057,23.5054,30.2807,27.8179
2,62.9165,-146.67081,20.4921,24.965,31.0972,33.6435
2,62.91781,-147.86139,21.9857,24.9783,44.6417,37.072
2,62.91916,-144.75647,22.7665,25.7135,31.036,31.1249
2,62.9199,-146.19229,23.0649,26.8735,39.0661,38.1295
2,62.92032,-148.57384,26.065,25.2855,38.1322,32.3554
2,62.92096,-147.30507,18.5858,22.4143,32.7688,31.1694
2,62.92123,-145.23505,26.2459,28.5597,40.5792,36.935
2,62.92148,-145.71368,29.0473,30.9244,51.2614,46.6774
2,62.92167,-146.74866,20.3555,23.571,28.9455,32.7542
2,62.92223,-147.93945,20.4011,23.6451,36.5808,31.979
2,62.92431,-148.65204,33.233,31.2173,52.0091,46.9609
2,62.92537,-146.27007,22.935,26.4649,40.7748,37.6255
2,62.92551,-144.83391,24.1303,27.1184,34.4982,32.7402
2,62.92573,-147.38306,17.3739,19.798,32.5499,28.9998
2,62.92662,-148.01756,18.873,21.8004,23.3142,25.6475
2,62.92679,-146.82655,18.9957,21.3232,28.7654,30.9612
2,62.92723,-145.79135,26.1662,26.9822,41.9111,38.1556
2,62.92728,-145.31262,25.3302,26.2104,37.4735,35.0145
2,62.92824,-148.73027,36.826,34.6799,58.9414,50.1994
2,62.93045,-147.46107,18.8184,20.4181,37.3609,33.5241
2,62.93078,-146.34787,21.8318,25.5226,35.9905,35.4229
2,62.93095,-148.0957,17.6152,18.9261,20.2281,20.4046
2,62.93181,-144.91139,24.2993,27.0273,38.9729,34.3311
2,62.93186,-146.90448,19.3893,21.6706,28.0926,30.896
2,62.93213,-148.8085,38.4697,35.7014,59.3636,50.5833
2,62.93294,-145.86906,21.1732,23.2791,30.9048,31.3974
2,62.93328,-145.39021,24.3828,24.6016,38.6361,34.4339
2,62.93513,-147.53912,19.5549,21.7973,44.7111,40.5908
2,62.93522,-148.17386,18.9104,19.1693,24.2116,21.6999
2,62.93614,-146.42569,22.8596,26.8814,34.8735,36.6867
2,62.93688,-146.98242,19.672,22.6349,29.4223,30.2979
2,62.93806,-144.98891,25.4398,28.2586,42.2811,36.8721
2,62.93861,-145.94681,19.4698,23.6098,30.9189,30.9977
2,62.93924,-145.46786,27.1289,28.2227,42.6505,38.757
2,62.93946,-148.25204,23.0275,22.032,33.2786,29.7813
2,62.93976,-147.61719,21.123,24.739,46.1505,42.5376
2,62.94145,-146.50357,22.6454,27.2901,33.1421,37.4817
2,62.94158,-144.58748,26.2665,29.0668,36.5592,34.5616
2,62.94185,-147.06039,17.2571,20.6465,28.3212,29.9895
2,62.94365,-148.33025,26.7544,24.984,38.1514,32.5563
2,62.94421,-146.02458,22.5229,28.1482,39.1928,38.4155
2,62.94427,-145.06647,31.1494,34.3336,52.9896,47.1676
2,62.94434,-147.69531,20.5194,23.6306,44.117,41.5647
2,62.94515,-145.54553,25.8811,26.6982,39.5685,35.2743
2,62.94673,-146.58147,22.4992,26.4518,32.7493,36.7678
2,62.94677,-147.13841,19.321,22.8495,31.9497,32.1561
2,62.94778,-148.40848,27.1838,25.7414,39.5443,33.4653
2,62.94803,-144.66495,25.5359,28.73,36.2087,34.0509
2,62.94886,-147.77344,19.485,22.8323,41.2657,37.411
2,62.94977,-146.10239,22.3193,27.4431,37.9246,37.7003
2,62.95042,-145.14406,25.6372,28.3995,45.7183,39.6687
2,62.95101,-145.62323,28.8446,28.8614,48.7261,42.3167
2,62.95165,-147.21645,17.2178,21.2848,29.9318,29.8871
2,62.95187,-148.48674,26.7981,24.927,41.0795,33.1353
2,62.95195,-146.65939,18.7786,20.8046,28.579,30.2317
2,62.95335,-147.85159,23.6299,27.6483,46.6623,40.603
2,62.95443,-144.74246,22.6472,25.8049,32.7056,29.967
2,62.9553,-146.18024,19.8123,23.5413,36.655,33.2586
2,62.95591,-148.56502,24.513,22.6652,39.5802,30.3919
2,62.95647,-147.29451,16.5524,20.1774,30.1709,28.3105
2,62.95653,-145.22168,26.2943,28.5154,46.0932,39.3115
2,62.95682,-145.70096,28.984,29.3608,48.5333,43.6212
2,62.95712,-146.73737,22.7883,25.7452,39.2251,35.5844
2,62.95778,-147.92978,23.0316,27.2092,40.1935,35.6803
2,62.9599,-148.64333,35.3587,33.2599,54.0822,49.557
2,62.96076,-146.2581,20.1699,23.9593,38.5038,34.0068
