lat,lon,prec_idf_in
63.04081,-147.4836,2.384
64.36496,-148.74455,2.565
62.69634,-148.11981,3.737
63.43177,-148.11244,2.841
63.23189,-145.59825,3.649
63.87162,-147.88731,2.761
63.49226,-144.78598,3.699
64.91,-148.54228,2.982
63.81665,-146.86999,3.048
63.72201,-147.31824,4.098
64.20047,-147.04636,2.537
63.77403,-145.37242,3.454
64.15639,-146.2302,2.398
63.59441,-145.24306,4.521
65.23972,-147.22089,2.755
63.91094,-146.304,2.45
65.11881,-145.66455,2.847
63.63243,-148.57069,2.904
63.22936,-144.77802,4.685
65.3545,-147.51798,2.793
63.25689,-145.76876,3.477
63.46552,-146.9068,4.142
64.38889,-147.63143,2.443
65.06573,-144.56259,3.087
65.5031,-147.99384,2.512
63.38303,-146.35364,5.226
64.85075,-148.08655,2.476
64.4345,-147.31759,2.473
64.02029,-144.55356,2.567
64.78262,-147.01933,2.427
63.62831,-148.11839,2.993
64.45769,-148.30892,2.35
63.74207,-147.39385,3.852
64.72055,-146.83185,2.569
64.01168,-144.70352,2.483
64.88791,-145.61886,2.672
64.66791,-147.32873,2.206
63.64222,-148.60873,2.799
64.75344,-147.50451,2.167
62.74557,-147.20815,2.271
64.69822,-148.33762,2.251
62.82724,-146.16346,2.391
64.09013,-146.32366,2.433
64.7317,-146.56141,2.659
63.14881,-146.30579,3.815
64.55161,-146.39495,2.525
63.39798,-146.74271,4.42
65.32247,-147.71364,2.858
63.16177,-146.91869,3.196
63.30122,-147.80774,2.353
64.43848,-145.24345,2.563
63.34974,-145.27878,5.205
65.29243,-145.89335,2.568
65.08403,-144.85002,2.865
63.22773,-145.91159,3.511
63.97065,-147.86767,2.888
63.81825,-147.5274,3.445
63.58282,-146.07774,4.566
64.53318,-144.60135,2.749
64.43999,-148.11424,2.374
63.283,-148.61833,3.357
64.1508,-144.86957,2.536
63.05162,-145.46967,2.713
63.92544,-147.33064,2.933
62.7213,-146.78889,2.378
65.49795,-146.58699,3.031
64.42883,-145.62919,2.662
62.93901,-146.13356,2.587
65.14075,-147.70351,2.658
64.89554,-147.28383,2.448
65.26568,-148.26338,2.198
64.56768,-144.74267,3.126
63.74928,-146.7044,3.398
63.26236,-146.41629,3.678
64.56813,-147.46775,2.305
63.58052,-145.93632,3.188
64.13503,-147.54183,2.704
64.7218,-145.59551,2.887
64.16128,-144.90712,2.499
63.831,-144.85106,2.48
65.09462,-147.60877,2.507
65.3863,-145.64428,2.554
63.37943,-148.36278,2.756
63.74056,-146.99477,3.137
65.26034,-148.13233,2.467
63.93682,-147.25316,2.752
63.62708,-146.6249,5.027
65.08441,-146.57625,2.928
63.86049,-148.79259,2.896
64.93927,-147.34947,2.617
63.62446,-148.34737,3.071
63.73935,-147.10966,3.428
65.45483,-144.85112,2.62
65.59045,-148.35388,2.329
63.92805,-147.09971,2.676
64.49997,-147.67729,2.343
63.36383,-146.05181,5.461
64.93662,-147.99946,2.24
64.04968,-147.4406,2.779
62.78854,-148.61857,3.021
65.18189,-148.23111,2.621
63.03753,-147.38715,2.531
63.23546,-144.83133,4.607
62.70143,-146.9656,2.287
63.02176,-145.31683,2.714
62.75509,-147.74561,2.667
64.98787,-146.16974,2.6
64.09209,-148.57021,2.924
62.74429,-147.95893,2.829
63.22384,-147.02842,3.42
65.58518,-145.6938,2.45
64.01999,-148.74741,2.83
64.69679,-146.46277,2.623
64.17661,-147.98271,2.715
63.89952,-147.71622,3.292
63.39891,-146.44462,5.219
63.67647,-148.77748,2.777
63.58907,-146.68729,4.863
65.08794,-148.08575,2.469
64.62424,-148.49031,2.236
64.16938,-148.59132,2.887
65.23264,-146.04699,2.514
65.26096,-145.5823,2.553
65.16251,-144.93741,2.916
64.99731,-145.70453,2.304
65.4744,-145.77344,2.731
63.35038,-148.39036,3.09
63.8187,-146.63971,3.457
65.18042,-148.49856,2.051
62.96446,-146.91905,2.422
65.59137,-147.31747,3.106
65.48593,-147.25385,3.098
64.16676,-144.61301,2.497
64.07602,-144.76767,2.502
63.13984,-146.04271,3.93
63.34643,-144.68344,3.725
63.84503,-147.02734,2.625
64.44655,-145.67771,2.803
65.33388,-145.25473,2.653
64.31573,-147.85644,2.465
63.08365,-145.12791,3.584
63.98687,-146.73876,2.684
64.90743,-146.24406,2.654
63.2169,-146.65135,3.663
64.99524,-148.23543,2.582
64.60807,-148.80407,2.409
64.80334,-144.52812,2.543
64.70489,-148.20276,2.095
65.40205,-147.49298,2.8
62.9974,-148.3429,3.41
65.56029,-148.65359,2.014
63.07305,-147.55208,2.409
63.06407,-145.0117,3.346
65.20377,-146.19758,2.507
65.49428,-146.67915,3.007
63.93664,-147.84129,2.754
63.28039,-147.08479,3.16
65.20323,-146.51091,2.877
65.01079,-145.65225,2.311
64.08109,-146.54514,2.481
65.18791,-145.78887,2.729
65.1031,-144.73405,3.088
63.6416,-148.39611,3.066
62.92931,-145.57757,2.227
63.91156,-148.11123,3.39
64.37803,-146.0515,2.531
65.14626,-146.95854,2.837
63.65695,-147.10852,4.058
65.11671,-145.03943,2.946
65.24534,-145.1274,2.467
64.98596,-144.64073,3.154
64.61846,-148.216,2.158
65.47242,-145.38315,2.548
65.05951,-145.69862,2.737
63.7066,-147.2261,3.981
63.2241,-146.29491,4.062
65.53229,-147.69406,2.579
63.92363,-147.70436,3.085
65.39447,-145.05328,2.716
64.04316,-145.39503,2.415
62.74092,-148.25181,3.697
65.24891,-146.53041,2.718
63.24158,-145.22484,4.493
62.84546,-146.57329,2.415
64.35028,-147.62182,2.472
65.14517,-147.3452,2.649
64.94363,-148.57006,2.876
63.13696,-146.01602,3.899
63.42774,-146.59988,4.903
63.23453,-148.03645,2.772
65.37707,-147.35676,2.797
62.68362,-148.65164,4.101
64.44436,-148.02496,2.373
63.28518,-147.3222,2.668
62.78285,-148.35752,3.064
63.9372,-145.29557,2.378
62.86128,-146.48144,2.373
65.39711,-144.72052,2.598
64.65317,-147.0435,2.313
63.69132,-148.11681,3.109
63.03874,-147.52661,2.391
62.76524,-145.42721,2.336
65.29423,-148.23419,2.242
64.59582,-147.62885,2.254
64.7234,-145.55038,2.833
64.4161,-144.86115,2.654
63.36484,-145.18517,5.245
65.02583,-145.98526,2.744
62.96156,-144.89933,2.969
64.1429,-147.62442,2.771
62.8802,-145.19702,2.592
65.29323,-147.32657,2.967
63.99215,-147.82845,2.895
63.30477,-145.10482,5.199
64.56727,-148.0662,2.247
64.01316,-147.7176,2.754
63.96061,-144.58842,2.564
65.52228,-148.71722,2.194
65.04406,-148.50635,2.793
65.29587,-147.35498,2.942
62.78606,-147.35545,2.762
63.95972,-144.97947,2.322
64.98129,-145.60979,2.027
65.42396,-144.97532,2.65
64.91541,-147.36191,2.539
65.17746,-147.83296,2.579
64.57229,-144.84291,3.093
63.75803,-147.04304,3.16
63.3094,-148.49375,3.332
63.33748,-144.71697,3.786
65.41494,-146.43816,3.03
65.31853,-145.59373,2.547
64.91192,-146.99498,2.594
63.7032,-147.12795,3.542
65.49448,-145.4153,2.491
63.75479,-145.02398,2.491
64.31794,-147.21763,2.523
63.38705,-145.44304,5.491
63.33887,-147.09796,3.072
63.87045,-146.71315,2.737
62.69476,-147.02446,2.259
65.14829,-148.20347,2.654
63.78413,-147.82986,3.239
63.43945,-145.51396,5.755
63.61586,-148.05332,2.99
63.68965,-146.99214,4.231
62.7354,-146.55911,2.371
64.33115,-148.02261,2.423
63.9052,-148.31456,3.379
65.25885,-146.37566,2.578
64.41714,-146.24885,2.475
64.3851,-146.36823,2.69
64.95222,-145.32973,2.62
64.43828,-145.90153,2.695
63.03726,-148.63185,3.836
63.62396,-145.51275,4.273
64.11748,-148.22745,2.757
64.67626,-145.88619,2.576
64.97856,-148.25845,2.719
63.19448,-146.80367,3.417
62.96673,-148.69152,4.123
64.09769,-146.52191,2.466
64.51505,-147.77165,2.299
63.23178,-146.00838,3.595
63.20843,-146.38771,3.696
63.27738,-145.43196,4.781
63.03868,-148.30994,3.354
64.30749,-145.08494,2.546
65.11967,-145.06753,2.957
65.2113,-145.22243,2.506
63.7541,-147.13077,3.566
62.94131,-144.55861,2.962
64.58818,-146.25789,2.576
63.01306,-148.71253,4.212
63.41434,-144.88711,4.468
65.15654,-148.51031,2.116
63.30383,-147.83467,2.369
63.66315,-145.40527,3.921
64.77736,-148.31354,2.585
64.98687,-147.05854,2.603
65.54081,-145.74989,2.555
64.76582,-147.90889,2.125
63.8193,-148.75453,3.104
64.12853,-147.34319,2.639
63.79461,-146.46602,2.63
63.98855,-146.8818,2.583
64.6292,-148.54625,2.27
64.20926,-147.20095,2.568
63.07288,-148.33612,3.441
64.22496,-147.62675,2.613
63.11197,-147.88384,2.974
62.91705,-148.36578,3.337
64.79216,-144.89017,2.969
63.26108,-144.88789,4.925
63.19776,-147.33698,2.95
62.86206,-148.79396,4.1
63.66768,-147.80095,3.448
62.85807,-146.99977,2.326
64.11602,-144.61366,2.54
65.09567,-145.43955,2.713
63.54375,-147.7616,3.355
63.14214,-144.79868,3.959
64.66447,-144.87698,2.601
64.92788,-146.51372,2.456
62.99255,-144.55791,2.935
64.07072,-148.75251,2.819
64.49343,-145.34377,2.696
63.85402,-146.06136,2.432
65.27212,-146.12922,2.549
63.41085,-145.54378,5.646
64.89012,-147.49292,2.34
65.36999,-145.66877,2.597
65.16935,-144.5892,2.832
64.40254,-147.24674,2.51
62.77134,-145.88516,2.359
64.27577,-148.72865,2.618
63.2082,-145.90783,3.433
63.24097,-145.97526,3.67
63.54713,-146.28191,5.752
62.74829,-148.26231,3.637
64.345,-148.45016,2.506
64.57904,-148.6868,2.33
63.55929,-146.83066,4.633
64.984,-147.90186,2.368
65.04602,-145.75096,2.85
63.30991,-148.70448,3.213
64.75138,-145.63764,2.854
63.13476,-145.24105,3.284
62.95747,-146.06787,2.677
64.90903,-148.24871,2.529
64.0477,-144.79858,2.451
63.04063,-148.19723,3.337
64.82888,-147.64209,2.144
64.04415,-144.53959,2.594
65.45486,-148.43688,1.986
63.1941,-145.66102,3.083
63.47053,-147.40048,3.308
63.06252,-144.942,3.297
63.73318,-146.98425,3.136
63.41743,-145.14176,5.516
63.321,-144.74052,3.832
63.90968,-148.22661,3.472
64.86893,-145.49652,2.498
63.2984,-144.71067,4.229
62.96389,-148.52557,3.551
62.82128,-145.29909,2.626
65.42915,-148.64362,1.599
64.74899,-145.37347,2.671
65.22122,-146.24745,2.535
65.22922,-146.1385,2.478
64.27043,-146.11035,2.386
64.10741,-146.18426,2.384
64.62207,-147.30853,2.273
64.11328,-146.80258,2.487
63.38211,-146.83575,3.703
64.97013,-147.61384,2.452
63.51462,-145.91464,3.978
65.31777,-145.83389,2.616
63.03546,-146.74334,2.639
63.87151,-145.15949,2.374
62.84987,-148.79938,4.095
62.79122,-145.14731,2.54
64.356,-147.74948,2.437
64.81063,-147.18105,2.246
65.43581,-147.25071,2.848
62.98726,-145.06816,3.194
65.2166,-148.62899,2.341
63.7173,-147.9905,3.159
64.51929,-148.08985,2.297
64.95844,-148.81297,2.393
62.85625,-147.29359,2.388
65.58326,-148.34251,2.34
62.783,-144.57725,2.645
64.31751,-145.47297,2.482
62.72055,-147.40092,2.545
63.05949,-144.91546,3.285
63.44987,-145.9635,5.728
63.33629,-147.97422,2.451
64.47193,-148.25843,2.333
65.04778,-146.71491,2.938
63.31223,-145.22846,5.228
64.69569,-147.82694,2.173
65.2536,-145.57162,2.565
63.6744,-147.41325,4.274
64.22251,-145.06095,2.494
65.48672,-144.55988,1.927
64.64309,-147.86797,2.205
63.31675,-145.21177,5.239
65.33095,-145.22645,2.651
64.38247,-148.17137,2.404
63.1164,-148.26004,3.323
65.07519,-146.41799,3.032
64.53127,-146.88825,2.583
63.2909,-145.90631,4.278
65.5884,-147.90488,2.587
63.81604,-147.90002,3.074
65.34277,-147.25551,2.924
65.13973,-147.02146,2.836
64.30887,-147.91774,2.458
64.96304,-147.07119,2.569
65.17687,-148.17434,2.657
63.47289,-144.89687,3.886
64.06494,-145.6578,2.369
63.15664,-145.61052,2.973
62.95528,-147.455,2.537
64.9094,-145.1025,2.748
63.13844,-148.29185,3.294
63.31239,-148.73148,3.304
65.53753,-145.84224,2.713
64.49658,-145.01941,2.698
63.71391,-145.93603,2.397
64.70672,-146.3104,2.748
64.00251,-145.54787,2.406
62.76567,-147.03136,2.37
64.56272,-146.50601,2.69
65.33774,-148.37606,2.105
63.42258,-144.51171,4.124
64.28061,-147.35268,2.568
64.76947,-147.14383,2.221
63.16898,-145.49086,3.015
64.92481,-145.67181,2.402
64.85547,-148.06951,2.469
63.66075,-148.33031,2.77
64.77952,-146.03463,2.698
64.87947,-145.41642,2.531
63.98252,-146.07841,2.395
64.71584,-146.27599,2.699
64.90774,-146.62813,2.455
63.276,-144.79434,4.384
63.44962,-148.30183,3.076
63.12202,-145.9957,3.429
64.24003,-145.45842,2.49
65.39731,-148.34629,2.288
63.21717,-145.46472,3.681
64.66076,-148.69158,2.354
64.01653,-145.03381,2.322
65.54518,-146.36505,3.012
65.22098,-144.54269,2.733
65.54531,-146.56062,3.06
64.25386,-147.07669,2.511
64.27194,-147.19776,2.534
63.42946,-146.37199,5.16
63.27412,-144.61076,4.539
63.61532,-145.31726,3.245
65.56754,-147.05971,3.205
65.52781,-146.31465,2.823
62.79257,-145.32859,2.568
64.22256,-148.00352,2.615
64.49706,-147.31458,2.413
63.96672,-144.64276,2.527
63.65621,-147.03764,4.369
65.43816,-147.89263,2.911
62.88134,-148.66027,3.732
64.41001,-146.42765,2.607
64.87646,-146.82212,2.527
63.79927,-146.6355,3.394
63.45191,-144.93722,3.892
64.80701,-144.91098,2.947
63.47947,-146.30323,5.003
63.38318,-146.5378,4.759
65.48992,-147.77609,2.754
64.79254,-146.1011,2.685
65.39038,-146.57171,3.027
63.46436,-147.53099,2.894
64.75366,-148.39835,2.388
63.67454,-147.74069,3.509
63.1089,-147.78718,3.0
65.02029,-144.78389,3.106
64.24899,-147.61472,2.563
64.47811,-145.98177,2.641
64.36402,-145.25686,2.556
62.71755,-145.74586,2.308
62.96104,-147.89918,3.248
65.06769,-145.35159,2.593
63.77056,-146.47865,2.846
63.65293,-145.02413,3.217
63.18303,-147.96243,2.927
63.46118,-145.77254,5.297
64.36754,-145.70735,2.512
65.41528,-145.80768,2.705
63.30211,-147.94819,2.443
64.15611,-145.62164,2.403
64.48571,-147.39325,2.408
63.61117,-146.34799,4.774
63.86505,-144.64396,2.626
64.00477,-147.56372,2.861
62.97023,-146.79016,2.662
63.42634,-144.88034,4.366
63.42608,-145.45012,5.718
64.65548,-148.48983,2.247
64.01644,-145.26539,2.373
64.94001,-147.762,2.267
64.85998,-145.9601,2.614
64.83093,-148.56594,2.664
63.31044,-146.94269,3.504
62.99063,-145.72747,2.716
65.23621,-145.40224,2.543
65.01488,-146.56979,3.059
64.67388,-146.5486,2.759
63.03436,-147.93451,2.908
63.1981,-148.72705,3.676
63.34409,-148.80152,3.068
63.82653,-144.86803,2.477
63.55377,-147.21727,3.958
64.28362,-144.98202,2.666
64.74568,-147.75778,2.141
64.97732,-145.38937,2.464
63.81382,-146.28384,2.735
62.9425,-146.04762,2.668
65.42362,-148.36294,2.149
65.29334,-148.7993,2.014
62.88395,-148.75641,4.235
65.14005,-146.82816,2.779
65.09428,-144.76923,2.995
64.9818,-148.50731,2.889
64.52739,-145.48563,2.681
65.5139,-146.17207,2.733
62.96223,-148.10797,2.961
62.78185,-144.73213,2.657
64.19162,-145.71799,2.405
65.00866,-145.02905,2.877
64.13577,-148.01706,2.861
63.94939,-146.1251,2.41
63.90892,-145.09506,2.331
63.54396,-148.22925,3.282
63.83218,-148.20641,3.33
64.98282,-146.49846,2.746
62.8953,-144.99217,2.862
64.44507,-148.16985,2.374
62.91941,-144.97889,2.934
64.04666,-147.67227,2.794
64.63884,-145.95118,2.483
64.84652,-147.76539,2.102
63.79511,-144.87159,2.491
63.11256,-148.55577,3.828
64.03442,-146.15139,2.397
64.43604,-146.06341,2.567
62.84883,-147.28326,2.377
62.9371,-145.47511,2.193
65.04489,-148.09259,2.267
63.52238,-145.28307,5.615
64.89109,-146.84378,2.55
65.33468,-148.19896,2.304
63.39471,-148.59539,2.812
63.04606,-147.85904,2.856
63.30875,-144.63372,4.352
64.34102,-146.49381,2.535
64.4694,-145.47463,2.645
62.68195,-145.54148,2.171
63.18861,-144.70175,4.323
63.83396,-145.87105,2.423
63.30981,-146.50487,3.729
64.90653,-146.93882,2.615
64.26781,-148.42925,2.555
64.63042,-146.93831,2.433
65.13089,-144.58271,2.955
63.41545,-145.93923,5.837
65.5006,-145.23073,2.296
65.47009,-147.35222,3.234
64.97031,-148.02674,2.374
63.85052,-145.84767,2.418
63.86673,-148.37567,3.167
65.32468,-146.66782,2.816
63.31425,-146.30451,4.494
64.6113,-146.36252,2.611
64.81435,-148.66189,2.645
64.43714,-148.71051,2.464
65.43126,-148.52325,2.361
64.77828,-144.58764,2.529
64.20596,-145.31771,2.509
65.07993,-147.92711,2.388
63.62955,-147.27894,4.29
65.10777,-148.23851,2.632
64.42797,-145.32262,2.497
63.07456,-144.93532,3.329
64.18074,-145.14308,2.477
63.53988,-145.55884,6.611
64.57133,-147.56829,2.282
65.31766,-144.91912,2.432
65.43751,-146.9353,2.807
64.14603,-147.7238,2.871
64.33905,-146.34941,2.612
65.09007,-145.02543,2.823
63.24763,-145.16482,4.647
63.32274,-144.92434,5.083
65.12674,-144.71977,3.097
65.04685,-146.44846,3.019
64.56183,-144.80495,3.106
65.11226,-145.84703,2.858
63.39609,-146.78617,4.118
65.35067,-148.81605,1.898
64.56648,-145.14031,2.732
62.70819,-145.15045,2.384
63.57548,-148.22856,3.167
65.25623,-147.19722,2.848
65.52406,-145.89524,2.691
63.73147,-146.28453,3.191
62.9489,-146.64687,2.332
63.46998,-145.09822,4.782
62.87684,-146.93464,2.325
64.09085,-148.21149,2.762
62.9843,-146.55887,2.328
62.71295,-148.02898,3.072
63.10411,-147.48098,2.459
65.06614,-148.76121,2.311
64.3723,-148.06037,2.408
64.57889,-148.61408,2.299
64.26235,-144.6735,2.64
64.95305,-147.03217,2.534
65.46596,-148.20722,2.142
63.57591,-147.24884,4.08
64.83385,-147.36015,2.235
62.97761,-145.55171,2.331
64.02277,-146.34522,2.431
64.37508,-146.70842,2.615
65.43523,-144.60672,2.521
64.49099,-147.44882,2.387
63.51809,-147.05053,3.672
65.11056,-146.97771,2.653
62.68716,-146.11019,2.213
63.88938,-145.85527,2.382
62.76408,-146.89292,2.467
63.90994,-147.82569,2.736
64.30689,-145.97407,2.427
63.32382,-144.65359,3.809
63.73976,-145.23357,3.139
65.52603,-147.83223,2.688
63.62886,-147.20811,4.316
63.63795,-145.11854,3.654
63.97449,-145.88089,2.37
64.10005,-144.86986,2.53
65.48724,-148.16653,2.25
63.31206,-147.33718,2.454
64.32363,-148.5616,2.531
64.63767,-145.87839,2.436
63.84698,-144.59672,2.709
65.54482,-144.9323,2.152
63.56748,-148.07638,3.098
65.20911,-147.5642,3.026
63.70116,-145.75677,3.087
65.02458,-147.52665,2.707
65.07309,-147.98972,2.39
65.52834,-144.71561,1.89
64.54565,-145.84178,2.742
64.66168,-148.20939,2.091
64.23146,-148.37447,2.601
65.24654,-148.25811,2.348
65.05009,-145.18321,2.564
63.07595,-147.32638,3.069
63.44077,-145.58439,5.792
64.09178,-145.67187,2.391
64.67755,-147.63122,2.188
63.71151,-145.79411,2.965
65.03954,-144.78723,3.039
64.72853,-147.70784,2.161
65.32575,-146.03897,2.665
65.07954,-145.34467,2.703
63.78921,-145.1627,2.431
64.40495,-147.8702,2.365
63.82986,-145.77269,2.44
65.43049,-147.80692,2.756
62.75487,-146.38204,2.352
63.33337,-147.55252,2.323
63.83679,-146.19986,2.503
65.10023,-148.15354,2.543
62.95715,-146.36249,2.463
64.45107,-145.66055,2.794
63.79842,-145.77549,2.48
63.47196,-145.69555,6.305
65.01268,-145.48772,2.19
64.81992,-148.1606,2.506
63.20381,-146.77078,3.165
62.99546,-146.0059,2.888
63.44734,-145.29607,5.714
62.75803,-145.08139,2.46
64.12032,-147.85178,2.873
63.93572,-144.8776,2.408
63.54108,-148.13144,3.136
63.18807,-146.49692,3.119
64.24396,-145.67436,2.442
63.17889,-147.14933,3.258
65.11859,-148.64719,2.261
64.79426,-146.05591,2.644
63.73536,-146.7545,3.33
65.15148,-145.61588,2.785
65.12234,-144.73737,3.033
64.89943,-145.73072,2.646
63.21894,-145.30808,4.52
64.7962,-144.63611,2.703
64.01624,-147.81663,3.024
64.59377,-146.88449,2.512
63.23406,-148.50025,3.442
65.15754,-145.98514,2.718
62.84343,-147.23012,2.32
64.92513,-145.55307,2.233
65.30748,-148.67358,1.738
64.89308,-146.60654,2.447
62.92834,-146.75519,2.357
63.01266,-147.97268,3.029
63.89472,-145.60759,2.399
63.72143,-146.80455,3.337
62.77403,-144.61031,2.597
64.58068,-147.53434,2.278
65.26444,-146.62628,2.675
65.41945,-146.81033,2.877
65.19098,-148.12276,2.862
65.09585,-145.32022,2.719
64.97177,-146.77085,2.739
64.16981,-144.64033,2.485
62.69237,-145.98212,2.197
63.63751,-147.10408,4.261
63.59577,-147.58009,3.596
65.07737,-147.89882,2.314
64.31008,-147.72891,2.484
64.36658,-147.26522,2.524
64.48105,-147.14795,2.501
63.17995,-148.32872,3.209
63.02926,-147.55917,2.514
62.68817,-147.33319,2.465
64.02703,-147.3369,2.775
65.55066,-144.86827,2.0
64.86012,-144.70155,2.76
64.85769,-146.12389,2.878
62.94411,-147.9211,3.204
64.77578,-148.57794,2.357
65.18515,-148.48141,2.05
63.69371,-145.74651,3.146
64.02048,-147.72835,2.767
63.44404,-146.20816,5.123
64.08505,-148.01297,2.938
64.75864,-148.45448,2.322
63.2093,-144.54825,4.445
63.87657,-145.67519,2.401
65.42668,-144.76273,2.639
63.86539,-146.1702,2.464
64.19202,-147.74427,2.826
65.12274,-146.77812,2.945
65.16991,-144.94793,2.866
64.51809,-147.87207,2.29
62.79344,-145.62194,2.366
63.2182,-145.64806,3.182
64.90356,-146.1427,2.989
65.58355,-146.56938,3.082
64.61965,-146.44594,2.675
63.6872,-146.40798,3.471
64.88135,-147.60051,2.32
64.06255,-148.3831,2.919
64.78034,-148.48787,2.326
65.11652,-144.80064,2.949
64.47492,-145.64714,2.874
64.77453,-146.93539,2.575
65.36029,-145.38924,2.567
64.95229,-146.95871,2.595
63.04289,-145.27715,2.818
65.46613,-147.17455,2.916
64.01499,-145.84431,2.357
63.47448,-145.08144,4.529
65.41985,-148.03647,2.57
65.53012,-145.15268,2.423
63.08666,-145.04156,3.447
63.1492,-148.60909,3.836
64.14936,-146.59575,2.472
64.52411,-146.68754,2.61
65.37305,-147.4485,2.764
63.96626,-145.68345,2.335
64.30797,-147.77341,2.493
64.88304,-145.75484,2.665
63.13594,-146.42511,3.301
63.57403,-146.29624,5.728
65.10362,-146.58058,2.891
64.53564,-147.32389,2.375
65.37524,-144.92947,2.572
65.38838,-145.35764,2.689
63.76023,-144.61814,2.541
64.34771,-145.04714,2.582
63.36784,-147.3238,2.596
63.64768,-145.61418,3.488
63.83688,-146.94555,2.719
64.78755,-146.8108,2.622
63.71097,-146.20955,3.354
64.16221,-145.98076,2.32
64.72743,-148.455,2.309
65.4739,-147.52993,2.881
