lat,lon,prec_idf_in
63.83218,-148.20641,2.257
64.98282,-146.49846,1.9
62.8953,-144.99217,2.144
64.44507,-148.16985,1.482
62.91941,-144.97889,2.205
64.04666,-147.67227,1.865
64.63884,-145.95118,1.66
64.84652,-147.76539,1.359
63.79511,-144.87159,1.739
63.11256,-148.55577,2.71
64.03442,-146.15139,1.656
64.43604,-146.06341,1.747
62.84883,-147.28326,1.703
62.9371,-145.47511,1.614
65.04489,-148.09259,1.47
63.52238,-145.28307,4.078
64.89109,-146.84378,1.72
65.33468,-148.19896,1.551
63.39471,-148.59539,1.943
63.04606,-147.85904,2.032
63.30875,-144.63372,3.241
64.34102,-146.49381,1.714
64.4694,-145.47463,1.844
62.68195,-145.54148,1.598
63.18861,-144.70175,3.311
63.83396,-145.87105,1.685
63.30981,-146.50487,2.695
64.90653,-146.93882,1.771
64.26781,-148.42925,1.585
64.63042,-146.93831,1.594
65.13089,-144.58271,2.085
63.41545,-145.93923,4.157
65.5006,-145.23073,1.547
65.47009,-147.35222,2.265
64.97031,-148.02674,1.557
63.85052,-145.84767,1.68
63.86673,-148.37567,2.137
65.32468,-146.66782,1.964
63.31425,-146.30451,3.255
64.6113,-146.36252,1.752
64.81435,-148.66189,1.735
64.43714,-148.71051,1.5
65.43126,-148.52325,1.594
64.77828,-144.58764,1.754
64.20596,-145.31771,1.756
65.07993,-147.92711,1.571
63.62955,-147.27894,3.091
65.10777,-148.23851,1.74
64.42797,-145.32262,1.733
63.07456,-144.93532,2.51
64.18074,-145.14308,1.728
63.53988,-145.55884,4.73
64.57133,-147.56829,1.449
65.31766,-144.91912,1.658
65.43751,-146.9353,1.953
64.14603,-147.7238,1.883
64.33905,-146.34941,1.779
65.09007,-145.02543,2.006
63.24763,-145.16482,3.518
63.32274,-144.92434,3.826
65.12674,-144.71977,2.21
65.04685,-146.44846,2.119
64.56183,-144.80495,2.224
65.11226,-145.84703,2.079
63.39609,-146.78617,2.989
65.35067,-148.81605,1.258
64.56648,-145.14031,1.923
62.70819,-145.15045,1.719
63.57548,-148.22856,2.206
65.25623,-147.19722,2.007
65.52406,-145.89524,1.874
63.73147,-146.28453,2.222
62.9489,-146.64687,1.668
63.46998,-145.09822,3.507
62.87684,-146.93464,1.649
64.09085,-148.21149,1.787
62.9843,-146.55887,1.671
62.71295,-148.02898,2.191
63.10411,-147.48098,1.743
65.06614,-148.76121,1.517
64.3723,-148.06037,1.503
64.57889,-148.61408,1.434
64.26235,-144.6735,1.869
64.95305,-147.03217,1.714
65.46596,-148.20722,1.444
63.57591,-147.24884,2.942
64.83385,-147.36015,1.446
62.97761,-145.55171,1.723
64.02277,-146.34522,1.673
64.37508,-146.70842,1.75
65.43523,-144.60672,1.712
64.49099,-147.44882,1.53
63.51809,-147.05053,2.633
65.11056,-146.97771,1.82
62.68716,-146.11019,1.58
63.88938,-145.85527,1.646
62.76408,-146.89292,1.755
63.90994,-147.82569,1.843
64.30689,-145.97407,1.663
63.32382,-144.65359,2.795
63.73976,-145.23357,2.212
65.52603,-147.83223,1.844
63.62886,-147.20811,3.104
63.63795,-145.11854,2.607
63.97449,-145.88089,1.635
64.10005,-144.86986,1.782
65.48724,-148.16653,1.522
63.31206,-147.33718,1.754
64.32363,-148.5616,1.548
64.63767,-145.87839,1.636
63.84698,-144.59672,1.882
65.54482,-144.9323,1.438
63.56748,-148.07638,2.172
65.20911,-147.5642,2.053
63.70116,-145.75677,2.156
65.02458,-147.52665,1.848
65.07309,-147.98972,1.563
65.52834,-144.71561,1.253
64.54565,-145.84178,1.882
64.66168,-148.20939,1.32
64.23146,-148.37447,1.624
65.24654,-148.25811,1.558
65.05009,-145.18321,1.799
63.07595,-147.32638,2.232
63.44077,-145.58439,4.159
64.09178,-145.67187,1.647
64.67755,-147.63122,1.378
63.71151,-145.79411,2.071
65.03954,-144.78723,2.171
64.72853,-147.70784,1.349
65.32575,-146.03897,1.904
65.07954,-145.34467,1.915
63.78921,-145.1627,1.703
64.40495,-147.8702,1.504
63.82986,-145.77269,1.7
65.43049,-147.80692,1.89
62.75487,-146.38204,1.659
63.33337,-147.55252,1.663
63.83679,-146.19986,1.749
65.10023,-148.15354,1.674
62.95715,-146.36249,1.772
64.45107,-145.66055,1.959
63.79842,-145.77549,1.733
63.47196,-145.69555,4.482
65.01268,-145.48772,1.517
64.81992,-148.1606,1.616
63.20381,-146.77078,2.298
62.99546,-146.0059,2.133
63.44734,-145.29607,4.208
62.75803,-145.08139,1.787
64.12032,-147.85178,1.88
63.93572,-144.8776,1.683
63.54108,-148.13144,2.205
63.18807,-146.49692,2.263
