lat,lon,prec_idf_in
64.72219,-148.32591,2.775
64.45605,-144.70579,3.025
65.36378,-147.48325,3.214
63.49631,-145.98139,5.733
63.60255,-145.66741,5.141
63.20672,-145.42796,4.928
62.76462,-147.71332,3.233
64.97459,-145.00462,3.443
63.20675,-144.74822,5.419
64.39806,-146.43409,3.029
65.03432,-147.90589,2.462
65.58441,-146.44838,3.536
62.79417,-146.57128,2.68
64.36398,-146.40874,3.09
62.90565,-145.36569,2.73
64.95915,-145.578,2.353
65.27157,-145.93519,3.003
63.92199,-147.49014,3.598
65.33277,-148.31901,2.35
63.97699,-144.56439,2.853
63.41735,-145.25568,6.55
64.48036,-148.0072,2.625
63.57528,-147.76051,3.746
65.03034,-145.53697,2.669
63.04893,-146.14658,3.43
64.86733,-147.65184,2.463
63.15255,-144.72207,4.845
65.37189,-145.50255,2.957
65.08598,-146.91672,2.979
64.88755,-145.73748,3.155
63.60574,-146.47917,6.088
63.96554,-148.28586,3.474
65.19934,-148.42995,2.308
62.7166,-145.96953,2.492
64.99452,-146.29943,3.046
65.05674,-146.29458,3.288
63.68064,-148.47729,3.145
65.08628,-147.18346,3.249
63.39047,-146.36394,6.034
64.982,-145.0151,3.431
63.24552,-147.24309,3.721
63.04081,-147.4836,2.703
64.36496,-148.74455,2.875
62.69634,-148.11981,4.291
63.43177,-148.11244,3.288
63.23189,-145.59825,4.288
63.87162,-147.88731,3.156
63.49226,-144.78598,4.299
64.91,-148.54228,3.496
63.81665,-146.86999,3.499
63.72201,-147.31824,4.812
64.20047,-147.04636,2.908
63.77403,-145.37242,3.963
64.15639,-146.2302,2.722
63.59441,-145.24306,5.23
65.23972,-147.22089,3.196
63.91094,-146.304,2.786
65.11881,-145.66455,3.398
63.63243,-148.57069,3.286
63.22936,-144.77802,5.607
65.3545,-147.51798,3.237
63.25689,-145.76876,4.011
63.46552,-146.9068,4.83
64.38889,-147.63143,2.778
65.06573,-144.56259,3.632
65.5031,-147.99384,2.888
63.38303,-146.35364,6.017
64.85075,-148.08655,2.826
64.4345,-147.31759,2.817
64.02029,-144.55356,2.889
64.78262,-147.01933,2.79
63.62831,-148.11839,3.441
64.45769,-148.30892,2.645
63.74207,-147.39385,4.514
64.72055,-146.83185,2.973
64.01168,-144.70352,2.797
64.88791,-145.61886,3.147
64.66791,-147.32873,2.488
63.64222,-148.60873,3.154
64.75344,-147.50451,2.418
62.74557,-147.20815,2.512
64.69822,-148.33762,2.548
62.82724,-146.16346,2.695
64.09013,-146.32366,2.767
64.7317,-146.56141,3.079
63.14881,-146.30579,4.41
64.55161,-146.39495,2.899
63.39798,-146.74271,5.134
65.32247,-147.71364,3.319
63.16177,-146.91869,3.694
63.30122,-147.80774,2.736
64.43848,-145.24345,2.95
63.34974,-145.27878,6.242
65.29243,-145.89335,2.99
65.08403,-144.85002,3.339
63.22773,-145.91159,4.036
63.97065,-147.86767,3.321
63.81825,-147.5274,4.007
63.58282,-146.07774,5.201
64.53318,-144.60135,3.205
64.43999,-148.11424,2.677
63.283,-148.61833,3.849
64.1508,-144.86957,2.904
63.05162,-145.46967,3.137
63.92544,-147.33064,3.397
62.7213,-146.78889,2.624
65.49795,-146.58699,3.557
64.42883,-145.62919,3.082
62.93901,-146.13356,2.925
65.14075,-147.70351,3.055
64.89554,-147.28383,2.812
65.26568,-148.26338,2.496
64.56768,-144.74267,3.683
63.74928,-146.7044,3.903
63.26236,-146.41629,4.225
64.56813,-147.46775,2.605
63.58052,-145.93632,3.603
64.13503,-147.54183,3.123
64.7218,-145.59551,3.396
64.16128,-144.90712,2.855
63.831,-144.85106,2.799
65.09462,-147.60877,2.853
65.3863,-145.64428,2.96
63.37943,-148.36278,3.145
63.74056,-146.99477,3.595
65.26034,-148.13233,2.832
63.93682,-147.25316,3.19
63.62708,-146.6249,5.826
65.08441,-146.57625,3.351
63.86049,-148.79259,3.259
64.93927,-147.34947,3.054
63.62446,-148.34737,3.511
63.73935,-147.10966,3.97
65.45483,-144.85112,3.052
65.59045,-148.35388,2.655
63.92805,-147.09971,3.097
64.49997,-147.67729,2.65
63.36383,-146.05181,6.247
64.93662,-147.99946,2.538
64.04968,-147.4406,3.236
62.78854,-148.61857,3.432
65.18189,-148.23111,3.021
63.03753,-147.38715,2.875
63.23546,-144.83133,5.501
62.70143,-146.9656,2.521
63.02176,-145.31683,3.126
62.75509,-147.74561,2.995
64.98787,-146.16974,2.942
64.09209,-148.57021,3.321
62.74429,-147.95893,3.203
63.22384,-147.02842,3.992
65.58518,-145.6938,2.813
64.01999,-148.74741,3.2
64.69679,-146.46277,3.029
64.17661,-147.98271,3.116
63.89952,-147.71622,3.812
63.39891,-146.44462,6.024
63.67647,-148.77748,3.105
63.58907,-146.68729,5.639
65.08794,-148.08575,2.827
64.62424,-148.49031,2.515
64.16938,-148.59132,3.275
65.23264,-146.04699,2.929
65.26096,-145.5823,2.962
65.16251,-144.93741,3.406
64.99731,-145.70453,2.643
65.4744,-145.77344,3.186
63.35038,-148.39036,3.556
63.8187,-146.63971,3.986
65.18042,-148.49856,2.315
62.96446,-146.91905,2.738
65.59137,-147.31747,3.636
65.48593,-147.25385,3.626
64.16676,-144.61301,2.837
64.07602,-144.76767,2.847
63.13984,-146.04271,4.559
63.34643,-144.68344,4.353
63.84503,-147.02734,3.023
64.44655,-145.67771,3.274
65.33388,-145.25473,3.082
64.31573,-147.85644,2.793
63.08365,-145.12791,4.214
63.98687,-146.73876,3.108
64.90743,-146.24406,3.031
63.2169,-146.65135,4.232
64.99524,-148.23543,2.987
64.60807,-148.80407,2.72
64.80334,-144.52812,2.925
64.70489,-148.20276,2.349
65.40205,-147.49298,3.246
62.9974,-148.3429,3.917
65.56029,-148.65359,2.264
63.07305,-147.55208,2.745
63.06407,-145.0117,3.924
65.20377,-146.19758,2.905
65.49428,-146.67915,3.521
63.93664,-147.84129,3.156
63.28039,-147.08479,3.683
65.20323,-146.51091,3.325
65.01079,-145.65225,2.665
64.08109,-146.54514,2.832
65.18791,-145.78887,3.219
65.1031,-144.73405,3.628
63.6416,-148.39611,3.498
62.92931,-145.57757,2.51
63.91156,-148.11123,3.89
64.37803,-146.0515,2.903
65.14626,-146.95854,3.253
63.65695,-147.10852,4.748
65.11671,-145.03943,3.445
65.24534,-145.1274,2.839
64.98596,-144.64073,3.725
64.61846,-148.216,2.421
65.47242,-145.38315,2.946
65.05951,-145.69862,3.246
63.7066,-147.2261,4.662
63.2241,-146.29491,4.683
65.53229,-147.69406,2.97
63.92363,-147.70436,3.569
65.39447,-145.05328,3.163
64.04316,-145.39503,2.746
62.74092,-148.25181,4.246
65.24891,-146.53041,3.134
63.24158,-145.22484,5.38
62.84546,-146.57329,2.705
64.35028,-147.62182,2.818
65.14517,-147.3452,3.043
64.94363,-148.57006,3.347
63.13696,-146.01602,4.527
63.42774,-146.59988,5.678
63.23453,-148.03645,3.224
65.37707,-147.35676,3.243
62.68362,-148.65164,4.727
64.44436,-148.02496,2.676
63.28518,-147.3222,3.124
62.78285,-148.35752,3.483
63.9372,-145.29557,2.738
62.86128,-146.48144,2.661
65.39711,-144.72052,3.025
64.65317,-147.0435,2.675
63.69132,-148.11681,3.563
63.03874,-147.52661,2.712
62.76524,-145.42721,2.649
65.29423,-148.23419,2.555
64.59582,-147.62885,2.534
64.7234,-145.55038,3.327
64.4161,-144.86115,3.072
63.36484,-145.18517,6.254
65.02583,-145.98526,3.237
62.96156,-144.89933,3.467
64.1429,-147.62442,3.208
62.8802,-145.19702,2.964
65.29323,-147.32657,3.46
63.99215,-147.82845,3.349
63.30477,-145.10482,6.228
64.56727,-148.0662,2.526
64.01316,-147.7176,3.182
63.96061,-144.58842,2.87
65.52228,-148.71722,2.48
65.04406,-148.50635,3.224
65.29587,-147.35498,3.427
62.78606,-147.35545,3.141
63.95972,-144.97947,2.641
64.98129,-145.60979,2.293
65.42396,-144.97532,3.08
64.91541,-147.36191,2.937
65.17746,-147.83296,2.959
64.57229,-144.84291,3.645
63.75803,-147.04304,3.635
63.3094,-148.49375,3.838
63.33748,-144.71697,4.425
65.41494,-146.43816,3.57
65.31853,-145.59373,2.952
64.91192,-146.99498,3.011
63.7032,-147.12795,4.115
65.49448,-145.4153,2.871
63.75479,-145.02398,2.827
64.31794,-147.21763,2.89
63.38705,-145.44304,6.512
63.33887,-147.09796,3.575
63.87045,-146.71315,3.152
62.69476,-147.02446,2.486
65.14829,-148.20347,3.065
63.78413,-147.82986,3.728
63.43945,-145.51396,6.649
63.61586,-148.05332,3.446
63.68965,-146.99214,4.943
62.7354,-146.55911,2.603
64.33115,-148.02261,2.737
63.9052,-148.31456,3.859
65.25885,-146.37566,2.987
64.41714,-146.24885,2.828
64.3851,-146.36823,3.124
64.95222,-145.32973,3.07
64.43828,-145.90153,3.128
63.03726,-148.63185,4.419
63.62396,-145.51275,4.892
64.11748,-148.22745,3.141
64.67626,-145.88619,2.968
64.97856,-148.25845,3.176
63.19448,-146.80367,3.952
62.96673,-148.69152,4.76
64.09769,-146.52191,2.812
64.51505,-147.77165,2.593
63.23178,-146.00838,4.124
63.20843,-146.38771,4.253
63.27738,-145.43196,5.786
63.03868,-148.30994,3.856
64.30749,-145.08494,2.923
65.11967,-145.06753,3.461
65.2113,-145.22243,2.89
63.7541,-147.13077,4.14
62.94131,-144.55861,3.527
64.58818,-146.25789,2.969
63.01306,-148.71253,4.867
63.41434,-144.88711,5.269
65.15654,-148.51031,2.392
63.30383,-147.83467,2.752
63.66315,-145.40527,4.501
64.77736,-148.31354,2.969
64.98687,-147.05854,3.018
65.54081,-145.74989,2.949
64.76582,-147.90889,2.338
63.8193,-148.75453,3.485
64.12853,-147.34319,3.047
63.79461,-146.46602,3.016
63.98855,-146.8818,2.969
64.6292,-148.54625,2.559
64.20926,-147.20095,2.95
63.07288,-148.33612,3.967
64.22496,-147.62675,2.994
63.11197,-147.88384,3.465
62.91705,-148.36578,3.815
64.79216,-144.89017,3.498
63.26108,-144.88789,5.888
63.19776,-147.33698,3.467
62.86206,-148.79396,4.731
63.66768,-147.80095,4.015
62.85807,-146.99977,2.599
64.11602,-144.61366,2.896
65.09567,-145.43955,3.186
63.54375,-147.7616,3.981
63.14214,-144.79868,4.725
64.66447,-144.87698,3.002
64.92788,-146.51372,2.786
62.99255,-144.55791,3.494
64.07072,-148.75251,3.188
64.49343,-145.34377,3.13
63.85402,-146.06136,2.762
65.27212,-146.12922,2.991
63.41085,-145.54378,6.551
64.89012,-147.49292,2.648
65.36999,-145.66877,3.017
65.16935,-144.5892,3.301
64.40254,-147.24674,2.87
62.77134,-145.88516,2.665
64.27577,-148.72865,2.939
63.2082,-145.90783,3.948
63.24097,-145.97526,4.212
63.54713,-146.28191,6.604
62.74829,-148.26231,4.172
64.345,-148.45016,2.824
64.57904,-148.6868,2.623
63.55929,-146.83066,5.399
64.984,-147.90186,2.712
65.04602,-145.75096,3.424
63.30991,-148.70448,3.679
64.75138,-145.63764,3.349
63.13476,-145.24105,3.834
62.95747,-146.06787,3.046
64.90903,-148.24871,2.933
64.0477,-144.79858,2.779
63.04063,-148.19723,3.847
64.82888,-147.64209,2.364
64.04415,-144.53959,2.948
65.45486,-148.43688,2.235
63.1941,-145.66102,3.568
63.47053,-147.40048,3.947
63.06252,-144.942,3.869
63.73318,-146.98425,3.587
63.41743,-145.14176,6.53
63.321,-144.74052,4.483
63.90968,-148.22661,3.978
64.86893,-145.49652,2.91
63.2984,-144.71067,5.015
62.96389,-148.52557,4.071
62.82128,-145.29909,3.01
65.42915,-148.64362,1.796
64.74899,-145.37347,3.11
65.22122,-146.24745,2.952
65.22922,-146.1385,2.884
64.27043,-146.11035,2.71
64.10741,-146.18426,2.704
64.62207,-147.30853,2.58
64.11328,-146.80258,2.84
63.38211,-146.83575,4.287
64.97013,-147.61384,2.805
63.51462,-145.91464,4.501
65.31777,-145.83389,3.051
63.03546,-146.74334,2.982
63.87151,-145.15949,2.705
62.84987,-148.79938,4.726
62.79122,-145.14731,2.892
64.356,-147.74948,2.769
64.81063,-147.18105,2.538
65.43581,-147.25071,3.308
62.98726,-145.06816,3.738
65.2166,-148.62899,2.673
63.7173,-147.9905,3.633
64.51929,-148.08985,2.591
64.95844,-148.81297,2.725
62.85625,-147.29359,2.696
65.58326,-148.34251,2.667
62.783,-144.57725,3.024
64.31751,-145.47297,2.838
62.72055,-147.40092,2.873
63.05949,-144.91546,3.86
63.44987,-145.9635,6.507
63.33629,-147.97422,2.833
64.47193,-148.25843,2.626
65.04778,-146.71491,3.363
63.31223,-145.22846,6.3
64.69569,-147.82694,2.419
65.2536,-145.57162,2.979
63.6744,-147.41325,5.052
64.22251,-145.06095,2.853
65.48672,-144.55988,2.21
64.64309,-147.86797,2.466
63.31675,-145.21177,6.303
65.33095,-145.22645,3.08
64.38247,-148.17137,2.711
63.1164,-148.26004,3.837
65.07519,-146.41799,3.548
64.53127,-146.88825,2.952
63.2909,-145.90631,4.917
65.5884,-147.90488,2.98
63.81604,-147.90002,3.526
65.34277,-147.25551,3.404
65.13973,-147.02146,3.271
64.30887,-147.91774,2.784
64.96304,-147.07119,2.975
65.17687,-148.17434,3.066
63.47289,-144.89687,4.53
64.06494,-145.6578,2.659
63.15664,-145.61052,3.439
62.95528,-147.455,2.886
64.9094,-145.1025,3.212
63.13844,-148.29185,3.802
63.31239,-148.73148,3.786
65.53753,-145.84224,3.155
64.49658,-145.01941,3.133
63.71391,-145.93603,2.71
64.70672,-146.3104,3.19
64.00251,-145.54787,2.723
62.76567,-147.03136,2.654
64.56272,-146.50601,3.121
65.33774,-148.37606,2.39
63.42258,-144.51171,4.87
64.28061,-147.35268,2.945
64.76947,-147.14383,2.516
63.16898,-145.49086,3.502
64.92481,-145.67181,2.781
64.85547,-148.06951,2.816
63.66075,-148.33031,3.145
64.77952,-146.03463,3.115
64.87947,-145.41642,2.957
63.98252,-146.07841,2.712
64.71584,-146.27599,3.121
64.90774,-146.62813,2.799
63.276,-144.79434,5.214
63.44962,-148.30183,3.541
63.12202,-145.9957,3.957
64.24003,-145.45842,2.847
65.39731,-148.34629,2.609
63.21717,-145.46472,4.353
64.66076,-148.69158,2.661
64.01653,-145.03381,2.641
65.54518,-146.36505,3.538
65.22098,-144.54269,3.171
65.54531,-146.56062,3.593
64.25386,-147.07669,2.874
64.27194,-147.19776,2.905
63.42946,-146.37199,5.933
63.27412,-144.61076,5.434
63.61532,-145.31726,3.699
65.56754,-147.05971,3.764
65.52781,-146.31465,3.295
62.79257,-145.32859,2.936
64.22256,-148.00352,2.979
64.49706,-147.31458,2.744
63.96672,-144.64276,2.834
63.65621,-147.03764,5.114
65.43816,-147.89263,3.387
62.88134,-148.66027,4.288
64.41001,-146.42765,3.009
64.87646,-146.82212,2.919
63.79927,-146.6355,3.901
63.45191,-144.93722,4.517
64.80701,-144.91098,3.469
63.47947,-146.30323,5.731
63.38318,-146.5378,5.503
65.48992,-147.77609,3.19
64.79254,-146.1011,3.094
65.39038,-146.57171,3.552
63.46436,-147.53099,3.426
64.75366,-148.39835,2.721
63.67454,-147.74069,4.09
63.1089,-147.78718,3.513
65.02029,-144.78389,3.656
64.24899,-147.61472,2.938
64.47811,-145.98177,3.055
64.36402,-145.25686,2.937
62.71755,-145.74586,2.618
62.96104,-147.89918,3.748
65.06769,-145.35159,3.019
63.77056,-146.47865,3.25
63.65293,-145.02413,3.692
63.18303,-147.96243,3.431
63.46118,-145.77254,5.979
64.36754,-145.70735,2.877
65.41528,-145.80768,3.157
63.30211,-147.94819,2.824
64.15611,-145.62164,2.728
64.48571,-147.39325,2.736
63.61117,-146.34799,5.479
63.86505,-144.64396,2.942
64.00477,-147.56372,3.312
62.97023,-146.79016,3.014
63.42634,-144.88034,5.147
63.42608,-145.45012,6.69
64.65548,-148.48983,2.533
64.01644,-145.26539,2.705
64.94001,-147.762,2.572
64.85998,-145.9601,3.008
64.83093,-148.56594,3.075
63.31044,-146.94269,4.072
62.99063,-145.72747,3.119
65.23621,-145.40224,2.944
65.01488,-146.56979,3.557
64.67388,-146.5486,3.214
63.03436,-147.93451,3.342
63.1981,-148.72705,4.228
63.34409,-148.80152,3.51
63.82653,-144.86803,2.797
63.55377,-147.21727,4.663
64.28362,-144.98202,3.088
64.74568,-147.75778,2.375
64.97732,-145.38937,2.871
63.81382,-146.28384,3.127
62.9425,-146.04762,3.036
65.42362,-148.36294,2.44
65.29334,-148.7993,2.285
62.88395,-148.75641,4.895
65.14005,-146.82816,3.154
65.09428,-144.76923,3.508
64.9818,-148.50731,3.359
64.52739,-145.48563,3.109
65.5139,-146.17207,3.179
62.96223,-148.10797,3.385
62.78185,-144.73213,3.039
64.19162,-145.71799,2.738
65.00866,-145.02905,3.364
64.13577,-148.01706,3.3
63.94939,-146.1251,2.733
63.90892,-145.09506,2.654
63.54396,-148.22925,3.799
63.83218,-148.20641,3.809
64.98282,-146.49846,3.157
62.8953,-144.99217,3.317
64.44507,-148.16985,2.676
62.91941,-144.97889,3.414
64.04666,-147.67227,3.237
64.63884,-145.95118,2.839
64.84652,-147.76539,2.364
63.79511,-144.87159,2.814
63.11256,-148.55577,4.421
64.03442,-146.15139,2.718
64.43604,-146.06341,2.954
62.84883,-147.28326,2.682
62.9371,-145.47511,2.468
65.04489,-148.09259,2.565
63.52238,-145.28307,6.532
64.89109,-146.84378,2.949
65.33468,-148.19896,2.632
63.39471,-148.59539,3.201
63.04606,-147.85904,3.292
63.30875,-144.63372,5.184
64.34102,-146.49381,2.91
64.4694,-145.47463,3.059
62.68195,-145.54148,2.462
63.18861,-144.70175,5.192
63.83396,-145.87105,2.748
63.30981,-146.50487,4.285
64.90653,-146.93882,3.037
64.26781,-148.42925,2.882
64.63042,-146.93831,2.803
65.13089,-144.58271,3.455
63.41545,-145.93923,6.629
65.5006,-145.23073,2.626
65.47009,-147.35222,3.797
64.97031,-148.02674,2.711
63.85052,-145.84767,2.741
63.86673,-148.37567,3.608
65.32468,-146.66782,3.263
63.31425,-146.30451,5.17
64.6113,-146.36252,3.016
64.81435,-148.66189,3.048
64.43714,-148.71051,2.767
65.43126,-148.52325,2.689
64.77828,-144.58764,2.906
64.20596,-145.31771,2.877
65.07993,-147.92711,2.721
63.62955,-147.27894,5.064
65.10777,-148.23851,3.033
64.42797,-145.32262,2.858
63.07456,-144.93532,3.909
64.18074,-145.14308,2.826
63.53988,-145.55884,7.576
64.57133,-147.56829,2.573
65.31766,-144.91912,2.796
65.43751,-146.9353,3.259
64.14603,-147.7238,3.336
64.33905,-146.34941,3.018
65.09007,-145.02543,3.287
63.24763,-145.16482,5.562
63.32274,-144.92434,6.055
65.12674,-144.71977,3.639
65.04685,-146.44846,3.52
64.56183,-144.80495,3.659
65.11226,-145.84703,3.447
63.39609,-146.78617,4.78
65.35067,-148.81605,2.147
64.56648,-145.14031,3.184
62.70819,-145.15045,2.642
63.57548,-148.22856,3.657
65.25623,-147.19722,3.309
65.52406,-145.89524,3.128
63.73147,-146.28453,3.627
62.9489,-146.64687,2.622
63.46998,-145.09822,5.594
62.87684,-146.93464,2.596
64.09085,-148.21149,3.145
62.9843,-146.55887,2.624
62.71295,-148.02898,3.49
63.10411,-147.48098,2.809
65.06614,-148.76121,2.625
64.3723,-148.06037,2.718
64.57889,-148.61408,2.586
64.26235,-144.6735,3.046
64.95305,-147.03217,2.928
65.46596,-148.20722,2.43
63.57591,-147.24884,4.813
64.83385,-147.36015,2.517
62.97761,-145.55171,2.641
64.02277,-146.34522,2.763
64.37508,-146.70842,3.015
65.43523,-144.60672,2.951
64.49099,-147.44882,2.708
63.51809,-147.05053,4.279
65.11056,-146.97771,3.043
62.68716,-146.11019,2.457
63.88938,-145.85527,2.69
62.76408,-146.89292,2.763
63.90994,-147.82569,3.131
64.30689,-145.97407,2.762
63.32382,-144.65359,4.471
63.73976,-145.23357,3.59
65.52603,-147.83223,3.108
63.62886,-147.20811,5.084
63.63795,-145.11854,4.211
63.97449,-145.88089,2.673
64.10005,-144.86986,2.897
65.48724,-148.16653,2.561
63.31206,-147.33718,2.842
64.32363,-148.5616,2.846
64.63767,-145.87839,2.776
63.84698,-144.59672,3.033
65.54482,-144.9323,2.462
63.56748,-148.07638,3.594
65.20911,-147.5642,3.517
63.70116,-145.75677,3.499
65.02458,-147.52665,3.171
65.07309,-147.98972,2.725
65.52834,-144.71561,2.151
64.54565,-145.84178,3.196
64.66168,-148.20939,2.338
64.23146,-148.37447,2.941
65.24654,-148.25811,2.681
65.05009,-145.18321,2.962
63.07595,-147.32638,3.576
63.44077,-145.58439,6.63
64.09178,-145.67187,2.701
64.67755,-147.63122,2.446
63.71151,-145.79411,3.36
65.03954,-144.78723,3.568
64.72853,-147.70784,2.404
65.32575,-146.03897,3.131
65.07954,-145.34467,3.163
63.78921,-145.1627,2.765
64.40495,-147.8702,2.676
63.82986,-145.77269,2.773
65.43049,-147.80692,3.19
62.75487,-146.38204,2.611
63.33337,-147.55252,2.705
63.83679,-146.19986,2.86
65.10023,-148.15354,2.921
62.95715,-146.36249,2.774
64.45107,-145.66055,3.262
63.79842,-145.77549,2.825
63.47196,-145.69555,7.152
65.01268,-145.48772,2.502
64.81992,-148.1606,2.862
63.20381,-146.77078,3.637
62.99546,-146.0059,3.308
63.44734,-145.29607,6.702
62.75803,-145.08139,2.754
64.12032,-147.85178,3.329
63.93572,-144.8776,2.726
63.54108,-148.13144,3.63
63.18807,-146.49692,3.565
64.24396,-145.67436,2.782
63.17889,-147.14933,3.813
65.11859,-148.64719,2.568
64.79426,-146.05591,3.041
63.73536,-146.7545,3.817
65.15148,-145.61588,3.297
65.12234,-144.73737,3.557
64.89943,-145.73072,3.093
63.21894,-145.30808,5.425
64.7962,-144.63611,3.138
64.01624,-147.81663,3.512
64.59377,-146.88449,2.883
63.23406,-148.50025,3.965
65.15754,-145.98514,3.212
62.84343,-147.23012,2.598
64.92513,-145.55307,2.58
65.30748,-148.67358,1.954
64.89308,-146.60654,2.792
62.92834,-146.75519,2.644
63.01266,-147.97268,3.486
63.89472,-145.60759,2.721
63.72143,-146.80455,3.835
62.77403,-144.61031,2.94
64.58068,-147.53434,2.569
65.26444,-146.62628,3.071
65.41945,-146.81033,3.345
65.19098,-148.12276,3.328
65.09585,-145.32022,3.177
64.97177,-146.77085,3.163
64.16981,-144.64033,2.821
62.69237,-145.98212,2.449
63.63751,-147.10408,4.996
63.59577,-147.58009,4.236
65.07737,-147.89882,2.625
64.31008,-147.72891,2.831
64.36658,-147.26522,2.892
64.48105,-147.14795,2.845
63.17995,-148.32872,3.699
63.02926,-147.55917,2.87
62.68817,-147.33319,2.769
64.02703,-147.3369,3.233
65.55066,-144.86827,2.282
64.86012,-144.70155,3.215
64.85769,-146.12389,3.337
62.94411,-147.9211,3.69
64.77578,-148.57794,2.678
65.18515,-148.48141,2.312
63.69371,-145.74651,3.567
64.02048,-147.72835,3.199
63.44404,-146.20816,5.854
64.08505,-148.01297,3.383
64.75864,-148.45448,2.638
63.2093,-144.54825,5.381
63.87657,-145.67519,2.72
65.42668,-144.76273,3.078
63.86539,-146.1702,2.806
64.19202,-147.74427,3.279
65.12274,-146.77812,3.328
65.16991,-144.94793,3.343
64.51809,-147.87207,2.58
62.79344,-145.62194,2.682
63.2182,-145.64806,3.689
64.90356,-146.1427,3.495
65.58355,-146.56938,3.616
64.61965,-146.44594,3.102
63.6872,-146.40798,3.971
64.88135,-147.60051,2.614
64.06255,-148.3831,3.325
64.78034,-148.48787,2.64
65.11652,-144.80064,3.448
64.47492,-145.64714,3.37
64.77453,-146.93539,2.985
65.36029,-145.38924,2.972
64.95229,-146.95871,3.006
63.04289,-145.27715,3.253
65.46613,-147.17455,3.395
64.01499,-145.84431,2.654
63.47448,-145.08144,5.282
65.41985,-148.03647,2.959
65.53012,-145.15268,2.788
63.08666,-145.04156,4.046
63.1492,-148.60909,4.427
64.14936,-146.59575,2.822
64.52411,-146.68754,3.009
65.37305,-147.4485,3.202
63.96626,-145.68345,2.618
64.30797,-147.77341,2.832
64.88304,-145.75484,3.109
63.13594,-146.42511,3.789
63.57403,-146.29624,6.583
65.10362,-146.58058,3.297
64.53564,-147.32389,2.696
65.37524,-144.92947,2.979
65.38838,-145.35764,3.131
63.76023,-144.61814,2.867
64.34771,-145.04714,2.972
63.36784,-147.3238,3.024
63.64768,-145.61418,3.973
63.83688,-146.94555,3.132
64.78755,-146.8108,3.041
63.71097,-146.20955,3.82
64.16221,-145.98076,2.627
64.72743,-148.455,2.619
65.4739,-147.52993,3.349
