lat,lon,prec_idf_in
63.65695,-147.10852,7.446
65.11671,-145.03943,5.176
65.24534,-145.1274,4.418
64.98596,-144.64073,5.704
64.61846,-148.216,4.264
65.47242,-145.38315,4.806
65.05951,-145.69862,4.92
63.7066,-147.2261,7.396
63.2241,-146.29491,7.177
65.53229,-147.69406,4.901
63.92363,-147.70436,5.935
65.39447,-145.05328,5.211
64.04316,-145.39503,4.251
62.74092,-148.25181,6.566
65.24891,-146.53041,4.934
63.24158,-145.22484,8.474
62.84546,-146.57329,4.166
64.35028,-147.62182,4.965
65.14517,-147.3452,5.096
64.94363,-148.57006,5.734
63.13696,-146.01602,6.929
63.42774,-146.59988,8.766
63.23453,-148.03645,5.113
65.37707,-147.35676,5.272
62.68362,-148.65164,7.384
64.44436,-148.02496,4.78
63.28518,-147.3222,4.973
62.78285,-148.35752,5.383
63.9372,-145.29557,4.133
62.86128,-146.48144,4.09
65.39711,-144.72052,5.138
64.65317,-147.0435,4.907
63.69132,-148.11681,5.74
63.03874,-147.52661,4.248
62.76524,-145.42721,3.966
65.29423,-148.23419,4.298
64.59582,-147.62885,4.471
64.7234,-145.55038,5.151
64.4161,-144.86115,4.792
63.36484,-145.18517,9.73
65.02583,-145.98526,5.066
62.96156,-144.89933,5.254
64.1429,-147.62442,5.627
62.8802,-145.19702,4.458
65.29323,-147.32657,5.617
63.99215,-147.82845,5.676
63.30477,-145.10482,9.714
64.56727,-148.0662,4.411
64.01316,-147.7176,5.426
63.96061,-144.58842,4.325
65.52228,-148.71722,4.101
65.04406,-148.50635,5.494
65.29587,-147.35498,5.602
62.78606,-147.35545,4.74
63.95972,-144.97947,3.992
64.98129,-145.60979,3.46
65.42396,-144.97532,5.148
64.91541,-147.36191,5.024
65.17746,-147.83296,5.013
64.57229,-144.84291,5.64
63.75803,-147.04304,5.763
63.3094,-148.49375,6.086
63.33748,-144.71697,6.836
65.41494,-146.43816,5.578
65.31853,-145.59373,4.6
64.91192,-146.99498,5.115
63.7032,-147.12795,6.526
65.49448,-145.4153,4.684
63.75479,-145.02398,4.281
64.31794,-147.21763,5.004
63.38705,-145.44304,10.114
63.33887,-147.09796,5.636
63.87045,-146.71315,4.964
62.69476,-147.02446,3.761
65.14829,-148.20347,5.237
63.78413,-147.82986,6.029
63.43945,-145.51396,10.18
63.61586,-148.05332,5.548
63.68965,-146.99214,7.742
62.7354,-146.55911,4.035
64.33115,-148.02261,4.929
63.9052,-148.31456,6.331
65.25885,-146.37566,4.647
64.41714,-146.24885,4.641
64.3851,-146.36823,5.129
64.95222,-145.32973,4.634
64.43828,-145.90153,5.042
63.03726,-148.63185,6.889
63.62396,-145.51275,7.49
64.11748,-148.22745,5.495
64.67626,-145.88619,4.77
64.97856,-148.25845,5.435
63.19448,-146.80367,6.107
62.96673,-148.69152,7.436
64.09769,-146.52191,4.503
64.51505,-147.77165,4.573
63.23178,-146.00838,6.337
63.20843,-146.38771,6.523
63.27738,-145.43196,9.251
63.03868,-148.30994,6.046
64.30749,-145.08494,4.564
65.11967,-145.06753,5.206
65.2113,-145.22243,4.466
63.7541,-147.13077,6.571
62.94131,-144.55861,5.445
64.58818,-146.25789,4.944
63.01306,-148.71253,7.575
63.41434,-144.88711,8.031
65.15654,-148.51031,4.076
63.30383,-147.83467,4.404
63.66315,-145.40527,6.892
64.77736,-148.31354,5.317
64.98687,-147.05854,5.062
65.54081,-145.74989,4.758
64.76582,-147.90889,4.088
63.8193,-148.75453,5.525
64.12853,-147.34319,5.181
63.79461,-146.46602,4.679
63.98855,-146.8818,4.746
64.6292,-148.54625,4.585
64.20926,-147.20095,5.022
63.07288,-148.33612,6.223
64.22496,-147.62675,5.289
63.11197,-147.88384,5.475
62.91705,-148.36578,5.962
64.79216,-144.89017,5.339
63.26108,-144.88789,9.031
63.19776,-147.33698,5.501
62.86206,-148.79396,7.396
63.66768,-147.80095,6.451
62.85807,-146.99977,3.982
64.11602,-144.61366,4.417
65.09567,-145.43955,4.84
63.54375,-147.7616,6.363
63.14214,-144.79868,7.212
64.66447,-144.87698,4.617
64.92788,-146.51372,4.4
62.99255,-144.55791,5.41
64.07072,-148.75251,5.417
64.49343,-145.34377,4.924
63.85402,-146.06136,4.276
65.27212,-146.12922,4.609
63.41085,-145.54378,10.046
64.89012,-147.49292,4.592
65.36999,-145.66877,4.716
65.16935,-144.5892,5.148
64.40254,-147.24674,4.984
62.77134,-145.88516,4.001
64.27577,-148.72865,5.39
63.2082,-145.90783,6.055
63.24097,-145.97526,6.475
63.54713,-146.28191,10.153
62.74829,-148.26231,6.458
64.345,-148.45016,5.129
64.57904,-148.6868,4.777
63.55929,-146.83066,8.477
64.984,-147.90186,4.492
65.04602,-145.75096,5.179
63.30991,-148.70448,5.848
64.75138,-145.63764,5.16
63.13476,-145.24105,5.9
62.95747,-146.06787,4.628
64.90903,-148.24871,5.017
64.0477,-144.79858,4.234
63.04063,-148.19723,6.043
64.82888,-147.64209,4.12
64.04415,-144.53959,4.466
65.45486,-148.43688,3.685
63.1941,-145.66102,5.52
63.47053,-147.40048,6.27
63.06252,-144.942,5.893
63.73318,-146.98425,5.617
63.41743,-145.14176,10.084
63.321,-144.74052,6.931
63.90968,-148.22661,6.543
64.86893,-145.49652,4.397
63.2984,-144.71067,7.759
62.96389,-148.52557,6.352
62.82128,-145.29909,4.516
65.42915,-148.64362,3.087
64.74899,-145.37347,4.765
65.22122,-146.24745,4.559
65.22922,-146.1385,4.443
64.27043,-146.11035,4.371
64.10741,-146.18426,4.254
64.62207,-147.30853,4.594
64.11328,-146.80258,4.637
63.38211,-146.83575,6.667
64.97013,-147.61384,4.896
63.51462,-145.91464,6.855
65.31777,-145.83389,4.704
63.03546,-146.74334,4.582
63.87151,-145.15949,4.117
62.84987,-148.79938,7.388
62.79122,-145.14731,4.31
64.356,-147.74948,4.882
64.81063,-147.18105,4.442
65.43581,-147.25071,5.359
62.98726,-145.06816,5.659
65.2166,-148.62899,4.552
63.7173,-147.9905,5.886
64.51929,-148.08985,4.581
64.95844,-148.81297,4.692
62.85625,-147.29359,4.104
65.58326,-148.34251,4.37
62.783,-144.57725,4.481
64.31751,-145.47297,4.453
62.72055,-147.40092,4.319
63.05949,-144.91546,5.878
63.44987,-145.9635,9.887
63.33629,-147.97422,4.505
64.47193,-148.25843,4.71
65.04778,-146.71491,5.348
63.31223,-145.22846,9.924
64.69569,-147.82694,4.219
65.2536,-145.57162,4.595
63.6744,-147.41325,7.973
64.22251,-145.06095,4.44
65.48672,-144.55988,3.825
64.64309,-147.86797,4.3
63.31675,-145.21177,9.895
65.33095,-145.22645,4.916
64.38247,-148.17137,4.881
63.1164,-148.26004,6.036
65.07519,-146.41799,5.566
64.53127,-146.88825,5.098
63.2909,-145.90631,7.538
65.5884,-147.90488,4.92
63.81604,-147.90002,5.77
65.34277,-147.25551,5.495
65.13973,-147.02146,5.246
64.30887,-147.91774,5.0
64.96304,-147.07119,5.005
65.17687,-148.17434,5.24
63.47289,-144.89687,6.893
64.06494,-145.6578,4.173
63.15664,-145.61052,5.29
62.95528,-147.455,4.497
64.9094,-145.1025,4.884
63.13844,-148.29185,5.979
63.31239,-148.73148,6.018
65.53753,-145.84224,5.042
64.49658,-145.01941,4.889
63.71391,-145.93603,4.173
64.70672,-146.3104,5.135
64.00251,-145.54787,4.218
62.76567,-147.03136,4.03
64.56272,-146.50601,5.25
65.33774,-148.37606,4.019
63.42258,-144.51171,7.483
64.28061,-147.35268,5.123
64.76947,-147.14383,4.432
63.16898,-145.49086,5.44
64.92481,-145.67181,4.211
64.85547,-148.06951,4.876
63.66075,-148.33031,5.016
64.77952,-146.03463,4.77
64.87947,-145.41642,4.461
63.98252,-146.07841,4.216
64.71584,-146.27599,4.973
64.90774,-146.62813,4.547
63.276,-144.79434,7.992
63.44962,-148.30183,5.618
63.12202,-145.9957,6.052
64.24003,-145.45842,4.446
65.39731,-148.34629,4.355
63.21717,-145.46472,6.903
64.66076,-148.69158,4.793
64.01653,-145.03381,4.004
65.54518,-146.36505,5.58
65.22098,-144.54269,5.062
65.54531,-146.56062,5.682
64.25386,-147.07669,4.889
64.27194,-147.19776,4.995
63.42946,-146.37199,9.127
63.27412,-144.61076,8.419
63.61532,-145.31726,5.648
65.56754,-147.05971,6.063
65.52781,-146.31465,5.167
62.79257,-145.32859,4.395
64.22256,-148.00352,5.335
64.49706,-147.31458,4.823
63.96672,-144.64276,4.284
63.65621,-147.03764,8.018
65.43816,-147.89263,5.632
62.88134,-148.66027,6.713
64.41001,-146.42765,4.956
64.87646,-146.82212,4.944
63.79927,-146.6355,6.09
63.45191,-144.93722,6.894
64.80701,-144.91098,5.29
63.47947,-146.30323,8.803
63.38318,-146.5378,8.489
65.48992,-147.77609,5.27
64.79254,-146.1011,4.726
65.39038,-146.57171,5.603
63.46436,-147.53099,5.457
64.75366,-148.39835,4.85
63.67454,-147.74069,6.576
63.1089,-147.78718,5.559
65.02029,-144.78389,5.537
64.24899,-147.61472,5.145
64.47811,-145.98177,4.973
64.36402,-145.25686,4.59
62.71755,-145.74586,3.912
62.96104,-147.89918,5.839
65.06769,-145.35159,4.588
63.77056,-146.47865,5.041
63.65293,-145.02413,5.592
63.18303,-147.96243,5.44
63.46118,-145.77254,9.038
64.36754,-145.70735,4.551
65.41528,-145.80768,4.935
63.30211,-147.94819,4.5
64.15611,-145.62164,4.249
64.48571,-147.39325,4.811
63.61117,-146.34799,8.469
63.86505,-144.64396,4.419
64.00477,-147.56372,5.583
62.97023,-146.79016,4.622
63.42634,-144.88034,7.845
63.42608,-145.45012,10.312
64.65548,-148.48983,4.524
64.01644,-145.26539,4.146
64.94001,-147.762,4.318
64.85998,-145.9601,4.595
64.83093,-148.56594,5.354
63.31044,-146.94269,6.373
62.99063,-145.72747,4.711
65.23621,-145.40224,4.548
65.01488,-146.56979,5.61
64.67388,-146.5486,5.382
63.03436,-147.93451,5.25
63.1981,-148.72705,6.604
63.34409,-148.80152,5.641
63.82653,-144.86803,4.226
63.55377,-147.21727,7.378
64.28362,-144.98202,4.795
64.74568,-147.75778,4.144
64.97732,-145.38937,4.321
63.81382,-146.28384,4.85
62.9425,-146.04762,4.611
65.42362,-148.36294,4.06
65.29334,-148.7993,3.89
62.88395,-148.75641,7.651
65.14005,-146.82816,5.015
65.09428,-144.76923,5.285
64.9818,-148.50731,5.733
64.52739,-145.48563,4.909
65.5139,-146.17207,4.987
62.96223,-148.10797,5.264
62.78185,-144.73213,4.5
64.19162,-145.71799,4.263
65.00866,-145.02905,5.079
64.13577,-148.01706,5.793
63.94939,-146.1251,4.249
63.90892,-145.09506,4.023
63.54396,-148.22925,6.055
63.83218,-148.20641,6.211
64.98282,-146.49846,4.957
62.8953,-144.99217,4.991
64.44507,-148.16985,4.801
62.91941,-144.97889,5.152
64.04666,-147.67227,5.54
64.63884,-145.95118,4.639
64.84652,-147.76539,4.067
63.79511,-144.87159,4.246
63.11256,-148.55577,6.912
64.03442,-146.15139,4.242
64.43604,-146.06341,4.797
62.84883,-147.28326,4.083
62.9371,-145.47511,3.695
65.04489,-148.09259,4.357
63.52238,-145.28307,9.99
64.89109,-146.84378,4.995
65.33468,-148.19896,4.416
63.39471,-148.59539,5.12
63.04606,-147.85904,5.183
63.30875,-144.63372,8.022
64.34102,-146.49381,4.782
64.4694,-145.47463,4.824
62.68195,-145.54148,3.656
63.18861,-144.70175,7.918
63.83396,-145.87105,4.237
63.30981,-146.50487,6.609
64.90653,-146.93882,5.15
64.26781,-148.42925,5.175
64.63042,-146.93831,5.021
65.13089,-144.58271,5.356
63.41545,-145.93923,10.06
65.5006,-145.23073,4.358
65.47009,-147.35222,6.181
64.97031,-148.02674,4.558
63.85052,-145.84767,4.226
63.86673,-148.37567,5.87
65.32468,-146.66782,5.155
63.31425,-146.30451,7.944
64.6113,-146.36252,5.023
64.81435,-148.66189,5.319
64.43714,-148.71051,5.107
65.43126,-148.52325,4.496
64.77828,-144.58764,4.478
64.20596,-145.31771,4.5
65.07993,-147.92711,4.615
63.62955,-147.27894,8.014
65.10777,-148.23851,5.181
64.42797,-145.32262,4.498
63.07456,-144.93532,5.956
64.18074,-145.14308,4.401
63.53988,-145.55884,11.567
64.57133,-147.56829,4.543
65.31766,-144.91912,4.55
65.43751,-146.9353,5.235
64.14603,-147.7238,5.863
64.33905,-146.34941,4.952
65.09007,-145.02543,4.919
63.24763,-145.16482,8.714
63.32274,-144.92434,9.319
65.12674,-144.71977,5.531
65.04685,-146.44846,5.527
64.56183,-144.80495,5.67
65.11226,-145.84703,5.177
63.39609,-146.78617,7.418
65.35067,-148.81605,3.671
64.56648,-145.14031,4.974
62.70819,-145.15045,3.883
63.57548,-148.22856,5.84
65.25623,-147.19722,5.164
65.52406,-145.89524,4.978
63.73147,-146.28453,5.609
62.9489,-146.64687,4.023
63.46998,-145.09822,8.557
62.87684,-146.93464,3.981
64.09085,-148.21149,5.45
62.9843,-146.55887,4.023
62.71295,-148.02898,5.274
63.10411,-147.48098,4.428
65.06614,-148.76121,4.478
64.3723,-148.06037,4.865
64.57889,-148.61408,4.683
64.26235,-144.6735,4.694
64.95305,-147.03217,4.944
65.46596,-148.20722,4.018
63.57591,-147.24884,7.627
64.83385,-147.36015,4.394
62.97761,-145.55171,3.964
64.02277,-146.34522,4.352
64.37508,-146.70842,5.076
65.43523,-144.60672,5.074
64.49099,-147.44882,4.763
63.51809,-147.05053,6.769
65.11056,-146.97771,4.914
62.68716,-146.11019,3.704
63.88938,-145.85527,4.16
62.76408,-146.89292,4.224
63.90994,-147.82569,5.166
64.30689,-145.97407,4.392
63.32382,-144.65359,6.913
63.73976,-145.23357,5.465
65.52603,-147.83223,5.133
63.62886,-147.20811,8.04
63.63795,-145.11854,6.398
63.97449,-145.88089,4.128
64.10005,-144.86986,4.432
65.48724,-148.16653,4.237
63.31206,-147.33718,4.525
64.32363,-148.5616,5.175
64.63767,-145.87839,4.479
63.84698,-144.59672,4.54
65.54482,-144.9323,4.186
63.56748,-148.07638,5.738
65.20911,-147.5642,6.013
63.70116,-145.75677,5.384
65.02458,-147.52665,5.499
65.07309,-147.98972,4.636
65.52834,-144.71561,3.684
64.54565,-145.84178,5.193
64.66168,-148.20939,4.128
64.23146,-148.37447,5.247
65.24654,-148.25811,4.557
65.05009,-145.18321,4.482
63.07595,-147.32638,5.61
63.44077,-145.58439,10.098
64.09178,-145.67187,4.224
64.67755,-147.63122,4.285
63.71151,-145.79411,5.172
65.03954,-144.78723,5.391
64.72853,-147.70784,4.195
65.32575,-146.03897,4.823
65.07954,-145.34467,4.813
63.78921,-145.1627,4.209
64.40495,-147.8702,4.719
63.82986,-145.77269,4.273
65.43049,-147.80692,5.279
62.75487,-146.38204,4.004
63.33337,-147.55252,4.336
63.83679,-146.19986,4.434
65.10023,-148.15354,4.985
62.95715,-146.36249,4.242
64.45107,-145.66055,5.175
63.79842,-145.77549,4.351
63.47196,-145.69555,10.829
65.01268,-145.48772,3.777
64.81992,-148.1606,4.986
63.20381,-146.77078,5.616
62.99546,-146.0059,5.018
63.44734,-145.29607,10.307
62.75803,-145.08139,4.081
64.12032,-147.85178,5.837
63.93572,-144.8776,4.131
63.54108,-148.13144,5.761
63.18807,-146.49692,5.474
64.24396,-145.67436,4.341
63.17889,-147.14933,5.987
65.11859,-148.64719,4.376
64.79426,-146.05591,4.662
63.73536,-146.7545,5.96
65.15148,-145.61588,5.028
65.12234,-144.73737,5.395
64.89943,-145.73072,4.706
63.21894,-145.30808,8.578
64.7962,-144.63611,4.827
64.01624,-147.81663,6.019
64.59377,-146.88449,5.032
63.23406,-148.50025,6.26
65.15754,-145.98514,4.94
62.84343,-147.23012,3.937
64.92513,-145.55307,3.874
65.30748,-148.67358,3.33
64.89308,-146.60654,4.551
62.92834,-146.75519,4.056
63.01266,-147.97268,5.468
63.89472,-145.60759,4.196
63.72143,-146.80455,5.99
62.77403,-144.61031,4.334
64.58068,-147.53434,4.54
65.26444,-146.62628,4.849
65.41945,-146.81033,5.321
65.19098,-148.12276,5.692
65.09585,-145.32022,4.837
64.97177,-146.77085,5.171
64.16981,-144.64033,4.317
62.69237,-145.98212,3.672
63.63751,-147.10408,7.837
63.59577,-147.58009,6.707
65.07737,-147.89882,4.454
64.31008,-147.72891,4.992
64.36658,-147.26522,5.02
64.48105,-147.14795,4.936
63.17995,-148.32872,5.807
63.02926,-147.55917,4.498
62.68817,-147.33319,4.156
64.02703,-147.3369,5.36
65.55066,-144.86827,3.892
64.86012,-144.70155,4.928
64.85769,-146.12389,4.969
62.94411,-147.9211,5.739
64.77578,-148.57794,4.707
65.18515,-148.48141,3.928
63.69371,-145.74651,5.487
64.02048,-147.72835,5.454
63.44404,-146.20816,8.973
64.08505,-148.01297,5.901
64.75864,-148.45448,4.672
63.2093,-144.54825,8.315
63.87657,-145.67519,4.192
65.42668,-144.76273,5.23
63.86539,-146.1702,4.352
64.19202,-147.74427,5.768
65.12274,-146.77812,5.278
65.16991,-144.94793,5.057
64.51809,-147.87207,4.551
62.79344,-145.62194,4.028
63.2182,-145.64806,5.742
64.90356,-146.1427,5.29
65.58355,-146.56938,5.706
64.61965,-146.44594,5.176
63.6872,-146.40798,6.166
64.88135,-147.60051,4.533
64.06255,-148.3831,5.669
64.78034,-148.48787,4.644
65.11652,-144.80064,5.186
64.47492,-145.64714,5.347
64.77453,-146.93539,5.171
65.36029,-145.38924,4.711
64.95229,-146.95871,5.076
63.04289,-145.27715,4.933
65.46613,-147.17455,5.473
64.01499,-145.84431,4.101
63.47448,-145.08144,8.076
65.41985,-148.03647,4.923
65.53012,-145.15268,4.671
63.08666,-145.04156,6.169
63.1492,-148.60909,6.923
64.14936,-146.59575,4.59
64.52411,-146.68754,5.155
65.37305,-147.4485,5.262
63.96626,-145.68345,4.017
64.30797,-147.77341,5.03
64.88304,-145.75484,4.741
63.13594,-146.42511,5.813
63.57403,-146.29624,10.127
65.10362,-146.58058,5.206
64.53564,-147.32389,4.756
65.37524,-144.92947,4.933
65.38838,-145.35764,5.004
63.76023,-144.61814,4.268
64.34771,-145.04714,4.637
63.36784,-147.3238,4.818
63.64768,-145.61418,6.087
63.83688,-146.94555,4.97
64.78755,-146.8108,5.182
63.71097,-146.20955,5.888
64.16221,-145.98076,4.111
64.72743,-148.455,4.643
65.4739,-147.52993,5.521
