lat,lon,prec_idf_in
64.88791,-145.61886,2.497
64.66791,-147.32873,2.287
63.64222,-148.60873,2.789
64.75344,-147.50451,2.28
62.74557,-147.20815,2.275
64.69822,-148.33762,2.331
62.82724,-146.16346,2.342
64.09013,-146.32366,2.364
64.7317,-146.56141,2.623
63.14881,-146.30579,3.526
64.55161,-146.39495,2.506
63.39798,-146.74271,4.025
65.32247,-147.71364,2.812
63.16177,-146.91869,2.974
63.30122,-147.80774,2.181
64.43848,-145.24345,2.453
63.34974,-145.27878,4.502
65.29243,-145.89335,2.479
65.08403,-144.85002,2.774
63.22773,-145.91159,3.283
63.97065,-147.86767,2.839
63.81825,-147.5274,3.218
63.58282,-146.07774,4.294
64.53318,-144.60135,2.593
64.43999,-148.11424,2.468
63.283,-148.61833,3.284
64.1508,-144.86957,2.433
63.05162,-145.46967,2.56
63.92544,-147.33064,2.786
62.7213,-146.78889,2.398
65.49795,-146.58699,2.905
64.42883,-145.62919,2.536
62.93901,-146.13356,2.511
65.14075,-147.70351,2.673
64.89554,-147.28383,2.475
65.26568,-148.26338,2.24
64.56768,-144.74267,2.902
63.74928,-146.7044,3.185
63.26236,-146.41629,3.434
64.56813,-147.46775,2.383
63.58052,-145.93632,3.072
64.13503,-147.54183,2.685
64.7218,-145.59551,2.722
64.16128,-144.90712,2.405
63.831,-144.85106,2.431
65.09462,-147.60877,2.562
65.3863,-145.64428,2.487
63.37943,-148.36278,2.708
63.74056,-146.99477,2.958
65.26034,-148.13233,2.467
63.93682,-147.25316,2.619
63.62708,-146.6249,4.581
65.08441,-146.57625,2.901
63.86049,-148.79259,2.892
64.93927,-147.34947,2.584
63.62446,-148.34737,2.995
63.73935,-147.10966,3.182
65.45483,-144.85112,2.58
65.59045,-148.35388,2.329
63.92805,-147.09971,2.547
64.49997,-147.67729,2.422
63.36383,-146.05181,5.083
64.93662,-147.99946,2.287
64.04968,-147.4406,2.661
62.78854,-148.61857,2.953
65.18189,-148.23111,2.609
63.03753,-147.38715,2.441
63.23546,-144.83133,4.024
62.70143,-146.9656,2.307
63.02176,-145.31683,2.565
62.75509,-147.74561,2.607
64.98787,-146.16974,2.601
64.09209,-148.57021,2.946
62.74429,-147.95893,2.739
63.22384,-147.02842,3.117
65.58518,-145.6938,2.437
64.01999,-148.74741,2.841
64.69679,-146.46277,2.589
64.17661,-147.98271,2.723
63.89952,-147.71622,3.155
63.39891,-146.44462,4.79
63.67647,-148.77748,2.781
63.58907,-146.68729,4.431
65.08794,-148.08575,2.49
64.62424,-148.49031,2.329
64.16938,-148.59132,2.946
65.23264,-146.04699,2.43
65.26096,-145.5823,2.473
65.16251,-144.93741,2.814
64.99731,-145.70453,2.248
65.4744,-145.77344,2.633
63.35038,-148.39036,2.989
63.8187,-146.63971,3.224
65.18042,-148.49856,2.108
62.96446,-146.91905,2.357
65.59137,-147.31747,3.004
65.48593,-147.25385,2.999
64.16676,-144.61301,2.423
64.07602,-144.76767,2.421
63.13984,-146.04271,3.612
63.34643,-144.68344,3.413
63.84503,-147.02734,2.498
64.44655,-145.67771,2.646
65.33388,-145.25473,2.579
64.31573,-147.85644,2.54
63.08365,-145.12791,3.242
63.98687,-146.73876,2.544
64.90743,-146.24406,2.627
63.2169,-146.65135,3.386
64.99524,-148.23543,2.556
64.60807,-148.80407,2.494
64.80334,-144.52812,2.488
64.70489,-148.20276,2.201
65.40205,-147.49298,2.758
62.9974,-148.3429,3.261
65.56029,-148.65359,2.055
63.07305,-147.55208,2.317
63.06407,-145.0117,3.044
65.20377,-146.19758,2.441
65.49428,-146.67915,2.895
63.93664,-147.84129,2.723
63.28039,-147.08479,2.896
65.20323,-146.51091,2.814
65.01079,-145.65225,2.233
64.08109,-146.54514,2.406
65.18791,-145.78887,2.576
65.1031,-144.73405,2.957
63.6416,-148.39611,3.001
62.92931,-145.57757,2.181
63.91156,-148.11123,3.307
64.37803,-146.0515,2.45
65.14626,-146.95854,2.825
63.65695,-147.10852,3.666
65.11671,-145.03943,2.838
65.24534,-145.1274,2.432
64.98596,-144.64073,2.991
64.61846,-148.216,2.261
65.47242,-145.38315,2.509
65.05951,-145.69862,2.557
63.7066,-147.2261,3.63
63.2241,-146.29491,3.759
65.53229,-147.69406,2.56
63.92363,-147.70436,2.972
65.39447,-145.05328,2.652
64.04316,-145.39503,2.341
62.74092,-148.25181,3.507
65.24891,-146.53041,2.67
63.24158,-145.22484,3.915
62.84546,-146.57329,2.387
64.35028,-147.62182,2.525
65.14517,-147.3452,2.655
64.94363,-148.57006,2.814
63.13696,-146.01602,3.579
63.42774,-146.59988,4.479
63.23453,-148.03645,2.578
65.37707,-147.35676,2.754
62.68362,-148.65164,3.898
64.44436,-148.02496,2.466
63.28518,-147.3222,2.449
62.78285,-148.35752,2.975
63.9372,-145.29557,2.261
62.86128,-146.48144,2.345
65.39711,-144.72052,2.569
64.65317,-147.0435,2.353
63.69132,-148.11681,3.013
63.03874,-147.52661,2.317
62.76524,-145.42721,2.26
65.29423,-148.23419,2.268
64.59582,-147.62885,2.351
64.7234,-145.55038,2.68
64.4161,-144.86115,2.516
63.36484,-145.18517,4.577
65.02583,-145.98526,2.605
62.96156,-144.89933,2.731
64.1429,-147.62442,2.741
62.8802,-145.19702,2.469
65.29323,-147.32657,2.898
63.99215,-147.82845,2.828
63.30477,-145.10482,4.508
64.56727,-148.0662,2.34
64.01316,-147.7176,2.695
63.96061,-144.58842,2.548
65.52228,-148.71722,2.219
65.04406,-148.50635,2.752
65.29587,-147.35498,2.88
62.78606,-147.35545,2.638
63.95972,-144.97947,2.247
64.98129,-145.60979,2.004
65.42396,-144.97532,2.604
64.91541,-147.36191,2.539
65.17746,-147.83296,2.597
64.57229,-144.84291,2.873
63.75803,-147.04304,2.975
63.3094,-148.49375,3.223
63.33748,-144.71697,3.466
65.41494,-146.43816,2.882
65.31853,-145.59373,2.476
64.91192,-146.99498,2.573
63.7032,-147.12795,3.265
65.49448,-145.4153,2.463
63.75479,-145.02398,2.424
64.31794,-147.21763,2.532
63.38705,-145.44304,4.826
63.33887,-147.09796,2.826
63.87045,-146.71315,2.596
62.69476,-147.02446,2.283
65.14829,-148.20347,2.637
63.78413,-147.82986,3.107
63.43945,-145.51396,5.265
63.61586,-148.05332,2.87
63.68965,-146.99214,3.826
62.7354,-146.55911,2.413
64.33115,-148.02261,2.514
63.9052,-148.31456,3.315
65.25885,-146.37566,2.513
64.41714,-146.24885,2.429
64.3851,-146.36823,2.575
64.95222,-145.32973,2.469
64.43828,-145.90153,2.58
63.03726,-148.63185,3.663
63.62396,-145.51275,3.998
64.11748,-148.22745,2.785
64.67626,-145.88619,2.53
64.97856,-148.25845,2.652
63.19448,-146.80367,3.158
62.96673,-148.69152,3.922
64.09769,-146.52191,2.395
64.51505,-147.77165,2.389
63.23178,-146.00838,3.369
63.20843,-146.38771,3.441
63.27738,-145.43196,4.082
63.03868,-148.30994,3.203
64.30749,-145.08494,2.433
65.11967,-145.06753,2.845
65.2113,-145.22243,2.456
63.7541,-147.13077,3.294
62.94131,-144.55861,2.669
64.58818,-146.25789,2.546
63.01306,-148.71253,3.999
63.41434,-144.88711,3.989
65.15654,-148.51031,2.169
63.30383,-147.83467,2.201
63.66315,-145.40527,3.665
64.77736,-148.31354,2.621
64.98687,-147.05854,2.582
65.54081,-145.74989,2.514
64.76582,-147.90889,2.295
63.8193,-148.75453,3.101
64.12853,-147.34319,2.589
63.79461,-146.46602,2.504
63.98855,-146.8818,2.482
64.6292,-148.54625,2.358
64.20926,-147.20095,2.541
63.07288,-148.33612,3.271
64.22496,-147.62675,2.641
63.11197,-147.88384,2.752
62.91705,-148.36578,3.219
64.79216,-144.89017,2.798
63.26108,-144.88789,4.287
63.19776,-147.33698,2.67
62.86206,-148.79396,3.905
63.66768,-147.80095,3.223
62.85807,-146.99977,2.303
64.11602,-144.61366,2.454
65.09567,-145.43955,2.57
63.54375,-147.7616,3.017
63.14214,-144.79868,3.485
64.66447,-144.87698,2.51
64.92788,-146.51372,2.47
62.99255,-144.55791,2.652
64.07072,-148.75251,2.848
64.49343,-145.34377,2.559
63.85402,-146.06136,2.358
65.27212,-146.12922,2.441
63.41085,-145.54378,5.132
64.89012,-147.49292,2.419
65.36999,-145.66877,2.517
65.16935,-144.5892,2.745
64.40254,-147.24674,2.532
62.77134,-145.88516,2.296
64.27577,-148.72865,2.731
63.2082,-145.90783,3.211
63.24097,-145.97526,3.434
63.54713,-146.28191,5.318
62.74829,-148.26231,3.456
64.345,-148.45016,2.602
64.57904,-148.6868,2.423
63.55929,-146.83066,4.194
64.984,-147.90186,2.381
65.04602,-145.75096,2.617
63.30991,-148.70448,3.171
64.75138,-145.63764,2.701
63.13476,-145.24105,3.013
62.95747,-146.06787,2.572
64.90903,-148.24871,2.483
64.0477,-144.79858,2.387
63.04063,-148.19723,3.166
64.82888,-147.64209,2.306
64.04415,-144.53959,2.519
65.45486,-148.43688,2.031
63.1941,-145.66102,2.87
63.47053,-147.40048,2.942
63.06252,-144.942,2.997
63.73318,-146.98425,2.966
63.41743,-145.14176,4.861
63.321,-144.74052,3.5
63.90968,-148.22661,3.391
64.86893,-145.49652,2.369
63.2984,-144.71067,3.769
62.96389,-148.52557,3.413
62.82128,-145.29909,2.49
65.42915,-148.64362,1.673
64.74899,-145.37347,2.551
65.22122,-146.24745,2.451
65.22922,-146.1385,2.4
64.27043,-146.11035,2.332
64.10741,-146.18426,2.324
64.62207,-147.30853,2.342
64.11328,-146.80258,2.43
63.38211,-146.83575,3.406
64.97013,-147.61384,2.511
63.51462,-145.91464,3.799
65.31777,-145.83389,2.518
63.03546,-146.74334,2.555
63.87151,-145.15949,2.293
62.84987,-148.79938,3.901
62.79122,-145.14731,2.427
64.356,-147.74948,2.498
64.81063,-147.18105,2.318
65.43581,-147.25071,2.792
62.98726,-145.06816,2.92
65.2166,-148.62899,2.355
63.7173,-147.9905,3.042
64.51929,-148.08985,2.385
64.95844,-148.81297,2.422
62.85625,-147.29359,2.324
65.58326,-148.34251,2.338
62.783,-144.57725,2.495
64.31751,-145.47297,2.391
62.72055,-147.40092,2.458
63.05949,-144.91546,2.982
63.44987,-145.9635,5.389
63.33629,-147.97422,2.314
64.47193,-148.25843,2.432
65.04778,-146.71491,2.92
63.31223,-145.22846,4.487
64.69569,-147.82694,2.298
65.2536,-145.57162,2.482
63.6744,-147.41325,3.825
64.22251,-145.06095,2.394
65.48672,-144.55988,1.998
64.64309,-147.86797,2.316
63.31675,-145.21177,4.509
65.33095,-145.22645,2.58
64.38247,-148.17137,2.499
63.1164,-148.26004,3.149
65.07519,-146.41799,2.906
64.53127,-146.88825,2.608
63.2909,-145.90631,3.978
65.5884,-147.90488,2.559
63.81604,-147.90002,2.986
65.34277,-147.25551,2.861
65.13973,-147.02146,2.808
64.30887,-147.91774,2.543
64.96304,-147.07119,2.554
65.17687,-148.17434,2.646
63.47289,-144.89687,3.553
64.06494,-145.6578,2.342
63.15664,-145.61052,2.776
62.95528,-147.455,2.448
64.9094,-145.1025,2.622
63.13844,-148.29185,3.13
63.31239,-148.73148,3.253
65.53753,-145.84224,2.636
64.49658,-145.01941,2.552
63.71391,-145.93603,2.34
64.70672,-146.3104,2.68
64.00251,-145.54787,2.346
62.76567,-147.03136,2.335
64.56272,-146.50601,2.637
65.33774,-148.37606,2.138
63.42258,-144.51171,3.702
64.28061,-147.35268,2.581
64.76947,-147.14383,2.288
63.16898,-145.49086,2.794
64.92481,-145.67181,2.302
64.85547,-148.06951,2.516
63.66075,-148.33031,2.736
64.77952,-146.03463,2.631
64.87947,-145.41642,2.389
63.98252,-146.07841,2.334
64.71584,-146.27599,2.643
64.90774,-146.62813,2.467
63.276,-144.79434,3.865
63.44962,-148.30183,2.962
63.12202,-145.9957,3.194
64.24003,-145.45842,2.392
65.39731,-148.34629,2.297
63.21717,-145.46472,3.286
64.66076,-148.69158,2.432
64.01653,-145.03381,2.246
65.54518,-146.36505,2.875
65.22098,-144.54269,2.668
65.54531,-146.56062,2.928
64.25386,-147.07669,2.497
64.27194,-147.19776,2.53
63.42946,-146.37199,4.766
63.27412,-144.61076,3.978
63.61532,-145.31726,3.087
65.56754,-147.05971,3.076
65.52781,-146.31465,2.716
62.79257,-145.32859,2.446
64.22256,-148.00352,2.669
64.49706,-147.31458,2.473
63.96672,-144.64276,2.501
63.65621,-147.03764,3.93
65.43816,-147.89263,2.844
62.88134,-148.66027,3.581
64.41001,-146.42765,2.524
64.87646,-146.82212,2.523
63.79927,-146.6355,3.18
63.45191,-144.93722,3.583
64.80701,-144.91098,2.78
63.47947,-146.30323,4.656
63.38318,-146.5378,4.362
65.48992,-147.77609,2.709
64.79254,-146.1011,2.631
65.39038,-146.57171,2.902
63.46436,-147.53099,2.627
64.75366,-148.39835,2.447
63.67454,-147.74069,3.27
63.1089,-147.78718,2.747
65.02029,-144.78389,2.964
64.24899,-147.61472,2.584
64.47811,-145.98177,2.554
64.36402,-145.25686,2.444
62.71755,-145.74586,2.236
62.96104,-147.89918,3.055
65.06769,-145.35159,2.485
63.77056,-146.47865,2.713
63.65293,-145.02413,3.035
63.18303,-147.96243,2.682
63.46118,-145.77254,5.046
64.36754,-145.70735,2.421
65.41528,-145.80768,2.602
63.30211,-147.94819,2.298
64.15611,-145.62164,2.338
64.48571,-147.39325,2.471
63.61117,-146.34799,4.431
63.86505,-144.64396,2.603
64.00477,-147.56372,2.769
62.97023,-146.79016,2.567
63.42634,-144.88034,3.903
63.42608,-145.45012,5.126
64.65548,-148.48983,2.334
64.01644,-145.26539,2.291
64.94001,-147.762,2.316
64.85998,-145.9601,2.558
64.83093,-148.56594,2.657
63.31044,-146.94269,3.217
62.99063,-145.72747,2.576
65.23621,-145.40224,2.473
65.01488,-146.56979,2.966
64.67388,-146.5486,2.696
63.03436,-147.93451,2.76
63.1981,-148.72705,3.543
63.34409,-148.80152,3.065
63.82653,-144.86803,2.427
63.55377,-147.21727,3.548
64.28362,-144.98202,2.519
64.74568,-147.75778,2.282
64.97732,-145.38937,2.332
63.81382,-146.28384,2.608
62.9425,-146.04762,2.564
65.42362,-148.36294,2.172
65.29334,-148.7993,2.051
62.88395,-148.75641,4.022
65.14005,-146.82816,2.793
65.09428,-144.76923,2.88
64.9818,-148.50731,2.82
64.52739,-145.48563,2.556
65.5139,-146.17207,2.643
62.96223,-148.10797,2.844
62.78185,-144.73213,2.504
64.19162,-145.71799,2.33
65.00866,-145.02905,2.765
64.13577,-148.01706,2.844
63.94939,-146.1251,2.345
63.90892,-145.09506,2.252
63.54396,-148.22925,3.122
63.83218,-148.20641,3.251
64.98282,-146.49846,2.698
62.8953,-144.99217,2.66
64.44507,-148.16985,2.469
62.91941,-144.97889,2.711
64.04666,-147.67227,2.727
64.63884,-145.95118,2.472
64.84652,-147.76539,2.17
63.79511,-144.87159,2.439
63.11256,-148.55577,3.647
64.03442,-146.15139,2.333
64.43604,-146.06341,2.494
62.84883,-147.28326,2.316
62.9371,-145.47511,2.151
65.04489,-148.09259,2.324
63.52238,-145.28307,5.085
64.89109,-146.84378,2.542
65.33468,-148.19896,2.318
63.39471,-148.59539,2.811
63.04606,-147.85904,2.695
63.30875,-144.63372,3.848
64.34102,-146.49381,2.458
64.4694,-145.47463,2.525
62.68195,-145.54148,2.106
63.18861,-144.70175,3.753
63.83396,-145.87105,2.354
63.30981,-146.50487,3.477
64.90653,-146.93882,2.591
64.26781,-148.42925,2.639
64.63042,-146.93831,2.467
65.13089,-144.58271,2.846
63.41545,-145.93923,5.496
65.5006,-145.23073,2.312
65.47009,-147.35222,3.117
64.97031,-148.02674,2.396
63.85052,-145.84767,2.35
63.86673,-148.37567,3.118
65.32468,-146.66782,2.751
63.31425,-146.30451,4.164
64.6113,-146.36252,2.573
64.81435,-148.66189,2.646
64.43714,-148.71051,2.575
65.43126,-148.52325,2.366
64.77828,-144.58764,2.476
64.20596,-145.31771,2.396
65.07993,-147.92711,2.426
63.62955,-147.27894,3.843
65.10777,-148.23851,2.623
64.42797,-145.32262,2.406
63.07456,-144.93532,3.023
64.18074,-145.14308,2.383
63.53988,-145.55884,6.115
64.57133,-147.56829,2.369
65.31766,-144.91912,2.425
65.43751,-146.9353,2.75
64.14603,-147.7238,2.826
64.33905,-146.34941,2.503
65.09007,-145.02543,2.736
63.24763,-145.16482,4.049
63.32274,-144.92434,4.452
65.12674,-144.71977,2.962
65.04685,-146.44846,2.907
64.56183,-144.80495,2.876
65.11226,-145.84703,2.612
63.39609,-146.78617,3.763
65.35067,-148.81605,1.946
64.56648,-145.14031,2.589
62.70819,-145.15045,2.365
63.57548,-148.22856,3.034
65.25623,-147.19722,2.784
65.52406,-145.89524,2.615
63.73147,-146.28453,3.047
62.9489,-146.64687,2.297
63.46998,-145.09822,4.315
62.87684,-146.93464,2.305
64.09085,-148.21149,2.788
62.9843,-146.55887,2.284
62.71295,-148.02898,2.955
63.10411,-147.48098,2.351
65.06614,-148.76121,2.342
64.3723,-148.06037,2.498
64.57889,-148.61408,2.394
64.26235,-144.6735,2.505
64.95305,-147.03217,2.528
65.46596,-148.20722,2.169
63.57591,-147.24884,3.657
64.83385,-147.36015,2.323
62.97761,-145.55171,2.267
64.02277,-146.34522,2.363
64.37508,-146.70842,2.566
65.43523,-144.60672,2.496
64.49099,-147.44882,2.453
63.51809,-147.05053,3.357
65.11056,-146.97771,2.647
62.68716,-146.11019,2.212
63.88938,-145.85527,2.328
62.76408,-146.89292,2.428
63.90994,-147.82569,2.689
64.30689,-145.97407,2.359
63.32382,-144.65359,3.463
63.73976,-145.23357,2.976
65.52603,-147.83223,2.651
63.62886,-147.20811,3.876
63.63795,-145.11854,3.405
63.97449,-145.88089,2.322
64.10005,-144.86986,2.428
65.48724,-148.16653,2.263
63.31206,-147.33718,2.294
64.32363,-148.5616,2.634
64.63767,-145.87839,2.422
63.84698,-144.59672,2.689
65.54482,-144.9323,2.183
63.56748,-148.07638,2.931
65.20911,-147.5642,2.985
63.70116,-145.75677,2.965
65.02458,-147.52665,2.68
65.07309,-147.98972,2.427
65.52834,-144.71561,1.953
64.54565,-145.84178,2.633
64.66168,-148.20939,2.201
64.23146,-148.37447,2.675
65.24654,-148.25811,2.37
65.05009,-145.18321,2.498
63.07595,-147.32638,2.824
63.44077,-145.58439,5.381
64.09178,-145.67187,2.343
64.67755,-147.63122,2.301
63.71151,-145.79411,2.853
65.03954,-144.78723,2.913
64.72853,-147.70784,2.291
65.32575,-146.03897,2.542
65.07954,-145.34467,2.578
63.78921,-145.1627,2.355
64.40495,-147.8702,2.441
63.82986,-145.77269,2.364
65.43049,-147.80692,2.715
62.75487,-146.38204,2.352
63.33337,-147.55252,2.147
63.83679,-146.19986,2.405
65.10023,-148.15354,2.552
62.95715,-146.36249,2.41
64.45107,-145.66055,2.638
63.79842,-145.77549,2.391
63.47196,-145.69555,5.941
65.01268,-145.48772,2.137
64.81992,-148.1606,2.545
63.20381,-146.77078,2.965
62.99546,-146.0059,2.734
63.44734,-145.29607,5.105
62.75803,-145.08139,2.405
64.12032,-147.85178,2.839
63.93572,-144.8776,2.348
63.54108,-148.13144,2.973
63.18807,-146.49692,2.951
64.24396,-145.67436,2.361
63.17889,-147.14933,2.963
65.11859,-148.64719,2.296
64.79426,-146.05591,2.595
63.73536,-146.7545,3.133
65.15148,-145.61588,2.615
65.12234,-144.73737,2.911
64.89943,-145.73072,2.509
63.21894,-145.30808,3.92
64.7962,-144.63611,2.608
64.01624,-147.81663,2.933
64.59377,-146.88449,2.534
63.23406,-148.50025,3.315
65.15754,-145.98514,2.566
62.84343,-147.23012,2.284
64.92513,-145.55307,2.133
65.30748,-148.67358,1.806
64.89308,-146.60654,2.459
62.92834,-146.75519,2.323
63.01266,-147.97268,2.871
63.89472,-145.60759,2.33
63.72143,-146.80455,3.125
62.77403,-144.61031,2.48
64.58068,-147.53434,2.365
65.26444,-146.62628,2.645
65.41945,-146.81033,2.802
65.19098,-148.12276,2.82
65.09585,-145.32022,2.603
64.97177,-146.77085,2.709
64.16981,-144.64033,2.414
62.69237,-145.98212,2.183
63.63751,-147.10408,3.826
63.59577,-147.58009,3.247
65.07737,-147.89882,2.37
64.31008,-147.72891,2.536
64.36658,-147.26522,2.539
64.48105,-147.14795,2.543
63.17995,-148.32872,3.064
63.02926,-147.55917,2.412
62.68817,-147.33319,2.404
64.02703,-147.3369,2.646
65.55066,-144.86827,2.045
64.86012,-144.70155,2.653
64.85769,-146.12389,2.79
62.94411,-147.9211,3.027
64.77578,-148.57794,2.41
65.18515,-148.48141,2.107
63.69371,-145.74651,3.019
64.02048,-147.72835,2.706
63.44404,-146.20816,4.784
64.08505,-148.01297,2.922
64.75864,-148.45448,2.386
63.2093,-144.54825,3.822
63.87657,-145.67519,2.334
65.42668,-144.76273,2.601
63.86539,-146.1702,2.38
64.19202,-147.74427,2.791
65.12274,-146.77812,2.974
65.16991,-144.94793,2.773
64.51809,-147.87207,2.382
62.79344,-145.62194,2.292
63.2182,-145.64806,2.948
64.90356,-146.1427,2.861
65.58355,-146.56938,2.943
64.61965,-146.44594,2.627
63.6872,-146.40798,3.273
64.88135,-147.60051,2.411
64.06255,-148.3831,2.928
64.78034,-148.48787,2.385
65.11652,-144.80064,2.843
64.47492,-145.64714,2.701
64.77453,-146.93539,2.568
65.36029,-145.38924,2.506
64.95229,-146.95871,2.581
63.04289,-145.27715,2.648
65.46613,-147.17455,2.843
64.01499,-145.84431,2.315
63.47448,-145.08144,4.113
65.41985,-148.03647,2.55
65.53012,-145.15268,2.416
63.08666,-145.04156,3.129
63.1492,-148.60909,3.662
64.14936,-146.59575,2.41
64.52411,-146.68754,2.596
65.37305,-147.4485,2.729
63.96626,-145.68345,2.305
64.30797,-147.77341,2.56
64.88304,-145.75484,2.539
63.13594,-146.42511,3.097
63.57403,-146.29624,5.285
65.10362,-146.58058,2.878
64.53564,-147.32389,2.439
65.37524,-144.92947,2.54
65.38838,-145.35764,2.608
63.76023,-144.61814,2.498
64.34771,-145.04714,2.461
63.36784,-147.3238,2.405
63.64768,-145.61418,3.311
63.83688,-146.94555,2.58
64.78755,-146.8108,2.603
63.71097,-146.20955,3.186
64.16221,-145.98076,2.26
64.72743,-148.455,2.375
65.4739,-147.52993,2.824
