lat,lon,prec_idf_in
65.16251,-144.93741,4.096
64.99731,-145.70453,3.184
65.4744,-145.77344,3.884
63.35038,-148.39036,4.343
63.8187,-146.63971,4.844
65.18042,-148.49856,2.905
62.96446,-146.91905,3.296
65.59137,-147.31747,4.488
65.48593,-147.25385,4.47
64.16676,-144.61301,3.421
64.07602,-144.76767,3.428
63.13984,-146.04271,5.479
63.34643,-144.68344,5.256
63.84503,-147.02734,3.696
64.44655,-145.67771,4.005
65.33388,-145.25473,3.775
64.31573,-147.85644,3.571
63.08365,-145.12791,5.055
63.98687,-146.73876,3.808
64.90743,-146.24406,3.646
63.2169,-146.65135,5.101
64.99524,-148.23543,3.758
64.60807,-148.80407,3.511
64.80334,-144.52812,3.541
64.70489,-148.20276,2.993
65.40205,-147.49298,4.023
62.9974,-148.3429,4.759
65.56029,-148.65359,2.794
63.07305,-147.55208,3.337
63.06407,-145.0117,4.703
65.20377,-146.19758,3.518
65.49428,-146.67915,4.308
63.93664,-147.84129,3.945
63.28039,-147.08479,4.475
65.20323,-146.51091,4.049
65.01079,-145.65225,3.207
64.08109,-146.54514,3.473
65.18791,-145.78887,3.887
65.1031,-144.73405,4.363
63.6416,-148.39611,4.275
62.92931,-145.57757,2.992
63.91156,-148.11123,4.828
64.37803,-146.0515,3.572
65.14626,-146.95854,3.986
63.65695,-147.10852,5.775
65.11671,-145.03943,4.132
65.24534,-145.1274,3.449
64.98596,-144.64073,4.498
64.61846,-148.216,3.082
65.47242,-145.38315,3.64
65.05951,-145.69862,3.909
63.7066,-147.2261,5.695
63.2241,-146.29491,5.633
65.53229,-147.69406,3.684
63.92363,-147.70436,4.441
65.39447,-145.05328,3.921
64.04316,-145.39503,3.325
62.74092,-148.25181,5.133
65.24891,-146.53041,3.822
63.24158,-145.22484,6.532
62.84546,-146.57329,3.26
64.35028,-147.62182,3.587
65.14517,-147.3452,3.795
64.94363,-148.57006,4.214
63.13696,-146.01602,5.439
63.42774,-146.59988,6.856
63.23453,-148.03645,3.934
65.37707,-147.35676,4.0
62.68362,-148.65164,5.735
64.44436,-148.02496,3.427
63.28518,-147.3222,3.815
62.78285,-148.35752,4.21
63.9372,-145.29557,3.287
62.86128,-146.48144,3.204
65.39711,-144.72052,3.791
64.65317,-147.0435,3.448
63.69132,-148.11681,4.38
63.03874,-147.52661,3.292
62.76524,-145.42721,3.156
65.29423,-148.23419,3.19
64.59582,-147.62885,3.228
64.7234,-145.55038,4.035
64.4161,-144.86115,3.731
63.36484,-145.18517,7.565
65.02583,-145.98526,3.942
62.96156,-144.89933,4.149
64.1429,-147.62442,4.076
62.8802,-145.19702,3.537
65.29323,-147.32657,4.266
63.99215,-147.82845,4.197
63.30477,-145.10482,7.539
64.56727,-148.0662,3.206
64.01316,-147.7176,3.997
63.96061,-144.58842,3.442
65.52228,-148.71722,3.077
65.04406,-148.50635,4.05
65.29587,-147.35498,4.236
62.78606,-147.35545,3.759
63.95972,-144.97947,3.171
64.98129,-145.60979,2.756
65.42396,-144.97532,3.838
64.91541,-147.36191,3.693
65.17746,-147.83296,3.708
64.57229,-144.84291,4.417
63.75803,-147.04304,4.441
63.3094,-148.49375,4.687
63.33748,-144.71697,5.344
65.41494,-146.43816,4.341
65.31853,-145.59373,3.587
64.91192,-146.99498,3.775
63.7032,-147.12795,5.026
65.49448,-145.4153,3.546
63.75479,-145.02398,3.398
64.31794,-147.21763,3.653
63.38705,-145.44304,7.874
63.33887,-147.09796,4.347
63.87045,-146.71315,3.843
62.69476,-147.02446,2.976
65.14829,-148.20347,3.856
63.78413,-147.82986,4.59
63.43945,-145.51396,8.006
63.61586,-148.05332,4.234
63.68965,-146.99214,6.011
62.7354,-146.55911,3.145
64.33115,-148.02261,3.516
63.9052,-148.31456,4.778
65.25885,-146.37566,3.627
64.41714,-146.24885,3.503
64.3851,-146.36823,3.871
64.95222,-145.32973,3.69
64.43828,-145.90153,3.848
63.03726,-148.63185,5.361
63.62396,-145.51275,5.897
64.11748,-148.22745,3.988
64.67626,-145.88619,3.65
64.97856,-148.25845,3.996
63.19448,-146.80367,4.769
62.96673,-148.69152,5.779
64.09769,-146.52191,3.45
64.51505,-147.77165,3.303
63.23178,-146.00838,4.966
63.20843,-146.38771,5.117
63.27738,-145.43196,7.061
63.03868,-148.30994,4.687
64.30749,-145.08494,3.551
65.11967,-145.06753,4.153
65.2113,-145.22243,3.502
63.7541,-147.13077,5.06
62.94131,-144.55861,4.25
64.58818,-146.25789,3.702
63.01306,-148.71253,5.903
63.41434,-144.88711,6.333
65.15654,-148.51031,3.006
63.30383,-147.83467,3.368
63.66315,-145.40527,5.428
64.77736,-148.31354,3.796
64.98687,-147.05854,3.766
65.54081,-145.74989,3.628
64.76582,-147.90889,2.978
63.8193,-148.75453,4.261
64.12853,-147.34319,3.825
63.79461,-146.46602,3.655
63.98855,-146.8818,3.64
64.6292,-148.54625,3.277
64.20926,-147.20095,3.705
63.07288,-148.33612,4.822
64.22496,-147.62675,3.818
63.11197,-147.88384,4.221
62.91705,-148.36578,4.631
64.79216,-144.89017,4.221
63.26108,-144.88789,7.083
63.19776,-147.33698,4.229
62.86206,-148.79396,5.746
63.66768,-147.80095,4.929
62.85807,-146.99977,3.126
64.11602,-144.61366,3.489
65.09567,-145.43955,3.839
63.54375,-147.7616,4.874
63.14214,-144.79868,5.672
64.66447,-144.87698,3.632
64.92788,-146.51372,3.402
62.99255,-144.55791,4.215
64.07072,-148.75251,4.002
64.49343,-145.34377,3.815
63.85402,-146.06136,3.345
65.27212,-146.12922,3.619
63.41085,-145.54378,7.891
64.89012,-147.49292,3.347
65.36999,-145.66877,3.67
65.16935,-144.5892,4.012
64.40254,-147.24674,3.632
62.77134,-145.88516,3.179
64.27577,-148.72865,3.807
63.2082,-145.90783,4.749
63.24097,-145.97526,5.073
63.54713,-146.28191,7.969
62.74829,-148.26231,5.045
64.345,-148.45016,3.641
64.57904,-148.6868,3.381
63.55929,-146.83066,6.568
64.984,-147.90186,3.375
65.04602,-145.75096,4.121
63.30991,-148.70448,4.496
64.75138,-145.63764,4.056
63.13476,-145.24105,4.614
62.95747,-146.06787,3.649
64.90903,-148.24871,3.69
64.0477,-144.79858,3.347
63.04063,-148.19723,4.679
64.82888,-147.64209,2.993
64.04415,-144.53959,3.542
65.45486,-148.43688,2.769
63.1941,-145.66102,4.304
63.47053,-147.40048,4.817
63.06252,-144.942,4.639
63.73318,-146.98425,4.362
63.41743,-145.14176,7.882
63.321,-144.74052,5.414
63.90968,-148.22661,4.929
64.86893,-145.49652,3.5
63.2984,-144.71067,6.058
62.96389,-148.52557,4.939
62.82128,-145.29909,3.588
65.42915,-148.64362,2.259
64.74899,-145.37347,3.758
65.22122,-146.24745,3.576
65.22922,-146.1385,3.49
64.27043,-146.11035,3.335
64.10741,-146.18426,3.295
64.62207,-147.30853,3.294
64.11328,-146.80258,3.51
63.38211,-146.83575,5.19
64.97013,-147.61384,3.55
63.51462,-145.91464,5.412
65.31777,-145.83389,3.694
63.03546,-146.74334,3.59
63.87151,-145.15949,3.257
62.84987,-148.79938,5.739
62.79122,-145.14731,3.44
64.356,-147.74948,3.527
64.81063,-147.18105,3.218
65.43581,-147.25071,4.075
62.98726,-145.06816,4.471
65.2166,-148.62899,3.356
63.7173,-147.9905,4.476
64.51929,-148.08985,3.304
64.95844,-148.81297,3.438
62.85625,-147.29359,3.236
65.58326,-148.34251,3.297
62.783,-144.57725,3.592
64.31751,-145.47297,3.455
62.72055,-147.40092,3.434
63.05949,-144.91546,4.628
63.44987,-145.9635,7.817
63.33629,-147.97422,3.459
64.47193,-148.25843,3.368
65.04778,-146.71491,4.117
63.31223,-145.22846,7.65
64.69569,-147.82694,3.073
65.2536,-145.57162,3.607
63.6744,-147.41325,6.158
64.22251,-145.06095,3.463
65.48672,-144.55988,2.789
64.64309,-147.86797,3.131
63.31675,-145.21177,7.646
65.33095,-145.22645,3.776
64.38247,-148.17137,3.482
63.1164,-148.26004,4.67
65.07519,-146.41799,4.321
64.53127,-146.88825,3.73
63.2909,-145.90631,5.918
65.5884,-147.90488,3.695
63.81604,-147.90002,4.36
65.34277,-147.25551,4.188
65.13973,-147.02146,4.015
64.30887,-147.91774,3.573
64.96304,-147.07119,3.717
65.17687,-148.17434,3.856
63.47289,-144.89687,5.444
64.06494,-145.6578,3.237
63.15664,-145.61052,4.138
62.95528,-147.455,3.495
64.9094,-145.1025,3.871
63.13844,-148.29185,4.626
63.31239,-148.73148,4.627
65.53753,-145.84224,3.869
64.49658,-145.01941,3.807
63.71391,-145.93603,3.274
64.70672,-146.3104,3.925
64.00251,-145.54787,3.3
62.76567,-147.03136,3.182
64.56272,-146.50601,3.902
65.33774,-148.37606,2.984
63.42258,-144.51171,5.877
64.28061,-147.35268,3.732
64.76947,-147.14383,3.197
63.16898,-145.49086,4.229
64.92481,-145.67181,3.347
64.85547,-148.06951,3.567
63.66075,-148.33031,3.852
64.77952,-146.03463,3.763
64.87947,-145.41642,3.554
63.98252,-146.07841,3.29
64.71584,-146.27599,3.825
64.90774,-146.62813,3.453
63.276,-144.79434,6.272
63.44962,-148.30183,4.324
63.12202,-145.9957,4.754
64.24003,-145.45842,3.459
65.39731,-148.34629,3.248
63.21717,-145.46472,5.297
64.66076,-148.69158,3.415
64.01653,-145.03381,3.174
65.54518,-146.36505,4.317
65.22098,-144.54269,3.887
65.54531,-146.56062,4.389
64.25386,-147.07669,3.608
64.27194,-147.19776,3.663
63.42946,-146.37199,7.156
63.27412,-144.61076,6.567
63.61532,-145.31726,4.455
65.56754,-147.05971,4.626
65.52781,-146.31465,4.013
62.79257,-145.32859,3.498
64.22256,-148.00352,3.82
64.49706,-147.31458,3.489
63.96672,-144.64276,3.403
63.65621,-147.03764,6.221
65.43816,-147.89263,4.211
62.88134,-148.66027,5.21
64.41001,-146.42765,3.732
64.87646,-146.82212,3.656
63.79927,-146.6355,4.74
63.45191,-144.93722,5.434
64.80701,-144.91098,4.185
63.47947,-146.30323,6.91
63.38318,-146.5378,6.642
65.48992,-147.77609,3.956
64.79254,-146.1011,3.733
65.39038,-146.57171,4.335
63.46436,-147.53099,4.187
64.75366,-148.39835,3.474
63.67454,-147.74069,5.023
63.1089,-147.78718,4.281
65.02029,-144.78389,4.398
64.24899,-147.61472,3.732
64.47811,-145.98177,3.774
64.36402,-145.25686,3.57
62.71755,-145.74586,3.117
62.96104,-147.89918,4.543
65.06769,-145.35159,3.638
63.77056,-146.47865,3.94
63.65293,-145.02413,4.436
63.18303,-147.96243,4.186
63.46118,-145.77254,7.171
64.36754,-145.70735,3.514
65.41528,-145.80768,3.841
63.30211,-147.94819,3.451
64.15611,-145.62164,3.311
64.48571,-147.39325,3.48
63.61117,-146.34799,6.627
63.86505,-144.64396,3.524
64.00477,-147.56372,4.142
62.97023,-146.79016,3.627
63.42634,-144.88034,6.186
63.42608,-145.45012,8.071
64.65548,-148.48983,3.24
64.01644,-145.26539,3.264
64.94001,-147.762,3.216
64.85998,-145.9601,3.631
64.83093,-148.56594,3.895
63.31044,-146.94269,4.939
62.99063,-145.72747,3.727
65.23621,-145.40224,3.569
65.01488,-146.56979,4.342
64.67388,-146.5486,4.01
63.03436,-147.93451,4.063
63.1981,-148.72705,5.134
63.34409,-148.80152,4.307
63.82653,-144.86803,3.358
63.55377,-147.21727,5.687
64.28362,-144.98202,3.744
64.74568,-147.75778,3.017
64.97732,-145.38937,3.448
63.81382,-146.28384,3.791
62.9425,-146.04762,3.637
65.42362,-148.36294,3.034
65.29334,-148.7993,2.865
62.88395,-148.75641,5.944
65.14005,-146.82816,3.86
65.09428,-144.76923,4.213
64.9818,-148.50731,4.222
64.52739,-145.48563,3.796
65.5139,-146.17207,3.873
62.96223,-148.10797,4.101
62.78185,-144.73213,3.609
64.19162,-145.71799,3.323
65.00866,-145.02905,4.042
64.13577,-148.01706,4.195
63.94939,-146.1251,3.315
63.90892,-145.09506,3.189
63.54396,-148.22925,4.649
63.83218,-148.20641,4.706
64.98282,-146.49846,3.847
62.8953,-144.99217,3.959
64.44507,-148.16985,3.433
62.91941,-144.97889,4.08
64.04666,-147.67227,4.072
64.63884,-145.95118,3.514
64.84652,-147.76539,2.981
63.79511,-144.87159,3.377
63.11256,-148.55577,5.368
64.03442,-146.15139,3.302
64.43604,-146.06341,3.645
62.84883,-147.28326,3.219
62.9371,-145.47511,2.938
65.04489,-148.09259,3.221
63.52238,-145.28307,7.866
64.89109,-146.84378,3.695
65.33468,-148.19896,3.283
63.39471,-148.59539,3.921
63.04606,-147.85904,4.006
63.30875,-144.63372,6.265
64.34102,-146.49381,3.607
64.4694,-145.47463,3.732
62.68195,-145.54148,2.925
63.18861,-144.70175,6.232
63.83396,-145.87105,3.325
63.30981,-146.50487,5.171
64.90653,-146.93882,3.806
64.26781,-148.42925,3.7
64.63042,-146.93831,3.583
65.13089,-144.58271,4.19
63.41545,-145.93923,7.959
65.5006,-145.23073,3.263
65.47009,-147.35222,4.685
64.97031,-148.02674,3.392
63.85052,-145.84767,3.316
63.86673,-148.37567,4.453
65.32468,-146.66782,3.984
63.31425,-146.30451,6.23
64.6113,-146.36252,3.758
64.81435,-148.66189,3.863
64.43714,-148.71051,3.589
65.43126,-148.52325,3.35
64.77828,-144.58764,3.518
64.20596,-145.31771,3.497
65.07993,-147.92711,3.414
63.62955,-147.27894,6.18
65.10777,-148.23851,3.817
64.42797,-145.32262,3.483
63.07456,-144.93532,4.688
64.18074,-145.14308,3.43
63.53988,-145.55884,9.119
64.57133,-147.56829,3.278
65.31766,-144.91912,3.45
65.43751,-146.9353,4.002
64.14603,-147.7238,4.243
64.33905,-146.34941,3.737
65.09007,-145.02543,3.938
63.24763,-145.16482,6.74
63.32274,-144.92434,7.296
65.12674,-144.71977,4.383
65.04685,-146.44846,4.289
64.56183,-144.80495,4.436
65.11226,-145.84703,4.139
63.39609,-146.78617,5.782
65.35067,-148.81605,2.696
64.56648,-145.14031,3.872
62.70819,-145.15045,3.128
63.57548,-148.22856,4.478
65.25623,-147.19722,4.021
65.52406,-145.89524,3.83
63.73147,-146.28453,4.391
62.9489,-146.64687,3.154
63.46998,-145.09822,6.733
62.87684,-146.93464,3.124
64.09085,-148.21149,3.978
62.9843,-146.55887,3.155
62.71295,-148.02898,4.183
63.10411,-147.48098,3.418
65.06614,-148.76121,3.299
64.3723,-148.06037,3.485
64.57889,-148.61408,3.325
64.26235,-144.6735,3.683
64.95305,-147.03217,3.662
65.46596,-148.20722,3.014
63.57591,-147.24884,5.875
64.83385,-147.36015,3.188
62.97761,-145.55171,3.147
64.02277,-146.34522,3.369
64.37508,-146.70842,3.771
65.43523,-144.60672,3.715
64.49099,-147.44882,3.445
63.51809,-147.05053,5.217
65.11056,-146.97771,3.745
62.68716,-146.11019,2.938
63.88938,-145.85527,3.258
62.76408,-146.89292,3.322
63.90994,-147.82569,3.885
64.30689,-145.97407,3.381
63.32382,-144.65359,5.402
63.73976,-145.23357,4.321
65.52603,-147.83223,3.854
63.62886,-147.20811,6.202
63.63795,-145.11854,5.064
63.97449,-145.88089,3.236
64.10005,-144.86986,3.494
65.48724,-148.16653,3.179
63.31206,-147.33718,3.47
64.32363,-148.5616,3.673
64.63767,-145.87839,3.419
63.84698,-144.59672,3.629
65.54482,-144.9323,3.087
63.56748,-148.07638,4.401
65.20911,-147.5642,4.417
63.70116,-145.75677,4.227
65.02458,-147.52665,4.002
65.07309,-147.98972,3.425
65.52834,-144.71561,2.704
64.54565,-145.84178,3.946
64.66168,-148.20939,2.978
64.23146,-148.37447,3.766
65.24654,-148.25811,3.364
65.05009,-145.18321,3.563
63.07595,-147.32638,4.342
63.44077,-145.58439,7.97
64.09178,-145.67187,3.283
64.67755,-147.63122,3.108
63.71151,-145.79411,4.06
65.03954,-144.78723,4.289
64.72853,-147.70784,3.053
65.32575,-146.03897,3.79
65.07954,-145.34467,3.812
63.78921,-145.1627,3.329
64.40495,-147.8702,3.408
63.82986,-145.77269,3.352
65.43049,-147.80692,3.959
62.75487,-146.38204,3.142
63.33337,-147.55252,3.312
63.83679,-146.19986,3.466
65.10023,-148.15354,3.674
62.95715,-146.36249,3.333
64.45107,-145.66055,3.989
63.79842,-145.77549,3.415
63.47196,-145.69555,8.582
65.01268,-145.48772,3.007
64.81992,-148.1606,3.63
63.20381,-146.77078,4.388
62.99546,-146.0059,3.962
63.44734,-145.29607,8.08
62.75803,-145.08139,3.27
64.12032,-147.85178,4.229
63.93572,-144.8776,3.276
63.54108,-148.13144,4.435
63.18807,-146.49692,4.291
64.24396,-145.67436,3.379
63.17889,-147.14933,4.631
65.11859,-148.64719,3.226
64.79426,-146.05591,3.675
63.73536,-146.7545,4.636
65.15148,-145.61588,3.977
65.12234,-144.73737,4.281
64.89943,-145.73072,3.729
63.21894,-145.30808,6.595
64.7962,-144.63611,3.797
64.01624,-147.81663,4.421
64.59377,-146.88449,3.654
63.23406,-148.50025,4.834
65.15754,-145.98514,3.886
62.84343,-147.23012,3.113
64.92513,-145.55307,3.097
65.30748,-148.67358,2.451
64.89308,-146.60654,3.449
62.92834,-146.75519,3.182
63.01266,-147.97268,4.237
63.89472,-145.60759,3.292
63.72143,-146.80455,4.659
62.77403,-144.61031,3.485
64.58068,-147.53434,3.274
65.26444,-146.62628,3.749
65.41945,-146.81033,4.094
65.19098,-148.12276,4.186
65.09585,-145.32022,3.83
64.97177,-146.77085,3.911
64.16981,-144.64033,3.403
62.69237,-145.98212,2.921
63.63751,-147.10408,6.077
63.59577,-147.58009,5.168
65.07737,-147.89882,3.294
64.31008,-147.72891,3.606
64.36658,-147.26522,3.659
64.48105,-147.14795,3.602
63.17995,-148.32872,4.498
63.02926,-147.55917,3.484
62.68817,-147.33319,3.307
64.02703,-147.3369,4.017
65.55066,-144.86827,2.863
64.86012,-144.70155,3.885
64.85769,-146.12389,3.992
62.94411,-147.9211,4.469
64.77578,-148.57794,3.404
65.18515,-148.48141,2.901
63.69371,-145.74651,4.309
64.02048,-147.72835,4.018
63.44404,-146.20816,7.052
64.08505,-148.01297,4.289
64.75864,-148.45448,3.361
63.2093,-144.54825,6.495
63.87657,-145.67519,3.29
65.42668,-144.76273,3.859
63.86539,-146.1702,3.402
64.19202,-147.74427,4.172
65.12274,-146.77812,4.069
65.16991,-144.94793,4.019
64.51809,-147.87207,3.288
62.79344,-145.62194,3.2
63.2182,-145.64806,4.459
64.90356,-146.1427,4.204
65.58355,-146.56938,4.414
64.61965,-146.44594,3.866
63.6872,-146.40798,4.813
64.88135,-147.60051,3.305
64.06255,-148.3831,4.179
64.78034,-148.48787,3.356
65.11652,-144.80064,4.137
64.47492,-145.64714,4.122
64.77453,-146.93539,3.77
65.36029,-145.38924,3.635
64.95229,-146.95871,3.761
63.04289,-145.27715,3.892
65.46613,-147.17455,4.175
64.01499,-145.84431,3.213
63.47448,-145.08144,6.357
65.41985,-148.03647,3.68
65.53012,-145.15268,3.477
63.08666,-145.04156,4.853
63.1492,-148.60909,5.378
64.14936,-146.59575,3.483
64.52411,-146.68754,3.788
65.37305,-147.4485,3.964
63.96626,-145.68345,3.162
64.30797,-147.77341,3.62
64.88304,-145.75484,3.75
63.13594,-146.42511,4.559
63.57403,-146.29624,7.947
65.10362,-146.58058,4.026
64.53564,-147.32389,3.432
65.37524,-144.92947,3.699
65.38838,-145.35764,3.839
63.76023,-144.61814,3.424
64.34771,-145.04714,3.61
63.36784,-147.3238,3.695
63.64768,-145.61418,4.792
63.83688,-146.94555,3.829
64.78755,-146.8108,3.817
63.71097,-146.20955,4.618
64.16221,-145.98076,3.194
64.72743,-148.455,3.338
65.4739,-147.52993,4.151
