lat,lon,prec_idf_in
63.58393,-146.14846,5.314
63.5742,-148.55511,3.711
63.93519,-145.5708,2.649
64.77946,-147.78469,2.694
64.99489,-147.143,3.146
64.14543,-148.67452,3.438
63.76363,-146.16719,2.772
65.48577,-145.88724,3.087
63.4918,-145.58508,6.87
64.267,-144.77289,2.805
63.44693,-145.52411,6.082
62.96356,-145.71376,2.959
65.03814,-145.30932,2.736
64.43875,-145.78439,3.039
64.46335,-148.58202,2.989
63.69502,-146.1179,3.354
64.78172,-146.1808,3.021
62.92032,-144.59859,3.067
62.81965,-148.41019,3.286
64.61687,-146.41813,3.054
64.50374,-148.40287,2.887
63.22467,-144.68138,4.669
62.85312,-145.81426,2.875
65.13705,-146.9932,3.254
62.81892,-145.67837,2.615
63.90706,-146.2054,2.684
64.82636,-145.03279,3.018
64.05614,-146.48617,2.732
65.17523,-148.3678,2.882
64.72219,-148.32591,2.982
64.45605,-144.70579,2.845
65.36378,-147.48325,3.228
63.49631,-145.98139,5.431
63.60255,-145.66741,4.839
63.20672,-145.42796,4.129
62.76462,-147.71332,3.12
64.97459,-145.00462,3.239
63.20675,-144.74822,4.487
64.39806,-146.43409,2.93
65.03432,-147.90589,2.681
65.58441,-146.44838,3.36
62.79417,-146.57128,2.745
64.36398,-146.40874,2.944
62.90565,-145.36569,2.663
64.95915,-145.578,2.283
65.27157,-145.93519,2.872
63.92199,-147.49014,3.417
65.33277,-148.31901,2.483
63.97699,-144.56439,2.897
63.41735,-145.25568,5.575
64.48036,-148.0072,2.868
63.57528,-147.76051,3.404
65.03034,-145.53697,2.568
63.04893,-146.14658,3.245
64.86733,-147.65184,2.768
63.15255,-144.72207,4.028
65.37189,-145.50255,2.889
65.08598,-146.91672,3.053
64.88755,-145.73748,2.93
63.60574,-146.47917,5.496
63.96554,-148.28586,3.527
65.19934,-148.42995,2.478
62.7166,-145.96953,2.501
64.99452,-146.29943,3.082
65.05674,-146.29458,3.16
63.68064,-148.47729,3.215
65.08628,-147.18346,3.205
63.39047,-146.36394,5.507
64.982,-145.0151,3.235
63.24552,-147.24309,3.209
63.04081,-147.4836,2.644
64.36496,-148.74455,3.232
62.69634,-148.11981,4.024
63.43177,-148.11244,3.111
63.23189,-145.59825,3.762
63.87162,-147.88731,3.165
63.49226,-144.78598,3.885
64.91,-148.54228,3.423
63.81665,-146.86999,3.299
63.72201,-147.31824,4.29
64.20047,-147.04636,2.901
63.77403,-145.37242,3.693
64.15639,-146.2302,2.667
63.59441,-145.24306,4.735
65.23972,-147.22089,3.166
63.91094,-146.304,2.7
65.11881,-145.66455,3.042
63.63243,-148.57069,3.343
63.22936,-144.77802,4.689
65.3545,-147.51798,3.248
63.25689,-145.76876,3.695
63.46552,-146.9068,4.275
64.38889,-147.63143,2.976
65.06573,-144.56259,3.409
65.5031,-147.99384,2.932
63.38303,-146.35364,5.496
64.85075,-148.08655,2.993
64.4345,-147.31759,2.982
64.02029,-144.55356,2.881
64.78262,-147.01933,2.913
63.62831,-148.11839,3.352
64.45769,-148.30892,2.929
63.74207,-147.39385,4.063
64.72055,-146.83185,3.061
64.01168,-144.70352,2.78
64.88791,-145.61886,2.859
64.66791,-147.32873,2.72
63.64222,-148.60873,3.236
64.75344,-147.50451,2.711
62.74557,-147.20815,2.585
64.69822,-148.33762,2.791
62.82724,-146.16346,2.676
64.09013,-146.32366,2.699
64.7317,-146.56141,3.085
63.14881,-146.30579,4.031
64.55161,-146.39495,2.928
63.39798,-146.74271,4.59
65.32247,-147.71364,3.318
63.16177,-146.91869,3.401
63.30122,-147.80774,2.483
64.43848,-145.24345,2.797
63.34974,-145.27878,5.14
65.29243,-145.89335,2.87
65.08403,-144.85002,3.21
63.22773,-145.91159,3.754
63.97065,-147.86767,3.334
63.81825,-147.5274,3.712
63.58282,-146.07774,4.891
64.53318,-144.60135,2.962
64.43999,-148.11424,2.947
63.283,-148.61833,3.851
64.1508,-144.86957,2.767
63.05162,-145.46967,2.947
63.92544,-147.33064,3.215
62.7213,-146.78889,2.731
65.49795,-146.58699,3.388
64.42883,-145.62919,2.901
62.93901,-146.13356,2.874
65.14075,-147.70351,3.169
64.89554,-147.28383,2.947
65.26568,-148.26338,2.642
64.56768,-144.74267,3.321
63.74928,-146.7044,3.627
63.26236,-146.41629,3.921
64.56813,-147.46775,2.835
63.58052,-145.93632,3.499
64.13503,-147.54183,3.178
64.7218,-145.59551,3.139
64.16128,-144.90712,2.736
63.831,-144.85106,2.769
65.09462,-147.60877,3.045
65.3863,-145.64428,2.884
63.37943,-148.36278,3.159
63.74056,-146.99477,3.369
65.26034,-148.13233,2.91
63.93682,-147.25316,3.021
63.62708,-146.6249,5.215
65.08441,-146.57625,3.376
63.86049,-148.79259,3.352
64.93927,-147.34947,3.075
63.62446,-148.34737,3.485
63.73935,-147.10966,3.636
65.45483,-144.85112,3.024
65.59045,-148.35388,2.72
63.92805,-147.09971,2.93
64.49997,-147.67729,2.882
63.36383,-146.05181,5.798
64.93662,-147.99946,2.703
64.04968,-147.4406,3.093
62.78854,-148.61857,3.413
65.18189,-148.23111,3.084
63.03753,-147.38715,2.79
63.23546,-144.83133,4.598
62.70143,-146.9656,2.624
63.02176,-145.31683,2.947
62.75509,-147.74561,2.964
64.98787,-146.16974,3.011
64.09209,-148.57021,3.475
62.74429,-147.95893,3.126
63.22384,-147.02842,3.561
65.58518,-145.6938,2.839
64.01999,-148.74741,3.326
64.69679,-146.46277,3.035
64.17661,-147.98271,3.231
63.89952,-147.71622,3.683
63.39891,-146.44462,5.465
63.67647,-148.77748,3.205
63.58907,-146.68729,5.043
65.08794,-148.08575,2.949
64.62424,-148.49031,2.783
64.16938,-148.59132,3.5
65.23264,-146.04699,2.819
65.26096,-145.5823,2.861
65.16251,-144.93741,3.258
64.99731,-145.70453,2.586
65.4744,-145.77344,3.055
63.35038,-148.39036,3.49
63.8187,-146.63971,3.672
65.18042,-148.49856,2.484
62.96446,-146.91905,2.686
65.59137,-147.31747,3.529
65.48593,-147.25385,3.524
64.16676,-144.61301,2.759
64.07602,-144.76767,2.756
63.13984,-146.04271,4.134
63.34643,-144.68344,3.914
63.84503,-147.02734,2.857
64.44655,-145.67771,3.033
65.33388,-145.25473,2.993
64.31573,-147.85644,3.028
63.08365,-145.12791,3.713
63.98687,-146.73876,2.915
64.90743,-146.24406,3.048
63.2169,-146.65135,3.863
64.99524,-148.23543,3.022
64.60807,-148.80407,2.992
64.80334,-144.52812,2.873
64.70489,-148.20276,2.63
65.40205,-147.49298,3.25
62.9974,-148.3429,3.767
65.56029,-148.65359,2.397
63.07305,-147.55208,2.648
63.06407,-145.0117,3.484
65.20377,-146.19758,2.831
65.49428,-146.67915,3.382
63.93664,-147.84129,3.195
63.28039,-147.08479,3.307
65.20323,-146.51091,3.273
65.01079,-145.65225,2.562
64.08109,-146.54514,2.755
65.18791,-145.78887,2.976
65.1031,-144.73405,3.423
63.6416,-148.39611,3.49
62.92931,-145.57757,2.506
63.91156,-148.11123,3.867
64.37803,-146.0515,2.813
65.14626,-146.95854,3.31
63.65695,-147.10852,4.177
65.11671,-145.03943,3.283
65.24534,-145.1274,2.817
64.98596,-144.64073,3.46
64.61846,-148.216,2.697
65.47242,-145.38315,2.921
65.05951,-145.69862,2.943
63.7066,-147.2261,4.169
63.2241,-146.29491,4.294
65.53229,-147.69406,3.01
63.92363,-147.70436,3.471
65.39447,-145.05328,3.095
64.04316,-145.39503,2.665
62.74092,-148.25181,4.022
65.24891,-146.53041,3.109
63.24158,-145.22484,4.471
62.84546,-146.57329,2.722
64.35028,-147.62182,3.004
65.14517,-147.3452,3.138
64.94363,-148.57006,3.326
63.13696,-146.01602,4.097
63.42774,-146.59988,5.108
63.23453,-148.03645,2.956
65.37707,-147.35676,3.24
62.68362,-148.65164,4.502
64.44436,-148.02496,2.943
63.28518,-147.3222,2.79
62.78285,-148.35752,3.424
63.9372,-145.29557,2.568
62.86128,-146.48144,2.676
65.39711,-144.72052,3.018
64.65317,-147.0435,2.833
63.69132,-148.11681,3.502
63.03874,-147.52661,2.649
62.76524,-145.42721,2.585
65.29423,-148.23419,2.671
64.59582,-147.62885,2.797
64.7234,-145.55038,3.088
64.4161,-144.86115,2.866
63.36484,-145.18517,5.228
65.02583,-145.98526,3.022
62.96156,-144.89933,3.124
64.1429,-147.62442,3.246
62.8802,-145.19702,2.828
65.29323,-147.32657,3.411
63.99215,-147.82845,3.322
63.30477,-145.10482,5.151
64.56727,-148.0662,2.783
64.01316,-147.7176,3.162
63.96061,-144.58842,2.904
65.52228,-148.71722,2.594
65.04406,-148.50635,3.246
65.29587,-147.35498,3.392
62.78606,-147.35545,2.996
63.95972,-144.97947,2.558
64.98129,-145.60979,2.293
65.42396,-144.97532,3.042
64.91541,-147.36191,3.024
65.17746,-147.83296,3.076
64.57229,-144.84291,3.288
63.75803,-147.04304,3.4
63.3094,-148.49375,3.771
63.33748,-144.71697,3.974
65.41494,-146.43816,3.353
65.31853,-145.59373,2.868
64.91192,-146.99498,3.057
63.7032,-147.12795,3.73
65.49448,-145.4153,2.868
63.75479,-145.02398,2.761
64.31794,-147.21763,2.989
63.38705,-145.44304,5.507
63.33887,-147.09796,3.228
63.87045,-146.71315,2.966
62.69476,-147.02446,2.595
65.14829,-148.20347,3.12
63.78413,-147.82986,3.604
63.43945,-145.51396,6.005
63.61586,-148.05332,3.331
63.68965,-146.99214,4.356
62.7354,-146.55911,2.75
64.33115,-148.02261,3.005
63.9052,-148.31456,3.871
65.25885,-146.37566,2.919
64.41714,-146.24885,2.806
64.3851,-146.36823,2.969
64.95222,-145.32973,2.826
64.43828,-145.90153,2.969
63.03726,-148.63185,4.242
63.62396,-145.51275,4.554
64.11748,-148.22745,3.299
64.67626,-145.88619,2.938
64.97856,-148.25845,3.133
63.19448,-146.80367,3.602
62.96673,-148.69152,4.542
64.09769,-146.52191,2.743
64.51505,-147.77165,2.844
63.23178,-146.00838,3.851
63.20843,-146.38771,3.93
63.27738,-145.43196,4.655
63.03868,-148.30994,3.699
64.30749,-145.08494,2.766
65.11967,-145.06753,3.291
65.2113,-145.22243,2.841
63.7541,-147.13077,3.765
62.94131,-144.55861,3.066
64.58818,-146.25789,2.969
63.01306,-148.71253,4.63
63.41434,-144.88711,4.558
65.15654,-148.51031,2.559
63.30383,-147.83467,2.507
63.66315,-145.40527,4.173
64.77736,-148.31354,3.144
64.98687,-147.05854,3.059
65.54081,-145.74989,2.926
64.76582,-147.90889,2.724
63.8193,-148.75453,3.59
64.12853,-147.34319,3.033
63.79461,-146.46602,2.851
63.98855,-146.8818,2.846
64.6292,-148.54625,2.82
64.20926,-147.20095,2.978
63.07288,-148.33612,3.78
64.22496,-147.62675,3.136
63.11197,-147.88384,3.152
62.91705,-148.36578,3.716
64.79216,-144.89017,3.222
63.26108,-144.88789,4.898
63.19776,-147.33698,3.045
62.86206,-148.79396,4.522
63.66768,-147.80095,3.729
62.85807,-146.99977,2.623
64.11602,-144.61366,2.795
65.09567,-145.43955,2.958
63.54375,-147.7616,3.468
63.14214,-144.79868,3.985
64.66447,-144.87698,2.884
64.92788,-146.51372,2.883
62.99255,-144.55791,3.05
64.07072,-148.75251,3.351
64.49343,-145.34377,2.926
63.85402,-146.06136,2.684
65.27212,-146.12922,2.832
63.41085,-145.54378,5.853
64.89012,-147.49292,2.885
65.36999,-145.66877,2.918
65.16935,-144.5892,3.182
64.40254,-147.24674,2.994
62.77134,-145.88516,2.623
64.27577,-148.72865,3.271
63.2082,-145.90783,3.674
63.24097,-145.97526,3.926
63.54713,-146.28191,6.06
62.74829,-148.26231,3.965
64.345,-148.45016,3.112
64.57904,-148.6868,2.904
63.55929,-146.83066,4.776
64.984,-147.90186,2.813
65.04602,-145.75096,3.012
63.30991,-148.70448,3.734
64.75138,-145.63764,3.115
63.13476,-145.24105,3.449
62.95747,-146.06787,2.946
64.90903,-148.24871,2.929
64.0477,-144.79858,2.717
63.04063,-148.19723,3.65
64.82888,-147.64209,2.752
64.04415,-144.53959,2.87
65.45486,-148.43688,2.374
63.1941,-145.66102,3.284
63.47053,-147.40048,3.36
63.06252,-144.942,3.429
63.73318,-146.98425,3.377
63.41743,-145.14176,5.551
63.321,-144.74052,4.013
63.90968,-148.22661,3.962
64.86893,-145.49652,2.711
63.2984,-144.71067,4.323
62.96389,-148.52557,3.946
62.82128,-145.29909,2.85
65.42915,-148.64362,1.967
64.74899,-145.37347,2.935
65.22122,-146.24745,2.844
65.22922,-146.1385,2.785
64.27043,-146.11035,2.669
64.10741,-146.18426,2.648
64.62207,-147.30853,2.792
64.11328,-146.80258,2.801
63.38211,-146.83575,3.883
64.97013,-147.61384,3.012
63.51462,-145.91464,4.33
65.31777,-145.83389,2.915
63.03546,-146.74334,2.916
63.87151,-145.15949,2.609
62.84987,-148.79938,4.517
62.79122,-145.14731,2.767
64.356,-147.74948,2.973
64.81063,-147.18105,2.755
65.43581,-147.25071,3.283
62.98726,-145.06816,3.344
65.2166,-148.62899,2.776
63.7173,-147.9905,3.537
64.51929,-148.08985,2.841
64.95844,-148.81297,2.868
62.85625,-147.29359,2.644
65.58326,-148.34251,2.73
62.783,-144.57725,2.826
64.31751,-145.47297,2.722
62.72055,-147.40092,2.786
63.05949,-144.91546,3.412
63.44987,-145.9635,6.144
63.33629,-147.97422,2.648
64.47193,-148.25843,2.907
65.04778,-146.71491,3.406
63.31223,-145.22846,5.123
64.69569,-147.82694,2.73
65.2536,-145.57162,2.871
63.6744,-147.41325,4.387
64.22251,-145.06095,2.72
65.48672,-144.55988,2.365
64.64309,-147.86797,2.751
63.31675,-145.21177,5.149
65.33095,-145.22645,2.996
64.38247,-148.17137,2.988
63.1164,-148.26004,3.637
65.07519,-146.41799,3.373
64.53127,-146.88825,3.081
63.2909,-145.90631,4.544
65.5884,-147.90488,3.005
63.81604,-147.90002,3.478
65.34277,-147.25551,3.365
65.13973,-147.02146,3.298
64.30887,-147.91774,3.038
64.96304,-147.07119,3.028
65.17687,-148.17434,3.131
63.47289,-144.89687,4.057
64.06494,-145.6578,2.668
63.15664,-145.61052,3.181
62.95528,-147.455,2.799
64.9094,-145.1025,3.02
63.13844,-148.29185,3.618
63.31239,-148.73148,3.832
65.53753,-145.84224,3.068
64.49658,-145.01941,2.91
63.71391,-145.93603,2.663
64.70672,-146.3104,3.127
64.00251,-145.54787,2.669
62.76567,-147.03136,2.656
64.56272,-146.50601,3.091
65.33774,-148.37606,2.513
63.42258,-144.51171,4.243
64.28061,-147.35268,3.053
64.76947,-147.14383,2.721
63.16898,-145.49086,3.198
64.92481,-145.67181,2.639
64.85547,-148.06951,2.988
63.66075,-148.33031,3.182
64.77952,-146.03463,3.053
64.87947,-145.41642,2.732
63.98252,-146.07841,2.656
64.71584,-146.27599,3.082
64.90774,-146.62813,2.895
63.276,-144.79434,4.42
63.44962,-148.30183,3.447
63.12202,-145.9957,3.658
64.24003,-145.45842,2.72
65.39731,-148.34629,2.693
63.21717,-145.46472,3.751
64.66076,-148.69158,2.909
64.01653,-145.03381,2.556
65.54518,-146.36505,3.347
65.22098,-144.54269,3.099
65.54531,-146.56062,3.415
64.25386,-147.07669,2.928
64.27194,-147.19776,2.978
63.42946,-146.37199,5.437
63.27412,-144.61076,4.566
63.61532,-145.31726,3.517
65.56754,-147.05971,3.606
65.52781,-146.31465,3.155
62.79257,-145.32859,2.798
64.22256,-148.00352,3.181
64.49706,-147.31458,2.939
63.96672,-144.64276,2.85
63.65621,-147.03764,4.475
65.43816,-147.89263,3.347
62.88134,-148.66027,4.146
64.41001,-146.42765,2.918
64.87646,-146.82212,2.995
63.79927,-146.6355,3.622
63.45191,-144.93722,4.092
64.80701,-144.91098,3.201
63.47947,-146.30323,5.31
63.38318,-146.5378,4.976
65.48992,-147.77609,3.186
64.79254,-146.1011,3.056
65.39038,-146.57171,3.383
63.46436,-147.53099,3.0
64.75366,-148.39835,2.93
63.67454,-147.74069,3.782
63.1089,-147.78718,3.142
65.02029,-144.78389,3.429
64.24899,-147.61472,3.064
64.47811,-145.98177,2.951
64.36402,-145.25686,2.781
62.71755,-145.74586,2.553
62.96104,-147.89918,3.503
65.06769,-145.35159,2.861
63.77056,-146.47865,3.09
63.65293,-145.02413,3.459
63.18303,-147.96243,3.071
63.46118,-145.77254,5.751
64.36754,-145.70735,2.765
65.41528,-145.80768,3.018
63.30211,-147.94819,2.626
64.15611,-145.62164,2.663
64.48571,-147.39325,2.937
63.61117,-146.34799,5.044
63.86505,-144.64396,2.969
64.00477,-147.56372,3.233
62.97023,-146.79016,2.927
63.42634,-144.88034,4.46
63.42608,-145.45012,5.847
64.65548,-148.48983,2.79
64.01644,-145.26539,2.607
64.94001,-147.762,2.742
64.85998,-145.9601,2.963
64.83093,-148.56594,3.156
63.31044,-146.94269,3.677
62.99063,-145.72747,2.958
65.23621,-145.40224,2.861
65.01488,-146.56979,3.453
64.67388,-146.5486,3.169
63.03436,-147.93451,3.167
63.1981,-148.72705,4.124
63.34409,-148.80152,3.638
63.82653,-144.86803,2.765
63.55377,-147.21727,4.059
64.28362,-144.98202,2.864
64.74568,-147.75778,2.712
64.97732,-145.38937,2.663
63.81382,-146.28384,2.97
62.9425,-146.04762,2.937
65.42362,-148.36294,2.545
65.29334,-148.7993,2.413
62.88395,-148.75641,4.657
65.14005,-146.82816,3.257
65.09428,-144.76923,3.333
64.9818,-148.50731,3.328
64.52739,-145.48563,2.929
65.5139,-146.17207,3.068
62.96223,-148.10797,3.269
62.78185,-144.73213,2.839
64.19162,-145.71799,2.652
65.00866,-145.02905,3.194
64.13577,-148.01706,3.372
63.94939,-146.1251,2.668
63.90892,-145.09506,2.563
63.54396,-148.22925,3.63
63.83218,-148.20641,3.791
64.98282,-146.49846,3.138
62.8953,-144.99217,3.039
64.44507,-148.16985,2.95
62.91941,-144.97889,3.099
64.04666,-147.67227,3.203
64.63884,-145.95118,2.876
64.84652,-147.76539,2.562
63.79511,-144.87159,2.779
63.11256,-148.55577,4.23
64.03442,-146.15139,2.656
64.43604,-146.06341,2.876
62.84883,-147.28326,2.635
62.9371,-145.47511,2.472
65.04489,-148.09259,2.75
63.52238,-145.28307,5.798
64.89109,-146.84378,3.017
65.33468,-148.19896,2.727
63.39471,-148.59539,3.318
63.04606,-147.85904,3.089
63.30875,-144.63372,4.415
64.34102,-146.49381,2.832
64.4694,-145.47463,2.889
62.68195,-145.54148,2.404
63.18861,-144.70175,4.289
63.83396,-145.87105,2.678
63.30981,-146.50487,3.968
64.90653,-146.93882,3.078
64.26781,-148.42925,3.147
64.63042,-146.93831,2.951
65.13089,-144.58271,3.297
63.41545,-145.93923,6.267
65.5006,-145.23073,2.697
65.47009,-147.35222,3.664
64.97031,-148.02674,2.833
63.85052,-145.84767,2.674
63.86673,-148.37567,3.635
65.32468,-146.66782,3.209
63.31425,-146.30451,4.753
64.6113,-146.36252,3.008
64.81435,-148.66189,3.146
64.43714,-148.71051,3.091
65.43126,-148.52325,2.77
64.77828,-144.58764,2.858
64.20596,-145.31771,2.722
65.07993,-147.92711,2.874
63.62955,-147.27894,4.406
65.10777,-148.23851,3.103
64.42797,-145.32262,2.743
63.07456,-144.93532,3.459
64.18074,-145.14308,2.709
63.53988,-145.55884,6.971
64.57133,-147.56829,2.82
65.31766,-144.91912,2.827
65.43751,-146.9353,3.225
64.14603,-147.7238,3.349
64.33905,-146.34941,2.875
65.09007,-145.02543,3.165
63.24763,-145.16482,4.627
63.32274,-144.92434,5.09
65.12674,-144.71977,3.429
65.04685,-146.44846,3.376
64.56183,-144.80495,3.286
65.11226,-145.84703,3.005
63.39609,-146.78617,4.29
65.35067,-148.81605,2.288
64.56648,-145.14031,2.967
62.70819,-145.15045,2.687
63.57548,-148.22856,3.53
65.25623,-147.19722,3.264
65.52406,-145.89524,3.042
63.73147,-146.28453,3.469
62.9489,-146.64687,2.621
63.46998,-145.09822,4.925
62.87684,-146.93464,2.626
64.09085,-148.21149,3.302
62.9843,-146.55887,2.608
62.71295,-148.02898,3.374
63.10411,-147.48098,2.684
65.06614,-148.76121,2.765
64.3723,-148.06037,2.98
64.57889,-148.61408,2.867
64.26235,-144.6735,2.85
64.95305,-147.03217,3.0
65.46596,-148.20722,2.541
63.57591,-147.24884,4.188
64.83385,-147.36015,2.765
62.97761,-145.55171,2.606
64.02277,-146.34522,2.695
64.37508,-146.70842,2.997
65.43523,-144.60672,2.945
64.49099,-147.44882,2.916
63.51809,-147.05053,3.837
65.11056,-146.97771,3.109
62.68716,-146.11019,2.522
63.88938,-145.85527,2.648
62.76408,-146.89292,2.763
63.90994,-147.82569,3.138
64.30689,-145.97407,2.694
63.32382,-144.65359,3.972
63.73976,-145.23357,3.389
65.52603,-147.83223,3.116
63.62886,-147.20811,4.441
63.63795,-145.11854,3.88
63.97449,-145.88089,2.64
64.10005,-144.86986,2.763
65.48724,-148.16653,2.653
63.31206,-147.33718,2.614
64.32363,-148.5616,3.151
64.63767,-145.87839,2.807
63.84698,-144.59672,3.068
65.54482,-144.9323,2.553
63.56748,-148.07638,3.396
65.20911,-147.5642,3.529
63.70116,-145.75677,3.375
65.02458,-147.52665,3.213
65.07309,-147.98972,2.874
65.52834,-144.71561,2.291
64.54565,-145.84178,3.046
64.66168,-148.20939,2.627
64.23146,-148.37447,3.185
65.24654,-148.25811,2.797
65.05009,-145.18321,2.882
63.07595,-147.32638,3.226
63.44077,-145.58439,6.135
64.09178,-145.67187,2.67
64.67755,-147.63122,2.736
63.71151,-145.79411,3.248
65.03954,-144.78723,3.369
64.72853,-147.70784,2.724
65.32575,-146.03897,2.947
65.07954,-145.34467,2.97
63.78921,-145.1627,2.681
64.40495,-147.8702,2.905
63.82986,-145.77269,2.689
65.43049,-147.80692,3.195
62.75487,-146.38204,2.681
63.33337,-147.55252,2.441
63.83679,-146.19986,2.738
65.10023,-148.15354,3.02
62.95715,-146.36249,2.754
64.45107,-145.66055,3.024
63.79842,-145.77549,2.72
63.47196,-145.69555,6.772
65.01268,-145.48772,2.447
64.81992,-148.1606,3.025
63.20381,-146.77078,3.382
62.99546,-146.0059,3.131
63.44734,-145.29607,5.825
62.75803,-145.08139,2.735
64.12032,-147.85178,3.365
63.93572,-144.8776,2.673
63.54108,-148.13144,3.444
63.18807,-146.49692,3.369
64.24396,-145.67436,2.688
63.17889,-147.14933,3.384
65.11859,-148.64719,2.709
64.79426,-146.05591,3.014
63.73536,-146.7545,3.569
65.15148,-145.61588,3.017
65.12234,-144.73737,3.37
64.89943,-145.73072,2.884
63.21894,-145.30808,4.475
64.7962,-144.63611,3.01
64.01624,-147.81663,3.447
64.59377,-146.88449,3.006
63.23406,-148.50025,3.864
65.15754,-145.98514,2.968
62.84343,-147.23012,2.596
64.92513,-145.55307,2.431
65.30748,-148.67358,2.124
64.89308,-146.60654,2.887
62.92834,-146.75519,2.648
63.01266,-147.97268,3.297
63.89472,-145.60759,2.651
63.72143,-146.80455,3.559
62.77403,-144.61031,2.805
64.58068,-147.53434,2.815
65.26444,-146.62628,3.083
65.41945,-146.81033,3.277
65.19098,-148.12276,3.338
65.09585,-145.32022,3.003
64.97177,-146.77085,3.186
64.16981,-144.64033,2.748
62.69237,-145.98212,2.49
63.63751,-147.10408,4.359
63.59577,-147.58009,3.722
65.07737,-147.89882,2.811
64.31008,-147.72891,3.017
64.36658,-147.26522,3.002
64.48105,-147.14795,3.007
63.17995,-148.32872,3.546
63.02926,-147.55917,2.758
62.68817,-147.33319,2.725
64.02703,-147.3369,3.069
65.55066,-144.86827,2.392
64.86012,-144.70155,3.063
64.85769,-146.12389,3.239
62.94411,-147.9211,3.472
64.77578,-148.57794,2.871
65.18515,-148.48141,2.483
63.69371,-145.74651,3.437
64.02048,-147.72835,3.174
63.44404,-146.20816,5.457
64.08505,-148.01297,3.459
64.75864,-148.45448,2.85
63.2093,-144.54825,4.382
63.87657,-145.67519,2.656
65.42668,-144.76273,3.054
63.86539,-146.1702,2.709
64.19202,-147.74427,3.309
65.12274,-146.77812,3.462
65.16991,-144.94793,3.209
64.51809,-147.87207,2.837
62.79344,-145.62194,2.625
63.2182,-145.64806,3.37
64.90356,-146.1427,3.319
65.58355,-146.56938,3.425
64.61965,-146.44594,3.077
63.6872,-146.40798,3.728
64.88135,-147.60051,2.873
64.06255,-148.3831,3.451
64.78034,-148.48787,2.843
65.11652,-144.80064,3.289
64.47492,-145.64714,3.097
64.77453,-146.93539,3.056
65.36029,-145.38924,2.907
64.95229,-146.95871,3.061
63.04289,-145.27715,3.041
65.46613,-147.17455,3.337
64.01499,-145.84431,2.633
63.47448,-145.08144,4.695
65.41985,-148.03647,2.998
65.53012,-145.15268,2.821
63.08666,-145.04156,3.582
63.1492,-148.60909,4.254
64.14936,-146.59575,2.772
64.52411,-146.68754,3.059
65.37305,-147.4485,3.216
63.96626,-145.68345,2.619
64.30797,-147.77341,3.05
64.88304,-145.75484,2.924
63.13594,-146.42511,3.539
63.57403,-146.29624,6.022
65.10362,-146.58058,3.35
64.53564,-147.32389,2.902
65.37524,-144.92947,2.967
65.38838,-145.35764,3.028
63.76023,-144.61814,2.851
64.34771,-145.04714,2.801
63.36784,-147.3238,2.743
63.64768,-145.61418,3.771
63.83688,-146.94555,2.95
64.78755,-146.8108,3.087
63.71097,-146.20955,3.626
64.16221,-145.98076,2.569
64.72743,-148.455,2.838
65.4739,-147.52993,3.326
