lat,lon,prec_idf_in
63.283,-148.61833,6.421
64.1508,-144.86957,3.99
63.05162,-145.46967,4.586
63.92544,-147.33064,4.945
62.7213,-146.78889,4.003
65.49795,-146.58699,5.428
64.42883,-145.62919,4.287
62.93901,-146.13356,4.339
65.14075,-147.70351,5.459
64.89554,-147.28383,5.176
65.26568,-148.26338,4.444
64.56768,-144.74267,4.909
63.74928,-146.7044,5.258
63.26236,-146.41629,5.821
64.56813,-147.46775,4.925
63.58052,-145.93632,5.09
64.13503,-147.54183,5.404
64.7218,-145.59551,4.778
64.16128,-144.90712,3.943
63.831,-144.85106,4.016
65.09462,-147.60877,5.304
65.3863,-145.64428,4.494
63.37943,-148.36278,5.133
63.74056,-146.99477,4.883
65.26034,-148.13233,4.916
63.93682,-147.25316,4.639
63.62708,-146.6249,7.558
65.08441,-146.57625,5.36
63.86049,-148.79259,5.219
64.93927,-147.34947,5.397
63.62446,-148.34737,5.565
63.73935,-147.10966,5.353
65.45483,-144.85112,4.927
65.59045,-148.35388,4.391
63.92805,-147.09971,4.45
64.49997,-147.67729,5.003
63.36383,-146.05181,8.541
64.93662,-147.99946,4.554
64.04968,-147.4406,4.907
62.78854,-148.61857,5.327
65.18189,-148.23111,5.223
63.03753,-147.38715,4.15
63.23546,-144.83133,6.891
62.70143,-146.9656,3.823
63.02176,-145.31683,4.546
62.75509,-147.74561,4.311
64.98787,-146.16974,4.657
64.09209,-148.57021,5.782
62.74429,-147.95893,4.625
63.22384,-147.02842,5.292
65.58518,-145.6938,4.502
64.01999,-148.74741,5.379
64.69679,-146.46277,4.977
64.17661,-147.98271,5.531
63.89952,-147.71622,5.929
63.39891,-146.44462,8.06
63.67647,-148.77748,4.887
63.58907,-146.68729,7.311
65.08794,-148.08575,5.016
64.62424,-148.49031,4.924
64.16938,-148.59132,5.96
65.23264,-146.04699,4.4
65.26096,-145.5823,4.408
65.16251,-144.93741,5.031
64.99731,-145.70453,3.885
65.4744,-145.77344,4.775
63.35038,-148.39036,5.696
63.8187,-146.63971,5.323
65.18042,-148.49856,4.155
62.96446,-146.91905,3.951
65.59137,-147.31747,5.851
65.48593,-147.25385,5.847
64.16676,-144.61301,3.989
64.07602,-144.76767,3.986
63.13984,-146.04271,6.238
63.34643,-144.68344,5.886
63.84503,-147.02734,4.22
64.44655,-145.67771,4.519
65.33388,-145.25473,4.682
64.31573,-147.85644,5.254
63.08365,-145.12791,5.642
63.98687,-146.73876,4.329
64.90743,-146.24406,4.767
63.2169,-146.65135,5.719
64.99524,-148.23543,5.122
64.60807,-148.80407,5.378
64.80334,-144.52812,4.4
64.70489,-148.20276,4.686
65.40205,-147.49298,5.459
62.9974,-148.3429,5.864
65.56029,-148.65359,3.843
63.07305,-147.55208,3.929
63.06407,-145.0117,5.277
65.20377,-146.19758,4.424
65.49428,-146.67915,5.465
63.93664,-147.84129,5.249
63.28039,-147.08479,4.903
65.20323,-146.51091,5.181
65.01079,-145.65225,3.81
64.08109,-146.54514,4.086
65.18791,-145.78887,4.552
65.1031,-144.73405,5.286
63.6416,-148.39611,5.561
62.92931,-145.57757,3.872
63.91156,-148.11123,6.266
64.37803,-146.0515,4.216
65.14626,-146.95854,5.416
63.65695,-147.10852,6.067
65.11671,-145.03943,5.058
65.24534,-145.1274,4.369
64.98596,-144.64073,5.334
64.61846,-148.216,4.737
65.47242,-145.38315,4.626
65.05951,-145.69862,4.432
63.7066,-147.2261,6.292
63.2241,-146.29491,6.397
65.53229,-147.69406,5.011
63.92363,-147.70436,5.594
65.39447,-145.05328,4.945
64.04316,-145.39503,3.852
62.74092,-148.25181,6.081
65.24891,-146.53041,4.942
63.24158,-145.22484,6.706
62.84546,-146.57329,4.015
64.35028,-147.62182,5.21
65.14517,-147.3452,5.334
64.94363,-148.57006,5.637
63.13696,-146.01602,6.188
63.42774,-146.59988,7.524
63.23453,-148.03645,4.452
65.37707,-147.35676,5.407
62.68362,-148.65164,7.011
64.44436,-148.02496,5.143
63.28518,-147.3222,4.078
62.78285,-148.35752,5.249
63.9372,-145.29557,3.677
62.86128,-146.48144,3.957
65.39711,-144.72052,4.956
64.65317,-147.0435,5.235
63.69132,-148.11681,5.554
63.03874,-147.52661,3.942
62.76524,-145.42721,3.896
65.29423,-148.23419,4.483
64.59582,-147.62885,4.852
64.7234,-145.55038,4.69
64.4161,-144.86115,4.154
63.36484,-145.18517,7.799
65.02583,-145.98526,4.717
62.96156,-144.89933,4.716
64.1429,-147.62442,5.528
62.8802,-145.19702,4.3
65.29323,-147.32657,5.699
63.99215,-147.82845,5.485
63.30477,-145.10482,7.714
64.56727,-148.0662,4.811
64.01316,-147.7176,5.191
63.96061,-144.58842,4.22
65.52228,-148.71722,4.196
65.04406,-148.50635,5.463
65.29587,-147.35498,5.687
62.78606,-147.35545,4.336
63.95972,-144.97947,3.7
64.98129,-145.60979,3.369
65.42396,-144.97532,4.89
64.91541,-147.36191,5.329
65.17746,-147.83296,5.268
64.57229,-144.84291,4.861
63.75803,-147.04304,5.006
63.3094,-148.49375,6.218
63.33748,-144.71697,5.984
65.41494,-146.43816,5.309
65.31853,-145.59373,4.45
64.91192,-146.99498,5.316
63.7032,-147.12795,5.485
65.49448,-145.4153,4.542
63.75479,-145.02398,4.003
64.31794,-147.21763,5.049
63.38705,-145.44304,8.174
63.33887,-147.09796,4.79
63.87045,-146.71315,4.358
62.69476,-147.02446,3.77
65.14829,-148.20347,5.305
63.78413,-147.82986,5.648
63.43945,-145.51396,8.836
63.61586,-148.05332,5.264
63.68965,-146.99214,6.314
62.7354,-146.55911,4.044
64.33115,-148.02261,5.277
63.9052,-148.31456,6.225
65.25885,-146.37566,4.592
64.41714,-146.24885,4.329
64.3851,-146.36823,4.54
64.95222,-145.32973,4.158
64.43828,-145.90153,4.502
63.03726,-148.63185,6.682
63.62396,-145.51275,6.623
64.11748,-148.22745,5.589
64.67626,-145.88619,4.625
64.97856,-148.25845,5.301
63.19448,-146.80367,5.317
62.96673,-148.69152,7.155
64.09769,-146.52191,4.07
64.51505,-147.77165,4.935
63.23178,-146.00838,5.766
63.20843,-146.38771,5.848
63.27738,-145.43196,6.949
63.03868,-148.30994,5.758
64.30749,-145.08494,3.978
65.11967,-145.06753,5.068
65.2113,-145.22243,4.379
63.7541,-147.13077,5.548
62.94131,-144.55861,4.722
64.58818,-146.25789,4.757
63.01306,-148.71253,7.283
63.41434,-144.88711,6.772
65.15654,-148.51031,4.306
63.30383,-147.83467,3.654
63.66315,-145.40527,6.056
64.77736,-148.31354,5.729
64.98687,-147.05854,5.273
65.54081,-145.74989,4.621
64.76582,-147.90889,4.589
63.8193,-148.75453,5.56
64.12853,-147.34319,4.967
63.79461,-146.46602,4.13
63.98855,-146.8818,4.246
64.6292,-148.54625,5.005
64.20926,-147.20095,4.884
63.07288,-148.33612,5.902
64.22496,-147.62675,5.382
63.11197,-147.88384,4.722
62.91705,-148.36578,5.769
64.79216,-144.89017,4.877
63.26108,-144.88789,7.336
63.19776,-147.33698,4.475
62.86206,-148.79396,7.11
63.66768,-147.80095,5.8
62.85807,-146.99977,3.849
64.11602,-144.61366,4.044
65.09567,-145.43955,4.462
63.54375,-147.7616,5.262
63.14214,-144.79868,6.003
64.66447,-144.87698,4.327
64.92788,-146.51372,4.631
62.99255,-144.55791,4.723
64.07072,-148.75251,5.519
64.49343,-145.34377,4.31
63.85402,-146.06136,3.878
65.27212,-146.12922,4.433
63.41085,-145.54378,8.62
64.89012,-147.49292,5.098
65.36999,-145.66877,4.541
65.16935,-144.5892,4.953
64.40254,-147.24674,5.088
62.77134,-145.88516,3.923
64.27577,-148.72865,5.7
63.2082,-145.90783,5.525
63.24097,-145.97526,5.878
63.54713,-146.28191,8.852
62.74829,-148.26231,6.006
64.345,-148.45016,5.444
64.57904,-148.6868,5.186
63.55929,-146.83066,6.946
64.984,-147.90186,4.743
65.04602,-145.75096,4.534
63.30991,-148.70448,6.338
64.75138,-145.63764,4.744
63.13476,-145.24105,5.234
62.95747,-146.06787,4.463
64.90903,-148.24871,4.931
64.0477,-144.79858,3.93
63.04063,-148.19723,5.639
64.82888,-147.64209,4.883
64.04415,-144.53959,4.163
65.45486,-148.43688,3.844
63.1941,-145.66102,4.965
63.47053,-147.40048,4.964
63.06252,-144.942,5.187
63.73318,-146.98425,4.897
63.41743,-145.14176,8.252
63.321,-144.74052,6.05
63.90968,-148.22661,6.395
64.86893,-145.49652,3.986
63.2984,-144.71067,6.527
62.96389,-148.52557,6.175
62.82128,-145.29909,4.315
65.42915,-148.64362,3.262
64.74899,-145.37347,4.428
65.22122,-146.24745,4.447
65.22922,-146.1385,4.359
64.27043,-146.11035,3.95
64.10741,-146.18426,3.845
64.62207,-147.30853,4.914
64.11328,-146.80258,4.29
63.38211,-146.83575,5.705
64.97013,-147.61384,5.503
63.51462,-145.91464,6.331
65.31777,-145.83389,4.512
63.03546,-146.74334,4.322
63.87151,-145.15949,3.765
62.84987,-148.79938,7.102
62.79122,-145.14731,4.118
64.356,-147.74948,5.161
64.81063,-147.18105,4.797
65.43581,-147.25071,5.461
62.98726,-145.06816,5.08
65.2166,-148.62899,4.651
63.7173,-147.9905,5.608
64.51929,-148.08985,4.953
64.95844,-148.81297,4.896
62.85625,-147.29359,3.853
65.58326,-148.34251,4.408
62.783,-144.57725,4.084
64.31751,-145.47297,3.941
62.72055,-147.40092,3.989
63.05949,-144.91546,5.162
63.44987,-145.9635,9.002
63.33629,-147.97422,3.957
64.47193,-148.25843,5.111
65.04778,-146.71491,5.461
63.31223,-145.22846,7.661
64.69569,-147.82694,4.667
65.2536,-145.57162,4.423
63.6744,-147.41325,6.588
64.22251,-145.06095,3.904
65.48672,-144.55988,4.012
64.64309,-147.86797,4.72
63.31675,-145.21177,7.697
65.33095,-145.22645,4.693
64.38247,-148.17137,5.244
63.1164,-148.26004,5.665
65.07519,-146.41799,5.29
64.53127,-146.88825,5.203
63.2909,-145.90631,6.755
65.5884,-147.90488,4.965
63.81604,-147.90002,5.545
65.34277,-147.25551,5.609
65.13973,-147.02146,5.455
64.30887,-147.91774,5.324
64.96304,-147.07119,5.235
65.17687,-148.17434,5.327
63.47289,-144.89687,5.984
64.06494,-145.6578,3.87
63.15664,-145.61052,4.838
62.95528,-147.455,4.179
64.9094,-145.1025,4.569
63.13844,-148.29185,5.658
63.31239,-148.73148,6.512
65.53753,-145.84224,4.855
64.49658,-145.01941,4.237
63.71391,-145.93603,3.855
64.70672,-146.3104,5.022
64.00251,-145.54787,3.852
62.76567,-147.03136,3.869
64.56272,-146.50601,5.074
65.33774,-148.37606,4.171
63.42258,-144.51171,6.323
64.28061,-147.35268,5.177
64.76947,-147.14383,4.76
63.16898,-145.49086,4.839
64.92481,-145.67181,3.91
64.85547,-148.06951,5.094
63.66075,-148.33031,5.057
64.77952,-146.03463,4.772
64.87947,-145.41642,4.005
63.98252,-146.07841,3.833
64.71584,-146.27599,4.93
64.90774,-146.62813,4.777
63.276,-144.79434,6.629
63.44962,-148.30183,5.536
63.12202,-145.9957,5.534
64.24003,-145.45842,3.914
65.39731,-148.34629,4.426
63.21717,-145.46472,5.616
64.66076,-148.69158,5.171
64.01653,-145.03381,3.696
65.54518,-146.36505,5.314
65.22098,-144.54269,4.854
65.54531,-146.56062,5.471
64.25386,-147.07669,4.814
64.27194,-147.19776,4.97
63.42946,-146.37199,8.006
63.27412,-144.61076,6.922
63.61532,-145.31726,5.116
65.56754,-147.05971,5.922
65.52781,-146.31465,4.958
62.79257,-145.32859,4.221
64.22256,-148.00352,5.507
64.49706,-147.31458,5.088
63.96672,-144.64276,4.135
63.65621,-147.03764,6.484
65.43816,-147.89263,5.589
62.88134,-148.66027,6.513
64.41001,-146.42765,4.515
64.87646,-146.82212,5.192
63.79927,-146.6355,5.25
63.45191,-144.93722,6.044
64.80701,-144.91098,4.845
63.47947,-146.30323,7.805
63.38318,-146.5378,7.339
65.48992,-147.77609,5.307
64.79254,-146.1011,4.805
65.39038,-146.57171,5.407
63.46436,-147.53099,4.427
64.75366,-148.39835,5.289
63.67454,-147.74069,5.873
63.1089,-147.78718,4.678
65.02029,-144.78389,5.281
64.24899,-147.61472,5.237
64.47811,-145.98177,4.548
64.36402,-145.25686,4.016
62.71755,-145.74586,3.803
62.96104,-147.89918,5.28
65.06769,-145.35159,4.318
63.77056,-146.47865,4.477
63.65293,-145.02413,5.031
63.18303,-147.96243,4.596
63.46118,-145.77254,8.397
64.36754,-145.70735,4.052
65.41528,-145.80768,4.703
63.30211,-147.94819,3.894
64.15611,-145.62164,3.856
64.48571,-147.39325,5.083
63.61117,-146.34799,7.321
63.86505,-144.64396,4.32
64.00477,-147.56372,5.194
62.97023,-146.79016,4.313
63.42634,-144.88034,6.626
63.42608,-145.45012,8.637
64.65548,-148.48983,4.945
64.01644,-145.26539,3.763
64.94001,-147.762,4.665
64.85998,-145.9601,4.603
64.83093,-148.56594,5.46
63.31044,-146.94269,5.48
62.99063,-145.72747,4.551
65.23621,-145.40224,4.414
65.01488,-146.56979,5.49
64.67388,-146.5486,5.261
63.03436,-147.93451,4.786
63.1981,-148.72705,6.663
63.34409,-148.80152,6.391
63.82653,-144.86803,4.009
63.55377,-147.21727,6.037
64.28362,-144.98202,4.115
64.74568,-147.75778,4.641
64.97732,-145.38937,3.883
63.81382,-146.28384,4.298
62.9425,-146.04762,4.45
65.42362,-148.36294,4.166
65.29334,-148.7993,4.021
62.88395,-148.75641,7.323
65.14005,-146.82816,5.217
65.09428,-144.76923,5.141
64.9818,-148.50731,5.614
64.52739,-145.48563,4.356
65.5139,-146.17207,4.804
62.96223,-148.10797,4.982
62.78185,-144.73213,4.119
64.19162,-145.71799,3.829
65.00866,-145.02905,4.894
64.13577,-148.01706,5.748
63.94939,-146.1251,3.853
63.90892,-145.09506,3.703
63.54396,-148.22925,5.791
63.83218,-148.20641,6.083
64.98282,-146.49846,4.965
62.8953,-144.99217,4.565
64.44507,-148.16985,5.174
62.91941,-144.97889,4.672
64.04666,-147.67227,5.281
64.63884,-145.95118,4.558
64.84652,-147.76539,4.305
63.79511,-144.87159,4.033
63.11256,-148.55577,6.721
64.03442,-146.15139,3.838
64.43604,-146.06341,4.397
62.84883,-147.28326,3.842
62.9371,-145.47511,3.823
65.04489,-148.09259,4.662
63.52238,-145.28307,8.505
64.89109,-146.84378,5.23
65.33468,-148.19896,4.555
63.39471,-148.59539,5.681
63.04606,-147.85904,4.644
63.30875,-144.63372,6.672
64.34102,-146.49381,4.311
64.4694,-145.47463,4.269
62.68195,-145.54148,3.568
63.18861,-144.70175,6.439
63.83396,-145.87105,3.86
63.30981,-146.50487,5.87
64.90653,-146.93882,5.349
64.26781,-148.42925,5.443
64.63042,-146.93831,5.303
65.13089,-144.58271,5.117
63.41545,-145.93923,9.182
65.5006,-145.23073,4.308
65.47009,-147.35222,6.09
64.97031,-148.02674,4.786
63.85052,-145.84767,3.852
63.86673,-148.37567,5.804
65.32468,-146.66782,5.141
63.31425,-146.30451,7.038
64.6113,-146.36252,4.87
64.81435,-148.66189,5.466
64.43714,-148.71051,5.492
65.43126,-148.52325,4.522
64.77828,-144.58764,4.368
64.20596,-145.31771,3.898
65.07993,-147.92711,4.92
63.62955,-147.27894,6.605
65.10777,-148.23851,5.265
64.42797,-145.32262,3.994
63.07456,-144.93532,5.232
64.18074,-145.14308,3.886
63.53988,-145.55884,10.199
64.57133,-147.56829,4.897
65.31766,-144.91912,4.497
65.43751,-146.9353,5.303
64.14603,-147.7238,5.715
64.33905,-146.34941,4.315
65.09007,-145.02543,4.876
63.24763,-145.16482,6.942
63.32274,-144.92434,7.623
65.12674,-144.71977,5.302
65.04685,-146.44846,5.306
64.56183,-144.80495,4.817
65.11226,-145.84703,4.501
63.39609,-146.78617,6.308
65.35067,-148.81605,3.794
64.56648,-145.14031,4.404
62.70819,-145.15045,3.922
63.57548,-148.22856,5.638
65.25623,-147.19722,5.346
65.52406,-145.89524,4.804
63.73147,-146.28453,5.024
62.9489,-146.64687,3.884
63.46998,-145.09822,7.271
62.87684,-146.93464,3.857
64.09085,-148.21149,5.604
62.9843,-146.55887,3.875
62.71295,-148.02898,4.996
63.10411,-147.48098,3.969
65.06614,-148.76121,4.668
64.3723,-148.06037,5.185
64.57889,-148.61408,5.1
64.26235,-144.6735,4.109
64.95305,-147.03217,5.193
65.46596,-148.20722,4.157
63.57591,-147.24884,6.255
64.83385,-147.36015,4.841
62.97761,-145.55171,4.031
64.02277,-146.34522,3.932
64.37508,-146.70842,4.841
65.43523,-144.60672,4.932
64.49099,-147.44882,5.047
63.51809,-147.05053,5.691
65.11056,-146.97771,5.141
62.68716,-146.11019,3.724
63.88938,-145.85527,3.817
62.76408,-146.89292,4.039
63.90994,-147.82569,5.038
64.30689,-145.97407,3.95
63.32382,-144.65359,5.993
63.73976,-145.23357,4.905
65.52603,-147.83223,5.174
63.62886,-147.20811,6.643
63.63795,-145.11854,5.644
63.97449,-145.88089,3.798
64.10005,-144.86986,3.992
65.48724,-148.16653,4.35
63.31206,-147.33718,3.826
64.32363,-148.5616,5.493
64.63767,-145.87839,4.382
63.84698,-144.59672,4.472
65.54482,-144.9323,4.114
63.56748,-148.07638,5.324
65.20911,-147.5642,6.014
63.70116,-145.75677,4.888
65.02458,-147.52665,5.848
65.07309,-147.98972,4.895
65.52834,-144.71561,3.743
64.54565,-145.84178,4.72
64.66168,-148.20939,4.638
64.23146,-148.37447,5.478
65.24654,-148.25811,4.711
65.05009,-145.18321,4.396
63.07595,-147.32638,4.792
63.44077,-145.58439,9.0
64.09178,-145.67187,3.874
64.67755,-147.63122,4.724
63.71151,-145.79411,4.703
65.03954,-144.78723,5.192
64.72853,-147.70784,4.683
65.32575,-146.03897,4.594
65.07954,-145.34467,4.498
63.78921,-145.1627,3.878
64.40495,-147.8702,5.047
63.82986,-145.77269,3.877
65.43049,-147.80692,5.332
62.75487,-146.38204,3.947
63.33337,-147.55252,3.531
63.83679,-146.19986,3.96
65.10023,-148.15354,5.134
62.95715,-146.36249,4.109
64.45107,-145.66055,4.501
63.79842,-145.77549,3.923
63.47196,-145.69555,9.899
65.01268,-145.48772,3.609
64.81992,-148.1606,5.222
63.20381,-146.77078,4.995
62.99546,-146.0059,4.741
63.44734,-145.29607,8.613
62.75803,-145.08139,4.022
64.12032,-147.85178,5.74
63.93572,-144.8776,3.868
63.54108,-148.13144,5.408
63.18807,-146.49692,5.005
64.24396,-145.67436,3.88
63.17889,-147.14933,5.019
65.11859,-148.64719,4.562
64.79426,-146.05591,4.737
63.73536,-146.7545,5.173
65.15148,-145.61588,4.592
65.12234,-144.73737,5.208
64.89943,-145.73072,4.326
63.21894,-145.30808,6.702
64.7962,-144.63611,4.603
64.01624,-147.81663,5.705
64.59377,-146.88449,5.191
63.23406,-148.50025,6.269
65.15754,-145.98514,4.569
62.84343,-147.23012,3.77
64.92513,-145.55307,3.513
65.30748,-148.67358,3.528
64.89308,-146.60654,4.775
62.92834,-146.75519,3.899
63.01266,-147.97268,5.003
63.89472,-145.60759,3.822
63.72143,-146.80455,5.159
62.77403,-144.61031,4.027
64.58068,-147.53434,4.891
65.26444,-146.62628,4.927
65.41945,-146.81033,5.32
65.19098,-148.12276,5.688
65.09585,-145.32022,4.568
64.97177,-146.77085,5.311
64.16981,-144.64033,3.972
62.69237,-145.98212,3.685
63.63751,-147.10408,6.331
63.59577,-147.58009,5.586
65.07737,-147.89882,4.836
64.31008,-147.72891,5.236
64.36658,-147.26522,5.094
64.48105,-147.14795,5.103
63.17995,-148.32872,5.576
63.02926,-147.55917,4.105
62.68817,-147.33319,3.904
64.02703,-147.3369,4.823
65.55066,-144.86827,3.852
64.86012,-144.70155,4.686
64.85769,-146.12389,5.073
62.94411,-147.9211,5.242
64.77578,-148.57794,5.036
65.18515,-148.48141,4.154
63.69371,-145.74651,4.98
64.02048,-147.72835,5.209
63.44404,-146.20816,8.029
64.08505,-148.01297,5.86
64.75864,-148.45448,5.08
63.2093,-144.54825,6.633
63.87657,-145.67519,3.828
65.42668,-144.76273,5.011
63.86539,-146.1702,3.917
64.19202,-147.74427,5.659
65.12274,-146.77812,5.508
65.16991,-144.94793,4.955
64.51809,-147.87207,4.927
62.79344,-145.62194,3.974
63.2182,-145.64806,5.065
64.90356,-146.1427,5.182
65.58355,-146.56938,5.433
64.61965,-146.44594,5.034
63.6872,-146.40798,5.415
64.88135,-147.60051,5.048
64.06255,-148.3831,5.736
64.78034,-148.48787,5.006
65.11652,-144.80064,5.076
64.47492,-145.64714,4.618
64.77453,-146.93539,5.363
65.36029,-145.38924,4.531
64.95229,-146.95871,5.293
63.04289,-145.27715,4.678
65.46613,-147.17455,5.509
64.01499,-145.84431,3.788
63.47448,-145.08144,6.931
65.41985,-148.03647,4.985
65.53012,-145.15268,4.51
63.08666,-145.04156,5.427
63.1492,-148.60909,6.802
64.14936,-146.59575,4.192
64.52411,-146.68754,5.126
65.37305,-147.4485,5.399
63.96626,-145.68345,3.753
64.30797,-147.77341,5.289
64.88304,-145.75484,4.419
63.13594,-146.42511,5.289
63.57403,-146.29624,8.791
65.10362,-146.58058,5.318
64.53564,-147.32389,5.047
65.37524,-144.92947,4.765
65.38838,-145.35764,4.742
63.76023,-144.61814,4.157
64.34771,-145.04714,4.041
63.36784,-147.3238,4.026
63.64768,-145.61418,5.476
63.83688,-146.94555,4.353
64.78755,-146.8108,5.335
63.71097,-146.20955,5.252
64.16221,-145.98076,3.688
64.72743,-148.455,5.062
65.4739,-147.52993,5.577
