return_period_yr,lat,lon,prec_idf_hist,prec_idf_future,ng_idf_hist,ng_idf_future
2,62.89652,-148.81699,54.16846021,49.24793272,79.85676644,69.91654292
2,62.89655,-144.92517,39.70129743,45.06880022,60.61391974,57.1899665
2,62.89758,-145.88153,45.53587504,46.37377797,64.45816664,62.541476
2,62.89798,-145.40334,42.87308833,45.15617941,69.81495412,62.37741964
2,62.89962,-147.54933,29.11011406,32.18502841,56.60385431,52.20059616
2,62.89967,-148.1832,28.82391962,31.08331501,36.65846916,36.19340759
2,62.89985,-144.52435,40.72667169,45.24003444,54.33888114,50.26940507
2,62.90073,-146.43742,37.86032639,42.68416773,64.28729686,62.59871912
2,62.90139,-146.99339,26.57622227,33.3471972,41.99709637,44.57736337
2,62.90279,-145.00258,40.09719959,45.53789747,64.78782393,56.37664788
2,62.90323,-145.95917,47.32801527,48.58783008,68.6188159,70.58547028
2,62.9039,-148.26128,32.80476421,34.63805501,43.11146593,39.32006876
2,62.90392,-145.48087,41.21999317,42.9806236,60.13315898,57.37157304
2,62.90424,-147.6273,31.08142521,35.98889983,69.68290318,60.39804126
2,62.90604,-146.5152,38.57309368,44.00678751,66.23601054,65.87123308
2,62.90633,-144.60168,40.72309095,45.07540565,54.30112952,51.8217658
2,62.90635,-147.07126,26.25815189,31.94900001,43.07312183,42.92915036
2,62.90807,-148.33939,35.90468345,36.76498726,50.58494619,44.42417022
2,62.90881,-147.70529,31.37861986,36.6265979,69.66569767,62.67146359
2,62.90884,-146.03685,47.44112836,51.22523467,71.33415261,71.09554299
2,62.90898,-145.08005,40.97035335,46.3873881,64.80170583,57.34990821
2,62.90982,-145.55844,39.49914629,41.92669544,56.35287816,53.63315183
2,62.91127,-147.14917,26.24750599,31.36241362,43.38364984,44.97348748
2,62.91129,-146.59299,37.10060221,45.18481493,58.47724126,64.50811185
2,62.9122,-148.41751,37.23164231,37.09572397,49.51541551,44.87343388
2,62.91277,-144.67905,40.50782857,44.92069829,55.98965232,54.02667921
2,62.91333,-147.78333,31.40417117,35.77551626,68.5770864,59.30672095
2,62.91439,-146.11456,43.45020394,49.49442479,68.3602356,69.3339659
2,62.91513,-145.15753,40.73380004,45.92056608,64.30687723,57.90794313
2,62.91567,-145.63605,41.47416668,44.84436686,69.80744502,60.60702285
2,62.91614,-147.2271,26.63986151,32.78529925,47.56616926,45.27095361
2,62.91629,-148.49567,38.30112306,37.5028131,48.31281205,44.38344895
2,62.9165,-146.67081,34.04132802,41.47162254,51.65832976,55.88829146
2,62.91781,-147.86139,32.44221346,36.85805207,65.87354235,54.70364745
2,62.91916,-144.75647,38.25905682,43.21150245,52.15596345,52.30540442
2,62.9199,-146.19229,38.27791954,44.59845447,64.83302571,63.27874117
2,62.92032,-148.57384,42.98730317,41.70161998,62.88887467,53.36169413
2,62.92096,-147.30507,28.20855886,34.01938788,49.73493357,47.3073497
2,62.92123,-145.23505,39.47441521,42.95437449,61.0320483,55.5510632
2,62.92148,-145.71368,43.04962062,45.83163227,75.97215709,69.17842723
2,62.92167,-146.74866,31.16459007,36.08756054,44.31593154,50.14724107
2,62.92223,-147.93945,32.88256993,38.11126613,58.96101167,51.54374807
2,62.92431,-148.65204,50.33991941,47.28650127,78.78100078,71.13420229
2,62.92537,-146.27007,35.93599085,41.46681813,63.88856844,58.9540133
2,62.92551,-144.83391,38.94941699,43.77265763,55.68461601,52.84698364
2,62.92573,-147.38306,28.63285531,32.62787719,53.64345349,47.79268746
2,62.92662,-148.01756,30.55219994,35.29108213,37.74169706,41.51883661
2,62.92679,-146.82655,31.32988793,35.16862996,47.44318769,51.06474761
