return_period_yr,lat,lon,prec_idf_hist,prec_idf_future,ng_idf_hist,ng_idf_future
2,62.74353,-147.35739,145.8655,167.4881,251.2501,225.5634
2,62.74449,-146.80475,118.6395,126.8732,190.8265,180.202
2,62.74455,-147.98749,96.8736,112.7918,143.1851,134.269
2,62.74478,-145.30133,140.1218,152.9365,212.3851,181.8854
2,62.74478,-145.77673,179.3739,200.2008,243.7446,243.659
2,62.74637,-148.69525,129.2966,131.4646,147.8828,155.1612
2,62.74827,-147.43486,118.7202,139.1323,212.0926,195.5679
2,62.74839,-146.32938,144.0114,154.1998,213.7366,198.4707
2,62.74891,-148.06506,104.9738,117.8977,198.9768,160.808
2,62.74926,-144.90289,122.2602,142.625,174.0746,159.1218
2,62.74957,-146.88213,136.9811,145.0835,222.8481,201.5945
2,62.75027,-148.77295,133.7279,131.7699,140.1033,140.0038
2,62.7505,-145.85391,178.2887,194.2536,237.824,229.2342
2,62.75078,-145.37839,136.0021,146.7364,209.9762,174.5844
2,62.75296,-147.51236,116.9423,144.5701,223.8839,200.1739
2,62.7532,-148.14268,114.9834,138.7815,243.7094,209.2187
2,62.75377,-146.40668,141.8815,154.0824,207.4078,191.7132
2,62.75459,-146.95953,134.5589,148.6777,226.2448,208.9293
2,62.75552,-144.97987,136.7699,158.8234,202.8505,185.469
2,62.75616,-145.93111,187.3302,199.9019,256.5776,246.6689
2,62.75674,-145.45547,156.3409,169.0989,238.9893,221.2484
2,62.75745,-148.22032,117.8253,151.6763,231.7605,202.165
2,62.7576,-147.58989,104.0376,127.0542,212.0691,176.3783
2,62.75902,-144.58124,141.6679,161.2619,184.0435,174.7594
2,62.75909,-146.48399,134.5299,143.9822,196.0479,185.0807
2,62.75958,-147.03696,121.8816,137.2066,198.8389,205.287
2,62.76165,-148.29797,100.4674,120.4273,124.5968,136.5196
2,62.76172,-145.05688,136.9897,156.5673,205.0493,183.7782
2,62.76178,-146.00833,171.2846,177.9639,240.6898,227.6999
2,62.76219,-147.66745,119.5923,145.22,248.4031,211.905
2,62.76265,-145.53261,146.7839,160.9297,217.5128,216.4811
2,62.76437,-146.56134,139.4109,148.5895,207.598,198.0275
2,62.76451,-147.11441,125.7946,137.7836,192.6776,193.5555
2,62.76546,-144.65816,138.0433,159.8149,195.9571,178.2941
2,62.76581,-148.37567,103.526,118.9832,124.0844,134.2018
2,62.76674,-147.74503,100.4615,119.692,185.2124,176.5766
2,62.76735,-146.0856,193.9192,201.77,278.4876,263.329
2,62.76788,-145.13394,140.9116,159.6614,212.2387,191.0459
2,62.76852,-145.60977,166.4027,175.2503,232.2718,240.2708
2,62.7694,-147.19191,111.2982,128.3716,170.3945,160.3904
2,62.76959,-146.63873,131.5318,134.2401,198.6618,186.7366
2,62.76991,-148.45337,119.0832,131.562,152.6107,152.1267
2,62.77123,-147.82263,103.293,119.1831,154.3473,155.7212
2,62.77187,-144.73512,146.485,166.9578,204.8031,189.8669
2,62.77287,-146.1629,163.0616,165.6356,231.2545,229.3612
2,62.77396,-148.53111,112.3706,128.9153,146.1905,150.6841
2,62.774,-145.21103,145.7243,164.883,219.992,214.2067
2,62.77423,-147.26944,115.6627,130.6005,197.8953,177.2567
2,62.77434,-145.68697,190.3809,199.4407,260.3079,251.0742
2,62.77477,-146.71616,130.2558,135.9505,203.6991,196.5344
2,62.77568,-147.90027,85.8985,99.4021,100.5336,114.8954
2,62.77797,-148.60887,123.4078,134.0344,139.3244,152.2755
2,62.77822,-144.81213,125.8818,149.8409,180.5838,175.3979
2,62.77835,-146.24023,176.5291,175.0597,282.0852,265.0939
2,62.77903,-147.34698,154.3292,172.3311,271.0458,255.283
2,62.77991,-146.79359,138.7649,152.7725,248.7537,221.1253
2,62.78006,-145.28815,153.967,173.2624,231.4089,226.6537
2,62.78008,-147.97794,89.8548,107.7708,106.7934,122.1193
2,62.78011,-145.76421,197.4064,214.8167,279.1801,273.5258
2,62.78194,-148.68665,144.5341,151.8428,151.3096,164.2514
2,62.78378,-146.31758,179.6961,186.0975,301.8003,282.5295
2,62.78378,-147.42456,133.2095,152.7321,241.3478,213.6282
2,62.78444,-148.05563,84.7843,97.7597,106.2781,112.4282
2,62.78453,-144.88918,146.7902,169.1802,211.6055,195.7545
2,62.785,-146.87106,153.962,176.4345,291.0559,289.4211
2,62.78583,-145.84146,190.9492,211.756,260.7403,264.1286
2,62.78585,-148.76447,135.498,138.6506,143.2366,151.6579
2,62.78607,-145.3653,140.9605,158.0552,204.0837,196.0849
2,62.78846,-147.50217,97.9481,121.4337,191.9372,164.3201
2,62.78874,-148.13333,120.5309,136.5278,164.0504,157.595
2,62.78915,-146.39497,160.5743,169.7573,251.8008,251.701
2,62.79004,-146.94858,131.035,151.1987,244.949,230.9834
2,62.79079,-144.96625,140.7494,159.626,214.5631,192.7207
2,62.7915,-145.91876,177.7776,194.0965,261.8991,253.4538
2,62.79204,-145.4425,156.677,173.374,232.16,225.9101
2,62.79299,-148.21107,114.7672,132.0131,148.057,143.0209
2,62.79311,-147.57979,98.0125,119.0237,194.1829,170.9838
2,62.79422,-144.56708,148.4539,164.1676,199.0646,180.9585
2,62.79449,-146.4724,135.3274,142.6041,204.9733,195.9192
2,62.79502,-147.02612,146.7621,161.395,225.7314,249.9548
2,62.797,-145.04337,141.1449,160.1725,215.6487,192.9524
2,62.79713,-145.99609,187.294,204.1984,301.3083,288.6152
2,62.7972,-148.28885,105.0489,124.0577,126.9359,135.479
2,62.79771,-147.65744,128.0633,154.1242,254.3182,219.3295
2,62.79796,-145.51973,155.9661,170.9273,233.2118,224.4129
2,62.79977,-146.54987,165.042,173.8772,249.9449,254.7733
2,62.79997,-147.10367,128.791,143.6102,194.9502,204.2505
2,62.80067,-144.6441,146.7194,165.743,205.7726,188.3495
2,62.80136,-148.36664,102.552,120.8395,130.694,138.5084
2,62.80226,-147.73514,102.0672,125.4028,196.7551,172.0517
2,62.8027,-146.07346,182.5264,197.9522,291.0089,281.0169
2,62.80318,-145.12051,149.0631,169.7453,226.8893,216.5228
2,62.80383,-145.59698,148.2032,161.604,212.8867,211.5857
2,62.80486,-147.18127,102.9101,121.826,158.6051,160.1001
2,62.80501,-146.62735,149.6985,156.7066,232.8736,234.8827
2,62.80547,-148.44446,113.618,130.7288,140.9451,151.5999
2,62.80677,-147.81285,111.2725,131.0828,161.9602,164.7034
2,62.80709,-144.72116,133.916,151.5079,185.1536,172.7802
2,62.80824,-146.15085,180.0425,183.1477,281.06,267.7637
2,62.80929,-145.19771,136.4487,159.9699,208.6207,218.9372
2,62.80954,-148.52228,111.6222,124.0659,130.333,140.8682
2,62.80966,-145.67429,169.0317,179.144,229.6899,234.7792
2,62.80971,-147.2589,125.7507,142.5277,215.6395,194.4544
2,62.8102,-146.70486,148.7356,158.0117,250.4271,243.9907
2,62.81122,-147.89059,95.3389,112.0733,117.6641,128.4555
2,62.81345,-144.79828,151.9427,169.5223,212.0589,202.1234
2,62.81355,-148.60016,119.9075,130.5945,127.4948,143.9629
2,62.81372,-146.22829,194.8312,198.1933,300.9016,302.4515
2,62.81451,-147.33655,133.4685,146.7672,247.3621,224.0395
2,62.81533,-146.78241,153.4758,165.0279,271.2591,261.4706
2,62.81536,-145.27493,151.9954,176.2077,224.7201,230.151
2,62.81544,-145.75162,172.2535,182.0733,245.2904,229.5209
2,62.81564,-147.96835,88.8233,106.9054,106.2215,117.9259
